match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_ownGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_interceptionWon,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_errorLeadToAShot,stat_totalOffside,captain,stat_goalAssist,stat_errorLeadToAGoal,stat_goals,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyFaced,stat_hitWoodwork,stat_penaltyConceded
11451060,home,Kasımpaşa,Julien Ngoy,julien-ngoy,J. Ngoy,F,7,185.0,145,M,848680,EUR,878428800,F,9,9,False,19.0,15.0,1.0,1.0,3.0,3.0,12.0,17.0,3.0,1.0,1.0,1.0,,,,,90.0,30.0,6.7,11.0,0.067526,0,,1.0,,,1.0,3.0,1.0,2.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,
11451060,home,Kasımpaşa,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184.0,1004,M,209374,EUR,666144000,F,18,18,True,10.0,8.0,2.0,2.0,3.0,3.0,5.0,7.0,1.0,,,1.0,,,,,45.0,20.0,7.0,4.0,0.0104151,3,,,,,2.0,3.0,,1.0,,2.0,1.0,,1.0,,0.6178,,,,1.0,,,0.9532,,,,,1.0,,2.0,,,,1.0,1.0,,,,
11451060,home,Kasımpaşa,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,3,183.0,18,M,893007,EUR,873936000,D,3,3,True,7.0,7.0,,,1.0,1.0,6.0,6.0,1.0,,1.0,,,,,,9.0,10.0,6.6,,0.0127853,1,,,,,,,,,,1.0,,,,1.0,0.0241,,,,,,,,,,,,,,,,,,,,,,,
11451060,home,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451060,home,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451060,home,Kasımpaşa,Hasan Yesilyurt,hasan-yesilyurt,H. Yesilyurt,M,28,,6,M,1092013,EUR,966556800,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Hasan Yesilyurt,,,,,,,,,,,,,,,,,,,,,
11451060,home,Kasımpaşa,Iron Gomis,iron-gomis,I. Gomis,M,17,182.0,129,M,979593,EUR,942019200,M,97,97,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451060,home,Kasımpaşa,Selim Dilli,selim-dilli,S. Dilli,M,20,177.0,4,M,999296,EUR,896140800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451060,home,Kasımpaşa,Dries Saddiki,dries-saddiki,D. Saddiki,M,17,179.0,158,M,795133,EUR,839548800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451060,home,Kasımpaşa,Sinan Alkas,alkas-sinan,S. Alkas,F,,195.0,35,M,1548530,EUR,1162857600,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451060,home,Kasımpaşa,Sarp Yavrucu,yavrucu-sarp,S. Yavrucu,F,19,180.0,26,M,1173148,EUR,1111017600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451060,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185.0,235,M,825850,EUR,923529600,G,25,25,False,36.0,14.0,29.0,7.0,12.0,18.0,2.0,18.0,,,,9.0,,4.0,6.0,,90.0,47.0,7.1,22.0,0.00044445,0,0.9867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11451060,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179.0,949,M,595396,EUR,780019200,D,11,11,False,30.0,26.0,5.0,3.0,19.0,21.0,7.0,9.0,8.0,4.0,6.0,5.0,,,,,90.0,55.0,5.8,9.0,0.06657,0,,,,,,3.0,1.0,2.0,2.0,,1.0,,,3.0,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,
11451060,away,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,5,187.0,803,M,359332,EUR,835228800,D,5,5,False,29.0,22.0,7.0,2.0,19.0,21.0,3.0,8.0,2.0,,2.0,4.0,,,,,90.0,40.0,6.6,7.0,0.00138732,0,,,,2.0,,3.0,,,,,3.0,2.0,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
11451060,away,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180.0,183,M,332963,EUR,769564800,D,3,3,False,40.0,37.0,2.0,1.0,30.0,31.0,7.0,9.0,6.0,,4.0,7.0,,,,,90.0,54.0,5.9,7.0,0.00551534,0,,,,2.0,,1.0,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
11451060,away,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180.0,84,M,122922,EUR,671414400,D,23,23,False,56.0,46.0,9.0,6.0,26.0,30.0,21.0,29.0,3.0,1.0,4.0,4.0,,,,,90.0,73.0,6.5,15.0,0.0748491,0,,3.0,1.0,1.0,1.0,3.0,,1.0,,,,,2.0,,,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,
11451060,away,Kayserispor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177.0,1057,M,966811,EUR,973296000,M,8,8,False,47.0,39.0,3.0,2.0,18.0,21.0,22.0,30.0,4.0,2.0,,8.0,,,,,90.0,61.0,6.5,13.0,0.0299916,0,,4.0,1.0,,,2.0,,2.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,
11451060,away,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186.0,411,M,803869,EUR,760924800,M,6,6,False,46.0,37.0,12.0,7.0,12.0,15.0,25.0,33.0,9.0,2.0,2.0,4.0,,,,,84.0,61.0,7.3,13.0,0.0178905,1,,2.0,,3.0,,5.0,,,,,5.0,1.0,,4.0,0.4418,1.0,,,1.0,,,0.9136,,,,1.0,,,,,,,1.0,,,,,
11451060,away,Kayserispor,Aylton Boa Morte,aylton-boa-morte,A. B. Morte,M,10,182.0,83,M,883918,EUR,748742400,M,70,70,False,25.0,18.0,3.0,2.0,8.0,10.0,11.0,18.0,11.0,,,7.0,,,,,89.0,47.0,7.5,15.0,0.0539639,2,,3.0,1.0,3.0,2.0,8.0,6.0,4.0,4.0,1.0,2.0,2.0,,2.0,0.5827,3.0,,,1.0,1.0,,0.5105,,,,,,,,,,,1.0,1.0,,,,
11451060,away,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177.0,827,M,280447,EUR,837820800,M,10,10,False,10.0,7.0,,,4.0,6.0,4.0,7.0,3.0,1.0,1.0,2.0,,,,,45.0,27.0,6.8,10.0,0.0352264,2,,3.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,0.1613,,,,1.0,,,0.0473,1.0,,,,4.0,,,,,,,,,,,
11451060,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176.0,326,M,344009,EUR,771984000,M,7,7,False,30.0,23.0,2.0,,9.0,10.0,15.0,29.0,1.0,,2.0,4.0,,,,,66.0,49.0,7.6,17.0,0.131346,2,,9.0,1.0,1.0,,3.0,,3.0,3.0,1.0,,,,1.0,0.2389,1.0,,,1.0,,,,,,,1.0,2.0,,1.0,,1.0,,,,,,1.0,
11451060,away,Kayserispor,Mame Thiam,mame-thiam,M. Thiam,F,17,185.0,1076,M,180981,EUR,718588800,F,9,9,False,29.0,26.0,,,12.0,13.0,14.0,16.0,5.0,1.0,,3.0,,,,,90.0,38.0,7.4,5.0,0.0175516,1,,,,3.0,,3.0,,1.0,1.0,,2.0,,,1.0,0.1278,,,,1.0,1.0,,0.39,,,,,2.0,,1.0,True,,,1.0,,,,,
11451060,away,Kayserispor,Julian Jeanvier,julian-jeanvier,J. Jeanvier,D,,183.0,619,M,250477,EUR,702000000,D,92,92,True,19.0,18.0,4.0,4.0,13.0,13.0,5.0,6.0,2.0,,2.0,2.0,,,,,45.0,27.0,6.3,1.0,0.00214289,0,,,,1.0,,2.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0
11451060,away,Kayserispor,Stéphane Bahoken,stephane-bahoken,S. Bahoken,F,,185.0,234,M,153220,EUR,707011200,F,13,13,True,5.0,5.0,,,1.0,1.0,4.0,4.0,2.0,1.0,,,,,,,24.0,13.0,6.7,4.0,0.00252628,1,,,,,,1.0,1.0,,,,,,1.0,,0.0158,,,,1.0,,,0.4864,,,,,3.0,,,,,,,,,,,
11451060,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172.0,61,M,781408,EUR,822268800,M,28,28,True,7.0,6.0,1.0,1.0,1.0,2.0,5.0,5.0,3.0,,,,,,,,12.0,8.0,6.4,2.0,0.0077393,0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451060,away,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184.0,69,M,1173638,EUR,1063497600,D,54,54,True,,,,,,,,,,,2.0,,,,,,1.0,2.0,,,,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451060,away,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190.0,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451060,away,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183.0,103,M,68228,EUR,687571200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451060,away,Kayserispor,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182.0,94,M,39847,EUR,629164800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451060,away,Kayserispor,Anthony Uzodimma,uzodimma-anthony,A. Uzodimma,D,,176.0,59,M,993108,EUR,924307200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451060,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169.0,85,M,984096,EUR,928195200,M,89,89,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451060,away,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186.0,87,M,1088715,EUR,1074384000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
