match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_dispossessed,stat_errorLeadToAGoal,stat_penaltyConceded,stat_errorLeadToAShot,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_penaltyWon
14053771,home,AFC Ajax,Vítězslav Jaroš,vitezslav-jaros,V. Jaroš,G,1,190.0,4474,M,927359,EUR,995846400,G,1,1,False,36.0,28.0,16.0,8.0,0.0,22.0,24.0,6.0,12.0,7.0,1.0,1.0,1.0,90.0,40.0,6.7,8.0,0.0120014,0.141,0,-0.299,0.12,0.02,-0.23,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053771,home,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183.0,902,M,1120315,EUR,1037664000,D,3,3,False,31.0,23.0,3.0,2.0,0.0,13.0,15.0,10.0,16.0,4.0,,,,78.0,52.0,7.1,13.0,0.431072,,2,,0.38,0.11,-0.39,,,,5.0,1.0,1.0,6.0,4.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0422,0.135,2.0,0.01,,,,,,,,,,,,,,,,,,,
14053771,home,AFC Ajax,Josip Šutalo,josip-sutalo,J. Šutalo,D,37,190.0,4298,M,954836,EUR,951696000,D,37,37,False,98.0,92.0,3.0,2.0,0.0,55.0,56.0,37.0,42.0,6.0,,,,90.0,107.0,6.8,7.0,0.0182588,,0,,0.17,0.15,-0.28,,,,,,1.0,5.0,2.0,7.0,1.0,,,4.0,,,,1.0,,,,,,josip.sutalo,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14053771,home,AFC Ajax,Youri Baas,youri-baas,Y. Baas,D,15,182.0,1206,M,1000228,EUR,1047859200,D,15,15,False,76.0,70.0,6.0,3.0,0.0,47.0,50.0,23.0,26.0,7.0,,,,90.0,94.0,7.4,8.0,0.0203381,,1,,0.2,0.22,-0.1,,,,,,,,4.0,9.0,2.0,,1.0,1.0,,3.0,2.0,2.0,2.0,0.0328,0.0285,,0.01,,2.0,2.0,3.0,4.0,,,,,,,,,,,,,,
14053771,home,AFC Ajax,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177.0,706,M,970860,EUR,954720000,D,2,2,False,58.0,54.0,,,0.0,25.0,26.0,29.0,32.0,2.0,,,,90.0,81.0,5.8,8.0,0.181302,,2,,0.51,0.05,-0.93,,,,1.0,,,1.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,0.164,0.0165,,-0.34,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
14053771,home,AFC Ajax,Jorthy Mokio,jorthy-mokio,J. Mokio,M,24,182.0,2993,M,1563462,EUR,1204243200,M,24,24,False,30.0,28.0,,,0.0,12.0,13.0,16.0,17.0,,,,,58.0,38.0,6.3,5.0,0.00747826,,0,,-0.1,0.05,-0.27,,,,,,,,3.0,4.0,1.0,,,,,4.0,2.0,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,
14053771,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182.0,3566,M,959806,EUR,1021507200,M,8,8,False,50.0,46.0,,,0.0,22.0,23.0,24.0,27.0,4.0,,,,90.0,65.0,6.7,7.0,0.0885849,,3,,0.21,0.33,-0.12,,,,2.0,2.0,,,6.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,3.0,0.2419,0.2094,1.0,-0.25,,3.0,2.0,,2.0,1.0,,,,True,1.0,1.0,,,,,,,
14053771,home,AFC Ajax,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175.0,594,M,878599,EUR,921801600,M,17,17,False,21.0,17.0,1.0,1.0,0.0,8.0,8.0,9.0,13.0,3.0,,,,70.0,36.0,6.9,6.0,0.0519097,,0,,-0.17,0.11,-0.08,,,,,,,3.0,1.0,8.0,,,,,1.0,2.0,2.0,1.0,,,,1.0,,,,,,4.0,1.0,,,,,,,1.0,,,,,,
14053771,home,AFC Ajax,Oscar Gloukh,oscar-gloukh,O. Gloukh,M,10,170.0,4699,M,1155158,EUR,1080777600,M,10,10,False,29.0,22.0,3.0,3.0,0.0,1.0,1.0,21.0,28.0,1.0,,,,70.0,48.0,6.9,15.0,0.32625,,3,,0.31,0.16,-0.13,,Oscar Gloukh,,2.0,1.0,,,2.0,4.0,,2.0,1.0,,,1.0,1.0,2.0,,0.1615,0.1427,1.0,-0.51,,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,
14053771,home,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176.0,3791,M,1149146,EUR,1118102400,M,11,11,False,34.0,27.0,1.0,1.0,0.0,6.0,6.0,21.0,28.0,3.0,,,,78.0,45.0,6.3,14.0,0.16948,,1,,0.03,0.22,-0.13,,Mika Godts,,2.0,,,,4.0,1.0,,,1.0,,,,,1.0,,0.3361,0.1061,1.0,0.01,,3.0,1.0,,,2.0,,,,,,,,,,,,,
14053771,home,AFC Ajax,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197.0,6789,M,252215,EUR,713145600,F,25,25,False,22.0,16.0,1.0,1.0,0.0,1.0,2.0,15.0,20.0,1.0,,,,90.0,33.0,6.8,9.0,0.300781,,2,,0.27,0.13,-0.04,,,,,,3.0,2.0,7.0,6.0,,1.0,,,,1.0,,1.0,3.0,0.1001,,4.0,-0.46,wout.weghorst,1.0,1.0,,2.0,1.0,,,,,,1.0,,2.0,,,,,
14053771,home,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179.0,1578,M,97410,EUR,730252800,M,18,18,True,15.0,13.0,,,0.0,4.0,6.0,9.0,9.0,3.0,,,,32.0,19.0,6.4,3.0,0.133409,,1,,-0.09,0.06,-0.02,,,,,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0604,,,-0.28,,,,,,,,,,,,,,,,,,,
14053771,home,AFC Ajax,Raúl Moro,raul-moro,R. Moro,M,18,169.0,1584,M,980383,EUR,1039046400,F,7,7,True,11.0,11.0,,,0.0,4.0,4.0,7.0,7.0,2.0,,,,20.0,19.0,7.1,3.0,0.0172221,,0,,0.17,0.0,0.14,,,,2.0,,,,,4.0,,,,,,3.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
14053771,home,AFC Ajax,James McConnell,mcconnell-james,J. McConnell,M,16,180.0,2779,M,1138428,EUR,1095033600,M,16,16,True,16.0,14.0,,,0.0,3.0,3.0,11.0,13.0,,,,,20.0,21.0,6.8,3.0,0.00585367,,0,,-0.09,0.04,0.14,,James McConnell,,,,,,,3.0,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
14053771,home,AFC Ajax,Gerald Alders,gerald-alders,G. Alders,D,5,179.0,240,M,1403075,EUR,1115424000,D,41,41,True,13.0,10.0,,,0.0,3.0,3.0,7.0,10.0,1.0,,,,12.0,23.0,6.9,4.0,0.0113658,,0,,-0.06,0.05,0.0,,Gerald Alders,,,,1.0,,1.0,4.0,,,,,,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
