match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_dispossessed,stat_hitWoodwork
12773661,home,Arminia Bielefeld,Noah Joel Sarenren Bazee,,,noah-joel-sarenren-bazee,N. J. S. Bazee,F,37,182,134,M,801378,EUR,840585600,F,37,37,False,7.0,3.0,,,0.0,1.0,1.0,2.0,6.0,2.0,2.0,,1.0,,,,,45.0,12.0,6.5,7.0,1,1.0,2.0,,,,2.0,,,,,,,,,,1.0,,,,,,3.0,1.0,
12773661,home,Arminia Bielefeld,André Becker,,,andre-becker,A. Becker,F,49,196,21,M,826270,EUR,838339200,F,39,39,True,16.0,8.0,,,0.0,2.0,3.0,6.0,13.0,6.0,9.0,,,2.0,,,,45.0,28.0,7.6,12.0,3,3.0,6.0,,,,4.0,,,,3.0,,,1.0,1.0,,2.0,,1.0,,,1.0,1.0,,
12773661,home,Arminia Bielefeld,Felix Hagmann,,,felix-hagmann,F. Hagmann,D,2,178,23,M,1197579,EUR,1075334400,D,2,2,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,1.0,2.0,,,,,,25.0,11.0,7.0,2.0,0,,,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,
12773661,home,Arminia Bielefeld,Kaito Mizuta,,,kaito-mizuta,K. Mizuta,M,24,182,152,M,1066020,EUR,955152000,M,25,25,True,6.0,3.0,1.0,,0.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,,,,,25.0,15.0,6.5,6.0,0,,1.0,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,
12773661,home,Arminia Bielefeld,Isaiah Young,,,isaiah-young,I. Young,F,30,181,69,M,886154,EUR,891216000,F,30,30,True,,,,,0.0,,,,1.0,,2.0,,,1.0,,,,11.0,3.0,6.7,1.0,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12773661,home,Arminia Bielefeld,Semi Belkahia,Semi,Belkahia,semi-belkahia,S. Belkahia,D,6,192,56,M,886100,EUR,911692800,D,5,5,True,,,,,0.0,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12773661,home,Arminia Bielefeld,Leo Oppermann,,,leo-oppermann,L. Oppermann,G,18,191,48,M,995669,EUR,998956800,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12773661,home,Arminia Bielefeld,Merveille Biankadi,Merveille,Biankadi,merveille-biankadi,M. Biankadi,M,37,181,31,M,254185,EUR,799977600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12773661,home,Arminia Bielefeld,Mika Schröers,,,mika-schroers,M. Schroers,F,27,180,51,M,1010072,EUR,1012780800,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12773661,home,Arminia Bielefeld,Jeredy Hilterman,,,jeredy-hilterman,J. Hilterman,F,9,186,159,M,887618,EUR,898300800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12773661,away,1. FC Union Berlin,Frederik Rønnow,,,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,34.0,31.0,9.0,6.0,0.0,26.0,26.0,5.0,8.0,,,,10.0,,1.0,1.0,,90.0,41.0,6.4,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,
12773661,away,1. FC Union Berlin,Danilho Doekhi,,,danilho-doekhi,D. Doekhi,D,5,187,773,M,830803,EUR,899164800,D,5,5,False,88.0,77.0,7.0,2.0,0.0,38.0,41.0,39.0,50.0,3.0,3.0,6.0,5.0,,,,,90.0,103.0,6.6,15.0,2,2.0,4.0,,,,,3.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,
12773661,away,1. FC Union Berlin,Kevin Vogt,,,kevin-vogt,K. Vogt,D,7,194,164,M,48660,EUR,685584000,D,2,2,False,91.0,84.0,13.0,9.0,0.0,57.0,58.0,27.0,34.0,,1.0,1.0,5.0,,,,,77.0,98.0,6.8,9.0,0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
12773661,away,1. FC Union Berlin,Diogo Leite,,,leite-diogo,D. Leite,D,4,188,994,M,855663,EUR,917049600,D,4,4,False,94.0,79.0,11.0,6.0,0.0,38.0,44.0,41.0,51.0,5.0,9.0,3.0,6.0,3.0,,,,90.0,110.0,6.8,18.0,1,4.0,7.0,1.0,1.0,,1.0,1.0,,,2.0,,1.0,1.0,,,1.0,,,,,,,,
12773661,away,1. FC Union Berlin,Janik Haberer,,,janik-haberer,J. Haberer,M,19,187,177,M,168985,EUR,765244800,M,19,19,False,57.0,52.0,2.0,1.0,0.0,25.0,25.0,27.0,34.0,,2.0,,2.0,1.0,,,,90.0,71.0,6.9,7.0,2,2.0,2.0,,,,,2.0,,,1.0,,,1.0,1.0,,2.0,,,,,,,,
12773661,away,1. FC Union Berlin,András Schäfer,,,andras-schafer,A. Schäfer,M,13,179,2403,M,877302,EUR,923961600,M,13,13,False,40.0,37.0,2.0,2.0,0.0,26.0,27.0,11.0,13.0,2.0,4.0,,2.0,1.0,,,,45.0,46.0,7.2,3.0,1,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0
12773661,away,1. FC Union Berlin,Rani Khedira,,,rani-khedira,R. Khedira,M,8,188,961,M,149479,EUR,759628800,M,8,8,False,56.0,50.0,5.0,1.0,0.0,22.0,22.0,28.0,37.0,,2.0,,,1.0,,,,90.0,65.0,6.9,9.0,2,,2.0,,,,,3.0,,,1.0,,1.0,1.0,1.0,True,1.0,,1.0,,,,,,1.0
12773661,away,1. FC Union Berlin,Robert Skov,,,robert-skov,R. Skov,M,24,183,756,M,327863,EUR,832550400,M,24,24,False,20.0,15.0,,,0.0,8.0,10.0,7.0,14.0,,3.0,,3.0,1.0,,,,56.0,44.0,6.4,14.0,1,,6.0,,,,1.0,4.0,,,2.0,,,3.0,2.0,,1.0,,,,,,,3.0,
12773661,away,1. FC Union Berlin,László Bénes,,,laszlo-benes,L. Bénes,M,8,181,800,M,354558,EUR,873763200,F,20,20,False,36.0,25.0,3.0,,0.0,6.0,7.0,23.0,36.0,,2.0,,4.0,,,,,73.0,52.0,7.1,17.0,1,2.0,4.0,,,,1.0,7.0,4.0,,,4.0,,3.0,2.0,,,,,1.0,,,,1.0,
12773661,away,1. FC Union Berlin,Jordan Siebatcheu,,,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,17,17,False,18.0,13.0,,,0.0,2.0,2.0,11.0,16.0,5.0,6.0,2.0,1.0,1.0,,,,90.0,32.0,7.4,9.0,2,3.0,4.0,,,,3.0,,,,1.0,3.0,,,,,2.0,,,,1.0,,,,
12773661,away,1. FC Union Berlin,Yorbe Vertessen,,,yorbe-vertessen,Y. Vertessen,F,11,176,942,M,909958,EUR,978912000,F,7,7,False,8.0,4.0,1.0,1.0,0.0,,1.0,4.0,8.0,1.0,2.0,1.0,1.0,,,,,45.0,18.0,6.5,8.0,1,2.0,4.0,,,,,1.0,,,,,,2.0,1.0,,,,,1.0,,,,1.0,
12773661,away,1. FC Union Berlin,Aljoscha Kemlein,Aljoscha Kemlein,,aljoscha-kemlein,A. Kemlein,M,6,185,332,M,1198074,EUR,1091404800,M,36,36,True,45.0,39.0,4.0,2.0,0.0,6.0,7.0,33.0,41.0,,1.0,,1.0,,,,,45.0,52.0,7.3,9.0,2,1.0,3.0,,,,,3.0,,,1.0,5.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,
12773661,away,1. FC Union Berlin,Tim Skarke,,,tim-skarke,T. Skarke,M,21,179,195,M,800252,EUR,842054400,M,21,21,True,16.0,14.0,,,0.0,3.0,3.0,11.0,14.0,1.0,1.0,,2.0,,,,,45.0,25.0,6.6,7.0,1,,2.0,,,,2.0,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,1.0,
12773661,away,1. FC Union Berlin,Tom Rothe,,,rothe-tom,T. Rothe,M,15,192,808,M,1210666,EUR,1099008000,D,15,15,True,21.0,18.0,,,0.0,5.0,5.0,15.0,20.0,,,,,,,,,34.0,36.0,6.8,7.0,1,,2.0,1.0,,,,4.0,2.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,
12773661,away,1. FC Union Berlin,Benedict Hollerbach,,,benedict-hollerbach,B. Hollerbach,F,17,181,518,M,975800,EUR,990057600,F,16,16,True,7.0,5.0,,,0.0,,,5.0,7.0,,,,,,,,,17.0,12.0,6.5,4.0,3,,3.0,,,,,,,,1.0,,,2.0,,,,,1.0,2.0,,,,,
12773661,away,1. FC Union Berlin,Kevin Volland,Kevin,Volland,kevin-volland,K. Volland,F,31,179,1030,M,117373,EUR,712454400,F,10,10,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,1.0,,,,,13.0,3.0,6.7,,1,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,
12773661,away,1. FC Union Berlin,Alexander Schwolow,,,alexander-schwolow,A. Schwolow,G,25,189,158,M,134778,EUR,707443200,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12773661,away,1. FC Union Berlin,Jérôme Roussillon,,,jerome-roussillon,J. Roussillon,D,21,175,187,M,146500,EUR,726278400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12773661,away,1. FC Union Berlin,Leopold Querfeld,,,querfeld-leopold,L. Querfeld,D,14,190,1228,M,1086547,EUR,1071878400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12773661,away,1. FC Union Berlin,Christopher Trimmel,,,christopher-trimmel,C. Trimmel,M,28,189,352,M,48557,EUR,541123200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
