match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,stat_penaltyWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_keyPass,stat_shotOffTarget,captain,stat_dispossessed,stat_totalContest,stat_wonContest,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
11396401,home,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,63.0,29.0,50.0,16.0,18.0,19.0,11.0,44.0,18.0,2.0,2.0,1.0,1.0,90.0,69.0,6.3,34.0,0.0094766,0,-1.2675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396401,home,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,12.0,12.0,1.0,1.0,11.0,11.0,1.0,1.0,1.0,,,,,34.0,20.0,6.8,,0.00148664,0,,2.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396401,home,VfL Bochum 1848,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,35.0,24.0,3.0,,18.0,23.0,6.0,12.0,8.0,,,,,85.0,47.0,7.9,12.0,0.00258878,1,,,1.0,1.0,1.0,1.0,8.0,11.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0754,0.4632,,,,,,,,,,,,,,,,,,,,,
11396401,home,VfL Bochum 1848,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,5,5,False,49.0,36.0,8.0,2.0,28.0,31.0,8.0,18.0,9.0,,,,,90.0,64.0,7.0,14.0,0.0192922,1,,1.0,3.0,,3.0,1.0,4.0,10.0,1.0,,,,1.0,5.0,,0.0842,0.4153,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11396401,home,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,M,2,2,False,22.0,15.0,3.0,1.0,7.0,8.0,8.0,14.0,5.0,,,,,90.0,42.0,6.5,9.0,0.00515707,1,,2.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,,1.0,,,0.0175,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11396401,home,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,44.0,25.0,4.0,,11.0,16.0,14.0,28.0,12.0,,,,,90.0,58.0,6.6,22.0,0.0637717,0,,5.0,9.0,,3.0,2.0,6.0,8.0,,,1.0,,,1.0,,0.0222,,,,,,,,True,1.0,2.0,1.0,,,,,,,,,,,
11396401,home,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,54.0,31.0,6.0,3.0,11.0,14.0,24.0,49.0,6.0,,,,,90.0,85.0,8.0,37.0,0.216845,2,,3.0,10.0,,,2.0,,7.0,1.0,1.0,,,3.0,2.0,,0.7963,0.9855,1.0,4.0,4.0,,3.0,,,3.0,2.0,1.0,1.0,9.0,4.0,1.0,,,,,,,
11396401,home,VfL Bochum 1848,Danilo Soares,danilo-soares,Danilo Soares,M,3,170,111,M,121551,EUR,688694400,M,3,3,False,43.0,30.0,6.0,,14.0,18.0,16.0,26.0,10.0,,,,,90.0,84.0,7.3,22.0,0.0479885,1,,4.0,9.0,1.0,4.0,2.0,3.0,10.0,,,,,2.0,2.0,,0.0102,,1.0,2.0,1.0,,,1.0,,2.0,3.0,3.0,,1.0,,,,,,,,,
11396401,home,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,11,189,109,M,268791,EUR,791856000,F,10,10,False,20.0,11.0,1.0,1.0,3.0,5.0,10.0,18.0,4.0,,,,,67.0,34.0,6.9,13.0,0.126716,0,,2.0,3.0,1.0,,,,5.0,,,,,2.0,4.0,,,,,1.0,,,1.0,,,1.0,,,,3.0,2.0,,,,,,,,
11396401,home,VfL Bochum 1848,Takuma Asano,takuma-asano,T. Asano,M,11,173,2035,M,309546,EUR,784425600,F,11,11,False,16.0,14.0,1.0,,4.0,5.0,10.0,14.0,4.0,,,,,84.0,31.0,6.7,9.0,0.0298253,2,,2.0,3.0,,,,,2.0,,,,,2.0,1.0,,0.1248,,,,,,,,,1.0,1.0,1.0,,3.0,,2.0,,,,,,,
11396401,home,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,F,29,29,False,8.0,3.0,,,1.0,1.0,2.0,7.0,,,,,,67.0,18.0,6.5,9.0,0.00305476,2,,14.0,20.0,,,3.0,3.0,3.0,,,1.0,,2.0,,,0.0646,,1.0,,,1.0,2.0,1.0,,2.0,,,,,,1.0,,,,,,,
11396401,home,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,M,4,4,True,17.0,12.0,3.0,,4.0,4.0,8.0,13.0,6.0,,,,,56.0,23.0,6.9,6.0,0.257805,0,,2.0,2.0,1.0,1.0,,3.0,4.0,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,
11396401,home,VfL Bochum 1848,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184,1129,M,138890,EUR,775699200,F,9,9,True,2.0,1.0,,,,,1.0,2.0,1.0,,,,,23.0,13.0,6.0,9.0,0.00221077,1,,,6.0,,,1.0,,1.0,,,,,3.0,1.0,,0.018,,,,,,,,,3.0,2.0,,,,,1.0,,,,,,,
