match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_lastManTackle,stat_unsuccessfulTouch,captain,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_errorLeadToAGoal,stat_keyPass,stat_totalOffside,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed
12436618,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,1,1,False,29.0,23.0,13.0,7.0,0.0,18.0,21.0,5.0,8.0,1.0,21.0,2.0,5.0,1.0,1.0,90.0,52.0,7.2,7.0,0.00052445,0,-0.8966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436618,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,False,16.0,12.0,3.0,1.0,0.0,10.0,11.0,3.0,7.0,8.0,4.0,,,,,78.0,39.0,7.2,6.0,0.00282817,3,,2.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,0.1418,,,,,,,,,,,,,,,,,,,,,,,,,
12436618,home,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,5,5,False,35.0,28.0,13.0,6.0,0.0,18.0,18.0,11.0,19.0,6.0,4.0,,,,,90.0,48.0,6.8,8.0,0.0155091,0,,2.0,1.0,,1.0,2.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12436618,home,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,False,54.0,47.0,8.0,4.0,0.0,36.0,40.0,11.0,14.0,5.0,5.0,,,,,90.0,69.0,6.6,10.0,0.00536995,0,,,,,4.0,3.0,,,3.0,2.0,2.0,,,,,,,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
12436618,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,False,48.0,40.0,3.0,2.0,0.0,26.0,28.0,14.0,26.0,5.0,5.0,,,,,90.0,72.0,6.4,17.0,0.0115779,0,,6.0,,1.0,6.0,3.0,,,1.0,1.0,1.0,,,1.0,,,,2.0,2.0,1.0,,,True,2.0,1.0,1.0,1.0,,,,,,,,,,
12436618,home,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,False,31.0,31.0,,,0.0,17.0,17.0,14.0,14.0,3.0,4.0,,,,,90.0,40.0,6.6,1.0,0.0153732,0,,,,,3.0,2.0,,,,,1.0,,1.0,,1.0,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,
12436618,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,20,20,False,23.0,21.0,,,0.0,11.0,11.0,10.0,12.0,2.0,2.0,,,,,72.0,30.0,6.9,2.0,0.0127789,0,,,,,2.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,
12436618,home,Fulham,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,836698,EUR,958608000,M,30,30,False,14.0,9.0,2.0,,1.0,6.0,9.0,4.0,6.0,1.0,3.0,,,,,79.0,29.0,7.5,8.0,0.014709,0,,1.0,1.0,2.0,6.0,9.0,,,5.0,5.0,1.0,,4.0,,1.0,,,,,,,2.0,,2.0,1.0,,,1.0,1.0,,,,,,,,
12436618,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,285949,EUR,820454400,M,18,18,False,14.0,9.0,2.0,1.0,0.0,3.0,6.0,8.0,17.0,,2.0,,,,,90.0,35.0,6.2,18.0,0.184881,2,,9.0,2.0,,7.0,,1.0,1.0,,,3.0,0.0702,1.0,,,,,1.0,2.0,,,4.0,,,,,,1.0,,andreaspereira,,,,,,,
12436618,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,M,17,17,False,33.0,24.0,2.0,,0.0,12.0,14.0,12.0,24.0,1.0,3.0,,,,,84.0,46.0,7.2,17.0,0.0108013,1,,5.0,,,2.0,1.0,,,,,1.0,0.04,1.0,,,,,,,,,2.0,,1.0,1.0,,,,,alexanderiwobi,1.0,1.0,0.3582,,,,
12436618,home,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,False,24.0,18.0,,,0.0,7.0,9.0,11.0,15.0,1.0,4.0,,,,,84.0,34.0,6.6,12.0,0.0134328,0,,,,3.0,4.0,5.0,,,,,1.0,,1.0,,2.0,,,1.0,1.0,,,5.0,,,,,,,,RJimenez9,,,,,,,
12436618,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,True,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,,1.0,,,,,18.0,9.0,6.2,2.0,0.00324373,0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12436618,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,21,21,True,6.0,5.0,1.0,,0.0,1.0,2.0,4.0,4.0,,1.0,,,,,12.0,7.0,6.0,1.0,0.00366353,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436618,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,M,8,8,True,5.0,3.0,1.0,,0.0,1.0,2.0,2.0,3.0,,2.0,,,,,11.0,7.0,6.6,2.0,0.00695987,0,,,,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12436618,home,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,11,11,True,4.0,3.0,,,0.0,,,3.0,4.0,,1.0,,,,,14.0,4.0,6.6,1.0,0.00867245,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,adamatrd,,,,,,,
12436618,home,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7091,M,891920,EUR,796089600,F,12,12,True,1.0,,,,0.0,,,,1.0,,,,,,,14.0,2.0,6.5,1.0,,0,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12436618,home,Fulham,Steven Benda,steven-benda,S. Benda,G,13,192,238,M,860764,EUR,907200000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436618,home,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436618,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436618,home,Fulham,Willian,willian,Willian,F,88,175,9698,M,31417,EUR,587088000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,willianborges88,,,,,,,
