match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_clearanceOffLine,stat_dispossessed,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
12624891,home,Al Orobah,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187.0,160,M,794989,EUR,910051200.0,G,28,28,False,25.0,15.0,12.0,2.0,0.0,14.0,18.0,1.0,7.0,1.0,1.0,4.0,14.0,2.0,6.0,1.0,90.0,46.0,8.0,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624891,home,Al Orobah,Osama Al Khalaf,osama-al-khalaf,O. A. Khalaf,D,8,178.0,26,M,818871,EUR,851558400.0,D,88,88,False,28.0,19.0,4.0,1.0,0.0,14.0,17.0,5.0,11.0,,6.0,,3.0,,,,54.0,42.0,6.9,11.0,0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12624891,home,Al Orobah,Hamed Al-Maghati,hamed-taleb,H. Al-Maghati,D,11,175.0,9,M,948603,EUR,742694400.0,D,11,11,False,37.0,30.0,7.0,2.0,0.0,24.0,26.0,7.0,12.0,,2.0,7.0,3.0,,,,82.0,53.0,7.1,7.0,0,,,1.0,2.0,1.0,,,True,1.0,1.0,2.0,6.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,
12624891,home,Al Orobah,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,33,185.0,17,M,818758,EUR,625881600.0,D,33,33,False,38.0,27.0,13.0,5.0,0.0,17.0,18.0,10.0,20.0,,2.0,5.0,3.0,,,,90.0,47.0,6.9,11.0,0,,,,2.0,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12624891,home,Al Orobah,Mohannad Abu Taha,mohannad-abu-taha,M. A. Taha,M,14,176.0,520,M,1114775,EUR,1044144000.0,D,14,14,False,27.0,23.0,1.0,,0.0,14.0,16.0,10.0,13.0,1.0,12.0,3.0,8.0,,,,90.0,61.0,9.5,7.0,1,1.0,1.0,3.0,9.0,7.0,2.0,1.0,,2.0,1.0,,,,1.0,,1.0,Abu Taha,,1.0,1.0,1.0,,,,,,,,
12624891,home,Al Orobah,Karlo Muhar,karlo-muhar,K. Muhar,M,73,188.0,216,M,897590,EUR,821836800.0,M,73,73,False,36.0,28.0,5.0,1.0,0.0,22.0,22.0,6.0,14.0,,4.0,6.0,7.0,,,,90.0,52.0,6.5,10.0,0,,,1.0,3.0,1.0,1.0,1.0,,,,1.0,10.0,6.0,,2.0,,,,,,,1.0,,,,,,,
12624891,home,Al Orobah,Brad Young,brad-young,B. Young,F,32,185.0,212,M,1083046,EUR,1041811200.0,M,9,9,False,22.0,18.0,2.0,,0.0,13.0,15.0,5.0,8.0,1.0,4.0,1.0,6.0,,,,75.0,38.0,7.0,10.0,0,,,2.0,2.0,2.0,4.0,1.0,,1.0,,1.0,2.0,,,,,Brad Young,,,,,1.0,,,,,,,
12624891,home,Al Orobah,Jóhann Guðmundsson,johann-gudmundsson,J. Guðmundsson,M,,186.0,451,M,49805,EUR,656985600.0,M,7,7,False,24.0,17.0,2.0,1.0,1.0,7.0,10.0,11.0,18.0,1.0,1.0,2.0,2.0,,,,90.0,34.0,6.4,14.0,0,2.0,,,,,1.0,,,4.0,1.0,1.0,8.0,1.0,,3.0,1.0,,,,,,1.0,,,,,,,
12624891,home,Al Orobah,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174.0,4,M,148870,EUR,627868800.0,M,6,6,False,41.0,38.0,2.0,2.0,0.0,25.0,28.0,13.0,13.0,,9.0,3.0,8.0,,,,90.0,60.0,7.2,4.0,0,,,2.0,7.0,3.0,,2.0,,,,,4.0,3.0,,1.0,,,,,,,1.0,,,,,,,
12624891,home,Al Orobah,Cristian Tello,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800.0,M,37,37,False,30.0,24.0,3.0,3.0,1.0,9.0,12.0,16.0,20.0,,1.0,,5.0,,,,90.0,38.0,6.8,9.0,1,2.0,1.0,,,,,,,2.0,1.0,,3.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,
