match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_outfielderBlock,stat_ownGoals,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_bigChanceMissed,stat_errorLeadToAShot
14083167,home,Real Betis,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192.0,931,M,964983,EUR,869788800,G,1,1,False,30.0,24.0,11.0,5.0,0.0,22.0,24.0,2.0,6.0,1.0,1.0,1.0,9.0,5.0,5.0,1.0,90.0,42.0,7.0,7.0,0.0003472,0.5978,0,-1.1388,0.09,0.01,-0.13,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083167,home,Real Betis,Angel Ortiz,angel-ortiz,Á. Ortiz,D,40,167.0,493,M,1152139,EUR,1090713600,D,40,40,False,32.0,25.0,5.0,,0.0,15.0,18.0,10.0,14.0,,7.0,4.0,5.0,,,,88.0,53.0,6.3,11.0,0.00501719,,0,,-0.06,0.04,-0.35,,,,1.0,6.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
14083167,home,Real Betis,Marc Bartra,marc-bartra,M. Bartra,D,5,183.0,1917,M,99519,EUR,663897600,D,5,5,False,49.0,43.0,9.0,5.0,0.0,35.0,36.0,8.0,13.0,1.0,7.0,6.0,3.0,,,,90.0,70.0,6.4,7.0,0.00544663,,0,,0.12,0.1,-0.66,,,,3.0,5.0,2.0,,,,,4.0,3.0,1.0,2.0,,True,2.0,1.0,,,,,,,,,,,,,,,,,
14083167,home,Real Betis,Natan,natan,Natan,D,4,188.0,3251,M,1015287,EUR,981417600,D,4,4,False,54.0,42.0,6.0,1.0,0.0,34.0,39.0,8.0,15.0,6.0,7.0,2.0,1.0,,,,90.0,63.0,6.4,15.0,0.0280448,,0,,-0.11,0.04,-0.33,,,,,2.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
14083167,home,Real Betis,Junior Firpo,junior-firpo,J. Firpo,D,23,184.0,2241,M,914835,EUR,840672000,D,23,23,False,50.0,41.0,3.0,,1.0,20.0,25.0,21.0,25.0,2.0,10.0,1.0,4.0,,,,90.0,77.0,7.2,12.0,0.141295,,0,,0.25,0.05,-0.35,,,,,2.0,1.0,,2.0,2.0,2.0,5.0,4.0,,1.0,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
14083167,home,Real Betis,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178.0,2735,M,816763,EUR,824947200,M,8,8,False,55.0,43.0,7.0,4.0,0.0,18.0,18.0,25.0,37.0,,5.0,1.0,8.0,,,,90.0,68.0,7.0,14.0,0.044929,,0,,0.27,0.1,-0.09,,,,1.0,3.0,1.0,,,,1.0,3.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
14083167,home,Real Betis,Sergi Altimira,sergi-altimira,S. Altimira,M,6,188.0,1049,M,1137814,EUR,998697600,M,6,6,False,50.0,42.0,4.0,3.0,0.0,25.0,29.0,17.0,21.0,3.0,8.0,3.0,6.0,,,,90.0,72.0,7.3,10.0,0.0102177,,0,,0.02,0.14,0.29,,,,,2.0,,,1.0,,5.0,3.0,2.0,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,
14083167,home,Real Betis,Pablo García,pablo-garcia,P. García,M,52,175.0,2261,M,1893910,EUR,1155600000,M,52,52,False,13.0,11.0,,,0.0,6.0,7.0,5.0,6.0,,3.0,,3.0,,,,72.0,29.0,6.3,7.0,0.0173946,,2,,-0.16,0.26,-0.08,,,,1.0,3.0,1.0,,,,1.0,1.0,1.0,5.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,0.1205,-0.4,,,,,,,,
14083167,home,Real Betis,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177.0,15743,M,798835,EUR,829008000,M,20,20,False,52.0,42.0,2.0,1.0,0.0,12.0,14.0,30.0,38.0,1.0,6.0,,4.0,,,,88.0,70.0,6.7,19.0,0.0287377,,1,,0.16,0.33,-0.13,,,,1.0,5.0,1.0,2.0,3.0,2.0,,1.0,1.0,3.0,2.0,,,,,1.0,4.0,1.0,,1.0,,,0.0649,-0.09,locelso_giovani,,,,,,,
14083167,home,Real Betis,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174.0,4780,M,989113,EUR,954633600,M,17,17,False,32.0,29.0,2.0,2.0,0.0,7.0,8.0,22.0,24.0,1.0,6.0,,4.0,,,,72.0,50.0,6.9,10.0,0.086965,,2,,0.25,0.34,-0.13,,,,,6.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,0.1404,-0.36,,1.0,0.1893,,,,,
14083167,home,Real Betis,Cucho Hernández,cucho-hernandez,C. Hernández,F,19,175.0,8926,M,887055,EUR,924566400,F,19,19,False,22.0,18.0,2.0,2.0,0.0,7.0,8.0,11.0,14.0,1.0,4.0,1.0,4.0,,,,90.0,40.0,6.8,13.0,0.0388753,,3,,0.22,0.31,0.19,,,,1.0,6.0,,2.0,5.0,3.0,,,,3.0,,2.0,,,,2.0,2.0,,,2.0,1.0,,0.0993,-0.51,cuchohernandez,,,2.0,,,,
14083167,home,Real Betis,Nelson Deossa,nelson-deossa,N. Deossa,M,18,185.0,4686,M,1129401,EUR,949795200,M,18,18,True,8.0,6.0,,,0.0,4.0,4.0,2.0,4.0,,1.0,,3.0,,,,18.0,13.0,6.4,4.0,0.00046076,,0,,-0.04,0.02,-0.1,,Nelson Deossa,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
14083167,home,Real Betis,Cédric Bakambu,cedric-bakambu,C. Bakambu,F,11,182.0,44768,M,115665,EUR,671328000,F,11,11,True,2.0,2.0,,,0.0,2.0,2.0,,,,,1.0,1.0,,,,18.0,4.0,7.5,,3.762e-05,,1,,0.0,,0.14,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.1957,0.51,bakambu17,1.0,0.8301,1.0,1.0,,,
14083167,home,Real Betis,Héctor Bellerín,hector-bellerin,H. Bellerín,D,2,178.0,3870,M,188365,EUR,795571200,D,2,2,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,,,,,13.0,4.0,6.7,,1.664e-05,,0,,-0.01,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bellerín,,,,,,,
14083167,home,Real Betis,Chimy Ávila,chimy-avila,C. Ávila,F,9,171.0,2160,M,789381,EUR,760492800,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,1.0,,,,13.0,5.0,6.5,3.0,0.0003358,,0,,0.0,0.01,0.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
