match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_errorLeadToAShot,captain,stat_aerialLost,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_totalOffside,stat_clearanceOffLine,stat_outfielderBlock,stat_goalAssist,stat_goals
10390083,home,Clermont Foot,Komnen Andrić,komnen-andric,K. Andrić,F,17,189,318,M,314138,EUR,804556800,F,9,9,False,10.0,6.0,,,5.0,6.0,1.0,4.0,4.0,,,,,,,62.0,14.0,6.4,6.0,0.0,0.0,0.00020386,0,,,,,,2.0,,,,,,1.0,,,,,,,,3.0,,2.0,,,1.0,,,,,,,,,,
10390083,home,Clermont Foot,Johan Gastien,johan-gastien,J. Gastien,M,25,179,44,M,216222,EUR,570067200,M,25,25,True,25.0,22.0,2.0,1.0,14.0,14.0,10.0,15.0,,,,3.0,,,,28.0,29.0,6.7,5.0,0.0,0.0,0.0334006,0,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
10390083,home,Clermont Foot,Jérémie Bela,jeremie-bela,J. Bela,M,,173,189,M,282917,EUR,734227200,F,91,91,True,9.0,6.0,,,1.0,2.0,5.0,9.0,2.0,1.0,,1.0,,,,28.0,17.0,6.7,7.0,0.066,0.4394,0.00804827,1,,,,2.0,,3.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,2.0,,,1.0,,,,,,,,,,
10390083,home,Clermont Foot,Grejohn Kyei,grejohn-kyei,G. Kyei,F,95,187,241,M,581146,EUR,808185600,F,95,95,True,6.0,4.0,,,1.0,2.0,3.0,4.0,,,1.0,,,,,28.0,11.0,6.8,3.0,0.1083,0.035,0.0477422,2,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
10390083,home,Clermont Foot,Baïla Diallo,diallo-baila,B. Diallo,D,22,176,124,M,1099804,EUR,993340800,D,31,31,True,3.0,2.0,,,,,2.0,3.0,1.0,,1.0,,,,,13.0,7.0,6.7,1.0,0.0236,0.0,0.00127557,1,,,,,2.0,3.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,
10390083,home,Clermont Foot,Ouparine Djoco,ouparine-djoco,O. Djoco,G,,188,75,M,942838,EUR,893203200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390083,home,Clermont Foot,Souleymane Cissé,souleymane-cisse,S. Cissé,D,,190,25,M,1389737,EUR,1028764800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Souleymane Cissé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390083,home,Clermont Foot,Oliver Kamdem,kamdem-oliver,O. Kamdem,D,71,178,124,M,1171604,EUR,1034640000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390083,home,Clermont Foot,Yanis Massolin,yanis-massolin,Y. Massolin,M,17,197,1116,M,1384651,EUR,1032480000,M,97,97,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Yanis Massolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390083,home,Clermont Foot,Stan Berkani,berkani-stan,S. Berkani,M,24,178,201,M,1477015,EUR,1060732800,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Stan Berkani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390083,away,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,35.0,27.0,12.0,6.0,23.0,27.0,4.0,8.0,,,,10.0,,4.0,5.0,90.0,49.0,8.0,9.0,0.0,0.0,0.00072515,0,1.7809,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,
10390083,away,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,D,29,29,False,22.0,18.0,4.0,2.0,11.0,11.0,8.0,15.0,4.0,,,1.0,,,,90.0,35.0,7.2,7.0,0.0,0.0,0.170541,0,,,,4.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,3.0,1.0,,1.0,1.0,,,,,,przemek.franek_,1.0,,,,
10390083,away,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,66.0,61.0,9.0,7.0,37.0,37.0,24.0,29.0,,,5.0,5.0,,,,90.0,75.0,7.9,6.0,0.0,0.0,0.0217938,0,,,,,3.0,4.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
10390083,away,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,60.0,52.0,4.0,1.0,38.0,41.0,14.0,19.0,2.0,,1.0,4.0,,,,90.0,68.0,7.5,8.0,0.0573,0.0876,0.00526499,2,,,,,3.0,5.0,,,2.0,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,
10390083,away,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,21,21,False,27.0,22.0,3.0,2.0,10.0,11.0,13.0,18.0,2.0,,1.0,3.0,,,,45.0,41.0,6.6,9.0,0.2472,0.0,0.0589968,1,,,,2.0,,1.0,2.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
10390083,away,RC Lens,Salis Abdul Samed,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,26,26,False,68.0,65.0,1.0,1.0,39.0,39.0,26.0,29.0,3.0,1.0,,9.0,,,,90.0,78.0,7.3,3.0,0.0,0.0,0.0194936,0,,,,,,8.0,5.0,5.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,
10390083,away,RC Lens,Seko Fofana,seko-fofana,S. Fofana,M,42,184,11416,M,191188,EUR,799804800,M,8,8,False,63.0,60.0,4.0,3.0,26.0,26.0,34.0,37.0,1.0,,,5.0,,,,79.0,75.0,7.3,5.0,0.1002,0.0,0.0476512,1,,,,,,6.0,5.0,5.0,,1.0,,,,1.0,1.0,,1.0,,True,,,,2.0,,1.0,,,,,sekofofana,,,,,
10390083,away,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,M,7,7,False,32.0,26.0,1.0,1.0,11.0,11.0,17.0,24.0,4.0,2.0,2.0,3.0,,,,90.0,44.0,7.0,8.0,0.0952,0.0845,0.0451169,2,,,,3.0,3.0,4.0,,,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,2.0,,,,,,,1.0,,,,
10390083,away,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,M,28,28,False,31.0,23.0,,,10.0,13.0,13.0,18.0,3.0,2.0,,7.0,,,,74.0,42.0,7.3,9.0,0.0687,0.0,0.190023,1,,,,,,5.0,1.0,1.0,,2.0,2.0,,,,1.0,,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,1.0,
10390083,away,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,483,M,787540,EUR,840499200,M,20,20,False,39.0,29.0,6.0,4.0,8.0,8.0,24.0,34.0,11.0,2.0,,4.0,,,,73.0,63.0,7.9,18.0,0.0395,0.0,0.499976,1,,,,3.0,,9.0,5.0,4.0,1.0,1.0,1.0,3.0,2.0,,1.0,,,,,3.0,1.0,4.0,4.0,3.0,3.0,,,,,,,,,1.0,
10390083,away,RC Lens,Loïs Openda,lois-openda,L. Openda,F,20,177,15661,M,835480,EUR,950659200,F,11,11,False,12.0,8.0,1.0,1.0,2.0,2.0,6.0,10.0,5.0,,,1.0,,,,82.0,24.0,9.7,7.0,1.3066,1.0789,0.0653687,4,,,,,,4.0,2.0,2.0,,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,,,2.0,1.0,1.0,2.0,,,,,,,l_openda,1.0,,,1.0,3.0
10390083,away,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,D,3,3,True,23.0,22.0,2.0,2.0,15.0,16.0,7.0,7.0,2.0,,,4.0,,,,45.0,29.0,6.7,2.0,0.0,0.0,0.00415073,0,,,,,,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
10390083,away,RC Lens,David Pereira da Costa,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,1023091,EUR,978652800,M,10,10,True,5.0,3.0,,,1.0,1.0,2.0,7.0,1.0,,,2.0,,,,17.0,13.0,6.6,6.0,0.0,0.0,0.00116556,0,,,,3.0,,2.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
10390083,away,RC Lens,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,875,M,822877,EUR,897091200,M,18,18,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,,16.0,4.0,7.3,,0.0526,0.257,0.0906697,1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0
10390083,away,RC Lens,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,6,6,True,10.0,8.0,,,5.0,5.0,3.0,5.0,,,,,,,,11.0,12.0,6.5,3.0,0.0,0.0,0.00029428,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390083,away,RC Lens,Remy Labeau Lascary,lascary-remy-labeau,R. L. Lascary,F,14,184,178,M,1401005,EUR,1046649600,F,36,36,True,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,8.0,7.0,6.6,4.0,0.0,0.0,0.0121508,0,,,,1.0,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,
10390083,away,RC Lens,Yannick Pandor,yannick-pandor,Y. Pandor,G,1,192,520,M,1047983,EUR,988588800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390083,away,RC Lens,Ismaël Boura,ismael-boura,I. Boura,D,14,173,188,M,1047364,EUR,966211200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390083,away,RC Lens,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390083,away,RC Lens,Łukasz Poręba,lukasz-poreba,Ł. Poręba,M,8,179,654,M,942336,EUR,952905600,M,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
