match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_totalOffside,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_dispossessed,stat_wonTackle,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals
11450129,home,Çaykur Rizespor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,842,M,940692,EUR,919987200,F,9,9,False,,21.0,14.0,2.0,1.0,1.0,6.0,7.0,8.0,14.0,2.0,,,,90.0,43.0,6.9,13.0,0.0152537,4,,,,,,5.0,1.0,10.0,6.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,0.2198,,1.0,1.0,1.0,,3.0,
11450129,home,Çaykur Rizespor,Martin Minchev,minchev-martin,M. Minchev,F,17,184,403,M,878699,EUR,987897600,F,89,89,True,,,,,,0.0,,,,,,,,,18.0,3.0,6.5,2.0,,0,,,,,,1.0,,2.0,1.0,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,
11450129,home,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,M,54,54,True,,3.0,1.0,,,0.0,1.0,2.0,,1.0,1.0,,,,11.0,6.0,6.6,3.0,2.539e-05,0,,,,,,2.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
11450129,home,Çaykur Rizespor,Seyfettin Anıl Yaşar,seyfettin-anil-yasar,S. A. Yaşar,D,16,192,26,M,999646,EUR,1025481600,D,16,16,True,,,,,,0.0,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450129,home,Çaykur Rizespor,Halil Ibrahim Pehlivan,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175,17,M,777291,EUR,745891200,D,3,3,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,1.0,2.0,,1.0,9.663e-05,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
11450129,home,Çaykur Rizespor,Tarık Çetin,tarik-cetin,T. Çetin,G,13,193,862,M,913985,EUR,852681600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450129,home,Çaykur Rizespor,Zafer Görgen,zafer-gorgen,Z. Görgen,G,20,188,71,M,930907,EUR,951091200,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450129,home,Çaykur Rizespor,Eray Korkmaz,korkmaz-eray,E. Korkmaz,D,17,182,35,M,1145620,EUR,1055030400,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450129,home,Çaykur Rizespor,Óscar Pinchi,oscar-pinchi,Ó. Pinchi,M,,173,35,M,826654,EUR,834883200,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450129,home,Çaykur Rizespor,Mame Mor Faye,faye-mame-mor,M. M. Faye,M,11,170,202,M,1471165,EUR,1121126400,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450129,home,Çaykur Rizespor,Gustavo Sauer,gustavo-sauer,Gustavo Sauer,M,7,181,393,M,904505,EUR,736128000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450129,away,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,True,35.0,17.0,27.0,9.0,0.0,10.0,12.0,7.0,23.0,4.0,,3.0,4.0,90.0,40.0,7.0,18.0,0.00129477,0,0.4041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450129,away,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,False,,14.0,11.0,3.0,2.0,0.0,8.0,8.0,3.0,6.0,1.0,,,,23.0,20.0,6.8,3.0,0.00138906,0,,,,,,,1.0,,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,
11450129,away,Trabzonspor,Rayyan Baniya,rayyan-baniya,R. Baniya,D,23,192,339,M,929739,EUR,919296000,D,2,2,False,,32.0,26.0,5.0,1.0,0.0,20.0,24.0,6.0,8.0,3.0,,,,90.0,44.0,6.9,7.0,0.00186974,0,,,,,,,2.0,4.0,2.0,1.0,,5.0,,,,1.0,,1.0,,2.0,,,3.0,,,,,,,,
11450129,away,Trabzonspor,Filip Benković,filip-benkovic,F. Benković,D,32,194,532,M,357588,EUR,868752000,D,32,32,False,,33.0,27.0,1.0,,0.0,21.0,24.0,6.0,9.0,1.0,,,,81.0,41.0,6.8,6.0,0.00173516,2,,,,,,,3.0,3.0,4.0,,,3.0,,,1.0,3.0,,1.0,,,1.0,1.0,1.0,0.1947,0.1161,,,,,,
11450129,away,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,,31.0,23.0,6.0,2.0,0.0,12.0,14.0,11.0,17.0,4.0,,,,90.0,57.0,6.9,11.0,0.0443914,0,,,,,,4.0,3.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,3.0,,,,,,,2.0,,,,
11450129,away,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,M,6,6,False,,38.0,37.0,,,0.0,8.0,8.0,29.0,30.0,8.0,,,,90.0,56.0,7.4,4.0,0.0366285,3,,,,,,,,3.0,7.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,,,,,2.0,,,0.08,,,1.0,,,1.0,
11450129,away,Trabzonspor,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,5,5,False,,68.0,59.0,10.0,8.0,0.0,23.0,26.0,36.0,43.0,7.0,,,,90.0,86.0,7.9,13.0,0.136914,1,,,,1.0,,2.0,4.0,5.0,10.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,,,,1.0,,1.0,0.0154,,,1.0,1.0,,,
11450129,away,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,,44.0,32.0,1.0,1.0,0.0,7.0,7.0,26.0,42.0,6.0,,,,90.0,58.0,7.0,18.0,0.374812,0,,,,5.0,1.0,,,3.0,2.0,2.0,2.0,,,1.0,,1.0,2.0,,,1.0,,,1.0,,,,1.0,,,,
11450129,away,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,8,8,False,,38.0,29.0,2.0,,0.0,7.0,9.0,23.0,36.0,5.0,,,,90.0,61.0,7.2,21.0,0.178939,3,,,,7.0,1.0,1.0,,3.0,5.0,2.0,2.0,,1.0,4.0,2.0,1.0,3.0,,,,1.0,1.0,,0.0823,0.0383,,1.0,1.0,,1.0,
11450129,away,Trabzonspor,Taxiarchis Fountas,taxiarchis-fountas,T. Fountas,M,11,168,597,M,204562,EUR,810172800,M,14,14,False,,38.0,30.0,5.0,4.0,0.0,14.0,14.0,16.0,26.0,9.0,,,,90.0,48.0,7.6,10.0,0.0644732,2,,Taxiarchis,Fountas,2.0,,1.0,1.0,2.0,5.0,,,,2.0,,2.0,,1.0,,,1.0,1.0,1.0,,0.1878,0.125,,,2.0,,,
11450129,away,Trabzonspor,Enis Destan,enis-destan,E. Destan,F,94,184,566,M,1012480,EUR,1024099200,F,94,94,False,,20.0,14.0,,,0.0,2.0,3.0,12.0,19.0,1.0,,,,90.0,40.0,6.9,15.0,0.0201996,1,,,,2.0,,4.0,6.0,8.0,10.0,1.0,,3.0,1.0,6.0,3.0,3.0,,,,,1.0,,,0.1434,,,,,,,
11450129,away,Trabzonspor,Mehmet Aydın,mehmet-aydin,M. Aydın,M,8,180,343,M,980632,EUR,1013212800,M,50,50,True,,22.0,17.0,,,0.0,5.0,5.0,12.0,20.0,4.0,,,,67.0,45.0,7.2,12.0,0.0281005,1,,,,3.0,,,2.0,1.0,8.0,1.0,,2.0,3.0,2.0,3.0,,,1.0,,,1.0,,1.0,0.0281,,,,2.0,,,
11450129,away,Trabzonspor,Joaquín Fernández,joaquin-fernandez,J. Fernández,D,12,190,91,M,822923,EUR,833500800,D,3,3,True,,3.0,2.0,,,0.0,,,2.0,3.0,,,,,9.0,5.0,6.8,1.0,0.00094594,0,,,,,,,2.0,1.0,4.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,
11450129,away,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450129,away,Trabzonspor,Onuralp Çevikkan,onuralp-cevikkan,O. Çevikkan,G,25,190,370,M,1417078,EUR,1136160000,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,Onuralp Cevikkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450129,away,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,73,73,True,,,,,,,,,,,,,,,,,,,,0,,Arif Bosluk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450129,away,Trabzonspor,Kerem Şen,kerem-sen,K. Şen,M,16,175,57,M,1085376,EUR,1010966400,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,Kerem Sen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450129,away,Trabzonspor,Ognjen Bakić,ognjen-bakic,O. Bakić,M,7,178,86,M,1005613,EUR,1041811200,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450129,away,Trabzonspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450129,away,Trabzonspor,Poyraz Efe Yıldırım,poyraz-efe-yildirim,P. E. Yıldırım,F,99,188,359,M,1195797,EUR,1105747200,F,90,90,True,,,,,,,,,,,,,,,,,,,,0,,Poyraz Efe Yildirim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450129,away,Trabzonspor,Abdurrahman Bayram,bayram-abdurrahman,A. Bayram,F,61,189,59,M,1499363,EUR,1104710400,F,75,75,True,,,,,,,,,,,,,,,,,,,,0,,Abdurrahman Bayram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
