match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_clearanceOffLine,captain,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_challengeLost,stat_wonContest,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_goalAssist,player_sofascoreId
10406915,home,KV Kortrijk,Didier Lamkel Zé,,,didier-lamkel-ze,D. L. Zé,F,60,193,627,M,845272,EUR,842918400,F,22,22,False,26.0,17.0,3.0,3.0,6.0,9.0,11.0,18.0,4.0,8.0,,4.0,,,,90.0,42.0,6.6,17.0,1,4.0,7.0,2.0,3.0,,,,2.0,2.0,4.0,,,2.0,,,1.0,,,1.0,,,2.0,1.0,,,,,
10406915,home,KV Kortrijk,Massimo Bruno,,,massimo-bruno,M. Bruno,M,17,177,59,M,94298,EUR,748224000,F,70,70,True,18.0,11.0,4.0,3.0,4.0,5.0,7.0,13.0,2.0,3.0,,4.0,,,,45.0,29.0,7.1,13.0,3,1.0,5.0,1.0,3.0,,,,1.0,,2.0,,,2.0,,,,,,1.0,2.0,,,,1.0,,,,
10406915,home,KV Kortrijk,Billal Messaoudi,,,billal-messaoudi,B. Messaoudi,M,9,184,643,M,1125840,EUR,882662400,F,9,9,True,7.0,2.0,,,,,2.0,7.0,1.0,1.0,,1.0,,,,29.0,13.0,6.9,8.0,3,1.0,5.0,,2.0,2.0,,,,,1.0,,2.0,,,,,,,,1.0,,,1.0,,1.0,,,
10406915,home,KV Kortrijk,Stjepan Lončar,,,stjepan-loncar,S. Lončar,M,10,187,320,M,842571,EUR,847584000,M,33,33,True,9.0,7.0,,,3.0,4.0,4.0,5.0,1.0,2.0,,1.0,,,,24.0,15.0,6.6,4.0,1,,2.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,
10406915,home,KV Kortrijk,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190,81,M,1046454,EUR,714009600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406915,home,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,44,187,281,M,1068519,EUR,916272000,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406915,home,KV Kortrijk,Amine Benchaib,,,amine-benchaib,A. Benchaib,M,7,181,134,M,888993,EUR,898128000,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406915,home,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172,538,M,1064174,EUR,1018569600,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406915,away,Cercle Brugge,Radosław Majecki,,,radoslaw-majecki,R. Majecki,G,1,191,1544,M,849114,EUR,942710400,G,1,1,False,28.0,15.0,27.0,14.0,1.0,1.0,14.0,27.0,,,,13.0,4.0,4.0,,90.0,34.0,6.9,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10406915,away,Cercle Brugge,Boris Popović,,,boris-popovic,B. Popović,D,5,189,112,M,902050,EUR,951523200,D,5,5,False,8.0,3.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,6.0,,1.0,,,,90.0,18.0,7.5,6.0,2,5.0,6.0,1.0,,1.0,,1.0,2.0,1.0,,2.0,1.0,,,,,,,,1.0,,,,,1.0,,,
10406915,away,Cercle Brugge,Christiaan Ravych,,,ravych-christiaan,C. Ravych,D,66,187,208,M,1191212,EUR,1027987200,D,66,66,False,18.0,9.0,2.0,,6.0,11.0,3.0,7.0,2.0,5.0,6.0,2.0,,,,90.0,33.0,6.7,9.0,1,7.0,8.0,,,1.0,,,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,
10406915,away,Cercle Brugge,Jesper Daland,,,jesper-daland,J. Daland,D,2,188,224,M,958915,EUR,947116800,D,4,4,False,24.0,9.0,13.0,4.0,2.0,6.0,7.0,18.0,4.0,6.0,2.0,7.0,,,,90.0,36.0,6.4,16.0,2,1.0,6.0,,,,1.0,,1.0,1.0,,1.0,4.0,,,,,,,2.0,,1.0,,,,,,,
10406915,away,Cercle Brugge,Thibo Somers,,,somers-thibo,T. Somers,F,24,183,218,M,1002804,EUR,921542400,M,34,34,False,18.0,12.0,,,1.0,1.0,11.0,19.0,5.0,8.0,,1.0,,,,90.0,43.0,6.8,13.0,0,5.0,7.0,1.0,,,,2.0,1.0,1.0,,2.0,1.0,,,,2.0,,,,,,,,,,,,
10406915,away,Cercle Brugge,Leonardo Lopes,,,leonardo-lopes,L. Lopes,M,22,168,205,M,783478,EUR,912384000,M,22,22,False,33.0,14.0,2.0,1.0,3.0,5.0,12.0,29.0,1.0,6.0,1.0,7.0,,,,90.0,47.0,7.4,23.0,0,3.0,4.0,,1.0,,,,3.0,3.0,3.0,2.0,,1.0,,,1.0,1.0,,,,,,,1.0,,,1.0,
10406915,away,Cercle Brugge,Charles Vanhoutte,,,charles-vanhoutte,C. Vanhoutte,M,24,182,622,M,928033,EUR,905904000,M,14,14,False,37.0,24.0,6.0,2.0,5.0,7.0,22.0,39.0,3.0,11.0,,8.0,,,,90.0,68.0,8.4,23.0,1,4.0,7.0,1.0,1.0,,2.0,2.0,7.0,4.0,,1.0,,2.0,,True,9.0,3.0,,,1.0,1.0,,,1.0,,,,
10406915,away,Cercle Brugge,Olivier Deman,,,deman-olivier,O. Deman,D,2,181,444,M,960114,EUR,954979200,M,23,23,False,19.0,10.0,2.0,,5.0,8.0,5.0,15.0,,7.0,2.0,6.0,,,,90.0,62.0,7.3,26.0,0,,2.0,,,,2.0,2.0,6.0,4.0,1.0,1.0,1.0,,,,4.0,,,,,1.0,,,,,,,
10406915,away,Cercle Brugge,Dino Hotić,,,dino-hotic,D. Hotić,M,23,168,328,M,362270,EUR,806716800,F,10,10,False,31.0,24.0,5.0,2.0,4.0,4.0,21.0,29.0,,3.0,,3.0,,,,78.0,45.0,7.0,12.0,2,2.0,5.0,,1.0,1.0,,,2.0,1.0,3.0,1.0,2.0,2.0,,,2.0,1.0,,1.0,,,,,,,,,
10406915,away,Cercle Brugge,Kévin Denkey,,,kevin-denkey,K. Denkey,F,9,181,3470,M,862470,EUR,975542400,F,9,9,False,30.0,18.0,1.0,1.0,3.0,3.0,15.0,28.0,1.0,4.0,,7.0,,,,90.0,50.0,6.4,20.0,4,8.0,16.0,5.0,,2.0,,,2.0,2.0,2.0,1.0,4.0,2.0,,,1.0,,1.0,1.0,1.0,,,5.0,,,,,
10406915,away,Cercle Brugge,Ayase Ueda,,,ueda-ayase,A. Ueda,F,9,182,7400,M,985823,EUR,904262400,F,36,36,False,11.0,7.0,1.0,,2.0,4.0,5.0,8.0,1.0,5.0,,4.0,,,,63.0,23.0,6.8,8.0,2,2.0,5.0,,1.0,1.0,,,,,3.0,3.0,2.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,bee18
10406915,away,Cercle Brugge,Yann Gboho,,,yann-gboho,Y. Gboho,F,10,173,957,M,911851,EUR,979430400,M,11,11,True,6.0,4.0,,,2.0,3.0,2.0,3.0,,2.0,,1.0,,,,27.0,14.0,6.7,4.0,2,1.0,3.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,
10406915,away,Cercle Brugge,Emilio Kehrer,,,emilio-kehrer,E. Kehrer,F,11,177,86,M,1064079,EUR,1016582400,F,7,7,True,4.0,3.0,1.0,1.0,,,3.0,4.0,1.0,1.0,,1.0,,,,12.0,8.0,6.5,3.0,1,,,,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,
10406915,away,Cercle Brugge,Warleson,,,warleson,Warleson,G,1,191,143,M,861071,EUR,841449600,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406915,away,Cercle Brugge,Robbe Decostere,,,robbe-decostere,R. Decostere,D,,180,23,M,943248,EUR,894585600,D,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406915,away,Cercle Brugge,Dimitar Velkovski,,,dimitar-velkovski,D. Velkovski,D,35,180,66,M,553494,EUR,790732800,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406915,away,Cercle Brugge,Hannes Van Der Bruggen,,,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180,73,M,94290,EUR,733622400,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406915,away,Cercle Brugge,Abu Francis,,,francis-abu,A. Francis,M,17,182,1495,M,988801,EUR,988329600,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
