match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_blockedScoringAttempt,stat_wasFouled,stat_bigChanceMissed,stat_hitWoodwork,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_ownGoals,stat_goodHighClaim,player_sofascoreId,stat_totalOffside
12441741,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185.0,555,M,227192,EUR,807235200,G,1,1,False,True,45.0,36.0,16.0,7.0,0.0,29.0,29.0,7.0,16.0,6.0,1.0,1.0,90.0,50.0,7.2,9.0,0.00468823,0,0.0562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441741,home,Sparta Rotterdam,Saïd Bakari,said-bakari,S. Bakari,D,22,176.0,127,M,896210,EUR,780192000,D,2,2,False,,42.0,37.0,4.0,2.0,0.0,17.0,18.0,21.0,27.0,2.0,,,90.0,62.0,6.9,9.0,0.0389628,0,,3.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12441741,home,Sparta Rotterdam,Marvin Young,marvin-young,M. Young,D,3,182.0,187,M,1648759,EUR,1128211200,D,3,3,False,,56.0,53.0,6.0,3.0,0.0,42.0,42.0,11.0,14.0,5.0,,,90.0,71.0,7.2,4.0,0.0155629,0,,,,5.0,1.0,6.0,2.0,,9.0,,,Marvin,Young ,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12441741,home,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194.0,180,M,947842,EUR,963446400,D,4,4,False,,66.0,60.0,8.0,6.0,0.0,44.0,47.0,16.0,20.0,2.0,,,90.0,86.0,8.1,7.0,0.0116326,1,,1.0,,,4.0,2.0,8.0,2.0,8.0,,,,,1.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0233,2.0,,,,,,,,,,,,,
12441741,home,Sparta Rotterdam,Patrick van Aanholt,patrick-van-aanholt,P. v. Aanholt,D,14,175.0,555,M,74577,EUR,651888000,D,5,5,False,,30.0,24.0,3.0,,0.0,11.0,13.0,13.0,18.0,6.0,,,90.0,53.0,7.3,12.0,0.0528911,3,,1.0,,,,,4.0,,2.0,2.0,,,,1.0,,1.0,1.0,2.0,1.0,,0.0831,,1.0,2.0,,,,,,,,,,,
12441741,home,Sparta Rotterdam,Kristian Hlynsson,hlynsson-kristian,K. Hlynsson,M,14,176.0,998,M,1160026,EUR,1074816000,M,10,10,False,,30.0,24.0,,,0.0,10.0,11.0,14.0,23.0,3.0,,,88.0,61.0,7.0,21.0,0.0573614,2,,4.0,,,2.0,8.0,5.0,1.0,1.0,6.0,2.0,,,5.0,,3.0,,2.0,3.0,2.0,0.2749,2.0,,,1.0,2.0,,,,,,,,,
12441741,home,Sparta Rotterdam,Gjivai Zechiël,gjivai-zechiel,G. Zechiël,M,21,179.0,686,M,1433802,EUR,1086048000,M,6,6,False,,39.0,34.0,5.0,3.0,1.0,26.0,26.0,8.0,13.0,7.0,,,90.0,53.0,7.2,7.0,0.0261584,0,,,,,,2.0,5.0,,3.0,1.0,1.0,,,1.0,,4.0,,,3.0,2.0,,1.0,,1.0,,,,,,,,,,,
12441741,home,Sparta Rotterdam,Carel Eiting,carel-eiting,C. Eiting,M,6,178.0,347,M,803025,EUR,887155200,M,8,8,False,,22.0,14.0,2.0,1.0,0.0,7.0,12.0,7.0,10.0,1.0,,,66.0,27.0,6.5,9.0,0.00562678,0,,,,,1.0,2.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
12441741,home,Sparta Rotterdam,Mitchell van Bergen,mitchell-van-bergen,M. v. Bergen,F,7,170.0,248,M,827662,EUR,935712000,F,7,7,False,,7.0,3.0,1.0,,0.0,1.0,2.0,3.0,9.0,3.0,,,41.0,16.0,6.7,8.0,0.00418422,0,,4.0,1.0,1.0,,2.0,2.0,,,,,,,2.0,,,2.0,,,,,,,,,,1.0,,,,,,,,
12441741,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192.0,737,M,796943,EUR,872899200,F,9,9,False,,12.0,6.0,,,0.0,1.0,1.0,5.0,11.0,2.0,,,65.0,17.0,6.6,8.0,0.00359645,0,,,,3.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
