match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_duelLost,player_lastName,stat_aerialWon,stat_challengeLost,stat_fouls,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_goalAssist,stat_wonContest,stat_shotOffTarget,stat_punches
11369374,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,26.0,22.0,6.0,2.0,22.0,22.0,4.0,1.0,8.0,1.0,1.0,1.0,2.0,90.0,37.0,7.3,4.0,0.00010683,0,0.0655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369374,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,False,68.0,59.0,3.0,1.0,34.0,37.0,32.0,3.0,7.0,,,,,79.0,87.0,7.2,10.0,0.0513921,0,,Arnau Martinez,26.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369374,home,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,135116,EUR,623894400,D,5,5,False,62.0,57.0,2.0,,46.0,50.0,12.0,,4.0,,,,,45.0,62.0,6.6,5.0,0.0515726,0,,,11.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369374,home,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2785,M,44864,EUR,636940800,D,17,17,False,94.0,85.0,16.0,13.0,44.0,44.0,50.0,2.0,5.0,,,,,90.0,98.0,7.4,9.0,0.0491357,0,,,41.0,,,1.0,,,,,1.0,4.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,
11369374,home,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184,4247,M,839585,EUR,884131200,M,21,21,False,42.0,33.0,3.0,1.0,15.0,20.0,22.0,12.0,3.0,2.0,,,,90.0,67.0,7.3,19.0,0.0452892,2,,,18.0,,,2.0,,3.0,1.0,6.0,5.0,13.0,,7.0,,5.0,YangelHerrera8,3.0,1.0,1.0,1.0,1.0,3.0,0.0887,0.3119,1.0,,,,,
11369374,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,M,23,23,False,21.0,21.0,,,6.0,6.0,15.0,1.0,2.0,1.0,,,,67.0,26.0,6.7,1.0,0.0205956,0,,,15.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11369374,home,Girona FC,Aleix García,aleix-garcia,A. García,M,24,173,4524,M,796047,EUR,867456000,M,14,14,False,90.0,80.0,11.0,9.0,39.0,42.0,64.0,1.0,6.0,1.0,,,,90.0,113.0,8.0,19.0,0.293824,1,,,48.0,16.0,7.0,3.0,,,,,1.0,2.0,,,1.0,,AlexGarcia97,,,,1.0,,,0.0338,,5.0,True,1.0,,,
11369374,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,908716,EUR,996192000,M,3,3,False,41.0,35.0,4.0,2.0,20.0,21.0,21.0,5.0,9.0,2.0,,,,90.0,62.0,7.2,10.0,0.0234,3,,,15.0,1.0,,3.0,,2.0,2.0,1.0,,4.0,,,,4.0,MGutiérrez,1.0,1.0,,1.0,,,0.1421,,1.0,,,1.0,2.0,
11369374,home,Girona FC,Yan Couto,couto-yan,Y. Couto,D,2,169,7132,M,1002813,EUR,1023062400,F,20,20,False,48.0,39.0,3.0,,17.0,20.0,35.0,4.0,6.0,,,,,90.0,71.0,6.7,22.0,0.0420274,1,,,23.0,7.0,1.0,1.0,,2.0,1.0,3.0,2.0,8.0,,1.0,1.0,2.0,yan.couto,1.0,4.0,,,,,0.159,,2.0,,,1.0,1.0,
11369374,home,Girona FC,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,798820,EUR,866851200,F,9,9,False,5.0,3.0,,,2.0,2.0,3.0,1.0,1.0,1.0,,,,67.0,12.0,6.8,4.0,0.00053664,2,,,1.0,,,,,,,1.0,2.0,3.0,,,,,tema_dovbyk,1.0,,1.0,,,,0.1286,0.0247,,,,,1.0,
