match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_fouls,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wasFouled,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,player_sofascoreId
11369937,home,KAS Eupen,Amadou Keita,amadou-keita,A. Keita,M,18,170,120,M,1145139,EUR,1004227200,F,18,18,False,19.0,17.0,,,13.0,13.0,6.0,5.0,,,90.0,37.0,6.4,14.0,0.0025199,0,,Amadou Keita,,4.0,11.0,3.0,1.0,,3.0,1.0,7.0,,,,1.0,,,6.0,,,2.0,3.0,,,,,,,,,,,,,,,,
11369937,home,KAS Eupen,Oleksandr Filin,oleksandr-filin,O. Filin,D,25,179,38,M,788155,EUR,835660800,D,25,25,True,26.0,16.0,6.0,1.0,13.0,20.0,6.0,1.0,,,45.0,37.0,6.9,11.0,0.00314257,0,,,,3.0,4.0,7.0,2.0,1.0,4.0,2.0,,,2.0,2.0,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,
11369937,home,KAS Eupen,Jerome Deom,deom-jerome,J. Deom,M,24,175,45,M,839883,EUR,924480000,M,14,14,True,5.0,3.0,1.0,1.0,2.0,2.0,3.0,,,,27.0,9.0,6.6,4.0,0.00101316,0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11369937,home,KAS Eupen,Regan Charles-Cook,regan-charles-cook,R. Charles-Cook,F,77,175,63,M,803116,EUR,857174400,F,10,10,True,3.0,1.0,,,,2.0,1.0,,,,27.0,4.0,6.9,3.0,0.20552,0,,,,1.0,3.0,,,,,,1.0,,,,,,,2.0,,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,
11369937,home,KAS Eupen,Nathan Bitumazala,nathan-bitumazala,N. Bitumazala,M,10,178,85,M,1010227,EUR,1039478400,M,11,11,True,,,,,,,,1.0,,,9.0,2.0,6.6,,,0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
11369937,home,KAS Eupen,Alfreð Finnbogason,alfred-finnbogason,A. Finnbogason,F,27,184,223,M,576382,EUR,602294400,F,27,27,True,,,,,,,,,,,9.0,2.0,6.5,1.0,,0,,,,,2.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
11369937,home,KAS Eupen,Tom Roufosse,roufosse-tom,T. Roufosse,G,,180,22,M,934290,EUR,985737600,G,99,99,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369937,home,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,34,188,41,M,838613,EUR,877132800,M,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369937,away,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,297,M,39457,EUR,641347200,G,49,49,False,34.0,29.0,7.0,2.0,29.0,31.0,3.0,4.0,,,90.0,38.0,6.4,5.0,0.0002401,0,-0.0599,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
11369937,away,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175,9946,M,895327,EUR,878860800,D,5,5,False,89.0,79.0,6.0,1.0,58.0,61.0,28.0,4.0,,,90.0,106.0,6.7,12.0,0.00874064,1,,,,21.0,1.0,3.0,,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,0.0785,,2.0,,,,,,1.0,,,,
11369937,away,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,101.0,93.0,8.0,5.0,71.0,74.0,27.0,8.0,,,90.0,112.0,7.5,9.0,0.00824073,3,,,,22.0,1.0,8.0,,4.0,,,1.0,,6.0,,1.0,,,,,,1.0,,,,,0.135,,2.0,,,,,,2.0,1.0,1.0,,
11369937,away,Royale Union Saint-Gilloise,Koki Machida,koki-machida,K. Machida,D,28,190,1344,M,790977,EUR,872467200,D,28,28,False,85.0,70.0,12.0,5.0,37.0,39.0,46.0,3.0,,,90.0,96.0,7.0,15.0,0.028171,1,,,,33.0,1.0,2.0,,2.0,1.0,1.0,,,1.0,,,,,,,,1.0,,1.0,,,0.0269,0.1265,,,,1.0,,,,,,,
11369937,away,Royale Union Saint-Gilloise,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,21,21,False,51.0,42.0,5.0,5.0,19.0,19.0,34.0,4.0,,,90.0,74.0,7.2,12.0,0.0344221,0,,,,25.0,2.0,4.0,,1.0,1.0,1.0,1.0,,,,2.0,2.0,1.0,,2.0,2.0,,1.0,,,,,,2.0,,,,,,,,,,
11369937,away,Royale Union Saint-Gilloise,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,634,M,928033,EUR,905904000,M,24,24,False,52.0,48.0,4.0,3.0,21.0,23.0,29.0,4.0,,,78.0,64.0,7.2,4.0,0.0719019,1,,,,27.0,2.0,,1.0,1.0,,,,,,,4.0,,,,,,1.0,,1.0,,,0.798,0.8765,,1.0,,1.0,,,,,,1.0,
11369937,away,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,M,23,23,False,42.0,28.0,2.0,1.0,7.0,8.0,50.0,6.0,,,90.0,89.0,8.7,34.0,0.639112,4,,,,28.0,15.0,7.0,2.0,,3.0,2.0,3.0,,,,1.0,4.0,1.0,5.0,16.0,7.0,1.0,4.0,2.0,1.0,,0.4559,0.508,3.0,,1.0,8.0,,,1.0,1.0,,,
11369937,away,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181,702,M,902987,EUR,827884800,M,10,10,False,40.0,33.0,7.0,6.0,17.0,19.0,22.0,5.0,,,78.0,62.0,6.4,18.0,0.113843,1,,,,16.0,6.0,2.0,1.0,,,,3.0,,,,3.0,5.0,1.0,,1.0,,,1.0,,,,0.071,,1.0,,,,,,1.0,,,,
11369937,away,Royale Union Saint-Gilloise,Lazare Amani,jean-thierry-lazare-amani,L. Amani,M,88,172,4079,M,845136,EUR,889228800,F,8,8,False,29.0,22.0,3.0,,11.0,12.0,21.0,4.0,,,90.0,48.0,7.3,12.0,0.227133,0,,Jean Thierry Lazare,Amani,13.0,3.0,7.0,,,2.0,2.0,1.0,,1.0,,,3.0,2.0,1.0,4.0,2.0,,1.0,,,,,,2.0,,,5.0,,,,,,,jtl_amani_8
11369937,away,Royale Union Saint-Gilloise,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,47,47,False,23.0,18.0,2.0,2.0,5.0,6.0,19.0,3.0,,,83.0,40.0,7.7,14.0,0.0475201,4,,Mohamed El Amine Amoura,,13.0,5.0,1.0,,,,,2.0,,,,,3.0,1.0,,2.0,,1.0,2.0,2.0,1.0,,0.7295,1.0155,,,,1.0,,,1.0,1.0,1.0,,amoura9
11369937,away,Royale Union Saint-Gilloise,Kevin Rodriguez,rodriguez-kevin,K. Rodríguez,F,13,190,3056,M,1431770,EUR,952128000,F,13,13,False,20.0,16.0,,,3.0,3.0,17.0,2.0,,,90.0,40.0,6.9,14.0,0.0342764,4,,Kevin Rodríguez,,13.0,12.0,6.0,1.0,,1.0,,3.0,,1.0,,,4.0,2.0,1.0,,,3.0,5.0,2.0,,1.0,0.4389,0.2254,2.0,,,,,,1.0,1.0,,,
11369937,away,Royale Union Saint-Gilloise,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15438,M,1171539,EUR,1103241600,D,27,27,True,4.0,3.0,,,,1.0,3.0,,,,12.0,5.0,6.7,2.0,0.00388066,0,,,,3.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11369937,away,Royale Union Saint-Gilloise,Casper Terho,terho-casper,C. Terho,F,17,184,347,M,1050672,EUR,1056412800,F,17,17,True,2.0,1.0,1.0,,1.0,1.0,1.0,,,,12.0,5.0,6.6,1.0,2.124e-05,2,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,0.0536,,,,,,,,,2.0,,,
11369937,away,Royale Union Saint-Gilloise,Dennis Eckert Ayensa,dennis-eckert-ayensa,D. Eckert,F,10,181,542,M,812797,EUR,852768000,F,9,9,True,,,,,,,,1.0,,,13.0,1.0,6.5,1.0,,0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11369937,away,Royale Union Saint-Gilloise,Joachim Imbrechts,joachim-imbrechts,J. Imbrechts,G,73,183,100,M,943256,EUR,1002585600,G,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369937,away,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369937,away,Royale Union Saint-Gilloise,Guillaume François,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369937,away,Royale Union Saint-Gilloise,Elton Kabangu,elton-kabangu,E. Kabangu,F,7,178,243,M,844745,EUR,886896000,F,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
