match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,captain,stat_goals,stat_totalOffside,stat_errorLeadToAShot,stat_outfielderBlock,player_sofascoreId,stat_hitWoodwork,stat_clearanceOffLine
12764412,home,Bodø/Glimt,Nikita Haikin,,,haikin-nikita,N. Haikin,G,12,185.0,865,M,792624,EUR,805420800,G,12,12,False,46.0,34.0,17.0,6.0,0.0,33.0,37.0,1.0,9.0,13.0,1.0,1.0,2.0,4.0,90.0,57.0,6.3,12.0,0.00030708,0,-0.8416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764412,home,Bodø/Glimt,Fredrik Sjøvold,Fredrik Sjøvold,,fredrik-sjovold,F. Sjøvold,D,20,174.0,446,M,1172777,EUR,1061078400,D,20,20,False,33.0,30.0,5.0,4.0,0.0,18.0,21.0,12.0,12.0,4.0,,,,,73.0,51.0,6.8,5.0,0.0262968,0,,1.0,6.0,1.0,2.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12764412,home,Bodø/Glimt,Villads Nielsen,,,nielsen-villads,V. Nielsen,D,2,192.0,327,M,1506781,EUR,1106956800,D,2,2,False,57.0,48.0,7.0,1.0,0.0,37.0,38.0,11.0,19.0,2.0,,,,,90.0,69.0,6.6,13.0,0.135004,3,,9.0,2.0,2.0,1.0,,,,5.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3,0.0367,1.0,,,,,,,,,,,,,,,,
12764412,home,Bodø/Glimt,Odin Luras Bjørtuft,,,odin-luras-bjortuft,O. L. Bjørtuft,D,4,185.0,222,M,929978,EUR,914025600,D,4,4,False,69.0,63.0,4.0,1.0,0.0,43.0,46.0,20.0,23.0,3.0,,,,,90.0,81.0,6.3,7.0,0.00879187,3,,6.0,8.0,,,,1.0,,4.0,7.0,2.0,,4.0,,1.0,0.5658,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
12764412,home,Bodø/Glimt,Fredrik André Bjørkan,,,fredrik-andre-bjorkan,F. A. Bjørkan,D,15,180.0,379,M,795154,EUR,903657600,D,15,15,False,58.0,47.0,4.0,1.0,0.0,23.0,25.0,24.0,34.0,5.0,,,,,90.0,91.0,6.7,18.0,0.0511904,1,,5.0,5.0,1.0,6.0,3.0,2.0,2.0,,,,1.0,2.0,,1.0,0.4312,0.9852,,,1.0,,3.0,,1.0,,,,,,,,,,
12764412,home,Bodø/Glimt,Håkon Evjen,,,hakon-evjen,H. Evjen,M,26,180.0,545,M,892943,EUR,950486400,M,26,26,False,25.0,23.0,1.0,1.0,0.0,14.0,14.0,10.0,12.0,4.0,,,,,73.0,38.0,7.0,5.0,0.209224,0,,2.0,2.0,,1.0,,2.0,1.0,,,,,,,,,,2.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,
12764412,home,Bodø/Glimt,Patrick Berg,,,patrick-berg,P. Berg,M,7,180.0,1641,M,355174,EUR,880329600,M,7,7,False,56.0,47.0,8.0,5.0,0.0,18.0,20.0,29.0,37.0,6.0,,,,,90.0,82.0,8.1,17.0,0.108643,2,,5.0,9.0,2.0,,,9.0,3.0,1.0,,1.0,1.0,1.0,,1.0,0.245,0.494,2.0,1.0,,,4.0,3.0,1.0,,,True,1.0,,,,,,
12764412,home,Bodø/Glimt,Ulrik Saltnes,,,ulrik-saltnes,U. Saltnes,M,14,187.0,475,M,151700,EUR,721353600,M,14,14,False,29.0,26.0,,,1.0,7.0,8.0,19.0,21.0,5.0,,,,,89.0,43.0,7.2,8.0,0.0793803,4,,4.0,4.0,1.0,1.0,,,,1.0,3.0,2.0,,1.0,2.0,,0.5889,,3.0,1.0,1.0,2.0,,3.0,,,1.0,,,1.0,,,,,
12764412,home,Bodø/Glimt,Philip Zinckernagel,,,philip-zinckernagel,P. Zinckernagel,F,11,175.0,1060,M,328247,EUR,787536000,F,77,77,False,16.0,14.0,1.0,1.0,0.0,2.0,2.0,17.0,24.0,,,,,,89.0,42.0,8.2,13.0,0.694315,1,,9.0,6.0,1.0,7.0,5.0,1.0,1.0,,,,1.0,,,5.0,0.0342,0.0702,9.0,1.0,,,,3.0,10.0,5.0,1.0,,,2.0,,,,,
12764412,home,Bodø/Glimt,August Mikkelsen,,,august-mikkelsen,A. Mikkelsen,F,94,167.0,162,M,943193,EUR,972345600,F,94,94,False,11.0,10.0,1.0,1.0,0.0,4.0,5.0,6.0,6.0,4.0,,,,,73.0,23.0,7.4,3.0,0.186381,3,,2.0,6.0,1.0,3.0,3.0,,,,1.0,,1.0,,3.0,1.0,0.2036,0.1197,,,,2.0,,1.0,,,,,,2.0,,,,,
