match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,player_gender,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_aerialWon,stat_fouls,captain,stat_aerialLost,stat_lastManTackle,stat_totalCross,stat_accurateCross,stat_keyPass,stat_bigChanceCreated,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_goalAssist,stat_hitWoodwork,stat_goals
10434142,home,Ümraniyespor,Serkan Kırıntılı,serkan-kirintili,S. Kırıntılı,G,185,34,5247,EUR,477273600,G,1,1,False,27.0,20.0,13.0,6.0,18.0,21.0,2.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,90.0,35.0,6.5,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434142,home,Ümraniyespor,Serkan Göksu,serkan-goksu,S. Göksu,M,182,8,595044,EUR,737769600,D,8,8,False,47.0,36.0,5.0,4.0,21.0,24.0,15.0,23.0,3.0,,,,,,90.0,77.0,7.2,13.0,1,8,M,1.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10434142,home,Ümraniyespor,Allyson,allyson,Allyson,D,184,69,809194,EUR,656640000,D,33,33,False,59.0,55.0,4.0,3.0,43.0,46.0,12.0,13.0,7.0,,,,,,90.0,70.0,7.1,5.0,0,3,M,1.0,5.0,,1.0,1.0,,3.0,2.0,2.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,
10434142,home,Ümraniyespor,Tomislav Glumac,tomislav-glumac,T. Glumac,D,194,39,93736,EUR,674179200,D,44,44,False,55.0,47.0,6.0,2.0,38.0,39.0,9.0,16.0,1.0,,,,,,90.0,64.0,6.7,8.0,0,44,M,5.0,6.0,,,,,1.0,1.0,3.0,1.0,,,,,3.0,2.0,True,3.0,1.0,,,,,,,,,,,,,
10434142,home,Ümraniyespor,Ermir Lenjani,ermir-lenjani,E. Lenjani,D,175,83,50231,EUR,618278400,D,3,3,False,40.0,32.0,6.0,4.0,18.0,23.0,16.0,24.0,7.0,,,,,,90.0,67.0,6.9,17.0,0,33,M,,2.0,,,,,,1.0,,,,1.0,,,1.0,,,,,7.0,2.0,1.0,,,,,,,,,,
10434142,home,Ümraniyespor,Oğuz Gürbulak,oguz-gurbulak,O. Gürbulak,M,178,14,139439,EUR,713404800,M,20,20,False,33.0,27.0,3.0,,15.0,17.0,13.0,18.0,5.0,,,,,,82.0,41.0,6.7,9.0,0,20,M,2.0,4.0,,1.0,1.0,,,,1.0,,2.0,1.0,,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,
10434142,home,Ümraniyespor,Geraldo,geraldo,Geraldo,M,170,190,244089,EUR,690854400,M,29,29,False,24.0,17.0,,,5.0,5.0,12.0,20.0,5.0,,,,,,68.0,32.0,7.2,11.0,0,29,M,1.0,3.0,,,,,,,1.0,1.0,3.0,1.0,,,1.0,1.0,,,,1.0,,3.0,1.0,,,,,,,,,
10434142,home,Ümraniyespor,Antonio Mršić,antonio-mrsic,A. Mršić,M,187,30,99233,EUR,549849600,M,39,39,False,14.0,12.0,4.0,4.0,5.0,5.0,7.0,9.0,2.0,,,,,,68.0,27.0,7.0,5.0,2,18,M,5.0,4.0,,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,Antonio,Mršić,,2.0,,1.0,,,,,,2.0,2.0,1.0,,,,,,
10434142,home,Ümraniyespor,Durel Avounou,durel-avounou,D. Avounou,M,179,115,878635,EUR,875145600,M,14,14,False,31.0,26.0,3.0,2.0,13.0,14.0,14.0,21.0,6.0,,,,,,90.0,57.0,7.2,13.0,4,92,M,4.0,7.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,,,,,,1.0,,4.0,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,
10434142,home,Ümraniyespor,Onur Ayık,onur-ayik,O. Ayık,F,183,5,67140,EUR,633484800,M,11,11,False,13.0,9.0,,,4.0,4.0,5.0,9.0,1.0,,,,,,68.0,23.0,6.3,10.0,1,,M,5.0,3.0,,4.0,2.0,,1.0,,,,4.0,,,,1.0,2.0,,1.0,,,,,,,,,,1.0,,,,
10434142,home,Ümraniyespor,Adel Bettaieb,adel-bettaieb,A. Bettaieb,F,184,285,987832,EUR,854409600,F,27,27,False,19.0,15.0,2.0,,8.0,9.0,7.0,11.0,,,,,,,73.0,29.0,6.5,8.0,1,21,M,7.0,2.0,,2.0,1.0,,,,,,2.0,,,,1.0,3.0,,4.0,,1.0,,2.0,,,,,,1.0,1.0,,,
10434142,home,Ümraniyespor,Nika Gagnidze,nika-gagnidze,N. Gagnidze,M,180,190,979074,EUR,985046400,M,30,30,True,7.0,4.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,,,,,,22.0,9.0,6.6,4.0,0,20,M,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,
10434142,home,Ümraniyespor,Valentin Gheorghe,gheorghe-valentin,V. Gheorghe,M,175,88,845365,EUR,855878400,M,7,7,True,5.0,4.0,,,1.0,2.0,4.0,5.0,2.0,,,,,,22.0,11.0,6.5,5.0,1,11,M,3.0,,1.0,,,,,,,,,,,,,,,1.0,,2.0,1.0,1.0,,1.0,1.0,,,,,,,
10434142,home,Ümraniyespor,Yonathan Del Valle,yonathan-del-valle,Y. D. Valle,M,173,103,34368,EUR,643852800,F,28,28,True,3.0,,1.0,,,,2.0,7.0,1.0,,,,,,22.0,13.0,6.9,7.0,0,,M,2.0,2.0,,3.0,1.0,,,,1.0,,,,,,,,,,,4.0,2.0,2.0,1.0,,,,,,,,,
10434142,home,Ümraniyespor,Metehan Mimaroğlu,metehan-mimaroglu,M. Mimaroğlu,M,178,132,900809,EUR,773539200,F,10,10,True,2.0,,,,,,,2.0,,,,,,,17.0,6.0,6.1,3.0,3,10,M,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,2.0,,1.0,1.0,,,,
10434142,home,Ümraniyespor,Isaac Sackey,isaac-sackey,I. Sackey,M,190,65,292965,EUR,765417600,M,5,5,True,13.0,12.0,,,7.0,8.0,5.0,5.0,3.0,,,,,,8.0,19.0,6.9,2.0,1,,M,1.0,2.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,
10434142,home,Ümraniyespor,Orkun Özdemir,orkun-ozdemir,O. Özdemir,G,190,20,953335,EUR,798595200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434142,home,Ümraniyespor,Mustafa Eser,eser-mustafa,M. Eser,D,185,11,1033248,EUR,999043200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,4,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434142,home,Ümraniyespor,Emre Nefiz,emre-nefiz,E. Nefiz,M,178,2,242823,EUR,785635200,M,17,17,True,,,,,,,,,,,,,,,,,,,0,88,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434142,home,Ümraniyespor,Fatih Yiğit Şanlıtürk,fatih-yigit-sanliturk,F. Y. Şanlıtürk,M,176,33,1091864,EUR,1041379200,M,23,23,True,,,,,,,,,,,,,,,,,,,0,10,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434142,home,Ümraniyespor,Tahsin Hacimustafaoglu,tahsin-hacimustafaoglu,T. Hacimustafaoglu,F,180,3,816518,EUR,879465600,F,88,88,True,,,,,,,,,,,,,,,,,,,0,11,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434142,away,Antalyaspor,Ruud Boffin,ruud-boffin,R. Boffin,G,196,44,15039,EUR,563068800,G,25,25,False,37.0,23.0,23.0,10.0,19.0,25.0,4.0,12.0,10.0,2.0,1.0,2.0,,,90.0,50.0,7.4,14.0,0,25,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,True,,1.0,,,,,,,,,,,,,
10434142,away,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,180,130,967214,EUR,959731200,D,7,7,False,41.0,33.0,5.0,2.0,16.0,18.0,18.0,26.0,5.0,,,,,,90.0,68.0,7.3,13.0,1,7,M,6.0,5.0,2.0,,,,2.0,1.0,2.0,2.0,1.0,2.0,,,1.0,,,2.0,,3.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,
10434142,away,Antalyaspor,Ömer Toprak,omer-toprak,Ö. Toprak,D,187,127,39015,EUR,616982400,D,21,21,False,65.0,59.0,5.0,3.0,52.0,56.0,7.0,9.0,4.0,,,,,,90.0,71.0,7.3,6.0,0,,M,,5.0,,,,,1.0,,,,,1.0,,,4.0,,,,,,,,,,,2.0,,,,,,
10434142,away,Antalyaspor,Fedor Kudryashov,fedor-kudryashov,F. Kudryashov,D,181,42,24639,EUR,544579200,D,13,13,False,60.0,56.0,3.0,2.0,40.0,43.0,16.0,17.0,3.0,,,,,,90.0,70.0,7.4,4.0,0,30,M,2.0,3.0,1.0,,,,3.0,4.0,,,,2.0,Fedor,Kudryashov,1.0,,,1.0,,,,,,,,1.0,,,,,,
10434142,away,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,177,69,43559,EUR,581990400,D,11,11,False,37.0,32.0,6.0,3.0,22.0,24.0,10.0,15.0,5.0,,,,,,90.0,59.0,7.4,10.0,1,77,M,2.0,4.0,,,,,2.0,4.0,1.0,1.0,2.0,2.0,,,1.0,2.0,,1.0,,2.0,,,,,1.0,,,,,,,
10434142,away,Antalyaspor,Fernando,fernando,Fernando,M,175,143,123354,EUR,699580800,M,8,8,False,76.0,70.0,14.0,9.0,35.0,35.0,37.0,46.0,9.0,,,,,,85.0,89.0,7.0,12.0,2,,M,4.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,5.0,2.0,3.0,,1.0,1.0,,,1.0,,,,
10434142,away,Antalyaspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,181,117,69351,EUR,663033600,M,5,5,False,41.0,36.0,4.0,2.0,18.0,19.0,18.0,23.0,2.0,,,,,,76.0,54.0,6.9,9.0,0,8,M,3.0,4.0,,,,,3.0,1.0,1.0,1.0,1.0,2.0,,,1.0,2.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,
10434142,away,Antalyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,176,339,1016033,EUR,851040000,M,18,18,False,29.0,25.0,3.0,2.0,10.0,12.0,15.0,18.0,2.0,,,,,,61.0,37.0,7.0,7.0,1,,M,2.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,1.0,
10434142,away,Antalyaspor,Luiz Adriano,luiz-adriano,L. Adriano,F,183,432,39438,EUR,545184000,M,10,10,False,17.0,15.0,1.0,1.0,2.0,3.0,13.0,14.0,3.0,,,,,,90.0,32.0,6.4,7.0,1,,M,7.0,1.0,,1.0,,,1.0,,,,4.0,1.0,,,,2.0,,4.0,,,,,,,,,,1.0,,,,
