match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_challengeLost,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_penaltyWon,stat_dispossessed,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_keyPass,stat_bigChanceCreated,stat_goals,stat_goalAssist,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyConceded
10462554,home,Genoa,Massimo Coda,massimo-coda,M. Coda,F,9,184,457,M,41222,EUR,595123200,F,9,9,False,23.0,17.0,1.0,,1.0,2.0,16.0,21.0,,3.0,,,,,86.0,35.0,8.6,11.0,4,,,6.0,1.0,,,,,,1.0,,1.0,2.0,1.0,,,,,,3.0,,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,
10462554,home,Genoa,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177,1057,M,386230,EUR,851904000,M,99,99,True,18.0,16.0,1.0,,5.0,6.0,11.0,12.0,,3.0,,,,,24.0,22.0,6.1,4.0,0,,,3.0,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10462554,home,Genoa,Filip Jagiełło,filip-jagiello,F. Jagiełło,M,24,182,484,M,335887,EUR,870998400,M,24,24,True,14.0,14.0,2.0,2.0,2.0,2.0,12.0,13.0,,,,,,,24.0,20.0,6.7,3.0,2,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
10462554,home,Genoa,Kelvin Yeboah,kelvin-yeboah,K. Yeboah,F,9,185,987,M,940262,EUR,957571200,F,21,21,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,2.0,,,,,17.0,7.0,6.2,4.0,0,,,4.0,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,
10462554,home,Genoa,Güven Yalçın,guven-yalcin,G. Yalçın,F,10,184,385,M,826162,EUR,916617600,F,50,50,True,10.0,9.0,,,5.0,5.0,4.0,5.0,,2.0,,,,,17.0,19.0,6.6,4.0,0,,,4.0,4.0,2.0,,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
10462554,home,Genoa,Filippo Melegoni,melegoni-filippo,F. Melegoni,M,8,186,102,M,795056,EUR,919296000,M,10,10,True,4.0,4.0,,,,,5.0,6.0,,1.0,,,,,11.0,8.0,6.3,2.0,0,,,2.0,,1.0,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
10462554,home,Genoa,Adrian Šemper,adrian-semper,A. Šemper,G,1,192,748,M,814876,EUR,884563200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,home,Genoa,Rok Vodišek,rok-vodisek,R. Vodišek,G,,188,25,M,796833,EUR,912816000,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,home,Genoa,Antonio Candela,candela-antonio,A. Candela,D,26,182,269,M,862464,EUR,956793600,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,home,Genoa,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,4,186,350,M,807295,EUR,905731200,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,home,Genoa,Francesco Cassata,cassata-francesco,F. Cassata,M,29,183,71,M,814624,EUR,869011200,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,home,Genoa,Lennart Czyborra,lennart-czyborra,L. Czyborra,M,25,181,99,M,942990,EUR,925689600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,home,Genoa,Patrizio Masini,patrizio-masini,P. Masini,M,73,182,279,M,970998,EUR,980553600,M,73,73,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,home,Genoa,Michele Besaggio,michele-besaggio,M. Besaggio,M,39,181,90,M,1008101,EUR,1019952000,M,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,home,Genoa,Yayah Kallon,yayah-kallon,Y. Kallon,F,9,175,173,M,967510,EUR,993859200,F,91,91,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,home,Genoa,Andrea Favilli,favilli-andrea,A. Favilli,F,99,190,169,M,785444,EUR,863827200,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,away,Benevento,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,363,M,259281,EUR,715046400,G,21,21,False,24.0,15.0,15.0,6.0,12.0,14.0,3.0,10.0,,9.0,1.0,1.0,3.0,,90.0,36.0,6.1,9.0,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
10462554,away,Benevento,Gaetano Letizia,gaetano-letizia,G. Letizia,D,3,173,114,M,132295,EUR,646617600,D,3,3,False,40.0,24.0,8.0,4.0,12.0,16.0,12.0,28.0,3.0,9.0,,,,,90.0,71.0,6.6,23.0,0,,,5.0,5.0,1.0,,4.0,3.0,3.0,,2.0,1.0,,,3.0,,4.0,,,1.0,True,,,,,,,,,,,,,,2.0,
10462554,away,Benevento,Kamil Glik,kamil-glik,K. Glik,D,15,190,1866,M,45362,EUR,570844800,D,15,15,False,40.0,37.0,4.0,4.0,31.0,34.0,6.0,6.0,9.0,4.0,,,,,90.0,58.0,7.7,4.0,1,,,3.0,7.0,,,4.0,1.0,1.0,,1.0,,2.0,5.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,
10462554,away,Benevento,Christian Pastina,pastina-christian,C. Pastina,D,58,185,36,M,984040,EUR,982195200,D,58,58,False,47.0,38.0,13.0,6.0,32.0,33.0,6.0,14.0,5.0,4.0,,,,,90.0,65.0,7.0,9.0,0,,,1.0,6.0,,,3.0,4.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10462554,away,Benevento,Daam Foulon,daam-foulon,D. Foulon,M,5,180,204,M,826170,EUR,922147200,D,18,18,False,33.0,26.0,2.0,1.0,24.0,25.0,2.0,11.0,3.0,2.0,,,,,90.0,54.0,6.2,11.0,0,,,5.0,5.0,,,1.0,2.0,2.0,1.0,3.0,2.0,1.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,
10462554,away,Benevento,Dejan Vokić,dejan-vokic,D. Vokić,M,,193,22,M,794071,EUR,834537600,M,72,72,False,22.0,13.0,3.0,1.0,2.0,3.0,13.0,22.0,2.0,3.0,,,,,66.0,38.0,7.0,14.0,0,,,3.0,6.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,3.0,2.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,
10462554,away,Benevento,Ilias Koutsoupias,ilias-koutsoupias,I. Koutsoupias,M,8,181,224,M,964810,EUR,989452800,M,80,80,False,21.0,9.0,6.0,,6.0,8.0,4.0,14.0,,5.0,,,,,80.0,36.0,6.1,18.0,0,,,8.0,7.0,5.0,3.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,
10462554,away,Benevento,Mattia Viviani,mattia-viviani,M. Viviani,M,,183,44,M,930360,EUR,968025600,M,24,24,False,33.0,25.0,6.0,2.0,19.0,22.0,6.0,11.0,,6.0,,,,,75.0,40.0,5.7,10.0,0,,,5.0,1.0,1.0,,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0
10462554,away,Benevento,Gennaro Acampora,gennaro-acampora,G. Acampora,M,13,177,35,M,232774,EUR,764899200,M,4,4,False,23.0,14.0,7.0,4.0,7.0,11.0,8.0,14.0,2.0,5.0,,,,,66.0,39.0,6.8,14.0,0,,,3.0,6.0,1.0,1.0,,4.0,3.0,3.0,1.0,1.0,,,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,
10462554,away,Benevento,Riccardo Improta,riccardo-improta,R. Improta,M,16,179,26,M,139585,EUR,756259200,M,16,16,False,6.0,2.0,1.0,,,,2.0,8.0,2.0,2.0,,,,,74.0,22.0,6.5,11.0,0,,,6.0,4.0,1.0,1.0,2.0,,,4.0,2.0,,4.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,
10462554,away,Benevento,Francesco Forte,francesco-forte,F. Forte,F,32,187,152,M,133792,EUR,736214400,F,88,88,False,8.0,6.0,1.0,1.0,1.0,1.0,5.0,7.0,1.0,2.0,,,,,90.0,18.0,6.8,3.0,1,,,4.0,7.0,,,,1.0,1.0,1.0,3.0,1.0,3.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,
10462554,away,Benevento,Andrés Tello,andres-tello,A. Tello,M,18,181,246,M,796507,EUR,841968000,M,8,8,True,17.0,15.0,3.0,2.0,9.0,9.0,6.0,8.0,,5.0,,,,,24.0,24.0,6.5,4.0,0,,,4.0,2.0,3.0,2.0,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
10462554,away,Benevento,Antonino La Gumina,antonino-la-gumina,A. L. Gumina,F,20,184,131,M,793702,EUR,826070400,F,20,20,True,,,,,,,,1.0,,,,,,,24.0,4.0,6.6,1.0,0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
10462554,away,Benevento,Diego Farias,diego-farias,D. Farias,F,,172,54,M,41008,EUR,642297600,F,10,10,True,7.0,5.0,,,4.0,4.0,1.0,3.0,,,,,,,16.0,12.0,6.6,4.0,1,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10462554,away,Benevento,Nermin Karić,nermin-karic,N. Karić,M,8,183,50,M,855878,EUR,930096000,M,7,7,True,8.0,6.0,1.0,1.0,3.0,3.0,3.0,5.0,,1.0,,,,,15.0,11.0,7.4,2.0,1,,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
10462554,away,Benevento,Edoardo Masciangelo,edoardo-masciangelo,E. Masciangelo,M,32,177,33,M,813078,EUR,836784000,D,5,5,True,5.0,4.0,1.0,,2.0,3.0,2.0,3.0,,3.0,,,,,10.0,10.0,6.5,4.0,0,,,2.0,2.0,1.0,,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
10462554,away,Benevento,Igor Lucatelli,igor-lucatelli,I. Lucatelli,G,,197,14,M,1005413,EUR,1061424000,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,away,Benevento,Nicolò Manfredini,nicolo-manfredini,N. Manfredini,G,,190,6,M,125660,EUR,578448000,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,away,Benevento,Federico Barba,federico-barba,F. Barba,D,93,188,888,M,184417,EUR,746841600,D,93,93,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,away,Benevento,Riccardo Capellini,riccardo-capellini,R. Capellini,D,2,185,62,M,928815,EUR,951868800,M,96,96,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,away,Benevento,Hamza El Kaouakibi,hamza-el-kaouakibi,H. E. Kaouakibi,D,94,185,139,M,929758,EUR,895795200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,away,Benevento,Artur Ioniță,artur-ionita,A. Ioniță,M,17,185,269,M,49406,EUR,650851200,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,away,Benevento,Angelo Talia,angelo-talia,A. Talia,M,38,175,27,M,1068070,EUR,1047254400,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,away,Benevento,Siriki Sanogo,siriki-sanogo,S. Sanogo,M,79,178,35,M,930851,EUR,1008892800,M,79,79,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,away,Benevento,Pape Samba Thiam,pape-samba-thiam,P. S. Thiam,F,9,187,17,M,1011483,EUR,1020816000,F,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462554,away,Benevento,Roberto Insigne,roberto-insigne,R. Insigne,F,94,172,266,M,296432,EUR,768614400,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
