match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,player_sofascoreId,stat_totalCross,stat_totalContest,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,player_firstName,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,player_lastName,stat_blockedScoringAttempt
12437639,home,Celta Vigo,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190.0,509,M,32023,EUR,537235200,G,13,13,False,24.0,19.0,8.0,3.0,0.0,17.0,21.0,2.0,3.0,1.0,1.0,9.0,2.0,2.0,2.0,90.0,32.0,7.2,5.0,0.00061661,0,0.3055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437639,home,Celta Vigo,Javier Manquillo,javier-manquillo,J. Manquillo,D,2,180.0,210,M,210082,EUR,768096000,D,22,22,False,29.0,25.0,3.0,,0.0,18.0,20.0,7.0,9.0,,1.0,1.0,,,,45.0,32.0,6.4,4.0,0.00219129,0,,1.0,5.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
12437639,home,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185.0,781,M,360718,EUR,801964800,D,2,2,False,63.0,56.0,2.0,1.0,0.0,47.0,52.0,9.0,11.0,5.0,8.0,5.0,,,,90.0,75.0,7.7,7.0,0.00230759,0,,5.0,7.0,1.0,,2.0,2.0,1.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437639,home,Celta Vigo,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188.0,7636,M,69408,EUR,662342400,D,20,20,False,89.0,77.0,13.0,6.0,0.0,53.0,58.0,24.0,32.0,7.0,12.0,3.0,,,,90.0,109.0,7.5,15.0,0.0193855,0,,4.0,5.0,,1.0,4.0,3.0,,8.0,,1.0,marcosalonso28,1.0,1.0,,,,,,,,,,,,,,,,,,
12437639,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184.0,3812,M,859773,EUR,926553600,M,3,3,False,52.0,46.0,9.0,7.0,0.0,23.0,23.0,24.0,32.0,,6.0,5.0,,,,90.0,81.0,7.8,14.0,0.228638,1,,,3.0,1.0,3.0,2.0,1.0,,3.0,,1.0,,3.0,5.0,1.0,3.0,1.0,1.0,2.0,0.0457,1.0,,,,,,,,,,,
12437639,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180.0,632,M,1120669,EUR,1071792000,M,33,33,False,76.0,68.0,8.0,6.0,0.0,31.0,34.0,37.0,43.0,1.0,3.0,5.0,,,,90.0,86.0,6.5,11.0,0.059899,0,,2.0,12.0,4.0,,2.0,1.0,4.0,,,,,1.0,1.0,,,,,,,,Hugo Sotelo,1.0,,,,,,,,,
12437639,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170.0,770,M,835484,EUR,918000000,M,8,8,False,39.0,33.0,1.0,,0.0,18.0,19.0,15.0,20.0,2.0,4.0,4.0,,,,75.0,53.0,6.8,9.0,0.00981475,1,,4.0,8.0,3.0,,2.0,1.0,,3.0,,,,,,,,,1.0,2.0,0.0917,,,1.0,,,,,,,,,
12437639,home,Celta Vigo,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180.0,595,M,363774,EUR,815097600,M,21,21,False,24.0,17.0,3.0,1.0,0.0,9.0,12.0,8.0,13.0,,4.0,2.0,,,,67.0,43.0,6.5,15.0,0.00173599,0,,2.0,5.0,,,2.0,2.0,,2.0,,1.0,,1.0,4.0,,1.0,,,2.0,,,,,,,,,,,,,
12437639,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176.0,5000,M,19356,EUR,554774400,F,10,10,False,48.0,33.0,4.0,1.0,1.0,10.0,14.0,23.0,34.0,1.0,5.0,2.0,,,,90.0,66.0,8.3,21.0,0.811801,2,,1.0,5.0,2.0,1.0,1.0,1.0,,,1.0,1.0,i.aspas10,,3.0,,2.0,2.0,1.0,3.0,0.0876,4.0,,1.0,True,1.0,1.0,1.0,0.2787,,,,
12437639,home,Celta Vigo,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184.0,4342,M,894863,EUR,933552000,F,9,9,False,15.0,8.0,,,0.0,4.0,4.0,4.0,11.0,4.0,8.0,2.0,,,,67.0,30.0,6.5,13.0,0.00450418,3,,1.0,5.0,,,1.0,,1.0,,,3.0,,,1.0,,,,1.0,3.0,1.3179,,,2.0,,2.0,,2.0,1.3226,2.0,1.0,,
12437639,home,Celta Vigo,Jonathan Bamba,jonathan-bamba,J. Bamba,F,19,175.0,1936,M,595576,EUR,827798400,F,17,17,False,44.0,36.0,3.0,1.0,0.0,9.0,13.0,27.0,31.0,1.0,5.0,5.0,,,,89.0,57.0,7.1,11.0,0.118181,0,,,2.0,1.0,1.0,,,,,,1.0,,,4.0,,3.0,,,1.0,,2.0,,,,,,,,,,,
12437639,home,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178.0,597,M,1526627,EUR,1056585600,D,32,32,True,29.0,24.0,2.0,2.0,0.0,18.0,20.0,6.0,9.0,2.0,2.0,3.0,,,,45.0,33.0,7.0,5.0,0.00589571,1,,,2.0,,,,,2.0,1.0,,,,,,,,1.0,1.0,,0.0285,1.0,,,,,,,,,,,
12437639,home,Celta Vigo,Hugo Álvarez,hugo-alvarez,H. Álvarez,M,23,176.0,698,M,1154935,EUR,1057104000,M,30,30,True,14.0,13.0,,,0.0,4.0,4.0,9.0,10.0,,,3.0,,,,23.0,20.0,6.3,3.0,0.0323182,1,,,2.0,,,,,1.0,,,,,,1.0,,,,1.0,1.0,0.253,,Hugo Álvarez,,,,,,,1.0,,,
12437639,home,Celta Vigo,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187.0,4084,M,785989,EUR,727228800,F,7,7,True,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,,,3.0,,,,23.0,11.0,6.7,2.0,0.018613,1,,,,,,,,,,,,,,,,,,1.0,,0.1227,1.0,,,,,,1.0,,,,,
12437639,home,Celta Vigo,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183.0,6577,M,962890,EUR,1042934400,M,6,6,True,17.0,15.0,,,0.0,7.0,7.0,8.0,10.0,,2.0,3.0,,,,15.0,23.0,6.7,3.0,0.00562815,0,,2.0,2.0,,,,,,1.0,,2.0,ilaixmk,,,,,,,,,,,,,,,,,,,,
12437639,home,Celta Vigo,Tadeo Allende,tadeo-allende,T. Allende,M,21,185.0,6789,M,1108451,EUR,919468800,F,23,23,True,3.0,1.0,,,0.0,,1.0,1.0,2.0,,,1.0,,,,1.0,4.0,,3.0,0.00014551,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12437639,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183.0,223,M,848980,EUR,868406400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437639,home,Celta Vigo,Joseph Aidoo,joseph-aidoo,J. Aidoo,D,4,184.0,857,M,796320,EUR,812332800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437639,home,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187.0,207,M,1069703,EUR,981849600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437639,home,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165.0,1013,M,557008,EUR,769910400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437639,home,Celta Vigo,Damián Rodríguez,damian-rodriguez,D. Rodríguez,M,23,180.0,272,M,1216080,EUR,1047859200,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
