match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wonContest,captain,stat_penaltyWon,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_totalOffside
10390098,home,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,M,28,28,True,5.0,3.0,2.0,1.0,,,3.0,5.0,2.0,,,1.0,7.0,,3.0,0.0,0.0,0.0043811,0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10390098,home,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390098,home,RC Lens,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390098,home,RC Lens,Łukasz Poręba,lukasz-poreba,Ł. Poręba,M,8,179,654,M,942336,EUR,952905600,M,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390098,home,RC Lens,Remy Labeau Lascary,lascary-remy-labeau,R. L. Lascary,F,14,184,178,M,1401005,EUR,1046649600,F,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390098,away,Auxerre,Benoît Costil,benoit-costil,B. Costil,G,,188,146,M,26965,EUR,552268800,G,23,23,False,34.0,16.0,27.0,9.0,8.0,10.0,8.0,24.0,8.0,,1.0,90.0,38.0,6.4,18.0,0.0,0.0,0.00484396,0,0.0266,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
10390098,away,Auxerre,Akim Zedadka,akim-zedadka,A. Zedadka,D,80,173,1095,M,558524,EUR,801792000,D,13,13,False,38.0,27.0,3.0,1.0,19.0,23.0,8.0,16.0,9.0,,,90.0,73.0,7.2,16.0,0.0,0.0,0.00596087,0,,1.0,1.0,2.0,7.0,1.0,,,3.0,4.0,2.0,2.0,1.0,1.0,4.0,,,,,,1.0,,,,,,1.0,,,,,,,,,
10390098,away,Auxerre,Julian Jeanvier,julian-jeanvier,J. Jeanvier,D,,183,630,M,250477,EUR,702000000,D,27,27,False,26.0,21.0,6.0,3.0,17.0,20.0,4.0,6.0,2.0,,,90.0,41.0,7.1,6.0,0.0,0.0,0.00544119,0,,2.0,1.0,2.0,5.0,,,,8.0,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10390098,away,Auxerre,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,1012650,EUR,1048809600,D,95,95,False,23.0,20.0,1.0,1.0,17.0,19.0,3.0,4.0,3.0,,,65.0,34.0,6.0,4.0,0.0,0.0,0.00201866,0,,,2.0,4.0,4.0,,1.0,,6.0,1.0,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10390098,away,Auxerre,Rayan Raveloson,rayan-raveloson,R. Raveloson,M,45,182,2740,M,757742,EUR,853372800,D,97,97,False,21.0,15.0,1.0,,11.0,15.0,4.0,6.0,3.0,,,90.0,44.0,6.1,13.0,0.0,0.0,0.00202013,0,,2.0,1.0,8.0,4.0,3.0,1.0,,5.0,,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10390098,away,Auxerre,Gauthier Hein,gauthier-hein,G. Hein,M,10,170,632,M,842391,EUR,839376000,M,7,7,False,18.0,16.0,3.0,3.0,7.0,7.0,9.0,13.0,4.0,,,77.0,23.0,6.6,4.0,0.0749,0.0,0.00492719,1,,3.0,,4.0,1.0,,,1.0,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,
10390098,away,Auxerre,Youssouf M'Changama,youssouf-mchangama,Y. M'Changama,M,10,175,694,M,197550,EUR,651888000,M,6,6,False,16.0,12.0,1.0,,6.0,8.0,6.0,10.0,2.0,,,77.0,26.0,6.7,6.0,0.0157,0.0,0.00175293,1,,,1.0,1.0,4.0,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,
10390098,away,Auxerre,Birama Touré,birama-toure,B. Touré,M,60,183,136,M,246507,EUR,707788800,M,12,12,False,25.0,18.0,5.0,2.0,13.0,15.0,5.0,10.0,1.0,,,90.0,29.0,6.1,7.0,0.0,0.0,0.00185286,0,,,1.0,3.0,2.0,,,,1.0,,,,3.0,,1.0,,,,,,,,,,,,,,True,,,,,,1.0,
10390098,away,Auxerre,Mathias Autret,mathias-autret,M. Autret,M,,179,39,M,101451,EUR,667785600,M,29,29,False,26.0,23.0,1.0,1.0,14.0,15.0,9.0,13.0,2.0,,,69.0,35.0,6.8,6.0,0.0163,0.0,0.0233502,1,,1.0,,2.0,2.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,
10390098,away,Auxerre,Gaëtan Perrin,gaetan-perrin,G. Perrin,M,28,169,447,M,827506,EUR,834105600,M,10,10,False,9.0,5.0,3.0,1.0,3.0,5.0,2.0,5.0,5.0,,,82.0,28.0,6.6,13.0,0.0326,0.0,0.000896889,1,,,,4.0,5.0,2.0,2.0,1.0,,3.0,2.0,1.0,,5.0,2.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,
10390098,away,Auxerre,M'Baye Niang,mbaye-niang,M. Niang,F,29,188,1652,M,139228,EUR,787795200,F,11,11,False,10.0,5.0,,,2.0,2.0,3.0,8.0,2.0,,,77.0,20.0,6.7,6.0,0.1097,0.0,0.00581608,1,,3.0,2.0,7.0,6.0,1.0,,1.0,,,1.0,1.0,3.0,,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0
10390098,away,Auxerre,Jubal,jubal,Jubal,D,5,190,384,M,329195,EUR,746582400,D,4,4,True,12.0,12.0,1.0,1.0,10.0,10.0,2.0,2.0,,,,21.0,14.0,6.7,,0.0,0.0,0.00079767,0,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10390098,away,Auxerre,Hamza Sakhi,hamza-sakhi,H. Sakhi,M,78,172,812,M,340547,EUR,834105600,M,22,22,True,8.0,7.0,,,5.0,5.0,2.0,5.0,1.0,,,13.0,11.0,6.5,4.0,0.0,0.0,0.00171968,0,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,
10390098,away,Auxerre,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184,1014,M,209374,EUR,666144000,M,9,9,True,3.0,2.0,,,1.0,1.0,1.0,2.0,2.0,,,13.0,8.0,6.1,4.0,0.0,0.0,0.0015146,0,,2.0,1.0,6.0,2.0,,2.0,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
10390098,away,Auxerre,Lassine Sinayoko,sinayoko-lassine,L. Sinayoko,F,10,186,10455,M,927005,EUR,944611200,F,17,17,True,4.0,3.0,,,1.0,1.0,2.0,4.0,,,,13.0,7.0,6.5,3.0,0.0,0.0,0.0037381,0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10390098,away,Auxerre,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,19,19,True,1.0,,1.0,,,,,1.0,,,,8.0,4.0,6.6,2.0,0.0161,0.0353,0.0,1,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
10390098,away,Auxerre,Donovan Léon,donovan-leon,D. Léon,G,16,186,316,M,159837,EUR,720748800,G,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390098,away,Auxerre,Brayann Pereira,brayann-pereira,B. Pereira,D,2,172,175,M,1012639,EUR,1053475200,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390098,away,Auxerre,Kévin Danois,kevin-danois,K. Danois,M,5,183,449,M,1151803,EUR,1088380800,M,35,35,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Kévin Danois,,,,,,,,,,,,,,,,,,,
10390098,away,Auxerre,Remy Dugimont,remy-dugimont,R. Dugimont,F,,182,11,,144831,EUR,520560000,F,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
