match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_accurateCross,stat_aerialLost,stat_outfielderBlock,stat_penaltyConceded,stat_dispossessed,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_punches,stat_clearanceOffLine,stat_errorLeadToAShot,stat_penaltyMiss
14035869,home,KVC Westerlo,Andreas Jungdal,,,andreas-jungdal,A. Jungdal,G,99,195.0,289,M,963038,EUR,1014336000,G,99,99,False,38.0,20.0,30.0,13.0,0.0,10.0,12.0,10.0,26.0,2.0,3.0,3.0,9.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,90.0,48.0,8.2,18.0,0.014285,0.4799,0,0.8332,0.19,0.0,0.45,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035869,home,KVC Westerlo,Bryan Reynolds,,,bryan-reynolds,B. Reynolds,D,22,185.0,426,M,862075,EUR,993686400,D,22,22,False,22.0,16.0,2.0,,0.0,6.0,11.0,10.0,11.0,,3.0,4.0,3.0,,,,,,,,,90.0,39.0,7.2,11.0,0.240483,,1,,0.34,0.09,0.2,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,0.1244,0.1918,1.0,-0.11,,,,,,,,,,,,,,,,
14035869,home,KVC Westerlo,Emin Bayram,,,emin-bayram,E. Bayram,D,40,193.0,768,M,997153,EUR,1049241600,D,40,40,False,34.0,26.0,10.0,3.0,0.0,20.0,20.0,6.0,14.0,5.0,6.0,12.0,3.0,,,,,,,,,90.0,56.0,7.8,10.0,0.111555,,0,,0.33,0.05,0.76,,1.0,3.0,,1.0,,,,3.0,1.0,,1.0,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,
14035869,home,KVC Westerlo,Seiji Kimura,,,seiji-kimura,S. Kimura,D,5,186.0,246,M,939399,EUR,998611200,D,5,5,False,27.0,26.0,,,0.0,23.0,23.0,3.0,4.0,1.0,1.0,4.0,3.0,,,,,,,,,90.0,33.0,6.4,2.0,0.00090972,,0,,0.04,0.01,-0.01,,,3.0,,,,,,1.0,,,1.0,2.0,,,,,,2.0,,1.0,,,,,,,,,,,,
14035869,home,KVC Westerlo,Tuur Rommens,,,rommens-tuur,T. Rommens,D,25,185.0,329,M,1130011,EUR,1048636800,D,25,25,False,21.0,20.0,1.0,1.0,0.0,5.0,5.0,15.0,16.0,3.0,6.0,5.0,2.0,2.0,,,,,,,,90.0,46.0,7.6,7.0,0.111595,,0,,0.36,0.13,0.16,,2.0,3.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,
14035869,home,KVC Westerlo,Doğucan Haspolat,,,dogucan-haspolat,D. Haspolat,M,34,177.0,454,M,846087,EUR,950227200,M,34,34,False,30.0,26.0,6.0,4.0,0.0,14.0,15.0,12.0,15.0,,2.0,2.0,2.0,1.0,,,,,,,,90.0,52.0,7.0,11.0,0.0428829,,2,,0.28,0.1,0.21,,8.0,5.0,2.0,2.0,1.0,,,2.0,,,,2.0,0.0804,,1.0,0.02,2.0,,2.0,,,True,1.0,1.0,,,,,,,,
14035869,home,KVC Westerlo,Arthur Piedfort,Arthur Piedfort,,arthur-piedfort,A. Piedfort,M,46,186.0,202,M,1149123,EUR,1107216000,M,46,46,False,25.0,20.0,,,0.0,13.0,15.0,7.0,10.0,,6.0,,2.0,4.0,,,,,,,,90.0,39.0,8.1,9.0,0.0268339,,1,,0.13,0.2,0.14,,,5.0,1.0,1.0,,,1.0,2.0,2.0,,1.0,1.0,0.1424,0.109,,0.56,,,,,2.0,,,,1.0,,,,,,,
14035869,home,KVC Westerlo,Thomas Van den Keybus,,,thomas-van-den-keybus,T. V. d. Keybus,M,39,179.0,112,M,997164,EUR,988156800,M,39,39,False,20.0,18.0,,,0.0,9.0,9.0,9.0,11.0,1.0,3.0,2.0,4.0,,,,,,,,,77.0,37.0,6.1,9.0,0.00870123,,2,,0.06,0.06,-0.04,,1.0,10.0,2.0,,,,1.0,,2.0,1.0,2.0,3.0,0.1481,0.0198,1.0,-0.44,,2.0,,,3.0,,1.0,,,,,,,,,
14035869,home,KVC Westerlo,Isa Sakamoto,Issai Sakamoto,,isa-sakamoto,I. Sakamoto,M,13,174.0,492,M,1126245,EUR,1061856000,M,13,13,False,17.0,14.0,,,0.0,6.0,7.0,8.0,10.0,,3.0,,3.0,1.0,,,,,,,,89.0,31.0,8.0,8.0,0.314032,,4,,0.29,0.45,-0.11,,,9.0,3.0,3.0,1.0,1.0,3.0,,1.0,,1.0,3.0,0.3879,0.3037,1.0,0.27,,,,,1.0,,,1.0,1.0,,,,,,,
14035869,home,KVC Westerlo,Josimar Alcócer,,,josimar-alcocer,J. Alcócer,M,77,185.0,655,M,1131598,EUR,1089158400,M,77,77,False,17.0,16.0,,,1.0,2.0,2.0,14.0,15.0,1.0,6.0,,2.0,2.0,,,,,,,,85.0,35.0,7.2,10.0,0.318705,,1,,0.31,0.4,-0.04,,2.0,8.0,,7.0,2.0,,1.0,,1.0,1.0,3.0,3.0,0.0216,0.2037,4.0,0.02,1.0,,,,,,,,,1.0,,,,,,
