match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_totalTackle,captain,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_totalOffside,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed
14131978,home,Casa Pia,Kelian Nsona,kelian-nsona,K. Nsona,M,7,189,382,M,980407,EUR,1021075200,F,7,7,False,9.0,7.0,,,0.0,5.0,5.0,2.0,4.0,1.0,3.0,1.0,2.0,,,,,,72.0,19.0,7.3,6.0,0.0254961,42.616930039331,3.0,26.985,19.635,,2,,0.07,0.15,0.29,,2.0,6.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,,,3.0,1.0,0.1253,0.49,,1.0,1.0,1.0,0.8815,,,
14131978,home,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,8,8,True,8.0,5.0,2.0,,0.0,3.0,4.0,2.0,4.0,1.0,2.0,3.0,1.0,,,,,,25.0,13.0,6.6,3.0,0.00074434,20.028328460414,2.0,9.975,12.39,,0,,-0.04,0.13,0.23,,,3.0,1.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14131978,home,Casa Pia,Cassiano,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,90,90,True,9.0,3.0,1.0,,0.0,3.0,3.0,,6.0,3.0,3.0,,1.0,,,,,,25.0,14.0,6.5,9.0,7.552e-05,5.6703588069892,1.0,-5.565,-5.565,,0,,-0.12,-0.16,0.0,,2.0,2.0,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,
14131978,home,Casa Pia,Renato Nhaga,renato-nhaga,R. Nhaga,M,74,172,1735,M,2119726,EUR,1174953600,M,74,74,True,9.0,7.0,3.0,1.0,0.0,4.0,4.0,3.0,5.0,1.0,2.0,1.0,3.0,,,,,,18.0,15.0,6.7,2.0,0.00939058,32.406718232433,5.0,17.745,12.39,,0,,0.03,0.05,0.19,,1.0,2.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,Renato Nhaga,,,,,,,1.0,,,,,,
14131978,home,Casa Pia,Tiago Morais,tiago-morais,T. Morais,F,21,168,233,M,1067284,EUR,1062547200,F,21,21,True,5.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0,1.0,,2.0,,,,,,18.0,7.0,6.6,2.0,0.0010535,44.375518330398,5.0,33.495,22.89,,0,,0.04,0.06,0.14,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
14131978,home,Casa Pia,João Goulart,joao-goulart,J. Goulart,D,4,191,68,M,1151667,EUR,948931200,D,4,4,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,15.0,9.0,6.7,2.0,0.00028561,4.1939675725976,1.0,-3.99,-3.99,,0,,0.02,-0.03,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131978,home,Casa Pia,Daniel Azevedo,azevedo-daniel,D. Azevedo,G,22,195,26,M,878493,EUR,887241600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131978,home,Casa Pia,Duplexe Tchamba,duplexe-tchamba,D. Tchamba,D,2,191,133,M,891792,EUR,900028800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131978,home,Casa Pia,Fahem Benaissa-Yahia,fahem-benaissa-yahia,F. Benaissa-Yahia,M,50,188,115,M,1529932,EUR,1020038400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131978,home,Casa Pia,Xander Severina,xander-severina,X. Severina,M,7,185,249,M,1110159,EUR,987033600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Xander Severina,,,,,,,,,,,,,
14131978,away,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,31.0,26.0,9.0,4.0,0.0,25.0,26.0,1.0,5.0,,,,4.0,,,,,,90.0,32.0,6.3,5.0,0.00018942,3.2899537990677,1.0,-2.73,-2.73,,0,-0.1185,0.07,-0.01,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131978,away,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,False,36.0,27.0,8.0,3.0,0.0,7.0,10.0,20.0,26.0,2.0,4.0,4.0,,,,,,,82.0,59.0,6.7,14.0,0.0303903,76.006860000288,7.0,-67.41,-2.205,,0,,0.29,0.02,-0.18,,1.0,2.0,,True,,,1.0,,1.0,,2.0,,,,2.0,1.0,Zé,Carlos,,,,,,,,,,,,
14131978,away,Gil Vicente,Antonio Espigares,espigares-antonio,A. Espigares,D,48,187,60,M,1142261,EUR,1094342400,D,48,48,False,58.0,50.0,11.0,6.0,0.0,29.0,31.0,21.0,27.0,1.0,1.0,5.0,3.0,,,,,,90.0,64.0,7.7,8.0,0.0163955,275.54829864382,30.0,-173.67,9.345,,1,,0.3,0.16,-0.15,,3.0,4.0,,,,,,1.0,,,,,,,,,,,,,0.0677,0.56,,,1.0,1.0,0.2014,,,
14131978,away,Gil Vicente,Jonathan Buatu,jonathan-buatu-mananga,J. Buatu,D,39,187,415,M,800348,EUR,749088000,D,39,39,False,60.0,53.0,3.0,,0.0,37.0,38.0,16.0,22.0,4.0,6.0,5.0,7.0,,,,,,90.0,69.0,6.7,8.0,0.060054,101.02638992524,19.0,-23.31,6.195,,0,,0.18,0.07,-0.09,,3.0,3.0,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
14131978,away,Gil Vicente,Ghislain Konan,ghislain-konan,G. Konan,D,3,176,2821,M,831781,EUR,820022400,D,3,3,False,62.0,50.0,7.0,2.0,0.0,9.0,10.0,41.0,52.0,2.0,3.0,2.0,6.0,,,,,,90.0,87.0,6.5,21.0,0.0612866,277.86672284068,23.0,-246.225,2.1,,2,,0.06,0.36,-0.19,,,2.0,,,,2.0,2.0,,,,5.0,1.0,2.0,,1.0,1.0,Ghislain,Konan,,2.0,0.0555,-0.34,,,,,,,,
14131978,away,Gil Vicente,Facundo Cáseres,facundo-caseres,F. Cáseres,M,5,178,226,M,989837,EUR,991008000,M,5,5,False,49.0,45.0,7.0,6.0,0.0,25.0,25.0,20.0,24.0,,3.0,,1.0,,,,,,82.0,54.0,6.8,4.0,0.0169499,91.932406367807,15.0,1.575,4.305,,0,,0.04,0.04,-0.02,,1.0,4.0,2.0,,,,,3.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,
14131978,away,Gil Vicente,Luís Esteves,luis-esteves,L. Esteves,M,10,171,237,M,1097527,EUR,892080000,M,10,10,False,73.0,67.0,8.0,6.0,0.0,23.0,24.0,44.0,49.0,,4.0,1.0,9.0,,,,,,90.0,89.0,7.2,14.0,0.193468,196.73528316107,26.0,-48.615,8.295,,1,,0.31,0.26,-0.06,,2.0,3.0,1.0,,,,2.0,,,,6.0,1.0,,,3.0,1.0,Luís,Esteves,1.0,1.0,0.0261,0.0,,,,,,,,
14131978,away,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176,196,M,611880,EUR,783561600,M,77,77,False,22.0,16.0,2.0,1.0,0.0,2.0,3.0,14.0,19.0,,2.0,,4.0,,,,,,78.0,37.0,6.5,15.0,0.0213491,111.97856319719,13.0,-36.855,8.4,,2,,-0.29,0.4,-0.1,,,3.0,,,,,1.0,,1.0,,6.0,,1.0,,1.0,,,,2.0,,0.2737,-0.35,,1.0,,,,2.0,,
14131978,away,Gil Vicente,Santi García,santi-garcia,S. García,M,95,184,131,M,1084746,EUR,999043200,M,95,95,False,29.0,25.0,1.0,1.0,0.0,4.0,7.0,21.0,22.0,,9.0,,3.0,,,,,,90.0,56.0,6.8,18.0,0.0689941,158.44832362062,18.0,-86.205,6.51,,1,,-0.05,0.32,-0.11,,3.0,6.0,3.0,,,,3.0,3.0,,2.0,4.0,,1.0,,5.0,1.0,,,1.0,,0.0624,-0.33,,1.0,,,,1.0,,
14131978,away,Gil Vicente,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,474,M,1032547,EUR,1046390400,M,11,11,False,9.0,9.0,,,0.0,3.0,3.0,6.0,6.0,1.0,2.0,1.0,1.0,,,,,,72.0,22.0,6.6,7.0,0.265969,109.28046017281,11.0,-35.28,11.025,,1,,0.27,0.01,-0.05,,,2.0,,,,,2.0,1.0,,,5.0,1.0,1.0,1.0,1.0,1.0,Joelson Mendes,,,1.0,0.0375,-0.11,,,,,,,1.0,
14131978,away,Gil Vicente,Gustavo Varela,gustavo-varela,G. Varela,F,89,184,562,M,1146305,EUR,1107043200,F,89,89,False,9.0,7.0,1.0,1.0,0.0,1.0,2.0,6.0,7.0,,2.0,,2.0,,,,,,79.0,18.0,6.1,6.0,0.0421821,24.114040471944,4.0,-1.575,4.095,,1,,-0.18,-0.55,-0.01,,2.0,5.0,,,,,1.0,,,,,,3.0,,2.0,1.0,Gustavo,Varela,,1.0,0.2926,-0.53,1.0,,,,,,,1.0
14131978,away,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,F,7,7,True,15.0,11.0,,,0.0,3.0,5.0,8.0,10.0,1.0,1.0,,,,,,,,18.0,24.0,6.4,9.0,0.0176055,161.61190158177,10.0,-143.85,0.63,,2,,-0.28,0.3,0.13,,1.0,2.0,,,,,,,,,4.0,,,,,,,,1.0,1.0,0.0333,-0.07,,,1.0,,0.0096,,,
14131978,away,Gil Vicente,Sergio Bermejo,sergio-bermejo,S. Bermejo,M,17,170,42,M,949449,EUR,871776000,F,17,17,True,7.0,6.0,1.0,,0.0,4.0,4.0,2.0,3.0,,2.0,,2.0,,,,,,12.0,12.0,6.7,2.0,0.013517,41.592139388278,2.0,-35.595,2.94,,0,,0.0,0.02,0.14,,,,,,,,,,,,2.0,1.0,,,2.0,,Sergio,Bermejo,,,,,,,,,,,,
14131978,away,Gil Vicente,Carlos Eduardo,eduardo-carlos,C. Eduardo,F,29,192,180,M,1404790,EUR,1028937600,F,29,29,True,,,,,0.0,,,,,,,,,,,,,,11.0,2.0,6.4,2.0,,6.2861454803401,1.0,-3.675,-3.675,,0,,,-0.06,0.0,,1.0,1.0,,,,,2.0,,,,,,,,,,Carlos,Eduardo,,,,,,,,,,,,
14131978,away,Gil Vicente,Hevertton Santos,hevertton-santos,H. Santos,D,20,182,177,M,1087355,EUR,980985600,D,20,20,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,1.0,,1.0,,,,,,8.0,7.0,6.7,1.0,0.00083378,13.18202078489,2.0,-12.81,-6.3,,0,,-0.03,0.01,0.18,,2.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14131978,away,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,6,6,True,19.0,13.0,2.0,,0.0,6.0,7.0,7.0,12.0,1.0,1.0,,3.0,,,,,,8.0,19.0,6.6,6.0,0.00278017,44.348261555121,4.0,-21.63,-0.735,,0,,-0.02,0.04,0.0,,,,,,,,,,,,,,,,,,Zé Carlos,,,,,,,,,,,,,
14131978,away,Gil Vicente,Daniel Figueira,daniel-figueira,D. Figueira,G,99,189,80,M,862060,EUR,900892800,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131978,away,Gil Vicente,Marvin Elimbi,marvin-elimbi,M. Elimbi,D,4,186,83,M,1114164,EUR,1045699200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Marvin,Elimbi,,,,,,,,,,,,
14131978,away,Gil Vicente,Martin Fernández,martin-fernandez,M. Fernández,M,32,171,78,M,1083277,EUR,1056326400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Martin,Fernández,,,,,,,,,,,,
14131978,away,Gil Vicente,Rodrigo Rodrigues,rodrigo-rodrigues,R. Rodrigues,F,80,175,48,M,2154588,EUR,1181606400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Rodrigo Rodrigues,,,,,,,,,,,,,
