match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_lastManTackle,stat_bigChanceMissed,stat_totalOffside
11388458,home,Heracles Almelo,Michael Brouwer,michael-brouwer,M. Brouwer,G,25,187,75,M,252027,EUR,727574400,G,1,1,False,40.0,21.0,27.0,8.0,14.0,16.0,7.0,24.0,1.0,1.0,2.0,13.0,1.0,4.0,4.0,2.0,90.0,52.0,7.8,19.0,0.00322487,0,0.6814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388458,home,Heracles Almelo,Navajo Bakboord,navajo-bakboord,N. Bakboord,D,,177,75,M,837264,EUR,917568000,D,19,19,False,30.0,24.0,3.0,1.0,12.0,14.0,12.0,18.0,1.0,6.0,2.0,4.0,,,,,90.0,59.0,7.2,15.0,0.0371376,1,,2.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,0.0094,1.0,,,,,,,,,,,,,,
11388458,home,Heracles Almelo,Kelvin Leerdam,kelvin-leerdam,K. Leerdam,D,,178,76,,44220,EUR,646185600,D,27,27,False,46.0,44.0,2.0,1.0,34.0,34.0,10.0,12.0,,2.0,3.0,1.0,,,,,64.0,53.0,7.1,2.0,0.00231931,0,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
11388458,home,Heracles Almelo,Justin Hoogma,justin-hoogma,J. Hoogma,D,4,190,87,M,833246,EUR,897523200,D,21,21,False,63.0,54.0,13.0,6.0,42.0,46.0,12.0,17.0,4.0,6.0,4.0,6.0,,,,,90.0,76.0,7.5,9.0,0.0249041,0,,,2.0,4.0,,,,,2.0,,2.0,2.0,,,2.0,,,True,,,,,,,,,,,,,
11388458,home,Heracles Almelo,Fredrik Oppegård,fredrik-oppegard,F. Oppegård,D,22,175,200,M,1005648,EUR,1028678400,D,22,22,False,34.0,22.0,6.0,,13.0,19.0,9.0,17.0,,2.0,2.0,6.0,,,,,90.0,55.0,6.8,16.0,0.00717929,0,,2.0,1.0,3.0,,,,,,2.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,
11388458,home,Heracles Almelo,Brian De Keersmaecker,brian-de-keersmaecker,B. D. Keersmaeker,M,14,182,235,M,981222,EUR,957571200,M,14,14,False,35.0,26.0,7.0,3.0,13.0,18.0,13.0,17.0,1.0,3.0,3.0,6.0,,,,,90.0,49.0,6.8,10.0,0.00927775,3,,,,6.0,3.0,1.0,,3.0,1.0,3.0,1.0,,,1.0,2.0,0.0942,,,,,,,,,,,,,,,
11388458,home,Heracles Almelo,Ajdin Hrustić,ajdin-hrustic,A. Hrustić,M,70,183,342,M,788284,EUR,836524800,M,20,20,False,53.0,43.0,6.0,2.0,25.0,26.0,18.0,29.0,,2.0,2.0,7.0,,,,,90.0,68.0,7.1,13.0,0.0206466,2,,2.0,1.0,3.0,1.0,,,1.0,,2.0,1.0,,1.0,1.0,1.0,0.07,,,1.0,0.1215,,,,,,,,,,,
11388458,home,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172,160,M,996988,EUR,989798400,M,7,7,False,12.0,9.0,,,2.0,4.0,7.0,8.0,,3.0,,4.0,,,,,84.0,34.0,7.2,12.0,0.00206963,3,,,1.0,7.0,,2.0,4.0,1.0,1.0,,2.0,1.0,4.0,,1.0,0.2399,1.0,,1.0,0.4266,,,1.0,1.0,1.0,,,,,,
11388458,home,Heracles Almelo,Jordy Bruijn,jordy-bruijn,J. Bruijn,M,8,170,76,M,825278,EUR,838080000,M,5,5,False,17.0,13.0,4.0,1.0,4.0,6.0,9.0,12.0,,1.0,1.0,2.0,,,,,64.0,21.0,6.6,5.0,0.019754,0,,1.0,,2.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
11388458,home,Heracles Almelo,Emil Hansson,emil-hansson,E. Hansson,M,7,172,243,M,794362,EUR,897868800,M,29,29,False,19.0,17.0,,,3.0,3.0,16.0,21.0,,1.0,,2.0,,,,,84.0,27.0,7.1,7.0,0.158385,0,,5.0,1.0,4.0,,,3.0,,,,,,,,1.0,,2.0,,,,,,1.0,,,1.0,2.0,1.0,,,
