match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_interceptionWon,stat_totalTackle,stat_wasFouled,player_firstName,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,captain,stat_blockedScoringAttempt,stat_dispossessed,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_totalOffside
12624419,home,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183.0,2180,M,29774,EUR,613958400,F,9,9,False,14.0,10.0,1.0,1.0,0.0,6.0,6.0,4.0,8.0,2.0,5.0,,,2.0,1.0,,,,,,,68.0,24.0,6.5,5.0,0,,,3.0,,,3.0,4.0,,,,,1.0,,1.0,,,,,,,,,,,
12624419,home,Al Wehda,Alexandru Crețu,alexandru-cretu,A. Crețu,M,4,189.0,120,M,229678,EUR,704073600,M,6,6,True,5.0,3.0,,,0.0,2.0,3.0,1.0,3.0,,2.0,1.0,,,1.0,,,,,,,22.0,11.0,6.6,5.0,1,1.0,,2.0,,,,2.0,,,1.0,,,,1.0,,,,,,,,1.0,,,
12624419,home,Al Wehda,Saad Bguir,bguir-saad,S. Bguir,M,18,178.0,637,M,563030,EUR,764294400,M,18,18,True,9.0,5.0,1.0,,0.0,1.0,2.0,4.0,7.0,1.0,1.0,,,,1.0,,,,,,,22.0,10.0,6.6,5.0,0,,,,,Saad,,1.0,,,1.0,,,,1.0,1.0,,,,Bguir,,,,,,
12624419,home,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,989764,EUR,978048000,M,28,28,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,,11.0,5.0,6.1,1.0,0,,,,,,1.0,5.0,,,4.0,,,,1.0,,,,,,,,,,,
12624419,home,Al Wehda,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190.0,4432,M,877103,EUR,699321600,D,5,5,True,,,,,0.0,,,,,,,,,1.0,,,,,,,,1.0,2.0,,,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12624419,home,Al Wehda,Ahmed Al Rashidi,ahmed-al-rashidi,A. A. Rashidi,G,47,180.0,5,M,1549265,EUR,1026864000,G,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Ahmed Al Rashidi,,,,,,,,,,,,,,,,,,,,
12624419,home,Al Wehda,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Meshal Alaeli,,,,,,,,,,,,,,,,,,,,
12624419,home,Al Wehda,Youssef Amyn,amyn-youssef,Y. Amyn,M,20,175.0,3727,M,1106352,EUR,1061424000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,yaminio10,
12624419,home,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12624419,home,Al Wehda,Mourad Khodari,murad-khadhari,M. Khodari,F,77,171.0,66,M,1517639,EUR,1047427200,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12624419,away,Al-Fateh,Nawaf Al-Aqidi,nawaf-al-aqidi,N. Al-Aqidi,G,1,188.0,1512,M,1014518,EUR,957916800,G,26,26,False,19.0,16.0,5.0,2.0,0.0,14.0,14.0,2.0,5.0,,,,,,11.0,,,1.0,,,,90.0,26.0,6.6,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
12624419,away,Al-Fateh,Saeed Baattia,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,D,15,15,False,39.0,37.0,,,0.0,17.0,17.0,20.0,29.0,1.0,4.0,3.0,3.0,1.0,6.0,,,,,,,77.0,62.0,6.9,12.0,0,7.0,1.0,,,Saeed Baattia,,2.0,,,2.0,,,,2.0,,,,,,,,,,,
12624419,away,Al-Fateh,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,44,193.0,146,M,814673,EUR,859939200,D,44,44,False,48.0,43.0,3.0,3.0,0.0,28.0,30.0,15.0,18.0,5.0,5.0,,,5.0,2.0,,,,,,,90.0,59.0,6.9,6.0,0,,2.0,,,,4.0,4.0,1.0,,,,,,,,,,,,,,,,,
12624419,away,Al-Fateh,Marwane Saadane,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400,D,17,17,False,56.0,45.0,21.0,16.0,0.0,23.0,28.0,22.0,28.0,2.0,6.0,1.0,1.0,5.0,8.0,,,,,,,90.0,72.0,7.7,12.0,2,,2.0,1.0,2.0,,3.0,3.0,,,,,,,1.0,,,1.0,,,,1.0,,,,
12624419,away,Al-Fateh,Hussain Al Zarie,hussain-al-zarie,H. A. Zarie,D,82,178.0,17,,1917051,EUR,1102896000,D,82,82,False,34.0,25.0,8.0,3.0,0.0,11.0,11.0,14.0,24.0,,2.0,,,1.0,3.0,,,,,,,45.0,47.0,6.5,11.0,0,1.0,,1.0,1.0,Hussain Al Zarie,,2.0,,,2.0,,,,1.0,,,,,,,,,,,
12624419,away,Al-Fateh,Zaydou Youssouf,zaydou-youssouf,Z. Youssef,M,33,183.0,567,M,862194,EUR,931651200,M,33,33,False,60.0,48.0,14.0,8.0,0.0,16.0,17.0,32.0,43.0,1.0,9.0,5.0,5.0,,9.0,,,,,,,90.0,75.0,7.7,14.0,1,,2.0,,3.0,,1.0,5.0,,,1.0,,1.0,1.0,,1.0,,,2.0,,,1.0,,,,
12624419,away,Al-Fateh,Mohammed Al-Fuhaid,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,False,43.0,40.0,,,0.0,19.0,21.0,21.0,22.0,,4.0,,,1.0,3.0,,,,,,,63.0,50.0,6.7,4.0,0,,,,4.0,,,3.0,,,,,2.0,,,,True,,1.0,,,,,,,
12624419,away,Al-Fateh,Mourad Batna,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,M,11,11,False,31.0,22.0,2.0,1.0,0.0,1.0,2.0,24.0,41.0,3.0,10.0,4.0,4.0,2.0,1.0,,,,,,,90.0,65.0,8.2,23.0,4,12.0,,,3.0,,1.0,5.0,,,3.0,3.0,,1.0,2.0,5.0,,,2.0,,,3.0,1.0,,,1.0
12624419,away,Al-Fateh,Matías Vargas,matias-vargas,M. Vargas,M,10,168.0,1157,M,796723,EUR,863049600,M,9,9,False,34.0,26.0,1.0,,0.0,8.0,8.0,19.0,31.0,,1.0,,,,2.0,,,,,,,90.0,55.0,6.6,14.0,7,5.0,,,1.0,,1.0,7.0,,,3.0,1.0,2.0,,1.0,2.0,,3.0,1.0,,1.0,3.0,1.0,,,
12624419,away,Al-Fateh,Amine Sbai,sbai-amine,A. Sbai,F,7,175.0,387,M,1392829,EUR,973382400,M,7,7,False,23.0,15.0,3.0,2.0,0.0,4.0,4.0,11.0,20.0,,1.0,,,,4.0,,,,,,,72.0,33.0,6.5,12.0,0,1.0,1.0,1.0,,,,5.0,,,2.0,,2.0,,2.0,,,,1.0,,,,,,,
12624419,away,Al-Fateh,Matheus Machado Ferreira,machado-ferreira-matheus,M. M. Ferreira,F,10,188.0,168,M,1489408,EUR,1047513600,F,99,99,False,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,,,1.0,,,,,,,45.0,10.0,6.3,5.0,0,,,,2.0,,3.0,8.0,,,1.0,,2.0,,,,,,1.0,,,,,,,
12624419,away,Al-Fateh,Ahmed Al-Julaydan,al-julaydan-ahmed,A. Al-Jelidan,D,32,170.0,199,M,1475443,EUR,1078704000,D,42,42,True,28.0,24.0,5.0,2.0,0.0,8.0,8.0,17.0,25.0,,5.0,,,,2.0,,,,,,,45.0,48.0,7.5,9.0,0,5.0,,2.0,3.0,,1.0,2.0,,2.0,,1.0,,,,2.0,,,1.0,,,,,,,
12624419,away,Al-Fateh,Djaniny,djaniny,Djaniny,F,,190.0,371,M,975869,EUR,669513600,F,21,21,True,13.0,11.0,,,0.0,1.0,1.0,10.0,12.0,2.0,2.0,,,,1.0,,,,,,,45.0,17.0,6.6,3.0,2,,,,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,2.0,,,,
12624419,away,Al-Fateh,Othman Al-Othman,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800,M,88,88,True,18.0,15.0,3.0,2.0,0.0,5.0,7.0,10.0,13.0,1.0,3.0,,,,3.0,,,,,,,27.0,27.0,6.8,5.0,0,2.0,1.0,,2.0,Othman Alothma,1.0,2.0,,,1.0,,,,,,,,,,,,,,,
12624419,away,Al-Fateh,Ali Al Masoud,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000,F,29,29,True,6.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,5.0,,3.0,,,,3.0,,,,,,,18.0,12.0,6.8,4.0,0,1.0,,1.0,2.0,Ali Al Masoud,1.0,3.0,,1.0,,,,,,,,,2.0,,,,,,,
12624419,away,Al-Fateh,Hussain Qasim,hussain-qasim,H. Qasim,D,12,179.0,18,M,948595,EUR,874800000,D,13,13,True,7.0,6.0,,,0.0,3.0,3.0,3.0,6.0,,1.0,,,,2.0,,,,,,,13.0,13.0,6.5,3.0,0,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12624419,away,Al-Fateh,Muhannad Al-Yahya,muhannad-al-yahya,M. Al-Yahya,G,48,,11,M,1473399,EUR,1095552000,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Muhannad Al-Yahya,,,,,,,,,,,,,,,,,,,,
12624419,away,Al-Fateh,Amaar Al Dohaim,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12624419,away,Al-Fateh,Naif Masoud,naif-masoud,N. Masoud,D,6,177.0,22,M,1798265,EUR,984009600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Naif Masoud,,,,,,,,,,,,,,,,,,,,
12624419,away,Al-Fateh,Abdullah Al-Anazi,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400,M,94,94,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Abdullah Al-Anazi,,,,,,,,,,,,,,,,,,,,
