match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_outfielderBlock,captain,stat_interceptionWon,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,player_lastName,player_sofascoreId,stat_totalOffside,stat_shotOffTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAGoal
10408376,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,33.0,24.0,20.0,13.0,17.0,20.0,7.0,13.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,90.0,42.0,6.2,9.0,0.0,0.0,0.00156262,0,-0.4078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408376,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,False,32.0,28.0,4.0,3.0,18.0,19.0,11.0,15.0,2.0,5.0,9.0,1.0,10.0,,,,90.0,66.0,7.2,12.0,0.0,0.0,0.229474,0,,Arnau Martinez,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,,,,,,,,,,,,,,
10408376,home,Girona FC,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,22,22,False,34.0,26.0,6.0,3.0,20.0,22.0,6.0,12.0,2.0,,5.0,,4.0,,,,90.0,46.0,6.7,8.0,0.0,0.0,0.00352391,0,,,,,,,,,,3.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,
10408376,home,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,False,59.0,47.0,10.0,3.0,41.0,46.0,6.0,13.0,3.0,2.0,4.0,1.0,5.0,,,,90.0,66.0,6.4,12.0,0.0,0.0,0.00727961,0,,,,,,,,,,3.0,1.0,1.0,,,,,True,1.0,1.0,,,,,,,,,,
10408376,home,Girona FC,Javier Hernández,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,16,16,False,49.0,40.0,3.0,1.0,23.0,26.0,17.0,24.0,1.0,3.0,3.0,1.0,9.0,,,,83.0,69.0,7.2,11.0,0.1208,0.0645,0.0102023,1,,,,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,2.0,,,,1.0,1.0,1.0,,,,,,,
10408376,home,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,319735,EUR,879552000,M,8,8,False,22.0,14.0,1.0,1.0,5.0,6.0,10.0,17.0,1.0,3.0,3.0,1.0,1.0,,,,65.0,28.0,8.0,8.0,0.7563,0.9642,0.12255,1,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,1.0,,,1.0,,1.0,1.0,,viktortsygankov,1.0,,,,
10408376,home,Girona FC,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,69416,EUR,685670400,M,18,18,False,50.0,41.0,5.0,2.0,28.0,32.0,13.0,19.0,1.0,7.0,4.0,,6.0,,,,90.0,61.0,6.4,13.0,0.0,0.0,0.00605684,0,,,,1.0,,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,2.0,2.0,,,,oriolromeu,,,,,
10408376,home,Girona FC,Aleix García,aleix-garcia,A. García,M,24,173,4524,M,796047,EUR,867456000,M,14,14,False,65.0,59.0,7.0,6.0,29.0,30.0,31.0,41.0,,3.0,4.0,1.0,8.0,,,,90.0,86.0,8.1,14.0,0.3011,0.0644,0.0962163,2,,,1.0,6.0,1.0,,2.0,2.0,1.0,2.0,2.0,2.0,,,3.0,1.0,,,1.0,1.0,1.0,,,AlexGarcia97,,1.0,,,
10408376,home,Girona FC,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,989113,EUR,954633600,M,17,17,False,28.0,23.0,1.0,1.0,7.0,9.0,17.0,23.0,,5.0,6.0,1.0,5.0,,,,76.0,51.0,8.5,14.0,0.2649,0.7256,0.742181,1,,,1.0,4.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,2.0,3.0,,3.0,,,,,,1.0,1.0,,,,,,,
10408376,home,Girona FC,Borja García,borja-garcia,B. García,M,,175,113,M,129472,EUR,657504000,F,24,24,False,29.0,20.0,1.0,,11.0,12.0,9.0,17.0,1.0,3.0,3.0,,2.0,,,,83.0,36.0,6.8,10.0,0.3272,0.0,0.020358,3,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,2.0,,,,,,1.0,3.0,,,
