match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_unsuccessfulTouch,stat_challengeLost,stat_totalContest,stat_fouls,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_totalOffside,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,captain,stat_totalCross,stat_accurateCross,stat_hitWoodwork,stat_goals,stat_errorLeadToAShot,stat_bigChanceCreated,stat_lastManTackle
14025227,home,Manchester United,Senne Lammens,,,senne-lammens,S. Lammens,G,31,193,27298,M,964753,EUR,1026000000,G,31,31,False,44.0,17.0,38.0,11.0,0.0,9.0,10.0,8.0,34.0,1.0,1.0,1.0,11.0,2.0,2.0,3.0,1.0,1.0,90.0,52.0,7.8,27.0,0.00292375,0.4139,0,0.9379,0.15,0.01,0.15,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025227,home,Manchester United,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190,20033,M,1153315,EUR,1131840000,D,15,15,False,51.0,41.0,3.0,,0.0,33.0,35.0,8.0,16.0,1.0,3.0,3.0,3.0,,,,,,85.0,64.0,6.9,12.0,0.0016781,,1,,-0.01,0.02,0.27,,YL15,1.0,1.0,1.0,2.0,2.0,1.0,0.0165,-0.33,,,,,,,,,,,,,,,,,,,,,,
14025227,home,Manchester United,Matthijs de Ligt,,,matthijs-de-ligt,M. de Ligt,D,4,188,32684,M,803031,EUR,934416000,D,4,4,False,45.0,38.0,2.0,,0.0,34.0,35.0,4.0,10.0,4.0,6.0,6.0,1.0,,,,,,90.0,57.0,7.1,9.0,0.00272164,,0,,-0.03,0.05,0.32,,mdeligt,2.0,,,1.0,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
14025227,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17970,M,190839,EUR,805507200,D,23,23,False,41.0,35.0,2.0,1.0,0.0,26.0,28.0,9.0,13.0,,2.0,2.0,4.0,,,,,,90.0,52.0,6.7,9.0,0.00723983,,0,,0.11,0.06,0.18,,lukeshaw23,6.0,,,1.0,2.0,1.0,,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
14025227,home,Manchester United,Amad Diallo,,,diallo-amad,A. Diallo,F,16,173,104228,M,971037,EUR,1026345600,M,16,16,False,39.0,39.0,,,0.0,20.0,20.0,19.0,19.0,,8.0,2.0,6.0,,,,,,90.0,63.0,7.6,8.0,0.0994217,,2,,0.31,0.47,-0.03,,AmadDiallo19,6.0,1.0,,,2.0,2.0,0.6428,-0.26,,3.0,2.0,6.0,,3.0,1.0,1.0,1.0,3.0,1.0,0.1283,3.0,,,,,,,,,
14025227,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,122951,EUR,698803200,M,18,18,False,60.0,49.0,2.0,,0.0,27.0,29.0,22.0,31.0,2.0,6.0,2.0,8.0,,,,,,85.0,70.0,7.2,12.0,0.0231239,,1,,0.23,0.21,0.25,,Casemiro,2.0,,,,3.0,1.0,0.0692,-0.23,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,
14025227,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,288205,EUR,778982400,M,8,8,False,50.0,39.0,4.0,2.0,0.0,12.0,17.0,27.0,33.0,,2.0,3.0,4.0,,,,,,90.0,65.0,7.7,13.0,0.302686,,3,,0.67,0.16,-0.11,,BrunoFernandes,4.0,,1.0,2.0,,,0.1683,0.15,,,4.0,,,,,1.0,1.0,2.0,,0.6357,3.0,,True,2.0,1.0,1.0,,,,
14025227,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,843200,EUR,921715200,M,2,2,False,22.0,18.0,1.0,1.0,0.0,6.0,6.0,12.0,16.0,,1.0,3.0,2.0,,,,,,64.0,42.0,6.7,11.0,0.0334227,,1,,-0.18,0.24,0.17,,DDalot,2.0,,,,1.0,,0.0532,-0.11,1.0,1.0,,,1.0,,,1.0,,,,,,,,2.0,1.0,,,,,
14025227,home,Manchester United,Bryan Mbeumo,,,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,F,19,19,False,28.0,23.0,2.0,1.0,1.0,8.0,9.0,15.0,19.0,,2.0,,3.0,,,,,,77.0,46.0,6.6,11.0,0.139669,,2,,0.32,0.14,-0.04,,bryan_m19,5.0,1.0,,,,,0.1025,-0.52,1.0,3.0,,2.0,1.0,,,1.0,1.0,2.0,,0.0572,1.0,,,3.0,3.0,,,,,
14025227,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,836694,EUR,915926400,F,7,7,False,25.0,21.0,1.0,,0.0,3.0,3.0,18.0,22.0,,1.0,,3.0,,,,,,65.0,37.0,7.5,9.0,0.0572494,,1,,0.27,0.09,-0.09,,MMount,5.0,,,1.0,,,0.163,0.53,,3.0,2.0,3.0,1.0,1.0,,,1.0,,,0.3085,1.0,,,,,,1.0,,,
