match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_wonTackle,stat_aerialLost,stat_aerialWon,stat_wasFouled,stat_totalContest,stat_wonContest,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,captain,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_punches,stat_lastManTackle
13854588,home,Manchester City,Ederson,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,False,38.0,28.0,16.0,7.0,0.0,26.0,27.0,2.0,11.0,1.0,11.0,1.0,2.0,1.0,1.0,1.0,1.0,90.0,49.0,6.6,10.0,0.00056848,0,-0.1496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13854588,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,D,27,27,False,49.0,44.0,2.0,1.0,1.0,21.0,23.0,23.0,28.0,2.0,7.0,,,,,,,90.0,66.0,6.7,9.0,0.166351,1,,,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0183,1.0,,,,,,,,,,,,,,,,,,,
13854588,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,67.0,64.0,7.0,4.0,0.0,36.0,38.0,28.0,29.0,3.0,3.0,1.0,,,,,,90.0,74.0,6.7,4.0,0.0164791,0,,,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
13854588,home,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,69.0,63.0,4.0,2.0,0.0,38.0,40.0,25.0,29.0,2.0,5.0,,,,,,,90.0,74.0,6.7,7.0,0.00861456,0,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
13854588,home,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,34.0,26.0,3.0,,0.0,13.0,17.0,13.0,17.0,4.0,1.0,,,,,,,90.0,58.0,6.9,13.0,0.00690464,0,,,,,5.0,6.0,,,,2.0,2.0,,2.0,1.0,,,1.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
13854588,home,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,False,85.0,82.0,3.0,3.0,1.0,41.0,41.0,41.0,44.0,1.0,1.0,,,,,,,67.0,93.0,7.1,3.0,0.0894377,1,,,,,1.0,3.0,,1.0,,2.0,1.0,,,1.0,0.028,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
13854588,home,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,19,19,False,92.0,87.0,4.0,4.0,1.0,39.0,42.0,48.0,50.0,1.0,7.0,,,,,,,89.0,105.0,7.6,10.0,0.0991517,1,,,,,4.0,2.0,1.0,,,,,,2.0,,0.0132,1.0,,,,2.0,2.0,,1.0,1.0,1.0,1.0,0.0296,,,,,,,,
13854588,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,58.0,52.0,3.0,1.0,0.0,22.0,23.0,30.0,35.0,2.0,5.0,,,,,,,89.0,75.0,8.0,7.0,0.280374,1,,,,,1.0,4.0,1.0,,,1.0,1.0,,1.0,,0.3029,1.0,,,,3.0,,,,,1.0,,0.7178,1.0,,,,,,,
13854588,home,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,M,17,17,False,38.0,33.0,,,0.0,8.0,8.0,27.0,35.0,,,,,,,,,69.0,52.0,7.0,11.0,0.164559,3,,,,5.0,3.0,,,2.0,,,,,1.0,1.0,0.87,2.0,,,,,,,2.0,1.0,,,,,True,2.0,1.0,1.0,1.0,,
13854588,home,Manchester City,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196585,M,OMarmoush,873554,EUR,918345600,M,7,7,False,30.0,28.0,1.0,1.0,0.0,8.0,8.0,20.0,22.0,,1.0,,,,,,,89.0,50.0,7.3,15.0,0.635384,3,,,,,5.0,2.0,,1.0,,,,,7.0,1.0,0.1126,1.0,,1.0,,2.0,1.0,,2.0,1.0,1.0,1.0,0.2364,1.0,,,,1.0,,,
