match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,player_sofascoreId
11067490,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,True,25.0,8.0,19.0,2.0,7.0,8.0,1.0,17.0,1.0,4.0,1.0,1.0,1.0,1.0,90.0,31.0,7.1,18.0,0.0,0.0,8.447e-05,0,0.0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067490,home,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178,537,M,987589,EUR,1009065600,D,34,34,False,,38.0,28.0,4.0,1.0,11.0,12.0,17.0,30.0,1.0,4.0,,,,,90.0,89.0,7.6,31.0,0.0,0.0,0.0148654,0,,4.0,2.0,2.0,4.0,11.0,1.0,1.0,2.0,8.0,8.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11067490,home,Red Bull Bragantino,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186,474,M,977676,EUR,983145600,D,2,2,False,,56.0,45.0,16.0,7.0,31.0,31.0,14.0,25.0,3.0,7.0,,,,,90.0,63.0,7.1,11.0,0.0,0.0,0.00681022,0,,,3.0,4.0,4.0,6.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11067490,home,Red Bull Bragantino,Luan Patrick,luan-patrick,Luan Patrick,D,30,190,250,M,1002565,EUR,1011484800,D,30,30,False,,43.0,35.0,6.0,3.0,28.0,32.0,8.0,12.0,2.0,5.0,,,,,90.0,53.0,7.3,10.0,0.0,0.0,0.338445,0,,1.0,3.0,,3.0,,,,,,,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,
11067490,home,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,870556,EUR,868147200,D,29,29,False,,52.0,47.0,10.0,7.0,16.0,20.0,32.0,33.0,2.0,6.0,,,,,90.0,90.0,8.1,13.0,0.2852,0.764,0.0594575,1,,1.0,1.0,1.0,7.0,5.0,1.0,3.0,4.0,3.0,2.0,,1.0,1.0,,,,1.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,
11067490,home,Red Bull Bragantino,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181,3216,M,331397,EUR,799718400,M,8,8,False,,49.0,43.0,3.0,2.0,8.0,9.0,37.0,45.0,,6.0,,,,,90.0,77.0,7.2,17.0,0.1557,0.0,0.240439,4,,5.0,2.0,1.0,7.0,6.0,2.0,2.0,3.0,1.0,1.0,5.0,3.0,,,,,2.0,,2.0,2.0,,,,1.0,3.0,1.0,1.0,,,,
11067490,home,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,False,,48.0,39.0,5.0,4.0,13.0,15.0,26.0,33.0,,9.0,,,,,73.0,62.0,7.3,12.0,0.0,0.0,0.0399312,0,,,1.0,1.0,8.0,8.0,1.0,3.0,,5.0,4.0,1.0,,5.0,,,,,,2.0,,,,1.0,2.0,,,,,,,
11067490,home,Red Bull Bragantino,Eric Ramires,eric-ramires,E. Ramires,M,7,172,386,M,950545,EUR,965865600,M,7,7,False,,33.0,25.0,3.0,1.0,4.0,6.0,21.0,27.0,,5.0,,,,,73.0,47.0,6.3,15.0,0.3811,0.2584,0.0409477,2,,,,1.0,4.0,2.0,1.0,1.0,,,,5.0,1.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,1.0,,,
11067490,home,Red Bull Bragantino,Helinho,helinho,Helinho,M,11,175,1509,M,906837,EUR,956620800,F,11,11,False,,41.0,32.0,3.0,2.0,8.0,9.0,24.0,34.0,,7.0,,,,,64.0,65.0,7.6,17.0,0.3318,0.5495,0.194698,5,,2.0,2.0,,8.0,5.0,4.0,3.0,,3.0,3.0,1.0,,1.0,,,,,1.0,1.0,,2.0,,,2.0,3.0,,1.0,,,,
11067490,home,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173,1446,M,143846,EUR,698889600,F,19,19,False,,35.0,29.0,2.0,1.0,4.0,4.0,26.0,32.0,,4.0,,,,,90.0,45.0,7.1,9.0,0.0825,0.0226,0.252155,2,,1.0,1.0,2.0,5.0,3.0,1.0,2.0,,1.0,,,,1.0,,,1.0,1.0,,2.0,,1.0,,,,,1.0,,,,,
