match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,injury,playerName,reason,rescinded,confirmed,description
10382033,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10382033,,2.0,0.0,,90,3.0,,1,,,goal,168837488.0,True,regular,106142.0,Zakaria Labyad,,,,,,,
10382033,,,,,90,0.0,,1,,,injuryTime,,,,,,5.0,,,,,,
10382033,,,,,86,,,5,,,substitution,121777407.0,True,regular,,,,False,,,,,
10382033,,,,,81,,,10,,,substitution,121777387.0,False,regular,,,,False,,,,,
10382033,,,,,81,,,10,,,substitution,121777386.0,False,regular,,,,False,,,,,
10382033,,,,,81,,,10,,,substitution,121777385.0,False,regular,,,,False,,,,,
10382033,,,,,75,,,16,,,substitution,121777366.0,True,regular,,,,False,,,,,
10382033,,,,,75,,,16,,,substitution,121777365.0,True,regular,,,,False,,,,,
10382033,,,,,72,,,19,,,substitution,121777353.0,False,regular,,,,False,,,,,
10382033,,,,,65,,,26,,,card,120761445.0,True,yellow,99960.0,Jens Toornstra,,,Jens Toornstra,Foul,False,,
10382033,,,,,60,,,31,,,substitution,121777301.0,False,regular,,,,False,,,,,
10382033,,1.0,0.0,,60,,,31,,,goal,168837284.0,True,regular,894863.0,Anastasios Douvikas,,,,,,,
10382033,,,,,54,,,37,,,card,120761344.0,False,yellow,884944.0,Jurien Gaari,,,Jurien Gaari,Foul,False,,
10382033,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10382033,,,,,45,0.0,,1,,,injuryTime,,,,,,3.0,,,,,,
10382033,,,,,35,,,11,,,varDecision,17404.0,False,penaltyNotAwarded,884944.0,Jurien Gaari,,,,,,True,
10382033,,,,,20,,,26,,,inGamePenalty,118422853.0,True,missed,894863.0,Anastasios Douvikas,,,,goalkeeperSave,,,Goalkeeper save
10382033,,,,,18,,,28,,,card,120761163.0,False,yellow,989586.0,Shawn Adewoye,,,Shawn Adewoye,Foul,False,,
