match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_goals,stat_bigChanceCreated,stat_errorLeadToAGoal,captain,stat_outfielderBlock,stat_hitWoodwork,stat_goodHighClaim,stat_punches,stat_totalOffside,player_sofascoreId
14167888,home,Auxerre,Donovan Léon,,,donovan-leon,D. Léon,G,16,186.0,316,M,159837,EUR,720748800,G,16,16,False,28.0,12.0,22.0,6.0,0.0,9.0,11.0,3.0,17.0,1.0,6.0,1.0,2.0,1.0,1.0,90.0,34.0,6.6,16.0,0.00347147,0.3653,0,-0.5843,0.02,0.0,-0.23,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167888,home,Auxerre,Josué Casimir,,,josue-casimir,J. Casimir,M,7,178.0,9086,M,1035986,EUR,1001289600,D,7,7,False,44.0,33.0,1.0,,0.0,15.0,19.0,18.0,25.0,,2.0,,,,,90.0,71.0,6.1,20.0,0.295792,,0,,0.29,0.01,-0.36,,7.0,3.0,2.0,1.0,8.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
14167888,home,Auxerre,Marvin Senaya,Marvin Senaya,,marvin-senaya,M. Senaya,D,29,179.0,213,M,1087805,EUR,980640000,D,29,29,False,57.0,47.0,6.0,,0.0,30.0,32.0,17.0,25.0,3.0,5.0,,,,,90.0,73.0,5.9,15.0,0.00608635,,2,,0.05,0.1,-0.33,,1.0,,2.0,3.0,3.0,3.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,0.121,0.3407,-0.27,,,,,,,,,,,,,
14167888,home,Auxerre,Francisco Sierralta,,,francisco-sierralta,F. Sierralta,D,4,192.0,1148,M,805096,EUR,862876800,D,4,4,False,52.0,48.0,6.0,5.0,0.0,36.0,38.0,12.0,14.0,2.0,6.0,,,,,84.0,63.0,7.3,4.0,0.00688041,,4,,0.06,0.1,-0.13,,,,2.0,3.0,3.0,5.0,,1.0,1.0,,,,,,,1.0,2.0,1.0,0.9427,0.9324,0.27,1.0,1.0,1.0,1.0,,,,,,,,,
14167888,home,Auxerre,Clement Akpa,Clément Akpa,,akpa-clement,C. Akpa,D,92,183.0,819,M,1387156,EUR,1006560000,D,92,92,False,64.0,54.0,13.0,6.0,0.0,31.0,34.0,23.0,30.0,2.0,4.0,,,,,90.0,88.0,7.5,13.0,0.385528,,2,,0.7,0.16,-0.72,,6.0,3.0,1.0,2.0,2.0,11.0,,,5.0,1.0,,4.0,,5.0,,,,2.0,0.0649,,-0.05,1.0,,2.0,,1.0,1.0,,,,,,,
14167888,home,Auxerre,Gideon Mensah,,,gideon-mensah,G. Mensah,D,14,177.0,2401,M,844942,EUR,900720000,D,14,14,False,51.0,42.0,5.0,2.0,0.0,16.0,17.0,26.0,34.0,,3.0,,,,,90.0,74.0,6.4,15.0,0.0746821,,0,,0.27,0.0,-0.32,,3.0,,,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
14167888,home,Auxerre,Lassine Sinayoko,,,sinayoko-lassine,L. Sinayoko,F,10,186.0,10455,M,927005,EUR,944611200,M,10,10,False,24.0,21.0,,,0.0,2.0,3.0,19.0,21.0,,3.0,,,,,69.0,44.0,6.3,12.0,0.0513883,,3,,0.04,0.08,-0.07,,1.0,,4.0,,7.0,5.0,2.0,4.0,1.0,,5.0,1.0,,1.0,,,2.0,,0.1711,,-0.25,,3.0,1.0,,,,,,,,,,
14167888,home,Auxerre,Elisha Owusu,,,elisha-owusu,E. Owusu,M,42,179.0,1294,M,904424,EUR,878860800,M,42,42,False,49.0,40.0,2.0,,0.0,14.0,17.0,26.0,32.0,1.0,4.0,,,,,76.0,60.0,7.0,11.0,0.0465062,,0,,0.12,0.14,0.53,,,,2.0,1.0,6.0,4.0,1.0,1.0,3.0,2.0,,,2.0,,,,,,,,,,,,,,,True,2.0,,,,,
14167888,home,Auxerre,Kévin Danois,Kévin Danois,,kevin-danois,K. Danois,M,5,183.0,449,M,1151803,EUR,1088380800,M,5,5,False,72.0,64.0,8.0,8.0,0.0,34.0,36.0,30.0,36.0,,5.0,,,,,90.0,88.0,7.0,13.0,0.0463612,,1,,0.0,0.27,-0.32,,,,1.0,,7.0,8.0,,2.0,6.0,2.0,4.0,1.0,,2.0,,,1.0,,0.0867,,-0.11,5.0,1.0,,,,,,,,,,,
14167888,home,Auxerre,Danny Namaso,,,danny-namaso,D. Namaso,F,19,182.0,4899,M,867440,EUR,967420800,M,19,19,False,36.0,29.0,3.0,1.0,0.0,8.0,9.0,21.0,27.0,,9.0,,,,,90.0,53.0,6.3,13.0,0.0584816,,2,,-0.13,0.19,-0.11,,1.0,1.0,1.0,,5.0,4.0,,4.0,,,4.0,2.0,2.0,2.0,,,,,0.0846,,-0.06,,2.0,2.0,,,,,,1.0,,,,
