match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_penaltyConceded,stat_dispossessed,stat_wonContest,captain,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_penaltyMiss,stat_goals
12441754,home,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191,51,M,128992,EUR,753580800,G,1,1,False,32.0,14.0,30.0,12.0,0.0,2.0,3.0,12.0,29.0,11.0,3.0,1.0,1.0,4.0,1.0,1.0,90.0,39.0,7.9,18.0,0.0122298,0,0.8124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441754,home,Fortuna Sittard,Josip Mitrović,josip-mitrovic,J. Mitrović,M,11,174,184,M,880751,EUR,960681600,D,28,28,False,20.0,15.0,5.0,3.0,0.0,7.0,8.0,9.0,15.0,4.0,,,,,,,86.0,48.0,6.7,13.0,0.0210099,2,,Josip,Mitrović,3.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,0.3,0.4963,,,,,,,,,,,,,,,
12441754,home,Fortuna Sittard,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,False,46.0,36.0,8.0,3.0,0.0,21.0,25.0,17.0,25.0,6.0,,,,,,,90.0,68.0,7.4,12.0,0.137526,2,,,,4.0,2.0,3.0,3.0,5.0,8.0,,,,1.0,,1.0,1.0,3.0,1.0,,2.0,0.0623,,1.0,5.0,2.0,2.0,,,,,,,,,,,
12441754,home,Fortuna Sittard,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,46.0,42.0,4.0,1.0,0.0,30.0,31.0,12.0,15.0,5.0,,,,,,,90.0,63.0,6.6,6.0,0.0107726,0,,,,,,1.0,1.0,2.0,4.0,,,,,,,,1.0,1.0,1.0,2.0,,,,11.0,2.0,,1.0,1.0,,,,,,,,,
12441754,home,Fortuna Sittard,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190,104,M,954812,EUR,903052800,D,32,32,False,44.0,33.0,4.0,1.0,0.0,19.0,20.0,14.0,24.0,1.0,,,,,,,90.0,68.0,6.8,14.0,0.00875124,1,,,,,,3.0,5.0,8.0,12.0,,1.0,,1.0,,,1.0,1.0,,1.0,5.0,0.0644,,,6.0,3.0,,,,2.0,1.0,,,,,,,
12441754,home,Fortuna Sittard,Mitchell Dijks,mitchell-dijks,M. Dijks,D,24,192,201,M,235400,EUR,729216000,D,35,35,False,30.0,25.0,4.0,1.0,0.0,10.0,12.0,16.0,23.0,4.0,,,,,,,90.0,48.0,6.4,13.0,0.12964,0,,,,5.0,1.0,,,5.0,3.0,1.0,4.0,,,,,,,,2.0,1.0,,,,,2.0,1.0,,,,2.0,True,1.0,,,,,
12441754,home,Fortuna Sittard,Édouard Michut,edouard-michut,É. Michut,M,20,178,697,M,1048011,EUR,1046736000,M,20,20,False,15.0,13.0,,,0.0,5.0,6.0,8.0,9.0,1.0,,,,,,,77.0,27.0,6.9,4.0,0.00787481,0,,,,,,1.0,,2.0,6.0,,,,,,,,1.0,1.0,2.0,5.0,,,,,1.0,,,,,,,,,,,,
12441754,home,Fortuna Sittard,Ryan Fosso,ryan-fosso,R. Fosso,M,80,183,188,M,1142147,EUR,1024272000,M,80,80,False,25.0,21.0,4.0,3.0,0.0,14.0,16.0,7.0,9.0,2.0,,,,,,,77.0,30.0,6.5,4.0,0.00636682,0,,Ryan,Fosso,,,,,2.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,
12441754,home,Fortuna Sittard,Alen Halilović,alen-halilovic,A. Halilović,M,10,169,1721,M,277331,EUR,835056000,M,10,10,False,28.0,24.0,4.0,3.0,0.0,4.0,4.0,23.0,29.0,2.0,,,,,,,86.0,43.0,7.9,7.0,0.128156,1,,,,5.0,3.0,,,2.0,6.0,,6.0,,,1.0,,,,,,1.0,0.0343,0.1021,,,1.0,3.0,,,,5.0,,,,,,,
12441754,home,Fortuna Sittard,Kristoffer Peterson,kristoffer-peterson,K. Peterson,M,7,180,133,M,366942,EUR,785980800,M,7,7,False,14.0,13.0,2.0,1.0,0.0,,,14.0,19.0,1.0,,,,,,,65.0,34.0,6.2,11.0,0.0359649,1,,,,5.0,1.0,,,6.0,3.0,1.0,3.0,,1.0,,,1.0,2.0,,3.0,1.0,0.1662,,,1.0,2.0,,,,,,,,,,,,
12441754,home,Fortuna Sittard,Alessio Da Cruz,alessio-da-cruz,A. D. Cruz,F,77,184,273,M,780206,EUR,853545600,F,23,23,False,15.0,10.0,,,0.0,2.0,2.0,8.0,15.0,3.0,,,,,,,90.0,30.0,6.8,12.0,0.0103432,1,,,,2.0,,3.0,1.0,7.0,7.0,1.0,1.0,,1.0,,,,2.0,1.0,4.0,4.0,0.1129,,,1.0,2.0,,,,,,,,1.0,,,,
12441754,home,Fortuna Sittard,Bojan Radulović,bojan-radulovic,B. Radulović,F,25,192,225,M,958578,EUR,946425600,F,19,19,True,6.0,4.0,,,0.0,3.0,3.0,1.0,3.0,,,,,,,,25.0,8.0,6.5,3.0,0.00023408,0,,,,,,3.0,2.0,3.0,3.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,
12441754,home,Fortuna Sittard,Daley Sinkgraven,daley-sinkgraven,D. Sinkgraven,D,24,179,225,M,377206,EUR,804816000,D,24,24,True,11.0,10.0,1.0,,0.0,3.0,3.0,7.0,11.0,1.0,,,,,,,13.0,17.0,6.4,4.0,0.0207737,0,,,,3.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,
12441754,home,Fortuna Sittard,Ezequiel Bullaude,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,M,33,33,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,13.0,6.0,6.6,2.0,0.00987773,0,,,,,,,1.0,1.0,2.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,
12441754,home,Fortuna Sittard,Jasper Dahlhaus,jasper-dahlhaus,J. Dahlhaus,D,8,176,32,M,1048758,EUR,1006819200,D,8,8,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,13.0,3.0,6.2,1.0,0.00100176,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12441754,home,Fortuna Sittard,Darijo Grujčić,darijo-grujcic,D. Grujčić,D,29,188,108,M,870118,EUR,927072000,D,5,5,True,6.0,2.0,2.0,,0.0,,,2.0,7.0,,,,,,,,13.0,8.0,6.2,5.0,0.00254627,0,,Darijo,Grujčić,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12441754,home,Fortuna Sittard,Niels Martens,niels-martens,N. Martens,G,25,201,18,M,1513291,EUR,1083888000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,Niels Martens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441754,home,Fortuna Sittard,Luka Tunjić,luka-tunjic,L. Tunjić,M,77,183,250,M,1896133,EUR,1132358400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,Luka Tunjic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
