match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,description,confirmed
11450173,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11450173,,,,,90,0.0,,1,,,injuryTime,3.0,,,,,,,,,,,
11450173,,,,,86,,,5,,,substitution,,122298060.0,False,True,regular,,,,,,,
11450173,,,,,81,,,10,,,substitution,,122298052.0,False,False,regular,,,,,,,
11450173,,,,,81,,,10,,,substitution,,122298051.0,False,False,regular,,,,,,,
11450173,,2.0,2.0,,73,,,18,,,goal,,176381238.0,,False,regular,940692.0,Adolfo Gaich,,,,,
11450173,,,,,63,,,28,,,substitution,,122298038.0,True,False,injury,,,,,,,
11450173,,2.0,1.0,,60,,,31,,,goal,,176381096.0,,True,regular,209374.0,Nuno Da Costa,,,,,
11450173,,,,,46,,,45,,,substitution,,122298026.0,False,False,regular,,,,,,,
11450173,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11450173,,,,,45,6.0,,1,,,card,,121071351.0,,False,yellow,281233.0,Casper Højer,Casper Højer,Foul,False,,
11450173,,1.0,1.0,,45,2.0,,1,,,goal,,176380697.0,,False,regular,940692.0,Adolfo Gaich,,,,,
11450173,,,,,45,0.0,,1,,,injuryTime,6.0,,,,,,,,,,,
11450173,,,,,41,,,5,,,substitution,,122298019.0,True,True,injury,,,,,,,
11450173,,,,,36,,,10,,,substitution,,122298018.0,True,False,injury,,,,,,,
11450173,,1.0,0.0,,30,,,16,,,goal,,176380466.0,,True,regular,254979.0,Haris Hajradinović,,,,,
11450173,,,,,17,,,29,,,inGamePenalty,,118446138.0,,True,missed,128196.0,Aytaç Kara,,goalkeeperSave,,Goalkeeper save,
11450173,,,,,15,,,31,,,varDecision,,22600.0,,True,penaltyNotAwarded,254979.0,Haris Hajradinović,,,,,False
