match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_dispossessed,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_hitWoodwork,captain,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_clearanceOffLine
14572789,home,SK Sturm Graz,Daniil Khudyakov,Daniil,Khudyakov,daniil-khudyakov,D. Khudyakov,G,53,194.0,483,M,1101753,EUR,1073606400,G,53,53,False,26.0,11.0,23.0,8.0,0.0,9.0,11.0,2.0,15.0,9.0,4.0,5.0,90.0,33.0,8.7,15.0,0.00035576,31.357308268151,6.0,12.486299396575,0.0,1.2716,0,1.2364,-0.01,-0.04,0.17,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572789,home,SK Sturm Graz,Arjan Malić,Arjan Malic,,arjan-malic,A. Malić,D,23,186.0,1349,M,1500291,EUR,1125187200,D,23,23,False,34.0,28.0,7.0,5.0,0.0,13.0,18.0,15.0,16.0,3.0,,,78.0,58.0,7.4,9.0,0.0186103,64.94187944116,9.0,21.227971202259,1.0,,0,,0.15,0.08,0.29,,2.0,2.0,2.0,5.0,6.0,3.0,1.0,2.0,4.0,2.0,3.0,12.103347452281,15.373523864098,,,,,,,,,,,,,,,,,,,,,,
14572789,home,SK Sturm Graz,Emanuel Aiwu,,,emanuel-aiwu,E. Aiwu,D,47,187.0,219,M,924690,EUR,977702400,D,47,47,False,34.0,25.0,4.0,3.0,0.0,12.0,18.0,13.0,16.0,1.0,,,90.0,50.0,6.8,9.0,0.0247867,122.28829866028,13.0,4.3504779270207,0.0,,0,,0.01,0.05,0.14,,,2.0,2.0,4.0,5.0,8.0,,1.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
14572789,home,SK Sturm Graz,Tim Oermann,,,tim-oermann,T. Oermann,D,15,187.0,293,M,1138778,EUR,1065398400,D,5,5,False,35.0,30.0,4.0,2.0,0.0,16.0,20.0,14.0,15.0,2.0,,,90.0,45.0,7.1,6.0,0.0109764,66.264209953075,13.0,35.938088730301,0.0,,0,,0.13,0.09,0.45,,,3.0,3.0,4.0,3.0,6.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14572789,home,SK Sturm Graz,Emir Karić,,,emir-karic,E. Karić,D,17,186.0,635,M,796032,EUR,865814400,D,17,17,False,50.0,39.0,7.0,2.0,0.0,13.0,16.0,26.0,34.0,5.0,,,90.0,80.0,7.1,17.0,0.136912,97.145716753277,11.0,50.588111141124,2.0,,2,,0.4,0.15,0.0,,4.0,1.0,,3.0,2.0,1.0,1.0,1.0,,,1.0,17.00840885741,34.123303910862,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0557,3.0,-0.24,,,,,,,,,,
14572789,home,SK Sturm Graz,Tomi Horvat,,,tomi-horvat,T. Horvat,M,14,176.0,562,M,906698,EUR,922233600,M,19,19,False,55.0,42.0,5.0,1.0,0.0,7.0,8.0,35.0,47.0,8.0,,,90.0,72.0,6.6,22.0,0.14266,252.89363730147,27.0,136.75715209315,7.0,,1,,0.36,0.42,-0.04,,5.0,1.0,,7.0,,,,,,,2.0,28.287352016809,137.38300628844,,2.0,3.0,,,1.0,3.0,,,0.05,2.0,-0.14,1.0,1.0,,,,,,,,
14572789,home,SK Sturm Graz,Jon Gorenc Stanković,,,jon-gorenc-stankovic,J. G. Stanković,M,4,190.0,338,M,280565,EUR,821577600,M,4,4,False,54.0,48.0,5.0,4.0,0.0,18.0,22.0,30.0,32.0,6.0,,,90.0,67.0,7.1,10.0,0.0864953,71.229276981462,12.0,46.791727490761,1.0,,1,,0.43,0.06,-0.1,,,,1.0,5.0,2.0,3.0,,1.0,1.0,1.0,3.0,14.063721938754,14.607322855335,2.0,,,,,,2.0,,,0.063,,0.29,,,True,1.0,1.0,0.2994,,,,
14572789,home,SK Sturm Graz,Luca Weinhandl,,,luca-weinhandl,L. Weinhandl,M,39,190.0,162,M,1831170,EUR,1231632000,M,39,39,False,39.0,23.0,3.0,,0.0,6.0,12.0,17.0,27.0,3.0,,,78.0,60.0,6.4,25.0,0.0380249,127.00327430087,12.0,72.124068930278,2.0,,3,,-0.15,0.23,0.14,,,,1.0,5.0,4.0,1.0,,1.0,,,2.0,35.923142236759,56.529500881125,1.0,,2.0,,,1.0,5.0,3.0,,0.1371,,-0.1,,,,1.0,,0.0125,1.0,,,
14572789,home,SK Sturm Graz,Otar Kiteishvili,,,otar-kiteishvili,O. Kiteishvili,M,10,170.0,2313,M,797994,EUR,827798400,M,10,10,False,47.0,37.0,3.0,,0.0,10.0,12.0,27.0,35.0,3.0,,,89.0,70.0,7.7,16.0,0.0361086,108.18289846707,15.0,39.237570461241,1.0,,5,,-0.11,0.28,0.23,,1.0,1.0,,4.0,5.0,1.0,,,5.0,2.0,1.0,17.62339880892,19.403851576427,2.0,,,,,2.0,3.0,,,0.3645,,0.48,,,,3.0,,1.1881,,1.0,1.0,
14572789,home,SK Sturm Graz,Maurice Malone,,,maurice-malone,M. Malone,F,77,184.0,302,M,877845,EUR,966470400,F,77,77,False,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,,,,78.0,16.0,5.9,6.0,0.0148043,17.030764385481,4.0,13.014617888594,0.0,,0,,-0.18,0.02,0.14,,,6.0,1.0,10.0,1.0,1.0,,,,,1.0,,,2.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
