match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,captain,stat_aerialLost,stat_dispossessed,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_penaltyMiss,stat_accurateCross,stat_outfielderBlock,stat_errorLeadToAGoal,stat_shotOffTarget,stat_blockedScoringAttempt,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_goals
13339706,away,Millwall,Billy Mitchell,mitchell-billy,B. Mitchell,M,8,178,51,M,982254,EUR,956275200,M,8,8,False,31.0,26.0,6.0,4.0,0.0,12.0,13.0,19.0,1.0,7.0,,74.0,44.0,7.1,7.0,0,,,15.0,1.0,,6.0,3.0,1.0,1.0,,3.0,2.0,2.0,,3.0,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
13339706,away,Millwall,Casper De Norre,casper-de-norre,C. D. Norre,M,24,175,155,M,823654,EUR,855273600,M,24,24,False,50.0,45.0,3.0,1.0,1.0,21.0,22.0,28.0,,10.0,,90.0,65.0,7.5,7.0,1,,,24.0,,1.0,4.0,6.0,,,,3.0,3.0,3.0,2.0,2.0,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,
13339706,away,Millwall,Camiel Neghli,camiel-neghli,C. Neghli,M,10,180,992,M,1089021,EUR,1005004800,M,56,56,False,27.0,21.0,2.0,,0.0,9.0,10.0,21.0,3.0,2.0,,69.0,45.0,7.1,12.0,1,Camiel Neghli,,14.0,4.0,1.0,3.0,4.0,3.0,3.0,,1.0,,,,,1.0,2.0,,,2.0,,2.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,
13339706,away,Millwall,Luke Cundle,luke-cundle,L. Cundle,M,25,174,206,M,988966,EUR,1019779200,M,25,25,False,33.0,28.0,,,0.0,6.0,8.0,25.0,2.0,6.0,,81.0,50.0,5.9,15.0,1,,,22.0,,,14.0,2.0,,,,,1.0,,1.0,4.0,,2.0,,1.0,7.0,,2.0,2.0,1.0,,,,,,,1.0,,,,,,,,,1.0,
13339706,away,Millwall,Femi Azeez,femi-azeez,F. Azeez,M,11,181,330,M,1007093,EUR,991699200,M,11,11,False,17.0,10.0,1.0,,0.0,2.0,3.0,16.0,,4.0,,74.0,33.0,8.4,14.0,3,,,8.0,2.0,,5.0,3.0,3.0,,,,2.0,1.0,1.0,2.0,1.0,,,,,,2.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,2.0
13339706,away,Millwall,Mihailo Ivanović,mihailo-ivanovic,M. Ivanović,F,9,189,1075,M,1165838,EUR,1101686400,F,26,26,False,11.0,10.0,1.0,,0.0,4.0,4.0,7.0,,2.0,,69.0,21.0,6.8,6.0,2,Mihailo Ivanovic,,6.0,,1.0,6.0,3.0,1.0,1.0,,,1.0,,,,1.0,1.0,,4.0,1.0,,3.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,
13339706,away,Millwall,Raees Bangura-Williams,raees-bangura-williams,R. Bangura-Williams,M,31,174,98,M,2023412,EUR,1088726400,F,31,31,True,1.0,,1.0,,0.0,,,1.0,,,,21.0,1.0,6.4,1.0,0,Raees Bangura-Williams,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
13339706,away,Millwall,Duncan Watmore,duncan-watmore,D. Watmore,M,20,175,75,M,240256,EUR,763084800,F,19,19,True,3.0,2.0,,,0.0,,,4.0,,1.0,,21.0,9.0,6.7,4.0,0,,,2.0,1.0,2.0,2.0,3.0,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
13339706,away,Millwall,Ryan Wintle,ryan-wintle,R. Wintle,M,6,180,76,M,804512,EUR,866160000,M,14,14,True,4.0,1.0,1.0,,0.0,1.0,1.0,3.0,,1.0,,16.0,6.0,6.7,3.0,0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
13339706,away,Millwall,George Honeyman,george-honeyman,G. C. Honeyman,M,10,173,116,M,789859,EUR,778982400,M,39,39,True,5.0,3.0,1.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,,16.0,18.0,6.7,6.0,0,,,1.0,1.0,,6.0,4.0,,,,,3.0,2.0,1.0,1.0,,,,,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,,
13339706,away,Millwall,Daniel Kelly,daniel-kelly,D. Kelly,M,16,180,85,M,1149244,EUR,1128297600,M,16,16,True,2.0,2.0,,,0.0,,,2.0,,1.0,,9.0,3.0,6.6,,0,Daniel Kelly,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13339706,away,Millwall,Lukas Jensen,jensen-lukas,L. Jensen,G,1,198,76,M,1033351,EUR,921715200,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13339706,away,Millwall,Murray Wallace,murray-wallace,M. Wallace,D,3,181,31,M,164285,EUR,726624000,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13339706,away,Millwall,Zak Sturge,zak-sturge,Z. Sturge,D,3,188,305,M,1092974,EUR,1087257600,D,58,58,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13339706,away,Millwall,Tom Leahy,leahy-tom,T. Leahy,F,14,181,14,M,1585898,EUR,1080691200,F,29,29,True,,,,,,,,,,,,,,,,0,Tom,Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
