match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_challengeLost,stat_dispossessed,stat_wonTackle,stat_fouls,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,player_firstName,player_lastName,captain,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside
10900378,home,Sporting Braga,Matheus,matheus,Matheus,G,1,190,1473,M,603946,EUR,711504000,G,1,1,False,39.0,19.0,26.0,7.0,16.0,18.0,3.0,21.0,2.0,2.0,3.0,10.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,90.0,53.0,7.7,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10900378,home,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,297,M,877918,EUR,954547200,D,2,2,False,29.0,23.0,6.0,3.0,12.0,13.0,11.0,17.0,,3.0,1.0,3.0,,,,,,,,90.0,50.0,7.5,10.0,1,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10900378,home,Sporting Braga,Paulo Oliveira,paulo-oliveira,P. Oliveira,D,15,187,180,M,106751,EUR,694828800,D,15,15,False,35.0,21.0,10.0,,16.0,22.0,5.0,13.0,3.0,4.0,4.0,3.0,,,,,,,,90.0,49.0,7.0,14.0,0,,1.0,1.0,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,
10900378,home,Sporting Braga,Sikou Niakaté,sikou-niakate,S. Niakaté,D,4,186,1565,M,868235,EUR,931564800,D,4,4,False,28.0,23.0,6.0,1.0,13.0,14.0,10.0,14.0,,3.0,1.0,2.0,,,,,,,,75.0,41.0,6.9,5.0,1,,2.0,2.0,,,1.0,,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10900378,home,Sporting Braga,Nuno Sequeira,nuno-sequeira,N. Sequeira,D,6,184,53,M,170117,EUR,651024000,D,6,6,False,47.0,36.0,12.0,7.0,17.0,20.0,19.0,30.0,,6.0,2.0,11.0,,,,,,,,90.0,70.0,7.3,19.0,0,3.0,,4.0,,,3.0,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,
10900378,home,Sporting Braga,Iuri Medeiros,iuri-medeiros,I. Medeiros,M,45,174,247,M,252613,EUR,773798400,M,45,45,False,27.0,22.0,1.0,1.0,8.0,8.0,15.0,22.0,,1.0,,4.0,,,,,,,,75.0,39.0,7.7,10.0,2,3.0,1.0,3.0,,,,,,3.0,,3.0,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,
10900378,home,Sporting Braga,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2821,M,868958,EUR,828748800,M,8,8,False,42.0,36.0,6.0,3.0,24.0,26.0,12.0,16.0,,5.0,1.0,9.0,,,,,,,,90.0,52.0,6.9,8.0,0,,,2.0,,,2.0,,1.0,,1.0,2.0,2.0,,,2.0,1.0,,,,,,,,,,,,
10900378,home,Sporting Braga,Uroš Račić,uros-racic,U. Račić,M,10,193,669,M,839909,EUR,890092800,M,19,19,False,29.0,27.0,5.0,4.0,14.0,14.0,13.0,15.0,1.0,7.0,1.0,6.0,,,,,,,,90.0,46.0,7.3,4.0,4,,1.0,6.0,1.0,,3.0,1.0,1.0,,2.0,3.0,2.0,,1.0,,3.0,3.0,,,,3.0,,,,,,,
10900378,home,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,M,21,21,False,31.0,28.0,3.0,3.0,7.0,8.0,21.0,23.0,,3.0,,8.0,,,,,,,,89.0,48.0,8.4,11.0,3,,2.0,7.0,2.0,,1.0,4.0,2.0,3.0,,1.0,,,1.0,2.0,,1.0,,,,1.0,,,True,2.0,,,
10900378,home,Sporting Braga,André Horta,andre-horta,A. Horta,M,6,174,845,M,775699,EUR,847324800,F,10,10,False,44.0,38.0,5.0,2.0,7.0,8.0,32.0,40.0,,5.0,1.0,5.0,,,,,,,,82.0,59.0,7.0,10.0,1,4.0,,2.0,,,2.0,,1.0,2.0,1.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,
