match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_fouls,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_dispossessed,captain,stat_goals,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_outfielderBlock,stat_errorLeadToAGoal,stat_bigChanceMissed
12116975,home,Cruzeiro,Arthur Gomes,arthur-gomes,Arthur Gomes,M,11,175,667,M,822524,EUR,899424000,F,11,11,False,18.0,12.0,1.0,,4.0,5.0,8.0,16.0,2.0,,1.0,,,,,,68.0,29.0,7.0,11.0,0.0545399,1,,,,1.0,3.0,,1.0,5.0,2.0,1.0,,,,,,,3.0,0.0256,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,
12116975,home,Cruzeiro,José Cifuentes,jose-cifuentes,J. Cifuentes,M,8,175,781,M,846665,EUR,921196800,M,18,18,True,12.0,9.0,2.0,,4.0,5.0,5.0,7.0,2.0,,4.0,,,,,,22.0,15.0,6.5,3.0,0.00314449,1,,,,,,,1.0,2.0,,,,,,1.0,1.0,,,0.0219,,1.0,,1.0,1.0,,1.0,,,,,,,,,
12116975,home,Cruzeiro,Álvaro Barreal,alvaro-barreal,Á. Barreal,M,22,172,2811,M,949687,EUR,966470400,M,21,21,True,8.0,8.0,,,2.0,2.0,6.0,6.0,2.0,,,,,,,,22.0,9.0,6.4,1.0,0.0185749,0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12116975,home,Cruzeiro,Rafael Elias,rafael-elias,Rafael Elias,F,9,179,1250,M,928527,EUR,923875200,F,19,19,True,1.0,1.0,,,,,1.0,1.0,4.0,3.0,,,,,,,22.0,3.0,6.9,1.0,0.00024688,1,,,,,,,,,,,,,,,,1.0,,0.341,,,1.0,,1.0,0.8405,,,,1.0,,,,,,
12116975,home,Cruzeiro,Mateus Vital,mateus-vital,Mateus Vital,M,10,175,769,M,823653,EUR,887241600,M,7,7,True,8.0,7.0,,,1.0,1.0,6.0,7.0,1.0,,1.0,,,,,,12.0,10.0,6.6,1.0,0.00267854,1,,,,,,,,1.0,,,,1.0,,1.0,,,,0.0421,,1.0,,,,,,,,,,,,,,
12116975,home,Cruzeiro,Gabriel Veron,gabriel-veron,G. Veron,M,27,176,2553,M,1002819,EUR,1031011200,F,30,30,True,5.0,4.0,,,,1.0,4.0,4.0,4.0,1.0,,,,,,,8.0,10.0,6.7,3.0,0.0142634,0,,,,,,,1.0,3.0,2.0,2.0,,,1.0,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,
12116975,home,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189,1606,M,978638,EUR,960854400,D,43,43,True,,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116975,home,Cruzeiro,Léo Aragão,leo-aragao,L. Aragão,G,41,192,775,M,1488035,EUR,1019174400,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,Leonardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116975,home,Cruzeiro,Wesley Gasolina,wesley-gasolina,Wesley Gasolina,D,52,170,312,M,994479,EUR,952905600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116975,home,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177,1898,M,260077,EUR,777254400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116975,home,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172,2601,M,1112484,EUR,1047081600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,Kaiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116975,home,Cruzeiro,Filipe Machado,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116975,home,Cruzeiro,Robert,robert,Robert,M,16,174,1184,M,1500254,EUR,1113350400,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116975,away,Botafogo,Gatito Fernández,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,False,34.0,25.0,19.0,10.0,18.0,20.0,7.0,14.0,,,7.0,,2.0,2.0,,,90.0,44.0,6.8,9.0,0.00073424,0,-0.1276,,,,,,2.0,2.0,,,,,,,,,,,,,,2.0,,,,,True,,,,1.0,,,
12116975,away,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,1099163,EUR,1053734400,D,4,4,False,32.0,28.0,2.0,1.0,22.0,24.0,6.0,9.0,4.0,1.0,4.0,,,,,,90.0,54.0,6.5,9.0,0.00314392,0,,,,,1.0,,1.0,5.0,1.0,1.0,,,2.0,2.0,1.0,,1.0,,,1.0,,,,,,2.0,,,,,,2.0,,
12116975,away,Botafogo,Lucas Halter,lucas-halter,L. Halter,D,5,187,777,M,905450,EUR,957225600,D,3,3,False,40.0,35.0,1.0,1.0,32.0,35.0,3.0,5.0,3.0,1.0,3.0,,,,,,90.0,50.0,5.7,6.0,0.00056786,0,,,,,,,,,,,,,2.0,,,1.0,,,,,,7.0,2.0,,,,,,,,,,1.0,
12116975,away,Botafogo,Bastos,bastos,Bastos,D,15,184,3202,M,215956,EUR,670032000,D,15,15,False,25.0,22.0,2.0,,16.0,18.0,6.0,7.0,2.0,1.0,3.0,,,,,,66.0,32.0,6.3,3.0,0.00065831,0,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,1.0,,
12116975,away,Botafogo,Marçal,marcal,Marçal,D,21,178,1062,M,143593,EUR,603849600,D,21,21,False,22.0,18.0,4.0,3.0,13.0,15.0,5.0,10.0,1.0,1.0,2.0,,,,,,45.0,42.0,6.7,9.0,0.00420705,0,,,,,3.0,,,1.0,,,,,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,
12116975,away,Botafogo,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12999,M,1035995,EUR,978393600,M,7,7,False,23.0,18.0,,,7.0,11.0,11.0,12.0,7.0,1.0,2.0,,,,,,90.0,37.0,6.2,9.0,0.0143071,1,,Luiz Henrique,,,,,1.0,3.0,1.0,,,1.0,,,,1.0,2.0,0.0311,,3.0,,1.0,,,,2.0,,,,luizhenrique_07,,1.0,,
12116975,away,Botafogo,Gregore,gregore,Gregore,M,26,181,1634,M,840276,EUR,762566400,M,26,26,False,15.0,12.0,2.0,,8.0,10.0,4.0,5.0,6.0,,1.0,,,,,,74.0,20.0,6.3,3.0,0.00123943,0,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,2.0,,2.0,4.0,,,,,,,,,,,
12116975,away,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,11.0,9.0,1.0,1.0,7.0,8.0,2.0,3.0,,,2.0,,,,,,23.0,15.0,6.8,2.0,0.00646581,0,,,,,,,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
12116975,away,Botafogo,Jeffinho,jeffinho,Jeffinho,M,47,177,1438,M,1016948,EUR,946512000,M,47,47,False,12.0,8.0,,,5.0,7.0,3.0,5.0,8.0,2.0,3.0,,,,,,59.0,32.0,6.3,11.0,0.0567101,2,,,,,,,,7.0,6.0,4.0,,2.0,1.0,3.0,1.0,2.0,,0.4592,,,,,1.0,,,3.0,,,,,,,,1.0
12116975,away,Botafogo,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,14.0,9.0,2.0,1.0,4.0,4.0,5.0,10.0,4.0,,,,,,,,74.0,25.0,7.4,10.0,0.128934,1,,,,,,,1.0,4.0,1.0,1.0,,,,,,4.0,2.0,0.8516,1.0,3.0,1.0,,,0.8288,,1.0,,1.0,,tiquinho_soares_29,,,,
12116975,away,Botafogo,Júnior Santos,junior-santos,J. Santos,F,37,188,2187,M,922559,EUR,781833600,F,11,11,False,10.0,6.0,,,2.0,3.0,4.0,7.0,6.0,,,,,,,,90.0,29.0,6.7,12.0,0.00369053,1,,,,,,,3.0,9.0,3.0,2.0,,,,2.0,,4.0,2.0,0.466,,1.0,1.0,,2.0,0.3962,,2.0,,,,,,,,1.0
12116975,away,Botafogo,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,6,6,True,21.0,18.0,5.0,5.0,13.0,14.0,5.0,8.0,1.0,,1.0,,,,,,67.0,27.0,7.0,4.0,0.00300551,0,,,,,1.0,,,1.0,,,1.0,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
12116975,away,Botafogo,Hugo,hugo,Hugo,D,16,175,534,M,1018915,EUR,1000944000,D,16,16,True,25.0,16.0,2.0,,10.0,11.0,8.0,17.0,2.0,1.0,,,,,,,45.0,44.0,7.2,14.0,0.715287,0,,,,1.0,3.0,2.0,,1.0,,,2.0,,,1.0,,1.0,,,2.0,,,1.0,1.0,,,,,,,,,1.0,,
12116975,away,Botafogo,Jefferson Savarino,jefferson-savarino,J. Savarino,M,10,169,6802,M,874739,EUR,847670400,F,10,10,True,10.0,9.0,,,4.0,4.0,5.0,6.0,,,1.0,,,,,,31.0,13.0,6.5,2.0,0.0094578,0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,savarino10,,,,
12116975,away,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193,2577,M,801044,EUR,795312000,D,20,20,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,,,6.0,3.0,4.5,,0.0002291,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116975,away,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,True,11.0,9.0,1.0,1.0,7.0,8.0,2.0,3.0,,,,,,,,,16.0,19.0,7.7,2.0,0.00276956,1,,,,,,,2.0,4.0,1.0,1.0,,,,,,,1.0,0.2228,,,1.0,3.0,,0.5247,,,,1.0,,,,1.0,,
12116975,away,Botafogo,Óscar Romero,oscar-romero,Ó. Romero,M,11,176,1674,M,146416,EUR,710208000,M,70,70,True,11.0,7.0,,,6.0,7.0,1.0,4.0,1.0,,3.0,,,,,,16.0,18.0,6.7,4.0,0.00039036,0,,,,,,,,2.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,
12116975,away,Botafogo,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116975,away,Botafogo,Luis Segovia,luis-segovia,Luis Segovia,D,44,182,358,M,827141,EUR,877824000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116975,away,Botafogo,Patrick de Paula,patrick-de-paula,P. de Paula,M,6,180,1248,M,1015291,EUR,936748800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116975,away,Botafogo,Janderson,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,Janderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116975,away,Botafogo,Yarlen,yarlen,Yarlen,F,67,178,673,M,1807776,EUR,1140393600,F,67,67,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116975,away,Botafogo,Matheus Nascimento,matheus-nascimento,M. Nascimento,F,9,185,1607,M,1047683,EUR,1078272000,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,0,,Matheus Nascimento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
