match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_wonContest,stat_goals,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_penaltyConceded,player_sofascoreId,stat_hitWoodwork
11352568,home,Luton Town,Tahith Chong,tahith-chong,T. Chong,M,24,185.0,1632,M,825845,EUR,944265600,F,14,14,False,18.0,15.0,1.0,,0.0,5.0,5.0,10.0,14.0,3.0,5.0,3.0,,,,90.0,33.0,6.5,9.0,0.00440737,,1,,,,1.0,,,,5.0,,,1.0,2.0,,,,,2.0,,0.0732,1.0,2.0,,1.0,,,,,,,,,,,,,
11352568,home,Luton Town,Joseph Johnson,joseph-johnson,J. Johnson,D,38,180.0,86,M,825550,EUR,1140480000,D,38,38,True,32.0,28.0,9.0,5.0,0.0,23.0,23.0,5.0,9.0,,3.0,,,,,73.0,33.0,5.8,5.0,0.00242374,,0,,,,,,1.0,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11352568,home,Luton Town,Pelly Ruddock Mpanzu,pelly-ruddock-mpanzu,P. R. Mpanzu,M,17,175.0,298,M,387116,EUR,742867200,M,17,17,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,2.0,,1.0,,,,20.0,8.0,6.7,2.0,0.00029529,,0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11352568,home,Luton Town,James Shea,james-shea,J. Shea,G,1,180.0,47,M,137789,EUR,677030400,G,1,1,True,8.0,5.0,6.0,3.0,0.0,2.0,3.0,3.0,5.0,,2.0,,2.0,,,14.0,13.0,7.0,3.0,0.00084391,,0,0.1257,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11352568,home,Luton Town,Cauley Woodrow,cauley-woodrow,C. Woodrow,F,12,184.0,112,M,140487,EUR,786326400,F,10,10,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,1.0,1.0,,,,14.0,7.0,6.9,1.0,0.00109309,,1,,,,,,,,,,,,,,,,,1.0,1.0,0.1264,,,1.0,,,,0.4024,,,,,,,,,,
11352568,home,Luton Town,Andros Townsend,andros-townsend,A. Townsend,F,30,181.0,590,M,47992,EUR,679622400,M,30,30,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,14.0,7.0,6.7,3.0,9.661e-05,,0,,,,,,,,2.0,,,,,,,,,1.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,
11352568,home,Luton Town,Tim Krul,tim-krul,T. Krul,G,,193.0,418,M,18154,EUR,576028800,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352568,home,Luton Town,Luke Berry,luke-berry,L. Berry,M,8,177.0,75,M,97465,EUR,710899200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352568,home,Luton Town,Axel Piesold,axel-piesold,A. Piesold,M,6,,13,M,1468580,EUR,1112227200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,Axel Piesold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352568,home,Luton Town,Fred Onyedinma,fred-onyedinma,F. Onyedinma,M,44,185.0,117,M,370932,EUR,848793600,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352568,away,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190.0,2695,M,103335,EUR,699667200,G,17,17,False,40.0,30.0,13.0,4.0,0.0,26.0,29.0,4.0,11.0,,8.0,,4.0,1.0,1.0,90.0,51.0,7.1,11.0,0.00072046,,0,0.689,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,
11352568,away,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180.0,1146,M,190877,EUR,813196800,D,2,2,False,47.0,38.0,3.0,1.0,0.0,17.0,22.0,22.0,27.0,9.0,4.0,4.0,,,,90.0,74.0,6.8,14.0,0.048183,,0,,,,2.0,1.0,,,4.0,,2.0,,3.0,,,5.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,
11352568,away,Fulham,Tim Ream,tim-ream,T. Ream,D,3,185.0,548,M,118179,EUR,560390400,D,13,13,False,50.0,46.0,7.0,5.0,0.0,36.0,40.0,10.0,10.0,6.0,1.0,2.0,,,,90.0,61.0,6.8,4.0,0.00366166,,0,,,,,,1.0,1.0,2.0,,4.0,,,1.0,,2.0,,,,,,1.0,,,,,,1.0,,True,,,,,,,
11352568,away,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185.0,8710,M,861972,EUR,946598400,D,3,3,False,46.0,41.0,4.0,2.0,0.0,32.0,37.0,9.0,9.0,3.0,6.0,,,,,90.0,51.0,6.2,5.0,0.00202824,,0,,,,,,1.0,,5.0,,,1.0,3.0,1.0,,3.0,3.0,,,,,,,,,,,,,,,,,,1.0,,
11352568,away,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183.0,2862,M,803174,EUR,870998400,D,33,33,False,39.0,31.0,4.0,2.0,0.0,15.0,20.0,16.0,21.0,4.0,2.0,,,,,78.0,62.0,6.3,14.0,0.0127843,,0,,,,2.0,,1.0,,7.0,,1.0,2.0,2.0,,,4.0,2.0,,,,,4.0,,,2.0,,,,,,,,,,,,
11352568,away,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176.0,353,M,365802,EUR,791164800,M,6,6,False,35.0,26.0,1.0,1.0,1.0,12.0,14.0,15.0,23.0,,2.0,,,,,75.0,42.0,7.0,11.0,0.110063,2.0,1,,,,2.0,1.0,,,4.0,1.0,2.0,,4.0,,,,,1.0,,0.0352,,,1.0,,,,0.0864,,,,,,,,,,
11352568,away,Fulham,João Palhinha,joao-palhinha,J. Palhinha,M,6,189.0,16491,M,364612,EUR,805248000,M,26,26,False,53.0,48.0,2.0,1.0,0.0,22.0,24.0,26.0,30.0,3.0,4.0,,,,,89.0,65.0,6.9,6.0,0.0116403,1.0,2,,,,1.0,,,1.0,3.0,,3.0,1.0,2.0,1.0,,2.0,,,,0.0445,,,1.0,1.0,1.0,,0.0316,,,,,,,,,Palhinha,
11352568,away,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173.0,4932,M,355528,EUR,858988800,M,8,8,False,36.0,29.0,3.0,2.0,2.0,10.0,11.0,20.0,27.0,7.0,4.0,3.0,,,,90.0,49.0,9.0,9.0,0.139415,3.0,3,,,,2.0,1.0,1.0,2.0,4.0,,1.0,,1.0,1.0,2.0,,,,,0.1703,1.0,2.0,1.0,,,,0.5298,2.0,1.0,,,,,,,,1.0
11352568,away,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183.0,8263,M,352770,EUR,831081600,M,22,22,False,41.0,37.0,2.0,2.0,0.0,14.0,16.0,23.0,26.0,2.0,3.0,1.0,,,,90.0,49.0,7.0,8.0,0.0585554,3.0,1,,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,3.0,1.0,0.0486,,,1.0,,,,0.0256,,,,,,,,,alexanderiwobi,
11352568,away,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178.0,12517,M,286165,EUR,822528000,M,11,11,False,20.0,19.0,1.0,1.0,1.0,6.0,7.0,14.0,15.0,3.0,3.0,1.0,,,,79.0,31.0,8.0,4.0,0.20799,2.0,2,,,,2.0,1.0,2.0,2.0,5.0,1.0,,,2.0,,,,,1.0,,0.1474,,1.0,1.0,1.0,,,0.3184,,1.0,,,,,,,adamatrd,
11352568,away,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189.0,17432,M,192442,EUR,673401600,F,7,7,False,34.0,29.0,3.0,2.0,0.0,13.0,17.0,17.0,19.0,3.0,,1.0,,,,89.0,50.0,8.4,11.0,0.0942724,1.0,3,,,,2.0,1.0,1.0,,3.0,,1.0,1.0,,,1.0,,,3.0,,0.2662,2.0,2.0,2.0,,1.0,,0.7501,2.0,2.0,,1.0,,,,,RJimenez9,
11352568,away,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185.0,581,M,82566,EUR,664329600,M,10,10,True,8.0,8.0,,,0.0,1.0,1.0,7.0,8.0,1.0,1.0,,,,,15.0,11.0,7.0,1.0,0.00862071,1.0,1,,,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,0.0264,,,1.0,,,,0.1001,,,,,,,,,,
11352568,away,Fulham,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,97,177.0,1466,M,788170,EUR,852249600,D,12,12,True,6.0,4.0,1.0,,0.0,3.0,5.0,1.0,1.0,1.0,1.0,,,,,12.0,9.0,6.2,3.0,0.00019461,,0,,,,,,1.0,,4.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11352568,away,Fulham,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170.0,1230,M,151499,EUR,728611200,F,14,14,True,3.0,3.0,,,0.0,,,3.0,3.0,3.0,1.0,2.0,,,,11.0,10.0,7.3,1.0,0.0164389,1.0,3,,,,,,1.0,,1.0,,,,,,3.0,1.0,,1.0,,0.3537,,,,,,,,,,,,,,,,,
11352568,away,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185.0,2321,M,329417,EUR,818121600,D,21,21,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,1.0,2.0,,,0.00118507,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352568,away,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184.0,4470,M,1015256,EUR,988934400,F,19,19,True,,,,,0.0,,,,,,,,,,,1.0,,,,,,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,RodrigoMuniz019,
11352568,away,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188.0,517,M,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352568,away,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177.0,14092,M,285949,EUR,820454400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,andreaspereira,
11352568,away,Fulham,Armando Broja,armando-broja,A. Broja,F,27,191.0,8716,M,996985,EUR,1000080000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,armando.broja,
11352568,away,Fulham,Willian,willian,Willian,F,88,175.0,9698,M,31417,EUR,587088000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,willianborges88,
