match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_dispossessed,stat_unsuccessfulTouch,stat_shotOffTarget,stat_onTargetScoringAttempt,captain,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_accurateCross,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10407304,home,KRC Genk,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1412,M,934385,EUR,1014681600,G,26,26,False,36.0,25.0,16.0,5.0,22.0,23.0,3.0,13.0,9.0,1.0,2.0,3.0,90.0,47.0,6.5,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407304,home,KRC Genk,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12060,M,870360,EUR,833068800,D,23,23,False,30.0,26.0,2.0,2.0,7.0,7.0,19.0,24.0,2.0,,,,90.0,55.0,7.7,6.0,1,,,daniel.chitiva,2.0,1.0,2.0,2.0,5.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,
10407304,home,KRC Genk,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179,4437,M,839095,EUR,920937600,D,46,46,False,41.0,34.0,5.0,,25.0,28.0,9.0,13.0,5.0,,,,90.0,55.0,7.3,8.0,0,,,,,,,1.0,1.0,6.0,,,,,,2.0,6.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,
10407304,home,KRC Genk,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4571,M,818481,EUR,898819200,D,33,33,False,73.0,67.0,7.0,5.0,43.0,47.0,24.0,26.0,5.0,,,,90.0,82.0,7.3,6.0,0,,,,,,,1.0,,4.0,,,,,,2.0,1.0,3.0,1.0,,,,2.0,,,,,,,,,,,
10407304,home,KRC Genk,Gerardo Arteaga,gerardo-arteaga,G. Arteaga,D,3,173,771,M,856129,EUR,905126400,D,5,5,False,51.0,37.0,10.0,2.0,14.0,21.0,23.0,31.0,8.0,,,,90.0,78.0,6.8,20.0,0,,,,,1.0,,1.0,4.0,6.0,1.0,1.0,,,,1.0,4.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,
10407304,home,KRC Genk,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,1126569,EUR,1084147200,M,34,34,False,32.0,23.0,6.0,2.0,7.0,11.0,16.0,22.0,4.0,,,,81.0,44.0,6.6,11.0,6,Bilal,El Khannouss,bilalekns_34,,1.0,1.0,1.0,4.0,3.0,,2.0,2.0,,3.0,,,,,,2.0,,,1.0,,1.0,2.0,,,,,,,
10407304,home,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181,419,M,801025,EUR,855187200,M,8,8,False,33.0,25.0,4.0,1.0,11.0,13.0,14.0,20.0,3.0,,,,90.0,52.0,6.9,15.0,2,,,,,,1.0,2.0,7.0,5.0,,4.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,2.0,,3.0,1.0,1.0,1.0,True,1.0,,,,,
10407304,home,KRC Genk,Patrik Hrošovský,patrik-hrosovsky,P. Hrošovský,M,17,172,359,M,198282,EUR,703900800,M,17,17,False,47.0,37.0,8.0,6.0,18.0,22.0,19.0,25.0,10.0,,,,90.0,61.0,7.3,13.0,2,,,,,,,,4.0,5.0,2.0,1.0,,,1.0,1.0,2.0,1.0,,4.0,2.0,1.0,,,2.0,,1.0,,,1.0,,,,
10407304,home,KRC Genk,Joseph Paintsil,joseph-paintsil,J. Paintsil,F,28,167,2679,M,901285,EUR,886291200,F,28,28,False,38.0,30.0,5.0,2.0,4.0,5.0,26.0,33.0,6.0,,,,90.0,59.0,8.5,16.0,4,,,,,,,,4.0,4.0,,3.0,1.0,,1.0,,3.0,2.0,2.0,1.0,,3.0,,2.0,2.0,1.0,2.0,,,2.0,,,,
10407304,home,KRC Genk,Cyriel Dessers,cyriel-dessers,C. Dessers,F,33,184,3800,M,541464,EUR,786844800,F,9,9,False,13.0,7.0,1.0,1.0,2.0,3.0,5.0,10.0,,,,,69.0,22.0,7.0,7.0,5,,,,,,,1.0,4.0,3.0,2.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,5.0,,,,1.0,,,
