match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_totalContest,stat_wonContest,stat_fouls,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11251076,home,Al-Ettifaq,Youssouf Niakate,,,youssouf-niakate,Y. Niakate,F,12,178.0,551,M,291915,EUR,724464000.0,F,18,18,False,14.0,8.0,1.0,1.0,2.0,5.0,6.0,9.0,1.0,4.0,,,,,85.0,22.0,6.4,11.0,1,,2.0,2.0,,,,2.0,1.0,4.0,,1.0,,,,,,,2.0,,,,,1.0,,,,1.0,,,
11251076,home,Al-Ettifaq,Ahmed Al-Ghamdi,,,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000.0,M,15,15,True,8.0,5.0,1.0,1.0,2.0,3.0,3.0,7.0,1.0,1.0,,,,,21.0,20.0,6.4,10.0,1,2.0,,3.0,,,,1.0,1.0,5.0,,3.0,,,1.0,,1.0,,2.0,2.0,1.0,,,,,,,1.0,1.0,,
11251076,home,Al-Ettifaq,Vitinho,,,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800.0,F,27,27,True,9.0,6.0,1.0,1.0,1.0,2.0,5.0,8.0,,1.0,,,,,20.0,14.0,7.1,5.0,1,1.0,2.0,2.0,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,
11251076,home,Al-Ettifaq,Hamed Al-Ghamdi,,,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200.0,M,8,8,True,5.0,2.0,1.0,,1.0,3.0,1.0,2.0,,,,,,,15.0,5.0,6.5,3.0,0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,
11251076,home,Al-Ettifaq,Abdulrahman Oumar,Abdulrahman Oumar,,abdulrahman-oumar,A. Oumar,D,49,,1,M,1177289,EUR,,D,49,49,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,13.0,4.0,6.5,1.0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11251076,home,Al-Ettifaq,Abdullah Al-Salem,,,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200.0,F,17,17,True,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,13.0,4.0,6.7,1.0,1,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,
11251076,home,Al-Ettifaq,Mohammed Al-Dawsari,,,mohammed-al-dawsari,M. Al-Dawsari,G,12,179.0,6,M,982348,EUR,938822400.0,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11251076,home,Al-Ettifaq,Abdullah Hussein Alowayshir,,,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800.0,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11251076,home,Al-Ettifaq,Hamad Al-Sayyaf,Hamad Alsayyaf,,hamad-alsayyaf,H. Alsayyaf,D,22,,4,M,1092806,EUR,1011312000.0,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11251076,home,Al-Ettifaq,Naïm Sliti,Naïm,Sliti,naim-sliti,N. Sliti,M,5,173.0,1348,M,153158,EUR,712195200.0,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11251076,away,Al-Shabab,Seung-gyu Kim,,,seung-gyu-kim,S. Kim,G,81,187.0,324,M,235686,EUR,654652800.0,G,18,18,False,34.0,33.0,1.0,1.0,31.0,32.0,2.0,2.0,,11.0,,1.0,2.0,,90.0,43.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
11251076,away,Al-Shabab,Fawaz Al-Sagour,,,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600.0,D,27,27,False,48.0,39.0,2.0,2.0,15.0,16.0,25.0,40.0,3.0,7.0,,,,,90.0,74.0,7.2,18.0,1,8.0,1.0,1.0,,,,2.0,,,,,1.0,2.0,,,,1.0,,,,,1.0,,,,,,,,
11251076,away,Al-Shabab,Iago Santos,,,iago-santos,I. Santos,D,4,188.0,76,M,584430,EUR,706492800.0,D,4,4,False,81.0,71.0,11.0,9.0,36.0,39.0,35.0,43.0,2.0,10.0,,,,,90.0,96.0,7.1,13.0,0,1.0,4.0,6.0,2.0,2.0,2.0,,5.0,8.0,1.0,2.0,,,,,,3.0,,,,,,,,,,,,,
11251076,away,Al-Shabab,Hassan Al Tambakti,,,hassan-al-tambakti,H. A. Tambakti,D,87,182.0,1188,M,881837,EUR,918518400.0,D,5,5,False,26.0,26.0,,,18.0,18.0,8.0,8.0,,2.0,,,,,38.0,28.0,6.6,,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11251076,away,Al-Shabab,Moteb Al-Harbi,,,moteb-al-harbi,M. Al-Harbi,D,24,171.0,848,M,1022679,EUR,950918400.0,D,24,24,False,43.0,40.0,1.0,1.0,8.0,8.0,35.0,49.0,1.0,6.0,,,,,89.0,74.0,6.8,17.0,1,14.0,,1.0,,,,2.0,,1.0,,,,,1.0,,,1.0,1.0,,,,3.0,1.0,,,,,,,
11251076,away,Al-Shabab,Husain Al-Qahtani,,,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600.0,M,15,15,False,90.0,86.0,2.0,2.0,18.0,19.0,68.0,74.0,,5.0,,,,,90.0,104.0,7.4,8.0,2,3.0,1.0,6.0,,2.0,2.0,,,2.0,,1.0,1.0,,,,1.0,,3.0,3.0,1.0,,,,,,,,,,
11251076,away,Al-Shabab,Grzegorz Krychowiak,Grzegorz,Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,4,187.0,2715,M,76227,EUR,633571200.0,M,23,23,False,63.0,60.0,7.0,5.0,26.0,27.0,34.0,36.0,2.0,9.0,,,,,90.0,73.0,7.2,4.0,3,,1.0,2.0,1.0,,,,,,,,,1.0,1.0,,2.0,1.0,,,,,,1.0,,,,,,,
11251076,away,Al-Shabab,Cristian Guanca,,,cristian-guanca,C. Guanca,M,10,177.0,565,M,789438,EUR,733190400.0,M,8,8,False,35.0,31.0,3.0,1.0,5.0,5.0,27.0,33.0,,3.0,,,,,90.0,54.0,6.6,12.0,6,3.0,,2.0,,,,3.0,,4.0,,,,,,,2.0,2.0,5.0,2.0,1.0,,1.0,4.0,,,,,,,
11251076,away,Al-Shabab,Éver Banega,,,ever-banega,É. Banega,M,11,174.0,1194,M,31981,EUR,583545600.0,M,10,10,False,102.0,88.0,14.0,8.0,15.0,16.0,77.0,96.0,,,,,,,90.0,128.0,7.0,26.0,3,10.0,,4.0,,1.0,,1.0,,8.0,3.0,4.0,,,,,,4.0,4.0,3.0,,True,4.0,3.0,,,,,,,
11251076,away,Al-Shabab,Carlos Junior,,,carlos-junior,C. Junior,M,13,176.0,437,M,555624,EUR,808444800.0,M,13,13,False,7.0,5.0,1.0,1.0,,,5.0,7.0,,,,,,,63.0,15.0,6.6,3.0,2,,1.0,4.0,,1.0,1.0,1.0,2.0,3.0,,,,,1.0,,1.0,,1.0,1.0,2.0,,,1.0,,,,,,,
11251076,away,Al-Shabab,Santi Mina,,,santi-mina,S. Mina,F,,182.0,384,,306498,EUR,818294400.0,F,77,77,False,19.0,17.0,,,3.0,3.0,14.0,17.0,,1.0,,,,,90.0,30.0,7.2,6.0,4,1.0,4.0,5.0,,1.0,1.0,3.0,,2.0,1.0,,,,,,4.0,,,,1.0,,,,,,,,,,
11251076,away,Al-Shabab,Riyadh Sharahili,,,riyadh-sharahili,R. Sharahili,M,26,185.0,28,M,818624,EUR,735955200.0,M,89,89,True,66.0,58.0,4.0,3.0,14.0,16.0,46.0,53.0,,4.0,,,,,52.0,85.0,7.8,11.0,1,3.0,,7.0,1.0,2.0,1.0,1.0,,2.0,,1.0,,,,,,3.0,5.0,5.0,1.0,,2.0,1.0,,,,,,,
11251076,away,Al-Shabab,Ahmed Abdu,Ahmed Abdu,,ahmed-abdu,A. Abdu,F,71,183.0,6,M,1392248,EUR,839462400.0,F,71,71,True,5.0,3.0,,,,,3.0,5.0,1.0,,,,,,27.0,16.0,6.7,6.0,1,,1.0,4.0,,1.0,1.0,2.0,1.0,3.0,,2.0,,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,
11251076,away,Al-Shabab,Hussain Al-Sebyani,Hussain Alsebyani,,hussain-alsebyani,H. Alsebyani,M,16,168.0,15,M,1152012,EUR,993340800.0,D,16,16,True,2.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,,,,,9.0,7.0,6.7,2.0,0,1.0,,2.0,1.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
11251076,away,Al-Shabab,Hussein Shaian,,,hussain-abdoh-al-shaian,H. Shaian,G,,190.0,4,M,791429,EUR,611884800.0,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11251076,away,Al-Shabab,Khaled Al-Ghamdi,,,khaled-al-ghamdi,K. Al-Ghamdi,D,,166.0,2,,804259,EUR,575510400.0,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11251076,away,Al-Shabab,Nader Al Sharari,,,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600.0,D,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11251076,away,Al-Shabab,Mohammed Al-Yami,Mohammed Issa,,mohammed-issa,M. Al-Yami,M,5,181.0,14,M,1398871,EUR,1017705600.0,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11251076,away,Al-Shabab,Majed Omar Kanabah,,,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200.0,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11251076,away,Al-Shabab,Fares Garzae,Fares Garzae,,fares-garzae,F. Garzae,F,,184.0,1,M,1101151,EUR,955584000.0,F,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
