match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,player_firstName,player_lastName,stat_interceptionWon,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,stat_unsuccessfulTouch,stat_totalOffside,stat_totalContest,stat_wonContest,stat_penaltyWon,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_outfielderBlock,player_sofascoreId,stat_penaltyConceded,stat_bigChanceCreated
14062202,home,1. FC Union Berlin,Ilyas Ansah,ansah-ilyas,I. Ansah,F,10,197,2076,M,1462742,EUR,1099872000,F,10,10,False,9.0,5.0,,,0.0,,,5.0,9.0,4.0,2.0,,,71.0,26.0,6.3,13.0,0.0154927,36.582348508111,6.0,16.998123912986,0.0,1,,-0.07,0.12,0.13,,,1.0,1.0,8.0,,,1.0,1.0,,,1.0,,,,1.0,,,0.1521,,-0.14,,4.0,1.0,,2.0,,5.0,2.0,,,1.0,,,,,,,,,,,
14062202,home,1. FC Union Berlin,Andrej Ilić,andrej-ilic,A. Ilić,F,23,189,856,M,953767,EUR,954720000,F,23,23,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,2.0,1.0,,,19.0,9.0,6.5,2.0,0.00059714,26.906178911567,3.0,-7.8434174228422,1.0,2,,-0.07,0.03,-0.04,,,,1.0,1.0,1.0,,,,4.7302588855057,6.4682782871487,,,,,,,,0.2103,,-0.52,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,
14062202,home,1. FC Union Berlin,Livan Burcu,burcu-livan,L. Burcu,F,9,178,408,M,1513469,EUR,1096329600,F,9,9,True,3.0,1.0,,,0.0,,1.0,1.0,2.0,2.0,2.0,2.0,,19.0,9.0,6.7,5.0,0.0219146,85.916118238047,6.0,45.168436576194,3.0,1,,0.09,0.18,0.0,,1.0,1.0,,2.0,,,,,14.480593522679,50.539170108601,1.0,,,,,,,0.0562,,0.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
14062202,home,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,11.0,4.0,6.3,2.0,0.00071893,,,,,0,,-0.08,,-0.07,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14062202,home,1. FC Union Berlin,Alex Král,alex-kral,A. Král,M,33,185,619,M,825740,EUR,895536000,M,33,33,True,6.0,5.0,,,0.0,,,5.0,6.0,1.0,1.0,,,8.0,7.0,7.0,1.0,0.0806004,,,,,0,,0.35,,0.13,,,,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062202,home,1. FC Union Berlin,Matheo Raab,matheo-raab,M. Raab,G,31,186,106,M,842718,EUR,913939200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062202,home,1. FC Union Berlin,Andrik Markgraf,andrik-markgraf,A. Markgraf,D,3,172,30,M,1534045,EUR,1157587200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Andrik Markgraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062202,home,1. FC Union Berlin,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062202,home,1. FC Union Berlin,David Preu,preu-david,D. Preu,F,17,172,75,M,1518974,EUR,1098748800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062202,home,1. FC Union Berlin,Dmytro Bogdanov,dmytro-bogdanov,D. Bogdanov,F,30,188,242,M,1568506,EUR,1173139200,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Dmytro Bogdanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062202,away,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2816,M,1134203,EUR,1050019200,G,40,40,False,36.0,26.0,17.0,8.0,0.0,23.0,25.0,3.0,11.0,1.0,11.0,,1.0,90.0,46.0,7.0,10.0,0.00389565,36.758516347625,5.0,22.816846537649,0.0,0,0.0932,0.11,0.0,-0.14,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,0.19,0.22,,,,
14062202,away,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,921789,EUR,868579200,D,13,13,False,120.0,110.0,11.0,5.0,0.0,47.0,50.0,63.0,70.0,5.0,4.0,,,90.0,149.0,7.1,18.0,0.0380081,348.71760451398,43.0,163.18941439359,2.0,0,,0.36,0.2,-0.19,,3.0,1.0,,4.0,,3.0,4.0,3.0,26.705222908101,61.255215770031,,,,2.0,1.0,,,,,,,2.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,
14062202,away,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,105.0,100.0,8.0,5.0,0.0,57.0,60.0,43.0,45.0,4.0,5.0,,,90.0,116.0,6.9,6.0,0.0151739,195.2785302977,30.0,60.319604655668,0.0,0,,0.28,0.1,-0.26,True,,1.0,2.0,3.0,,4.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,
14062202,away,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,96.0,85.0,11.0,9.0,0.0,47.0,49.0,38.0,47.0,4.0,3.0,1.0,,89.0,109.0,7.3,12.0,0.0358459,223.65277282654,31.0,126.85595692488,2.0,0,,-0.01,0.18,0.14,,1.0,2.0,1.0,2.0,,5.0,1.0,1.0,21.902098661583,46.057676147403,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,
14062202,away,Eintracht Frankfurt,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,20,20,False,36.0,33.0,,,0.0,7.0,10.0,26.0,26.0,3.0,1.0,,,82.0,55.0,6.3,13.0,0.0637281,82.27808089475,16.0,19.638809269874,1.0,0,,0.01,0.0,0.16,,4.0,4.0,,10.0,1.0,1.0,1.0,1.0,7.5300838803016,8.9082828872909,,,,,1.0,,,,,,1.0,2.0,,,2.0,,4.0,2.0,,,,,,,,,,,,doanritsu,,
14062202,away,Eintracht Frankfurt,Oscar Højlund,oscar-hojlund,O. Højlund,M,6,184,1040,M,1149113,EUR,1104796800,M,6,6,False,52.0,50.0,3.0,3.0,0.0,29.0,29.0,21.0,23.0,2.0,1.0,,,85.0,63.0,5.8,6.0,0.0262282,163.98538650243,21.0,31.3920911858,2.0,1,,0.07,0.15,-0.34,,,1.0,,6.0,,,2.0,2.0,13.423628513878,27.577365063617,,Oscar Höjlund,,,3.0,,,0.0732,,-0.4,,,1.0,,2.0,,2.0,,,,1.0,,,,,,,,,,1.0,
14062202,away,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,59.0,43.0,4.0,2.0,0.0,17.0,22.0,26.0,37.0,3.0,2.0,,,90.0,66.0,6.6,18.0,0.0242696,92.059724272003,9.0,45.703684735635,2.0,0,,-0.03,0.14,-0.08,,,1.0,,1.0,,,2.0,,14.72403974793,30.6373264987,,Hugo Larsson,,1.0,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,
14062202,away,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179,1784,M,1159759,EUR,1055721600,M,21,21,False,29.0,20.0,4.0,3.0,0.0,11.0,16.0,9.0,13.0,4.0,4.0,3.0,,90.0,43.0,7.7,12.0,0.00607151,139.84186538958,15.0,23.864217274981,2.0,1,,-0.32,0.06,-0.03,,,,,2.0,,1.0,,,22.016109118945,46.258566657828,,,,1.0,,1.0,1.0,0.0534,0.4198,0.55,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,
14062202,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,F,27,27,False,65.0,56.0,3.0,2.0,0.0,20.0,23.0,36.0,42.0,1.0,1.0,,,82.0,77.0,6.2,16.0,0.0429583,173.10164229928,21.0,58.436452762202,1.0,0,,-0.19,0.14,-0.06,,2.0,1.0,,6.0,1.0,,,,30.042827850382,37.553338280371,,,,,,,,,,,,4.0,,,1.0,,1.0,1.0,,,,,,,,,,,,MarioGotze,,
14062202,away,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,F,8,8,False,28.0,24.0,,,0.0,10.0,11.0,14.0,17.0,3.0,1.0,2.0,,67.0,36.0,6.5,7.0,0.0479136,47.925033195879,8.0,12.320128052152,0.0,1,,-0.03,-0.17,-0.02,,3.0,3.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,0.017,,-0.01,,,1.0,,,,,,,,,,,,,,,,,fareschaibi28,,
14062202,away,Eintracht Frankfurt,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3554,M,954061,EUR,1011484800,F,25,25,False,13.0,12.0,1.0,,0.0,3.0,3.0,9.0,10.0,3.0,2.0,1.0,,90.0,20.0,5.9,3.0,0.0387773,40.635909620521,6.0,-8.1445054550246,1.0,0,,-0.32,-0.11,-0.06,,,5.0,1.0,9.0,,1.0,,,11.784090931595,13.54860321214,1.0,,,,3.0,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0
14062202,away,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,F,19,19,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,,23.0,9.0,6.4,2.0,0.00125888,27.373944603387,4.0,-10.980569941201,0.0,0,,-0.06,-0.18,0.0,,,,,2.0,,,,,,,,Jean Bahoya,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14062202,away,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,8.0,6.0,6.8,1.0,0.00094267,12.754351267465,2.0,10.232378905471,0.0,0,,-0.01,0.03,0.15,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,
14062202,away,Eintracht Frankfurt,Ayoube Amaimouni-Echghouyab,amaimouni-echghouyab-ayoube,A. A. Echghouyab,F,29,178,1445,M,1898148,EUR,1101772800,F,29,29,True,,,,,0.0,,,,0.0,,,,,8.0,3.0,6.5,1.0,,10.37910983659,1.0,10.044291290038,1.0,0,,-0.02,0.03,0.14,,1.0,,,,,1.0,,,10.044291290038,10.37910983659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062202,away,Eintracht Frankfurt,Aurèle Amenda,aurele-amenda,A. Amenda,D,5,194,696,M,999276,EUR,1059609600,D,5,5,True,1.0,,,,0.0,,,,1.0,,,,,1.0,2.0,,1.0,,,,,,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062202,away,Eintracht Frankfurt,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062202,away,Eintracht Frankfurt,Keita Kosugi,kosugi-keita,K. Kosugi,D,26,172,1309,M,1501641,EUR,1142640000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062202,away,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Nnamdi Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062202,away,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062202,away,Eintracht Frankfurt,Love Arrhov,love-arrhov,L. Arrhov,M,31,178,403,M,1977245,EUR,1210982400,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
