match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,captain,stat_accurateCross,stat_wonContest,player_firstName,player_lastName,stat_shotOffTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_penaltyConceded,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_penaltyWon,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyMiss,stat_goalAssist,stat_hitWoodwork
11407357,home,Empoli,Etrit Berisha,etrit-berisha,E. Berisha,G,99,194,464,M,35656,EUR,605491200,G,99,99,False,31.0,20.0,13.0,2.0,18.0,23.0,2.0,8.0,1.0,2.0,1.0,2.0,11.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,90.0,46.0,7.0,11.0,0.0,0.0,0.00013697,0,-0.1604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407357,home,Empoli,Bartosz Bereszyński,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,D,19,19,False,42.0,36.0,,,17.0,21.0,19.0,23.0,4.0,3.0,,2.0,6.0,1.0,,,,,,,90.0,61.0,6.3,13.0,0.0,0.0,0.102196,0,,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11407357,home,Empoli,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,False,64.0,59.0,4.0,4.0,40.0,42.0,19.0,22.0,4.0,2.0,2.0,5.0,5.0,,,,,,,,90.0,74.0,6.9,5.0,0.0,0.0,0.0124434,0,,,2.0,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11407357,home,Empoli,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,33,33,False,53.0,52.0,,,36.0,37.0,16.0,16.0,,2.0,,,,1.0,,,,,,,90.0,56.0,6.4,1.0,0.0,0.0,0.0086986,0,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,
11407357,home,Empoli,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,D,3,3,False,61.0,56.0,5.0,2.0,27.0,30.0,32.0,39.0,4.0,5.0,2.0,1.0,6.0,1.0,,,,,,,90.0,89.0,7.3,12.0,0.0,0.0,0.267184,0,,8.0,,4.0,2.0,1.0,,,1.0,,3.0,,,3.0,2.0,,,,,,,,,,,,,,,,,
11407357,home,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,1012179,EUR,1047772800,M,21,21,False,19.0,17.0,1.0,1.0,7.0,8.0,10.0,12.0,3.0,5.0,,,4.0,1.0,,,,,,,61.0,34.0,7.1,5.0,0.1636,0.0,0.0151968,2,,1.0,,4.0,1.0,1.0,1.0,,1.0,2.0,,1.0,,,3.0,,,2.0,,,,,,,,,,,,,,
11407357,home,Empoli,Răzvan Marin,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,False,49.0,40.0,6.0,5.0,15.0,19.0,25.0,33.0,1.0,3.0,,2.0,4.0,,,,,,,,72.0,60.0,6.8,13.0,0.0,0.0,0.0265696,0,,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407357,home,Empoli,Youssef Maleh,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,29,29,False,17.0,13.0,,,7.0,8.0,6.0,9.0,10.0,1.0,1.0,,3.0,,,,,,,,90.0,28.0,5.9,9.0,0.0207,0.0,0.00672042,1,,,,,1.0,1.0,3.0,7.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
11407357,home,Empoli,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,1012172,EUR,1048377600,F,35,35,False,11.0,11.0,,,1.0,1.0,11.0,12.0,2.0,3.0,,,2.0,3.0,,,,,,,61.0,22.0,6.5,4.0,0.0189,0.0,0.0391935,1,,2.0,,2.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
11407357,home,Empoli,Francesco Caputo,francesco-caputo,F. Caputo,F,9,181,857,M,43905,EUR,555206400,F,9,9,False,10.0,7.0,,,4.0,5.0,3.0,6.0,2.0,1.0,,,,1.0,,,,,,,72.0,20.0,6.5,10.0,0.0786,0.0,0.0115182,1,,1.0,,,,,4.0,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,
