match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_wonContest,stat_outfielderBlock,player_sofascoreId,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,captain,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_lastManTackle,stat_totalOffside
14083298,home,Valencia,Julen Agirrezabala,,,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,1014412,EUR,977788800,G,25,25,False,21.0,13.0,10.0,2.0,0.0,12.0,13.0,1.0,8.0,1.0,10.0,3.0,6.0,1.0,1.0,90.0,35.0,7.4,8.0,0.00024016,0.0692,0,0.6353,0.02,-0.06,0.37,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083298,home,Valencia,Dimitri Foulquier,,,dimitri-foulquier,D. Foulquier,D,20,183,461,M,151138,EUR,732844800,D,20,20,False,35.0,29.0,2.0,1.0,0.0,20.0,23.0,9.0,12.0,2.0,4.0,,,,,90.0,55.0,6.8,8.0,0.0398073,,1,,0.18,0.08,0.2,,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0451,1.0,-0.17,,,,,,,,,,,,,,,
14083298,home,Valencia,César Tárrega,,,cesar-tarrega,C. Tárrega,D,5,193,816,M,996928,EUR,1014681600,D,5,5,False,60.0,49.0,12.0,6.0,0.0,37.0,40.0,12.0,20.0,6.0,5.0,,,,,90.0,79.0,7.7,12.0,0.0133859,,0,,0.18,0.06,0.33,,,,1.0,2.0,2.0,8.0,1.0,,2.0,5.0,3.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,
14083298,home,Valencia,Mouctar Diakhaby,,,mouctar-diakhaby,M. Diakhaby,D,4,192,4026,M,797306,EUR,850953600,D,4,4,False,39.0,35.0,3.0,1.0,0.0,26.0,29.0,9.0,10.0,8.0,2.0,,,,,90.0,54.0,7.7,4.0,0.00409497,,2,,0.07,0.08,0.34,,,,1.0,4.0,2.0,6.0,,1.0,,1.0,1.0,,1.0,0.202,,-0.34,,,mouctar_dkh,1.0,1.0,0.1329,,,,,,,,,
14083298,home,Valencia,José Luis Gayà,,,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,227922,EUR,801360000,D,14,14,False,25.0,17.0,4.0,1.0,0.0,8.0,11.0,9.0,14.0,2.0,7.0,,,,,71.0,41.0,7.1,9.0,0.00313917,,0,,-0.02,0.03,0.31,,1.0,,,1.0,,4.0,,,3.0,3.0,1.0,,,,,,,,,,,,True,,,,,,,,
14083298,home,Valencia,Luis Rioja,,,luis-rioja,L. Rioja,M,11,173,860,M,900433,EUR,750729600,M,11,11,False,16.0,13.0,1.0,,0.0,6.0,6.0,7.0,10.0,1.0,4.0,,,,,70.0,32.0,6.6,9.0,0.0608071,,1,,0.08,0.17,-0.04,,4.0,1.0,2.0,,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,,0.1409,1.0,-0.31,1.0,,,,,,,1.0,1.0,,,,,,
14083298,home,Valencia,Baptiste Santamaria,,,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,22,22,False,43.0,36.0,5.0,4.0,1.0,20.0,23.0,16.0,20.0,3.0,4.0,,,,,90.0,62.0,9.5,12.0,0.580922,,2,,0.8,0.04,0.33,,1.0,1.0,,,3.0,5.0,3.0,,,1.0,1.0,3.0,2.0,0.2172,2.0,0.5,2.0,,,1.0,2.0,0.8243,,,1.0,2.0,1.0,1.0,,,
14083298,home,Valencia,Javier Guerra,,,javier-guerra,J. Guerra,M,8,187,1800,M,1122610,EUR,1052784000,M,8,8,False,51.0,40.0,8.0,4.0,1.0,25.0,29.0,15.0,22.0,1.0,5.0,,,,,90.0,75.0,7.9,18.0,0.120723,,1,,0.25,0.26,0.26,,3.0,1.0,1.0,2.0,4.0,5.0,2.0,,3.0,2.0,,1.0,1.0,0.1707,1.0,-0.32,,1.0,,1.0,1.0,0.4677,,,,1.0,,,1.0,,
14083298,home,Valencia,Diego López,,,diego-lopez,D. López,M,16,172,1350,M,998950,EUR,1021248000,M,16,16,False,18.0,11.0,,,0.0,6.0,7.0,5.0,11.0,1.0,3.0,,,,,71.0,29.0,6.9,9.0,0.19775,,1,,0.17,-0.15,0.16,,2.0,1.0,,1.0,2.0,4.0,,1.0,2.0,2.0,2.0,1.0,,0.0073,1.0,-0.02,,1.0,,,1.0,,,2.0,,,,,,,
14083298,home,Valencia,Dani Raba,,,dani-raba,D. Raba,F,19,184,999,M,873947,EUR,814924800,F,19,19,False,18.0,11.0,2.0,2.0,0.0,3.0,6.0,8.0,12.0,,1.0,,,,,64.0,30.0,6.4,13.0,0.00578033,,0,,-0.11,0.11,-0.01,,1.0,,1.0,,5.0,2.0,2.0,,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,2.0,,,,,,
14083298,home,Valencia,Arnaut Danjuma,,,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,827064,EUR,854668800,F,7,7,False,8.0,4.0,,,0.0,1.0,2.0,3.0,6.0,1.0,1.0,,,,,80.0,15.0,6.3,7.0,0.00251782,,0,,0.02,0.04,0.14,,,,2.0,,5.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,
14083298,home,Valencia,Largie Ramazani,,,largie-ramazani,L. Ramazani,M,17,167,1568,M,909966,EUR,983232000,F,17,17,True,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,1.0,,,,,26.0,12.0,6.3,5.0,0.00604273,,2,,-0.01,0.03,0.0,,2.0,,,,1.0,,1.0,2.0,,,,,,0.1877,,-0.52,,,,,,,,,,,,,1.0,,
14083298,home,Valencia,Hugo Duro,,,hugo-duro,H. Duro,F,9,180,2868,M,909119,EUR,942192000,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,20.0,7.0,7.3,1.0,0.00071597,,3,,-0.01,0.07,0.13,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,0.9196,,0.43,1.0,,,2.0,,1.0435,,,,,1.0,1.0,,,
14083298,home,Valencia,Jesús Vázquez,,,jesus-vazquez,J. Vázquez,D,21,182,419,M,996929,EUR,1041465600,D,21,21,True,16.0,14.0,1.0,,0.0,8.0,9.0,6.0,7.0,,3.0,,,,,19.0,25.0,6.9,7.0,0.0828552,,0,,0.27,0.04,0.0,,1.0,,1.0,,4.0,2.0,2.0,,,,,2.0,2.0,,1.0,,2.0,,,,,,,,1.0,,,,,,
14083298,home,Valencia,Lucas Beltrán,,,lucas-beltran,L. Beltrán,M,15,177,3780,M,962029,EUR,985824000,M,15,15,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,2.0,,,,,19.0,13.0,6.8,1.0,0.0826118,,0,,0.03,0.38,0.13,,,,1.0,,3.0,2.0,1.0,,1.0,1.0,,,2.0,,1.0,,1.0,,beltranlucass,,,,,,1.0,1.0,,,,,
14083298,home,Valencia,André Almeida,,,andre-almeida,A. Almeida,M,10,176,1200,M,845693,EUR,959644800,M,10,10,True,13.0,11.0,2.0,2.0,0.0,3.0,3.0,8.0,10.0,,,,,,,10.0,14.0,6.9,2.0,0.0217038,,0,,0.18,0.09,0.13,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14083298,home,Valencia,Cristian Rivero,,,cristian-rivero,C. Rivero,G,13,188,101,M,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083298,home,Valencia,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083298,home,Valencia,Eray Cömert,,,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083298,home,Valencia,Thierry Correia,,,correia-thierry,T. Correia,D,12,176,798,M,851282,EUR,920937600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083298,home,Valencia,José Copete,,,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083298,home,Valencia,Filip Ugrinić,,,filip-ugrinic,F. Ugrinić,M,23,185,685,M,857482,EUR,915494400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083298,home,Valencia,Pepelu,,,pepelu,Pepelu,M,18,185,1838,M,826948,EUR,902793600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
