match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_wonContest,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,captain,stat_punches,stat_errorLeadToAShot,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyMiss
11124856,home,SV Zulte Waregem,Louis Bostyn,,,louis-bostyn,L. Bostyn,G,1,195.0,46,M,145093,EUR,749692800,G,38,38,False,35.0,12.0,32.0,9.0,4.0,6.0,8.0,29.0,15.0,1.0,2.0,1.0,5.0,90.0,43.0,6.6,23.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124856,home,SV Zulte Waregem,Karol Fila,,,karol-fila,K. Fila,D,4,183.0,357,M,871041,EUR,897696000,D,19,19,False,37.0,21.0,6.0,,14.0,18.0,8.0,20.0,9.0,,,,,90.0,63.0,6.6,21.0,0,1.0,1.0,1.0,2.0,5.0,10.0,1.0,1.0,2.0,8.0,6.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
11124856,home,SV Zulte Waregem,Timothy Derijck,,,timothy-derijck,T. Derijck,D,,185.0,23,M,10084,EUR,548899200,D,4,4,False,27.0,18.0,8.0,3.0,12.0,17.0,6.0,10.0,8.0,,,,,82.0,40.0,6.9,11.0,0,,,2.0,3.0,5.0,6.0,,4.0,1.0,2.0,2.0,2.0,,3.0,,3.0,1.0,,,,,,,,,,,,,,,,,
11124856,home,SV Zulte Waregem,Lukas Willen,,,willen-lukas,L. Willen,D,31,189.0,70,M,1145065,EUR,1051228800,D,31,31,False,25.0,19.0,5.0,2.0,14.0,17.0,5.0,8.0,7.0,,,,,90.0,45.0,6.8,10.0,2,,,3.0,3.0,9.0,4.0,,3.0,1.0,,,1.0,,,,3.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,
11124856,home,SV Zulte Waregem,Novatus Miroshi,,,novatus-miroshi,N. Miroshi,M,20,185.0,3868,M,1103597,EUR,1030924800,D,26,26,False,30.0,16.0,14.0,5.0,7.0,11.0,10.0,23.0,9.0,,,,,88.0,55.0,6.8,20.0,0,4.0,1.0,2.0,6.0,4.0,10.0,4.0,5.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,novatus_40,3.0,,,,,,,,,,
11124856,home,SV Zulte Waregem,Alioune Ndour,,,ndour-alioune,A. Ndour,F,7,183.0,317,M,883990,EUR,877392000,M,11,11,False,20.0,8.0,3.0,1.0,4.0,10.0,6.0,14.0,10.0,,,,,90.0,59.0,6.6,26.0,1,4.0,2.0,2.0,,13.0,7.0,7.0,2.0,,1.0,1.0,5.0,,2.0,,1.0,2.0,3.0,3.0,,1.0,1.0,,4.0,,,,,,,,,,
11124856,home,SV Zulte Waregem,Ruud Vormer,,,ruud-vormer,R. Vormer,M,25,178.0,203,M,18995,EUR,579312000,M,25,25,False,34.0,23.0,5.0,3.0,9.0,14.0,18.0,28.0,5.0,,,,,90.0,55.0,7.0,17.0,1,8.0,4.0,1.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,,1.0,3.0,,,1.0,,,,,,,1.0,,,,,,,,,
11124856,home,SV Zulte Waregem,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186.0,79,M,846330,EUR,896140800,M,6,6,False,53.0,36.0,4.0,2.0,20.0,29.0,16.0,25.0,16.0,,,,,90.0,72.0,7.1,21.0,0,1.0,,4.0,4.0,5.0,9.0,2.0,4.0,2.0,1.0,1.0,3.0,,,1.0,,2.0,1.0,,,,,,2.0,,1.0,1.0,,,,,,,
11124856,home,SV Zulte Waregem,Alieu Fadera,,,fadera-alieu,A. Fadera,M,20,181.0,1184,M,1031548,EUR,1004745600,M,7,7,False,23.0,13.0,1.0,1.0,2.0,4.0,11.0,21.0,5.0,,,,,90.0,46.0,6.4,20.0,1,2.0,,1.0,1.0,6.0,12.0,3.0,,,1.0,1.0,5.0,,2.0,1.0,,8.0,,2.0,,,,,2.0,1.0,,,1.0,,,,,,
11124856,home,SV Zulte Waregem,Zinho Gano,,,zinho-gano,Z. Gano,F,9,198.0,217,M,156645,EUR,750470400,F,93,93,False,15.0,9.0,,,1.0,3.0,8.0,12.0,1.0,,,,,90.0,31.0,6.6,13.0,3,,,7.0,6.0,12.0,10.0,1.0,,,,,4.0,,2.0,,,3.0,,3.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,
