match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,player_lastName,player_sofascoreId,stat_accurateCross,stat_keyPass,captain,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_clearanceOffLine,stat_totalOffside
10389883,home,Montpellier,Stephy Mavididi,stephy-mavididi,S. Mavididi,M,10,182,1545,M,605338,EUR,896572800,F,10,10,False,23.0,18.0,2.0,1.0,4.0,4.0,14.0,19.0,,3.0,1.0,2.0,,,,89.0,40.0,6.7,10.0,0.134,0.0,0.0451164,2,,,,7.0,,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,
10389883,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,True,13.0,12.0,,,5.0,5.0,7.0,8.0,,1.0,,2.0,,,,18.0,14.0,6.6,1.0,0.0,0.0,0.00685404,0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10389883,home,Montpellier,Faitout Maouassa,faitout-maouassa,F. Maouassa,M,27,172,207,M,801287,EUR,899683200,D,27,27,True,6.0,4.0,2.0,,,,5.0,9.0,,4.0,,1.0,,,,18.0,16.0,7.4,4.0,0.307,0.582,0.00511651,1,,,3.0,4.0,1.0,2.0,,2.0,1.0,,,,,,,,1.0,,2.0,,,1.0,,,,,,1.0,,,
10389883,home,Montpellier,Valère Germain,valere-germain,V. Germain,F,,180,599,M,140992,EUR,640310400,F,9,9,True,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389883,home,Montpellier,Axel Gueguin,axel-gueguin,A. Gueguin,F,20,170,58,M,1195635,EUR,1111622400,F,33,33,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,0.0,0.0,0.0009134,0,,Axel Gueguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389883,home,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,d_bertaud16,,,,,,,,,,
10389883,home,Montpellier,Maxime Estève,maxime-esteve,M. Estève,D,5,192,1470,M,1117223,EUR,1022371200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Maxime Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389883,home,Montpellier,Theo Sainte Luce,theo-sainte-luce,T. S. Luce,D,17,181,53,M,901152,EUR,908841600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389883,home,Montpellier,Mamadou Sakho,mamadou-sakho,M. Sakho,D,,187,317,,21134,EUR,634867200,D,75,75,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389883,away,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,21.0,14.0,9.0,2.0,14.0,16.0,,5.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,90.0,32.0,6.6,8.0,0.0,0.0,7.5e-05,0,0.0041,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
10389883,away,Lorient,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,D,18,18,False,53.0,48.0,4.0,1.0,34.0,36.0,14.0,17.0,1.0,5.0,4.0,3.0,,,,90.0,67.0,6.8,6.0,0.0,0.0,0.00424866,0,,,,4.0,1.0,4.0,1.0,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
10389883,away,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,38.0,34.0,3.0,1.0,33.0,35.0,1.0,3.0,5.0,10.0,6.0,4.0,,,,90.0,57.0,7.4,5.0,0.073,0.1477,0.0006257,1,,,,4.0,1.0,2.0,1.0,,3.0,,,,3.0,1.0,,,1.0,1.0,3.0,,,,,,,,,,,,
10389883,away,Lorient,Vincent Le Goff,vincent-le-goff,V. L. Goff,D,25,177,29,M,99945,EUR,624412800,D,25,25,False,60.0,56.0,3.0,2.0,25.0,25.0,31.0,35.0,1.0,4.0,1.0,7.0,,,,90.0,71.0,7.5,5.0,0.0,0.0,0.0173985,0,,,,4.0,,3.0,1.0,4.0,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,1.0,
10389883,away,Lorient,Gedeon Kalulu,gedeon-kalulu,G. Kalulu,D,2,176,4314,M,991200,EUR,872812800,M,24,24,False,22.0,18.0,2.0,,14.0,16.0,4.0,7.0,1.0,1.0,3.0,2.0,,,,59.0,35.0,6.6,5.0,0.0,0.0,0.00176679,0,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,gedeon_K2,,,,,,,,,,
10389883,away,Lorient,Bonke Innocent,bonke-innocent,B. Innocent,M,,180,154,M,587402,EUR,822096000,M,8,8,False,37.0,35.0,1.0,,22.0,23.0,13.0,14.0,1.0,3.0,3.0,1.0,,,,59.0,44.0,6.6,2.0,0.0209,0.0,0.00579479,1,,,,3.0,1.0,,,2.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,
10389883,away,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,19,19,False,93.0,85.0,17.0,14.0,32.0,38.0,53.0,55.0,,4.0,,8.0,,,,90.0,102.0,7.4,9.0,0.0,0.0,0.0492837,0,,,,5.0,3.0,1.0,,2.0,,,,,3.0,1.0,1.0,1.0,,1.0,2.0,,,,1.0,True,,,,,,,
10389883,away,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,M,12,12,False,36.0,33.0,1.0,,11.0,11.0,22.0,29.0,,4.0,1.0,4.0,,,,90.0,61.0,6.5,15.0,0.0811,0.0,0.0941807,1,,,4.0,10.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,2.0,5.0,1.0,,,2.0,,,,2.0,,,1.0,,,,,1.0
10389883,away,Lorient,Romain Faivre,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,F,14,14,False,42.0,37.0,1.0,1.0,10.0,11.0,28.0,32.0,,8.0,,4.0,,,,83.0,59.0,7.8,8.0,0.1768,0.4877,0.135991,3,,,1.0,6.0,2.0,1.0,,,2.0,,,1.0,,1.0,5.0,3.0,2.0,,4.0,,,1.0,1.0,,,,,1.0,,,1.0
10389883,away,Lorient,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,F,80,80,False,71.0,62.0,4.0,2.0,33.0,34.0,30.0,42.0,,5.0,,5.0,,,,90.0,95.0,6.7,22.0,0.0334,0.0,0.0421769,1,,,5.0,9.0,,2.0,2.0,2.0,,3.0,,1.0,2.0,2.0,6.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,
10389883,away,Lorient,Ibrahima Kone,ibrahima-kone,I. Kone,F,9,190,817,M,873630,EUR,929491200,F,9,9,False,15.0,8.0,,,2.0,2.0,6.0,13.0,,4.0,3.0,1.0,,,,80.0,29.0,7.0,9.0,0.0713,0.0,0.0697402,2,,,,2.0,,2.0,,1.0,,1.0,2.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,
10389883,away,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,D,37,37,True,10.0,7.0,1.0,,3.0,5.0,4.0,5.0,,1.0,2.0,2.0,,,,31.0,29.0,6.2,8.0,0.0,0.0,0.00148135,0,,,,3.0,,,,,,3.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10389883,away,Lorient,Ayman Kari,ayman-kari,A. Kari,F,,180,678,M,1142673,EUR,1100822400,M,44,44,True,23.0,20.0,,,9.0,10.0,11.0,13.0,1.0,7.0,,5.0,,,,31.0,35.0,6.9,6.0,0.0611,0.0,0.0095906,1,,,,2.0,,,,,,1.0,1.0,,1.0,1.0,3.0,2.0,,,4.0,,,,,,,,,,,,
10389883,away,Lorient,Siriné Doucouré,sirine-doucoure,S. Doucoure,F,99,193,375,M,1049527,EUR,1018224000,F,29,29,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,4.0,,1.0,,,,10.0,13.0,6.7,3.0,0.0516,0.0,0.021515,1,,Siriné,,5.0,1.0,,,1.0,2.0,,,1.0,,2.0,4.0,3.0,,,1.0,Doucouré,,,1.0,,,,,,,,
10389883,away,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,M,21,21,True,9.0,8.0,,,1.0,2.0,7.0,7.0,,,,,,,,13.0,9.0,6.4,1.0,0.0,0.0,0.00670312,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389883,away,Lorient,Teddy Bartouche,teddy-bartouche,T. Bartouche,G,1,178,46,M,962410,EUR,865468800,G,77,77,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389883,away,Lorient,Julien Laporte,julien-laporte,J. Laporte,D,15,185,87,M,791048,EUR,752371200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389883,away,Lorient,Adil Aouchiche,aouchiche-adil,A. Aouchiche,M,24,181,1369,M,962877,EUR,1026691200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389883,away,Lorient,Yoann Cathline,cathline-yoann,Y. Cathline,M,10,176,521,M,1105700,EUR,1027296000,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389883,away,Lorient,Stéphane Diarra,stephane-diarra,S. Diarra,F,25,173,90,M,834881,EUR,913161600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
