match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_accurateCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bigChanceCreated,captain,stat_challengeLost,stat_dispossessed,stat_hitWoodwork,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock,stat_totalOffside
14053611,home,FC Groningen,Brynjólfur Darri Willumsson,brynjolfur-darri-willumsson,B. Darri Willumsson,F,9,185.0,358,M,907520,EUR,966038400,F,9,9,True,4.0,3.0,,,0.0,,,3.0,4.0,,1.0,,,,25.0,6.0,6.8,1.0,0.0229545,6.4682782871488,1.0,5.46,5.46,,1,,0.02,-0.07,0.0,,,,,,,,1.0,,,,,,,,0.1194,,,-0.39,,1.0,,1.0,,,,,,,,,,,,
14053611,home,FC Groningen,Wouter Prins,wouter-prins,W. Prins,D,2,173.0,77,M,1481249,EUR,1076025600,D,2,2,True,14.0,13.0,,,1.0,1.0,1.0,12.0,13.0,,1.0,,,,14.0,20.0,7.0,3.0,0.294124,48.998065825715,6.0,39.06,18.06,,0,,0.28,0.04,-0.01,,,,3.0,,,1.0,1.0,,,,,,1.0,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,
14053611,home,FC Groningen,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187.0,138,M,163541,EUR,703468800,M,20,20,True,16.0,13.0,,,0.0,,,13.0,16.0,,1.0,,,,14.0,27.0,7.9,10.0,0.853788,90.829059740688,15.0,-7.56,7.98,,1,,0.86,0.04,-0.01,,,,9.0,,,,,,,,1.0,,,,0.0257,0.0269,5.0,-0.06,2.0,,,,,1.0,,,,,,,,,,
14053611,home,FC Groningen,Oskar Zawada,oskar-zawada,O. Zawada,F,19,192.0,705,M,318745,EUR,823132800,F,19,19,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,14.0,6.0,6.3,1.0,0.00080477,,,,,,2,,-0.06,,0.13,,,,,2.0,,2.0,,,,1.0,,,,,0.1693,,1.0,-0.06,,1.0,,,,,,,,,,,,,,
14053611,home,FC Groningen,Tygo Land,land-tygo,T. Land,M,18,180.0,850,M,1441117,EUR,1136937600,M,18,18,True,20.0,20.0,,,0.0,,,20.0,20.0,,,,,,8.0,22.0,6.6,,0.0921351,78.859213093229,7.0,51.24,20.16,,1,,-0.32,0.21,-0.01,,,,,,,,1.0,,,,,,1.0,,0.2046,,2.0,-0.29,,1.0,,,,,,,,,,,,,,
14053611,home,FC Groningen,Hidde Jurjus,hidde-jurjus,H. Jurjus,G,21,187.0,69,M,339941,EUR,760752000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053611,home,FC Groningen,Lovro Štubljar,lovro-stubljar,L. Štubljar,G,13,191.0,141,M,1004481,EUR,1092009600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053611,home,FC Groningen,Tyrique Mercera,mercera-tyrique,T. Mercera,D,16,185.0,98,M,1592993,EUR,1071792000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Tyrique Mercera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053611,home,FC Groningen,Sven Bouland,sven-bouland,S. Bouland,D,22,184.0,67,M,1647694,EUR,1140566400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Sven,Bouland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053611,home,FC Groningen,Noam Emeran,noam-emeran,N. Emeran,F,23,179.0,445,M,1069509,EUR,1032825600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Noam Emeran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053611,home,FC Groningen,Rui Mendes,rui-mendes,R. Mendes,F,27,180.0,126,M,940979,EUR,942192000,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053611,home,FC Groningen,Mark Hoekstra,mark-hoekstra,M. Hoekstra,F,69,,39,M,2076787,EUR,1139529600,F,69,69,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mark,Hoekstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053611,away,PEC Zwolle,Tom de Graaff,tom-de-graaff,T. d. Graaff,G,16,193.0,177,M,1145525,EUR,1102636800,G,16,16,False,33.0,13.0,22.0,4.0,0.0,11.0,18.0,2.0,15.0,3.0,15.0,12.0,,,90.0,58.0,7.9,20.0,0.00129979,78.497318059811,11.0,-6.09,3.045,0.9629,0,0.5561,0.06,-0.01,-0.09,0.44,Tom,de Graaff,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,
14053611,away,PEC Zwolle,Olivier Aertssen,olivier-aertssen,O. Aertssen,D,3,185.0,170,M,1049446,EUR,1091836800,D,3,3,False,27.0,20.0,2.0,,2.0,11.0,17.0,9.0,10.0,10.0,1.0,,,,90.0,56.0,8.0,12.0,0.527088,105.84313210377,12.0,-49.35,0.735,,0,,0.28,0.4,0.2,,,,,,1.0,1.0,4.0,,,,,,3.0,2.0,,,2.0,,,,3.0,,1.0,2.0,,,,,,,,,3.0,
14053611,away,PEC Zwolle,Simon Graves,simon-graves-jensen,S. G. Jensen,D,28,191.0,126,M,927155,EUR,922060800,D,28,28,False,44.0,37.0,4.0,,0.0,29.0,32.0,8.0,12.0,12.0,2.0,,,,90.0,67.0,7.3,7.0,0.00230288,130.94810218014,20.0,-9.555,10.5,,0,,0.09,0.04,0.66,,,,,1.0,,1.0,2.0,,,,,4.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,4.0,
14053611,away,PEC Zwolle,Anselmo Garcia McNulty,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187.0,281,M,1005693,EUR,1045612800,D,4,4,False,36.0,29.0,5.0,1.0,0.0,23.0,26.0,6.0,10.0,4.0,1.0,,,,72.0,51.0,5.7,8.0,0.00213904,228.24219021058,25.0,25.83,17.01,,0,,0.03,0.07,-0.21,,,,,,,3.0,5.0,1.0,1.0,,,2.0,4.0,,,,,,,,1.0,,2.0,,,1.0,,,,,,,2.0,
14053611,away,PEC Zwolle,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181.0,189,M,803021,EUR,903830400,D,2,2,False,20.0,13.0,1.0,,0.0,9.0,14.0,4.0,6.0,3.0,,,,,60.0,35.0,6.7,12.0,0.00467344,75.399692939188,8.0,-4.41,14.7,,1,,-0.34,-0.04,-0.11,,Sherel,Floranus,,4.0,1.0,7.0,1.0,1.0,,,1.0,,,,0.1932,0.2963,,0.51,,,,,,,,,2.0,,,1.0,,,,
14053611,away,PEC Zwolle,Thijs Oosting,thijs-oosting,T. Oosting,M,25,176.0,133,M,876233,EUR,957225600,M,25,25,False,29.0,19.0,3.0,1.0,0.0,9.0,16.0,10.0,13.0,2.0,2.0,,,,79.0,45.0,7.3,14.0,0.0751013,84.473634717981,11.0,-23.31,6.825,,3,,0.27,0.13,-0.04,,,,1.0,1.0,1.0,8.0,3.0,1.0,,1.0,2.0,2.0,1.0,1.0,0.5484,0.7033,,0.49,,,,1.0,3.0,,,1.0,2.0,,,1.0,,,,
14053611,away,PEC Zwolle,Ryan Thomas,ryan-thomas,R. Thomas,M,30,174.0,138,M,333571,EUR,787881600,M,30,30,False,41.0,29.0,8.0,3.0,0.0,14.0,16.0,15.0,25.0,12.0,5.0,,,,90.0,66.0,7.2,13.0,0.00869208,182.55491351833,17.0,-19.95,17.745,,0,,0.25,0.29,0.39,,Ryan,Thomas,,,,3.0,9.0,1.0,,,,1.0,4.0,1.0,,,,,,,,5.0,1.0,,True,1.0,,,,,,,,
14053611,away,PEC Zwolle,Jamiro Monteiro,monteiro-jamiro,J. Monteiro,M,35,175.0,308,M,815080,EUR,754444800,M,35,35,False,34.0,29.0,2.0,,0.0,21.0,23.0,8.0,11.0,1.0,7.0,,,,60.0,45.0,6.7,6.0,0.0128255,133.67156915499,22.0,-28.875,4.2,,0,,-0.09,0.14,-0.11,,Jamiro,Monteiro,,,,4.0,6.0,1.0,,,,1.0,4.0,2.0,,,1.0,,,,,2.0,,,,3.0,,,,,,,,
14053611,away,PEC Zwolle,Shola Shoretire,shola-shoretire,S. Shoretire,F,7,170.0,2231,M,966655,EUR,1075680000,F,7,7,False,21.0,20.0,,,0.0,15.0,16.0,5.0,5.0,1.0,9.0,,,,90.0,41.0,6.6,9.0,0.0526065,101.30034449639,15.0,-3.255,9.24,,0,,-0.19,0.26,0.21,,,,1.0,,,4.0,4.0,2.0,,,,2.0,3.0,2.0,,,1.0,,,,5.0,1.0,2.0,,,,,,,,,,1.0,
14053611,away,PEC Zwolle,Koen Kostons,koen-kostons,K. Kostons,F,10,185.0,334,M,847073,EUR,937612800,F,10,10,False,18.0,13.0,,,0.0,7.0,10.0,6.0,8.0,4.0,4.0,,,,90.0,34.0,6.9,12.0,0.0319515,110.2479162874,14.0,-43.365,9.45,,1,,-0.18,0.49,0.42,,Koen,Kostons,,1.0,1.0,4.0,2.0,3.0,,1.0,,,1.0,1.0,0.0265,,,-0.26,,,4.0,,,,,,,,,,,,,1.0
14053611,away,PEC Zwolle,Kaj de Rooij,kaj-de-rooij,K. d. Rooij,F,22,184.0,124,M,927605,EUR,975110400,F,22,22,False,11.0,11.0,1.0,1.0,0.0,1.0,1.0,10.0,10.0,1.0,1.0,,,,60.0,16.0,6.3,3.0,0.0314245,68.16035916341,7.0,-19.845,8.085,,0,,0.03,0.16,0.13,,Kaj,de Rooij,,4.0,,5.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
14053611,away,PEC Zwolle,Tristan Gooijer,tristan-gooijer,T. Gooijer,D,6,185.0,452,M,1142572,EUR,1094083200,D,6,6,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,5.0,1.0,,,,30.0,19.0,7.3,1.0,0.00166726,33.39393096058,1.0,-29.505,-29.505,,0,,0.01,0.03,0.61,,Tristan,Gooijer,,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,
14053611,away,PEC Zwolle,Dylan Mbayo,dylan-mbayo,D. Mbayo,M,15,175.0,265,M,923968,EUR,1002758400,F,11,11,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,19.0,8.0,6.6,3.0,0.00651562,33.708690288773,3.0,-28.665,-4.935,,0,,0.04,0.14,-0.05,,Dylan,Mbayo,,,,2.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0
14053611,away,PEC Zwolle,Zico Buurmeester,zico-buurmeester,Z. Buurmeester,M,8,182.0,150,M,1050828,EUR,1023408000,M,8,8,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,,1.0,,,,30.0,10.0,6.3,5.0,0.00013504,23.360558730665,3.0,-12.6,2.415,,0,,0.01,-0.29,-0.09,,Zico Buurmeester,,,,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
14053611,away,PEC Zwolle,Dylan Ruward,ruward-dylan,D. Ruward,D,42,,16,M,1638397,EUR,1106265600,D,42,42,True,,,,,0.0,,,,,1.0,,,,,11.0,3.0,6.3,,,,,,,,0,,,,-0.11,,Dylan Ruward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053611,away,PEC Zwolle,Nick Fichtinger,fichtinger-nick,N. Fichtinger,M,34,178.0,50,M,1509752,EUR,1081209600,M,34,34,True,1.0,,,,0.0,,,,1.0,3.0,,,,,11.0,8.0,6.7,2.0,,3.2377957007816,1.0,-2.835,-2.835,,0,,-0.04,0.02,0.43,,Nick,Fichtinger,,1.0,,2.0,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,2.0,
14053611,away,PEC Zwolle,Duke Verduin,duke-verduin,D. Verduin,G,41,195.0,34,M,1394059,EUR,1067472000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Duke Verduin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053611,away,PEC Zwolle,Len Bakker,len-bakker,L. Bakker,G,48,194.0,6,M,2228932,EUR,1150243200,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Len,Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053611,away,PEC Zwolle,Jan Faberski,jan-faberski,J. Faberski,M,19,172.0,2632,M,1381819,EUR,1145664000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jan Faberski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053611,away,PEC Zwolle,Jadiel Pereira da Gama,jadiel-pereira-da-gama,J. P. d. Gama,M,26,182.0,201,M,2195123,EUR,1260835200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jadiel,Pereira da Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053611,away,PEC Zwolle,Gabriel Reiziger,gabriel-reiziger,G. Reiziger,M,20,177.0,33,M,1885838,EUR,1128902400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Gabriel,Reiziger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053611,away,PEC Zwolle,Thomas Buitink,thomas-buitink,T. Buitink,F,29,174.0,85,M,856736,EUR,960940800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Thomas,Buitink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
