match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalOffside,stat_totalContest,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_wonContest,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_bigChanceCreated,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceMissed
14035961,home,RC Sporting Charleroi,Mohamed Koné,Mohamed Koné,,mohamed-kone,M. Koné,G,30,186,1004,M,1131009,EUR,1015459200,G,30,30,False,34.0,18.0,23.0,7.0,0.0,13.0,15.0,5.0,19.0,3.0,3.0,2.0,10.0,3.0,1.0,1.0,90.0,44.0,6.5,16.0,0.00248114,58.915516809042,9.0,49.35,10.29,0,-0.6772,0.08,-0.02,0.32,-0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035961,home,RC Sporting Charleroi,Lewin Blum,,,lewin-blum,L. Blum,D,27,181,164,M,966670,EUR,996192000,D,27,27,False,34.0,26.0,10.0,4.0,0.0,13.0,15.0,13.0,19.0,1.0,6.0,1.0,5.0,,,,90.0,61.0,6.9,17.0,0.0193487,99.916057445926,11.0,64.26,29.61,0,,0.1,0.09,-0.16,,4.0,3.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14035961,home,RC Sporting Charleroi,Aiham Ousou,,,aiham-ousou,A. Ousou,D,4,186,1246,M,965265,EUR,947376000,D,4,4,False,37.0,30.0,5.0,,0.0,23.0,27.0,7.0,10.0,2.0,7.0,5.0,4.0,,,,90.0,55.0,7.1,9.0,0.00323766,71.912216950111,9.0,-2.1,23.415,0,,0.05,0.02,0.32,,,1.0,1.0,,1.0,4.0,2.0,2.0,1.0,True,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
14035961,home,RC Sporting Charleroi,Cheick Keita,Cheick Keita,,cheick-keita,C. Keita,D,95,185,229,M,1407973,EUR,1049241600,D,95,95,False,23.0,22.0,,,0.0,20.0,20.0,2.0,3.0,5.0,7.0,9.0,3.0,,,,90.0,43.0,6.7,2.0,0.00118403,23.829838935606,3.0,2.835,7.56,0,,-0.02,0.03,-0.14,,,2.0,5.0,,3.0,2.0,1.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14035961,home,RC Sporting Charleroi,Mardochee Nzita,,,mardochee-nzita,M. Nzita,D,24,178,111,M,990726,EUR,951350400,D,24,24,False,25.0,20.0,6.0,3.0,0.0,11.0,13.0,9.0,12.0,1.0,3.0,2.0,3.0,,,,76.0,39.0,6.5,9.0,0.0216871,55.449149569672,6.0,38.43,20.685,0,,0.1,-0.15,-0.15,,1.0,5.0,6.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14035961,home,RC Sporting Charleroi,Yassine Titraoui,Yacine Titraoui,,yassine-titraoui,Y. Titraoui,M,22,170,2454,M,1094538,EUR,1059177600,M,22,22,False,39.0,33.0,8.0,5.0,0.0,13.0,16.0,20.0,23.0,,1.0,1.0,8.0,,,,90.0,48.0,6.7,8.0,0.0160624,174.47823654167,22.0,77.07,15.75,2,,0.24,0.24,-0.09,,1.0,2.0,5.0,3.0,,,,1.0,,,,1.0,,,2.0,0.0849,-0.34,,,,,,,,,,,,,,,,
14035961,home,RC Sporting Charleroi,Etienne Camara,Etienne Camara,,etienne-camara,E. Camara,M,5,190,290,M,1097542,EUR,1048982400,M,5,5,False,31.0,27.0,1.0,,0.0,20.0,21.0,7.0,10.0,2.0,6.0,1.0,2.0,,,,68.0,42.0,7.2,7.0,0.00815567,50.468197592677,8.0,-0.21,11.97,0,,0.12,0.06,0.21,,1.0,,,,1.0,2.0,1.0,,,,,2.0,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,
14035961,home,RC Sporting Charleroi,Antoine Bernier,,,antoine-bernier,A. Bernier,M,17,170,106,M,834261,EUR,873849600,M,17,17,False,27.0,15.0,5.0,,0.0,4.0,10.0,11.0,17.0,2.0,5.0,,2.0,,,,90.0,49.0,6.4,28.0,0.0150376,105.38700145077,11.0,72.45,14.385,1,,-0.22,0.22,-0.17,,4.0,,6.0,1.0,1.0,2.0,2.0,,1.0,,,6.0,,2.0,,0.0419,0.01,1.0,,3.0,1.0,0.0804,,,,,,,,,,,
14035961,home,RC Sporting Charleroi,Patrick Pflücke,,,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,M,14,14,False,17.0,13.0,2.0,2.0,0.0,4.0,6.0,9.0,11.0,,1.0,,3.0,,,,68.0,31.0,6.8,14.0,0.212878,43.105464684517,6.0,24.465,15.33,1,,0.32,-0.05,-0.08,,7.0,,3.0,,,,,1.0,,,,,1.0,2.0,1.0,0.05,0.0,,2.0,1.0,,,1.0,,,,,,,,,,
14035961,home,RC Sporting Charleroi,Parfait Guiagon,,,parfait-guiagon,P. Guiagon,M,10,169,1096,M,1030459,EUR,982800000,M,10,10,False,24.0,20.0,1.0,1.0,0.0,7.0,8.0,13.0,16.0,,5.0,,3.0,,,,90.0,44.0,6.5,14.0,0.0321317,74.81162615908,10.0,36.54,11.655,3,,0.03,0.08,-0.11,,1.0,1.0,7.0,1.0,,1.0,1.0,3.0,,,,2.0,1.0,5.0,,0.1402,-0.24,1.0,,1.0,2.0,0.0771,,1.0,,,,,,,,,
