match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,player_sofascoreId,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_wasFouled,captain,stat_onTargetScoringAttempt,stat_wonContest,stat_goals,stat_keyPass,stat_goalAssist,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_crossNotClaimed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
10437928,home,Benfica,Odysseas Vlachodimos,,,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,99,99,False,12.0,12.0,12.0,12.0,3.0,1.0,1.0,2.0,90.0,18.0,7.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437928,home,Benfica,Alexander Bah,,,alexander-bah,A. Bah,D,6,183,2276,M,850976,EUR,881625600,D,6,6,False,34.0,30.0,12.0,13.0,2.0,,,,63.0,52.0,6.1,0,4.0,3.0,19.0,24.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,12.0,,,,,,,,,,,,,,,,,,,,
10437928,home,Benfica,António Silva,,,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,66,66,False,55.0,54.0,32.0,33.0,3.0,,,,90.0,65.0,7.3,1,5.0,5.0,22.0,22.0,,,2.0,6.0,5.0,1.0,,,3.0,2.0,1.0,,,3.0,1.0,antoniosilva.66,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10437928,home,Benfica,Nicolás Otamendi,,,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,75.0,74.0,52.0,53.0,9.0,,,,90.0,84.0,7.2,1,3.0,3.0,22.0,22.0,,,,1.0,3.0,,1.0,,1.0,1.0,1.0,,,,2.0,Notamendi30,2.0,,3.0,,True,1.0,,,,,,,,,,,,,
10437928,home,Benfica,Alejandro Grimaldo,,,alejandro-grimaldo,A. Grimaldo,M,20,171,13008,M,177177,EUR,811555200,D,3,3,False,65.0,62.0,30.0,30.0,6.0,,,,90.0,88.0,8.2,2,2.0,1.0,32.0,39.0,4.0,,,1.0,4.0,,,2.0,1.0,2.0,2.0,,,,8.0,grimaldo35,,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,
10437928,home,Benfica,Fredrik Aursnes,,,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,228364,EUR,818553600,M,8,8,False,56.0,51.0,24.0,24.0,6.0,,,,89.0,62.0,7.4,0,5.0,5.0,27.0,33.0,1.0,,1.0,3.0,2.0,,,,1.0,2.0,1.0,,1.0,3.0,7.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,
10437928,home,Benfica,Enzo Fernández,,,enzo-fernandez,E. Fernández,M,8,177,121227,M,974505,EUR,979689600,M,13,13,False,105.0,100.0,43.0,46.0,6.0,,,,90.0,122.0,7.7,1,10.0,9.0,59.0,66.0,7.0,2.0,3.0,6.0,2.0,2.0,,,,1.0,,1.0,2.0,1.0,12.0,Enzo8,,1.0,,1.0,,,,,3.0,1.0,,1.0,,,,,,,
10437928,home,Benfica,David Neres,,,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,M,7,7,False,55.0,49.0,12.0,12.0,4.0,,,,72.0,72.0,8.0,1,1.0,1.0,37.0,48.0,5.0,,,2.0,6.0,,,5.0,1.0,,,,1.0,1.0,14.0,davidneres,,,,2.0,,1.0,4.0,1.0,1.0,,,1.0,,,,,,,
10437928,home,Benfica,Rafa Silva,,,rafa-silva,R. Silva,M,27,170,16782,M,252577,EUR,737596800,M,27,27,False,34.0,29.0,2.0,2.0,2.0,,,,90.0,57.0,7.0,4,,,27.0,36.0,4.0,,,3.0,5.0,,,4.0,1.0,,,,4.0,1.0,15.0,Rafa_Silva,,1.0,,3.0,,2.0,2.0,1.0,1.0,,,,2.0,1.0,,,,,
10437928,home,Benfica,João Mário,,,joao-mario,J. Mário,M,10,179,3804,M,97001,EUR,727401600,M,20,20,False,32.0,29.0,3.0,3.0,1.0,,,,63.0,43.0,6.7,3,,,26.0,30.0,1.0,,2.0,5.0,3.0,,2.0,,,2.0,,,,1.0,6.0,JoaoMario,,1.0,,1.0,,,,,,,,,,2.0,,,,,
10437928,home,Benfica,Gonçalo Ramos,,,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,88,88,False,15.0,12.0,6.0,6.0,1.0,,,,72.0,24.0,6.9,2,,,6.0,9.0,,,1.0,4.0,3.0,1.0,,,,1.0,,,2.0,2.0,6.0,goncaloramos88,,1.0,,2.0,,1.0,,1.0,,,,,1.0,,,,,,
