match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_penaltyWon,stat_blockedScoringAttempt,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
10913364,home,Al Raed,Silviu Lung Jr.,silviu-lung-jr,S. Lung Jr.,G,1,189.0,122,M,44556,EUR,612921600,G,1,1,False,22.0,13.0,15.0,6.0,8.0,9.0,5.0,13.0,7.0,1.0,1.0,2.0,90.0,29.0,7.4,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913364,home,Al Raed,Awdh Faraj,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,D,27,27,False,32.0,27.0,3.0,,11.0,14.0,16.0,18.0,8.0,,,,90.0,48.0,6.7,12.0,1,4.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10913364,home,Al Raed,Mubarak Al-Rajeh,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,1429814,EUR,1059696000,D,94,94,False,31.0,25.0,5.0,1.0,21.0,26.0,4.0,5.0,2.0,,,,90.0,39.0,6.9,6.0,0,1.0,1.0,,,,,,,,Mubarak Abdul Rahman Al Rajeh,,1.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,
10913364,home,Al Raed,Mohammed Salem,mohammed-salem,M. Salem,D,,175.0,5,M,818554,EUR,492134400,D,12,12,False,37.0,25.0,15.0,5.0,19.0,21.0,6.0,16.0,3.0,,,,90.0,49.0,7.3,12.0,0,1.0,3.0,,,,,,,,Mohammed,Salem,1.0,2.0,8.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10913364,home,Al Raed,Khalid Al-Khathlan,khalid-al-khathlan,K. Al-Khathlan,D,4,178.0,2,M,974145,EUR,805939200,D,4,4,False,18.0,11.0,3.0,,6.0,10.0,5.0,8.0,5.0,,,,81.0,39.0,6.9,9.0,0,2.0,5.0,1.0,,,,1.0,,,,,1.0,1.0,4.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,
10913364,home,Al Raed,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,False,24.0,21.0,3.0,2.0,11.0,12.0,10.0,12.0,2.0,,,,90.0,35.0,6.4,6.0,0,8.0,6.0,5.0,4.0,3.0,,2.0,3.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,
10913364,home,Al Raed,Sultan Farhan,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600,M,44,44,False,24.0,22.0,2.0,1.0,13.0,14.0,10.0,11.0,4.0,,,,77.0,32.0,6.7,2.0,1,3.0,1.0,1.0,,,1.0,,2.0,,,,,1.0,1.0,,2.0,,,,True,1.0,1.0,,,,,,,,,,,
10913364,home,Al Raed,Damjan Đoković,damjan-dokovic,D. Djoković,M,88,188.0,128,M,108740,EUR,640396800,M,88,88,False,24.0,15.0,3.0,1.0,7.0,9.0,9.0,18.0,5.0,,,,90.0,40.0,6.6,11.0,1,6.0,5.0,4.0,,,1.0,,1.0,,,,1.0,3.0,5.0,,1.0,1.0,1.0,1.0,,3.0,1.0,,,,,,,,,,,
10913364,home,Al Raed,Mohamed Fouzair,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800,F,10,10,False,30.0,23.0,4.0,2.0,6.0,7.0,18.0,24.0,5.0,,,,90.0,63.0,9.8,19.0,5,9.0,11.0,2.0,6.0,3.0,1.0,3.0,1.0,2.0,,,,,,,,4.0,3.0,4.0,,1.0,1.0,3.0,1.0,4.0,3.0,,,,,,,
10913364,home,Al Raed,Júlio Tavares,julio-tavares,J. Tavares,F,11,187.0,109,M,218652,EUR,595900800,F,17,17,False,18.0,11.0,2.0,1.0,3.0,5.0,8.0,13.0,4.0,,,,71.0,28.0,7.4,8.0,1,4.0,9.0,,,,1.0,1.0,2.0,2.0,,,2.0,4.0,1.0,,1.0,,,5.0,,,,,1.0,,,1.0,1.0,1.0,,,,
