match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_errorLeadToAShot,stat_fouls,captain,stat_penaltyConceded,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
13473387,home,Juventude,Gustavo,gustavo,Gustavo,G,1,186,199,M,124766,EUR,731721600,G,1,1,False,13.0,9.0,9.0,5.0,0.0,7.0,9.0,2.0,4.0,1.0,1.0,2.0,9.0,1.0,3.0,1.0,4.0,1.0,90.0,26.0,7.2,4.0,0.00019614,0,-0.1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473387,home,Juventude,Ewerthon,ewerton,Ewerthon,D,2,171,176,M,992512,EUR,971222400,D,2,2,False,34.0,23.0,4.0,1.0,0.0,11.0,15.0,12.0,19.0,,6.0,4.0,5.0,,,,,,90.0,76.0,7.7,20.0,0.0743064,3,,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,0.1602,0.1377,1.0,,,,,,,,,,,,,,
13473387,home,Juventude,Abner,abner,Abner,D,23,189,249,M,1464653,EUR,1082332800,D,23,23,False,37.0,31.0,4.0,1.0,0.0,25.0,28.0,6.0,9.0,5.0,8.0,10.0,1.0,,,,,,90.0,54.0,7.2,6.0,0.00270387,0,,,,,3.0,,2.0,2.0,,,3.0,1.0,1.0,,,,,,,Abner,,3.0,,,,,,,,,,,
13473387,home,Juventude,Wilker Ángel,wilker-angel,W. Ángel,D,4,190,807,M,147358,EUR,732412800,D,4,4,False,34.0,26.0,2.0,1.0,0.0,21.0,26.0,5.0,8.0,2.0,4.0,5.0,2.0,1.0,,,,,90.0,51.0,7.2,8.0,0.00119437,1,,,,1.0,3.0,,,,1.0,,6.0,,2.0,1.0,,,0.021,,,,,1.0,1.0,2.0,,,,,,,,,
13473387,home,Juventude,Felipinho,felipinho,Felipinho,D,76,177,224,M,1048276,EUR,853113600,D,6,6,False,51.0,41.0,13.0,6.0,0.0,16.0,18.0,25.0,33.0,3.0,4.0,12.0,6.0,,,,,,90.0,92.0,7.0,24.0,0.0489023,1,,7.0,2.0,1.0,7.0,1.0,,,1.0,,1.0,,1.0,,2.0,,0.0202,,2.0,,,1.0,,4.0,,,,,,,,,
13473387,home,Juventude,Jean Carlos,jean-carlos,J. Carlos,M,20,178,459,M,850475,EUR,698112000,M,20,20,False,12.0,8.0,1.0,,0.0,3.0,3.0,5.0,9.0,,2.0,,2.0,,,,,,58.0,22.0,6.8,10.0,0.00458427,1,,5.0,,2.0,3.0,,,,,1.0,,,2.0,2.0,,,0.0277,0.0102,1.0,,,,,1.0,,,,,,,,,
13473387,home,Juventude,Daniel Giraldo,daniel-giraldo,D. Giraldo,M,8,178,177,M,1136107,EUR,709948800,M,8,8,False,31.0,27.0,5.0,2.0,0.0,19.0,20.0,8.0,11.0,1.0,3.0,6.0,4.0,,,,,,79.0,47.0,6.6,7.0,0.00658216,0,,1.0,,,8.0,2.0,,,,,2.0,,2.0,2.0,,,,,,,,2.0,,4.0,,,,,,,,,
13473387,home,Juventude,Jádson,jadson,Jádson,M,16,171,454,M,243651,EUR,746668800,M,16,16,False,43.0,30.0,2.0,1.0,1.0,15.0,21.0,15.0,22.0,2.0,10.0,1.0,10.0,,,,,,90.0,62.0,7.3,14.0,0.0167348,0,,,,1.0,4.0,,,,,,1.0,5.0,6.0,2.0,1.0,2.0,,,3.0,,,1.0,,3.0,True,1.0,,,,,,,
13473387,home,Juventude,Emerson Batalla,emerson-batalla,E. Batalla,M,27,171,428,M,1022945,EUR,993859200,F,27,27,False,8.0,4.0,1.0,1.0,0.0,2.0,4.0,2.0,4.0,,4.0,,2.0,,,,,,58.0,20.0,7.0,10.0,0.0014128,1,,4.0,,,5.0,1.0,1.0,,,1.0,,,1.0,,,3.0,0.1383,0.6322,,,,2.0,1.0,1.0,,,1.0,,,,,,
13473387,home,Juventude,Gabriel Taliari,gabriel-taliari,G. Taliari,F,19,176,441,M,933955,EUR,860889600,F,19,19,False,7.0,5.0,,,1.0,3.0,4.0,2.0,3.0,,2.0,,2.0,,,,,,57.0,14.0,7.0,4.0,0.0324119,3,,,,3.0,5.0,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,0.1354,0.1585,1.0,,,1.0,,,,,,1.0,1.0,,,,
13473387,home,Juventude,Ênio,enio,Ênio,M,97,168,256,M,1015935,EUR,983577600,F,97,97,False,27.0,25.0,,,0.0,7.0,7.0,18.0,20.0,,3.0,1.0,5.0,,,,,,86.0,44.0,7.5,9.0,0.104999,2,,2.0,,1.0,5.0,1.0,3.0,1.0,1.0,1.0,,,,,2.0,2.0,0.1673,0.1056,1.0,,,1.0,,,,,1.0,,,,,,
