match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_totalContest,stat_interceptionWon,stat_keyPass,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_outfielderBlock,stat_goals
14572734,home,Ferencváros TC,Dénes Dibusz,denes-dibusz,D. Dibusz,G,90,188.0,864,M,75425,EUR,658713600,G,90,90,False,True,34.0,26.0,20.0,12.0,0.0,17.0,19.0,9.0,15.0,2.0,4.0,1.0,1.0,2.0,1.0,90.0,42.0,7.2,8.0,0.00329893,0.4995,0,-0.448,0.06,0.01,-0.08,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572734,home,Ferencváros TC,Stefan Gartenmann,stefan-gartenmann,S. Gartenmann,D,3,185.0,252,M,803671,EUR,854841600,D,3,3,False,,39.0,30.0,12.0,7.0,0.0,17.0,21.0,13.0,18.0,3.0,1.0,,,,,74.0,59.0,7.4,14.0,0.0375151,,0,,0.32,0.01,0.24,,1.0,1.0,2.0,1.0,5.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14572734,home,Ferencváros TC,Toon Raemaekers,toon-raemaekers,T. Raemaekers,D,28,195.0,178,M,1006483,EUR,968457600,D,28,28,False,,74.0,64.0,13.0,9.0,0.0,47.0,50.0,17.0,24.0,9.0,3.0,,,,,90.0,92.0,7.5,12.0,0.190065,,0,,0.43,0.07,0.25,,,,3.0,4.0,4.0,1.0,,1.0,,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
14572734,home,Ferencváros TC,Ibrahim Cissé,ibrahim-cisse,I. Cissé,D,27,185.0,841,M,603740,EUR,830995200,D,27,27,False,,59.0,51.0,2.0,1.0,0.0,33.0,38.0,18.0,21.0,2.0,5.0,,,,,90.0,65.0,6.6,9.0,0.00796274,,0,,0.28,0.09,-0.08,,,,4.0,5.0,5.0,,,1.0,1.0,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,
14572734,home,Ferencváros TC,Bence Ötvös,bence-otvos,B. Ötvös,D,23,182.0,251,M,852564,EUR,889747200,M,23,23,False,,38.0,30.0,5.0,3.0,0.0,20.0,23.0,10.0,15.0,1.0,4.0,,,,,84.0,54.0,6.9,12.0,0.0418194,,2,,0.2,0.04,-0.06,,,,2.0,5.0,7.0,3.0,2.0,2.0,2.0,1.0,,,2.0,2.0,1.0,1.0,,1.0,2.0,0.3236,-0.25,,,,,,,,,
14572734,home,Ferencváros TC,Cebrail Makreckis,cebrail-makreckis,C. Makreckis,D,25,180.0,372,M,991090,EUR,957916800,M,25,25,False,,10.0,8.0,,,0.0,2.0,3.0,6.0,7.0,1.0,,,,,,37.0,22.0,5.1,7.0,0.00291088,,0,,-0.04,-0.55,-0.06,,,,,5.0,2.0,1.0,1.0,2.0,,2.0,,,,2.0,,,1.0,,,,,1.0,1.0,,,,,,,
14572734,home,Ferencváros TC,Alex Tóth,alex-toth,A. Tóth,M,27,181.0,3659,M,1476524,EUR,1130025600,M,64,64,False,,30.0,25.0,1.0,,0.0,11.0,13.0,14.0,17.0,,1.0,,,,,84.0,45.0,6.4,14.0,0.0944373,,1,,0.11,0.11,-0.14,,7.0,2.0,3.0,7.0,4.0,,,3.0,1.0,2.0,,,3.0,1.0,,1.0,1.0,,,0.0374,0.01,,,1.0,,,,,,
14572734,home,Ferencváros TC,Naby Keïta,naby-keita,N. Keïta,M,5,172.0,16796,M,365772,EUR,792374400,M,5,5,False,,17.0,13.0,1.0,,0.0,7.0,7.0,6.0,10.0,2.0,1.0,,,,,45.0,23.0,6.3,5.0,0.00162055,,1,,-0.04,0.05,-0.06,,,,2.0,6.0,3.0,1.0,1.0,,,3.0,,,1.0,1.0,1.0,,1.0,,1.0,0.0191,-0.05,,,,keitanabydeco,,,,,
14572734,home,Ferencváros TC,Callum O'Dowda,callum-odowda,C. O'Dowda,D,47,180.0,200,M,305230,EUR,798595200,M,47,47,False,,24.0,18.0,3.0,1.0,0.0,11.0,13.0,7.0,11.0,3.0,2.0,,,,,90.0,52.0,6.9,16.0,0.0048813,,3,,-0.15,0.04,-0.05,,3.0,,6.0,3.0,7.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,1.0,0.204,-0.49,,,2.0,,,,,,
14572734,home,Ferencváros TC,Zsombor Gruber,zsombor-gruber,Z. Gruber,F,30,183.0,615,M,1108206,EUR,1094515200,F,30,30,False,,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,2.0,,,,,45.0,21.0,6.3,9.0,0.00199176,,0,,0.0,-0.27,-0.05,,1.0,,,9.0,5.0,1.0,1.0,2.0,4.0,3.0,,,,3.0,,,1.0,,,,,2.0,,,,,,,,
