match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_accurateLongBalls,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_wasFouled,stat_expectedGoals,stat_totalOffside,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_unsuccessfulTouch,stat_penaltyWon,stat_errorLeadToAShot,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_hitWoodwork
12764432,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1183028,M,ViniJr,868812,EUR,963360000,F,7,7,False,33.0,26.0,0.0,5.0,5.0,,3.0,,1.0,,,,90.0,58.0,7.8,0.513295,4,,,,1.0,23.0,32.0,4.0,9.0,1.0,2.0,,,2.0,20.0,5.0,,,1.0,,,,1.0,1.0491,,6.0,2.0,3.0,0.9016,,2.0,,1.0,1.0,1.0,5.0,1.0,,,,,,,
12764432,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,190106,M,Tacklevinga,973887,EUR,1036886400,M,6,6,True,34.0,32.0,0.0,9.0,9.0,,4.0,1.0,1.0,,,,45.0,43.0,7.1,0.243314,0,,,,3.0,23.0,25.0,,3.0,1.0,,4.0,4.0,2.0,4.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,
12764432,home,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,257192,M,Brahim,835485,EUR,933638400,M,21,21,True,19.0,17.0,0.0,2.0,2.0,,2.0,,2.0,,,,45.0,29.0,6.9,0.0285834,3,,,,1.0,15.0,19.0,2.0,,,,,,,4.0,1.0,,,1.0,,,,1.0,0.4268,,1.0,1.0,1.0,0.3595,,,1.0,,1.0,,,,,,,,,,
12764432,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67330,M,Danifuli10,547838,EUR,839376000,M,19,19,True,34.0,33.0,0.0,8.0,8.0,,1.0,,4.0,,,,27.0,36.0,6.8,0.0372814,0,,,,1.0,25.0,26.0,,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12764432,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66445,M,frangarci11,851271,EUR,934588800,D,20,20,True,18.0,17.0,0.0,5.0,5.0,,,,2.0,,,,16.0,22.0,7.0,0.158971,0,,,,2.0,13.0,16.0,3.0,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
12764432,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,704705,M,Rodrygo,910536,EUR,978998400,F,11,11,True,19.0,19.0,0.0,2.0,2.0,2.0,6.0,,,,,,16.0,32.0,7.5,0.0464967,1,,,,,17.0,21.0,4.0,,,,2.0,1.0,,6.0,1.0,,,,,,,1.0,0.0171,,1.0,1.0,1.0,0.0505,,,,,,,2.0,,,,,,,,
12764432,home,Real Madrid,Sergio Mestre,sergio-mestre,S. Mestre,G,43,193,11765,M,,1403015,EUR,1108252800,G,34,34,True,,,,,,,,,,,,,,,,,0,,Sergio Mestre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764432,home,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199,17482,M,_franglez1,1493226,EUR,1119571200,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764432,home,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184,19795,M,jesusvallejo1997,355048,EUR,852422400,D,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764432,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,398152,M,AGüler,1091116,EUR,1109289600,M,15,15,True,,,,,,,,,,,,,,,,,0,,Arda Guler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764432,home,Real Madrid,Endrick,endrick,Endrick,F,9,173,417542,M,Endrick,1174937,EUR,1153440000,F,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764432,away,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15470,M,MMaignan,191210,EUR,804729600,G,16,16,False,35.0,22.0,0.0,19.0,20.0,,1.0,,14.0,5.0,9.0,,90.0,56.0,8.9,0.00060847,0,0.8748,,,18.0,3.0,15.0,,,,,,,,14.0,,6.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,
12764432,away,Milan,Emerson Royal,emerson-royal,E. Royal,D,,183,10094,M,emerson_royal,856123,EUR,916272000,D,22,22,False,28.0,26.0,0.0,18.0,19.0,,3.0,2.0,2.0,,,,89.0,50.0,6.4,0.0832086,0,,,,,9.0,10.0,1.0,6.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,
12764432,away,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6416,M,MThiaw,1014286,EUR,997228800,D,28,28,False,37.0,32.0,0.0,26.0,30.0,2.0,4.0,6.0,,,,,90.0,47.0,7.4,0.00228675,2,,,,6.0,6.0,7.0,,1.0,,,2.0,,,5.0,,2.0,1.0,,,,,,0.438,,,,1.0,0.865,,,1.0,,,1.0,,,,,,,,,
12764432,away,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7149,M,fikayotomori,788255,EUR,882489600,D,23,23,False,37.0,36.0,0.0,32.0,33.0,,1.0,3.0,3.0,,,,90.0,43.0,6.6,0.00142164,0,,,,2.0,4.0,4.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12764432,away,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26472,M,TheoHdez,788027,EUR,876096000,D,19,19,False,38.0,35.0,0.0,21.0,22.0,,1.0,3.0,1.0,,,,90.0,50.0,7.1,0.0863807,3,,,,3.0,15.0,17.0,1.0,1.0,,1.0,1.0,1.0,,4.0,1.0,1.0,,1.0,,,,,0.1003,,,,1.0,0.0776,True,1.0,1.0,1.0,,,,,,,,,,,
12764432,away,Milan,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6195,M,YFofana19_,945062,EUR,915926400,M,29,29,False,53.0,50.0,0.0,31.0,31.0,,1.0,,,,,,90.0,62.0,6.6,0.0221923,0,,,,3.0,19.0,22.0,,5.0,1.0,2.0,,,2.0,6.0,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12764432,away,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38547,M,tijjanireijnders,893549,EUR,901670400,M,14,14,False,52.0,51.0,0.0,27.0,28.0,,2.0,1.0,1.0,,,,90.0,61.0,7.6,0.0664734,2,,,,5.0,24.0,25.0,1.0,4.0,3.0,,1.0,,,3.0,2.0,5.0,,,,,,1.0,0.5161,,1.0,,2.0,0.5937,,,,,,1.0,,,,,,,,,
12764432,away,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4201,M,yunusmusah8,983815,EUR,1038528000,M,80,80,False,24.0,21.0,0.0,11.0,13.0,,6.0,3.0,5.0,,,,89.0,38.0,6.9,0.0304545,0,,,,3.0,10.0,11.0,,7.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,1.0,,,,,1.0,,,3.0,3.0,,,,,,,,,2.0,,,,,,,,
12764432,away,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37634,M,CMPulisic,817957,EUR,906076800,M,11,11,False,31.0,26.0,1.0,7.0,10.0,,2.0,,4.0,,,,70.0,43.0,6.9,0.570654,2,,,,,21.0,24.0,3.0,3.0,1.0,,,,,9.0,3.0,,,,,,,1.0,0.0984,,3.0,1.0,1.0,0.3426,,2.0,1.0,,,,1.0,,1.0,,,,,,1.0
12764432,away,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75257,M,RLeão,851284,EUR,928972800,M,10,10,False,34.0,29.0,1.0,10.0,11.0,1.0,7.0,,5.0,,,,78.0,54.0,7.9,0.467967,3,,,,1.0,19.0,23.0,,5.0,,1.0,1.0,1.0,1.0,14.0,2.0,1.0,,,,,,2.0,0.3113,2.0,6.0,3.0,2.0,0.3021,,,1.0,1.0,,,3.0,,,,,,,,
12764432,away,Milan,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,27997,M,ÁMorata,125407,EUR,719798400,F,7,7,False,26.0,23.0,0.0,15.0,17.0,1.0,6.0,2.0,2.0,,,,70.0,41.0,7.3,0.0142769,1,,,,2.0,8.0,9.0,,7.0,1.0,2.0,3.0,2.0,1.0,7.0,,1.0,1.0,,1.0,1.0,,3.0,0.7743,,2.0,,1.0,0.9138,,,,,,1.0,,,,,,,,,
12764432,away,Milan,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7204,M,rlc,284441,EUR,822355200,M,8,8,True,,,0.0,,,,,,,,,,20.0,3.0,6.3,,1,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,0.2657,,,,1.0,0.1448,,,,,1.0,,1.0,,,,,,,,
12764432,away,Milan,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19707,M,tammy_abraham,610766,EUR,875750400,F,90,90,True,3.0,1.0,0.0,1.0,1.0,,,1.0,1.0,,,,20.0,7.0,6.5,3.774e-05,0,,,,1.0,,2.0,,3.0,,1.0,,,1.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12764432,away,Milan,Noah Okafor,noah-okafor,N. Okafor,F,19,185,6208,M,noah.arinze,865523,EUR,959126400,F,17,17,True,3.0,2.0,0.0,,,,,,,,,,12.0,4.0,6.4,0.00127798,0,,,,1.0,2.0,3.0,,1.0,,,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12764432,away,Milan,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2434,M,,318607,EUR,849830400,D,2,2,True,,,0.0,,,,,2.0,,,,,1.0,2.0,,,0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764432,away,Milan,Strahinja Pavlović,strahinja-pavlovic,S. Pavlović,D,31,194,8736,M,strahinjapavlovic,965893,EUR,990662400,D,31,31,True,,,0.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764432,away,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1362,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764432,away,Milan,Lorenzo Torriani,lorenzo-torriani,L. Torriani,G,96,197,3872,M,,1403294,EUR,1107129600,G,96,96,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764432,away,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1621,M,,1034303,EUR,1044662400,M,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764432,away,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21855,M,chukwuezesamuel8,822470,EUR,927331200,F,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764432,away,Milan,Francesco Camarda,camarda-francesco,F. Camarda,F,22,189,9826,M,camardafrancesco9,1520771,EUR,1205107200,F,73,73,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
