match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_onTargetScoringAttempt,stat_aerialLost,stat_unsuccessfulTouch,captain,stat_wonContest,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAGoal,stat_blockedScoringAttempt
10648386,home,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,40.0,28.0,23.0,11.0,21.0,21.0,7.0,19.0,15.0,5.0,6.0,1.0,1.0,90.0,53.0,7.6,12.0,0.0,0.0,0.00145645,0,-0.1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10648386,home,Lorient,Gedeon Kalulu,gedeon-kalulu,G. Kalulu,D,2,176,4314,M,991200,EUR,872812800,D,24,24,False,29.0,23.0,5.0,1.0,14.0,15.0,10.0,16.0,4.0,,,,,90.0,43.0,6.9,11.0,0.0,0.0,0.0851515,0,,,,gedeon_K2,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
10648386,home,Lorient,Julien Laporte,julien-laporte,J. Laporte,D,15,185,87,M,791048,EUR,752371200,D,15,15,False,22.0,18.0,5.0,1.0,16.0,17.0,2.0,5.0,1.0,,,,,90.0,37.0,7.1,4.0,0.1295,0.0,0.00156761,1,,,,,,,,2.0,4.0,1.0,,,,,,2.0,,2.0,1.0,7.0,3.0,1.0,1.0,,,,,,,,,,
10648386,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,34.0,26.0,7.0,1.0,24.0,30.0,2.0,4.0,2.0,,,,,90.0,47.0,7.0,8.0,0.0143,0.3354,0.00129523,1,,,,,,,,,2.0,,,,,,,1.0,,1.0,,7.0,1.0,2.0,,1.0,,,,,,,,,
10648386,home,Lorient,Vincent Le Goff,vincent-le-goff,V. L. Goff,D,25,177,29,M,99945,EUR,624412800,D,25,25,False,32.0,25.0,2.0,,16.0,19.0,9.0,13.0,1.0,,,,,90.0,59.0,6.9,12.0,0.0,0.0,0.0039476,0,,,,,,,,3.0,3.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,4.0,,,1.0,,,,,,,,
10648386,home,Lorient,Bonke Innocent,bonke-innocent,B. Innocent,M,,180,154,M,587402,EUR,822096000,M,8,8,False,23.0,22.0,,,16.0,17.0,6.0,6.0,5.0,,,,,90.0,38.0,7.0,2.0,0.0,0.0,0.00162189,0,,,,,,,,3.0,5.0,2.0,,,,4.0,3.0,1.0,,,,1.0,,2.0,,,1.0,1.0,,,,,,,
10648386,home,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,6,6,False,37.0,29.0,4.0,1.0,17.0,24.0,12.0,14.0,6.0,,,,,90.0,54.0,7.2,11.0,0.0479,0.0,0.0198438,1,,,,,,1.0,,4.0,6.0,2.0,1.0,,,6.0,2.0,,1.0,,1.0,,,5.0,1.0,,,,True,,,,,,
10648386,home,Lorient,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,10,10,False,34.0,25.0,4.0,2.0,10.0,14.0,17.0,24.0,5.0,,,,,90.0,58.0,8.0,17.0,0.0953,0.5178,0.215026,2,,,,,,4.0,2.0,8.0,7.0,2.0,1.0,5.0,1.0,4.0,1.0,,4.0,1.0,,,,1.0,2.0,2.0,,2.0,,2.0,1.0,,,,
10648386,home,Lorient,Stéphane Diarra,stephane-diarra,S. Diarra,F,25,173,90,M,834881,EUR,913161600,F,7,7,False,16.0,14.0,,,7.0,7.0,7.0,9.0,5.0,,,,,66.0,31.0,6.8,4.0,0.1212,0.0136,0.0072648,2,,,,,,,,5.0,3.0,2.0,,2.0,,1.0,1.0,1.0,,,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,
10648386,home,Lorient,Terem Moffi,terem-moffi,T. Moffi,F,29,188,3115,M,894396,EUR,927590400,F,13,13,False,7.0,7.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,,,,,89.0,25.0,7.3,5.0,0.2739,0.1414,0.00308877,2,,,,,,,,7.0,8.0,,,3.0,,1.0,,4.0,,,1.0,,,,2.0,1.0,5.0,5.0,,3.0,1.0,1.0,,,
10648386,home,Lorient,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,1106451,EUR,1013385600,F,11,11,False,24.0,10.0,1.0,,5.0,9.0,5.0,16.0,8.0,,,,,90.0,44.0,8.3,23.0,0.1978,0.6802,0.0446802,1,,Dango Ouattara,,d.ouattara15,1.0,1.0,,7.0,11.0,,2.0,5.0,1.0,1.0,1.0,3.0,1.0,4.0,,,1.0,1.0,1.0,1.0,2.0,4.0,,3.0,1.0,,,,
10648386,home,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,D,37,37,True,6.0,3.0,,,3.0,4.0,,2.0,,,,,,24.0,14.0,6.4,5.0,0.116,0.0,2.416e-05,1,,,,,,,,2.0,4.0,1.0,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,2.0,,1.0,,,
10648386,home,Lorient,Ibrahima Kone,ibrahima-kone,I. Kone,F,9,190,817,M,873630,EUR,929491200,F,9,9,True,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,0.0,0.0,0.00016005,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,
10648386,home,Lorient,Teddy Bartouche,teddy-bartouche,T. Bartouche,G,1,178,46,M,962410,EUR,865468800,G,77,77,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10648386,home,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,D,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10648386,home,Lorient,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,M,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10648386,home,Lorient,Maxime Wackers,maxime-wackers,M. Wackers,D,,184,1,M,1046672,EUR,883612800,D,34,34,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10648386,home,Lorient,Samuel Loric,samuel-loric,S. Loric,M,2,183,39,M,989076,EUR,962755200,D,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10648386,home,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,M,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10648386,home,Lorient,Adrian Grbić,adrian-grbic,A. Grbić,F,9,188,310,M,282095,EUR,839116800,F,27,27,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10648386,away,Olympique Lyonnais,Anthony Lopes,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,11.0,11.0,1.0,1.0,10.0,10.0,1.0,1.0,5.0,1.0,3.0,,,90.0,20.0,6.0,,0.0,0.0,0.00020505,0,-1.3116,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
10648386,away,Olympique Lyonnais,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,996958,EUR,1053302400,D,27,27,False,59.0,53.0,1.0,,13.0,13.0,43.0,57.0,5.0,,,,,90.0,87.0,6.9,17.0,0.0,0.0,0.657039,0,,,,malogst,,11.0,3.0,4.0,2.0,2.0,,1.0,1.0,2.0,1.0,,2.0,,,2.0,,1.0,,,1.0,1.0,,,,,,,
10648386,away,Olympique Lyonnais,Thiago Mendes,thiago-mendes,T. Mendes,M,23,176,1626,M,329303,EUR,700617600,D,23,23,False,42.0,40.0,5.0,3.0,14.0,14.0,26.0,28.0,2.0,,,,,45.0,50.0,5.8,4.0,0.0,0.0,0.0181712,0,,,,,,,,8.0,2.0,,,1.0,,1.0,1.0,,,1.0,,2.0,,3.0,4.0,,3.0,1.0,,,,,,1.0,
10648386,away,Olympique Lyonnais,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2728,M,976421,EUR,1040083200,D,4,4,False,85.0,79.0,3.0,1.0,38.0,40.0,41.0,45.0,7.0,,,,,90.0,89.0,6.3,6.0,0.0,0.0,0.0269422,0,,,,,,,,2.0,3.0,,,,,,,2.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,
10648386,away,Olympique Lyonnais,Nicolás Tagliafico,nicolas-tagliafico,N. Tagliafico,D,3,172,10932,M,158243,EUR,715219200,D,3,3,False,53.0,47.0,1.0,,18.0,19.0,29.0,35.0,4.0,,,,,90.0,73.0,6.5,10.0,0.4173,0.1329,0.0970026,1,,,,tagliafico3,,1.0,,4.0,8.0,2.0,1.0,1.0,,4.0,4.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,2.0,,1.0,,1.0,,,
10648386,away,Olympique Lyonnais,Romain Faivre,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,M,15,15,False,20.0,16.0,,,2.0,2.0,15.0,21.0,2.0,,,,,45.0,28.0,6.5,9.0,0.0345,0.0877,0.114873,1,,,,,,3.0,1.0,2.0,1.0,,,1.0,,,,,,1.0,,,,,1.0,1.0,,2.0,,,,,,,
10648386,away,Olympique Lyonnais,Johann Lepenant,johann-lepenant,J. Lepenant,M,8,176,892,M,963299,EUR,1035244800,M,24,24,False,26.0,25.0,1.0,1.0,9.0,10.0,16.0,16.0,5.0,,,,,45.0,31.0,6.1,4.0,0.0,0.0,0.0115394,0,,,,,,,,5.0,1.0,2.0,,3.0,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,
10648386,away,Olympique Lyonnais,Maxence Caqueret,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,False,69.0,62.0,1.0,1.0,11.0,11.0,51.0,58.0,7.0,,,,,90.0,74.0,6.3,8.0,0.0,0.0,0.210617,0,,,,,,,,5.0,2.0,3.0,1.0,,,2.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,
