match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_totalCross,stat_aerialWon,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_wonContest,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,captain,stat_lastManTackle
11406815,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,49.0,39.0,18.0,8.0,37.0,43.0,2.0,6.0,1.0,5.0,1.0,2.0,1.0,90.0,56.0,6.8,10.0,0.00062504,0,0.0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406815,home,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10877,M,benpavard21,787505,EUR,827971200,D,28,28,False,33.0,32.0,2.0,1.0,28.0,28.0,4.0,5.0,,4.0,,,,45.0,40.0,6.7,2.0,0.00210236,0,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11406815,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,False,63.0,58.0,10.0,8.0,48.0,51.0,10.0,13.0,5.0,2.0,,,,90.0,73.0,7.1,6.0,0.00602667,0,,1.0,3.0,1.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11406815,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,55.0,45.0,11.0,6.0,30.0,37.0,16.0,21.0,1.0,5.0,,,,90.0,73.0,7.3,16.0,0.0702785,0,,3.0,7.0,,,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11406815,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,M,36,36,False,21.0,18.0,3.0,2.0,9.0,10.0,9.0,11.0,2.0,3.0,,,,84.0,37.0,7.6,6.0,0.0597899,2,,4.0,7.0,,,5.0,3.0,,2.0,,,,,4.0,2.0,,2.0,,,1.0,1.0,2.0,1.0,0.2998,0.5932,,,,,,,,
11406815,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,30.0,26.0,2.0,1.0,14.0,15.0,12.0,15.0,2.0,4.0,,,,70.0,39.0,6.5,5.0,0.0287352,3,,9.0,1.0,,,,3.0,,,,,2.0,1.0,,,,,,,3.0,,,,0.2711,,2.0,2.0,1.0,,,,,
11406815,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,50.0,46.0,4.0,3.0,36.0,39.0,12.0,15.0,1.0,5.0,,,,90.0,60.0,7.2,6.0,0.197631,0,,1.0,5.0,,,3.0,,4.0,2.0,,2.0,,,1.0,,,3.0,,,,,,,,,1.0,,,,,,,
11406815,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,38.0,29.0,4.0,2.0,12.0,13.0,17.0,26.0,1.0,7.0,,,,90.0,48.0,7.3,12.0,0.505338,0,,1.0,4.0,,2.0,3.0,1.0,1.0,1.0,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,
11406815,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,35.0,31.0,3.0,2.0,14.0,15.0,18.0,25.0,,4.0,,,,79.0,55.0,7.1,11.0,0.172122,4,,4.0,2.0,,,1.0,1.0,5.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,,,2.0,,1.0,,0.074,0.2929,,1.0,2.0,,,,,
11406815,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25521,M,m_thuram,791702,EUR,870825600,F,9,9,False,15.0,12.0,,,6.0,7.0,7.0,9.0,2.0,3.0,,,,90.0,30.0,7.7,5.0,0.0308323,4,,5.0,7.0,,,1.0,2.0,1.0,5.0,,1.0,,,1.0,1.0,2.0,1.0,,,,,1.0,,0.583,0.1093,2.0,2.0,1.0,1.0,1.0,3.0,,
11406815,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,13.0,11.0,,,4.0,4.0,7.0,10.0,,3.0,,,,79.0,29.0,7.0,8.0,0.00594617,5,,6.0,3.0,,,,2.0,1.0,2.0,,,2.0,,,3.0,1.0,,,,1.0,,2.0,,0.3303,0.1748,1.0,1.0,2.0,,,,True,
11406815,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5415,M,,906275,EUR,975456000,D,31,31,True,18.0,16.0,1.0,,12.0,13.0,4.0,5.0,,3.0,,,,45.0,23.0,6.5,4.0,0.00194205,0,,,2.0,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
11406815,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5601,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,4.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,,,,20.0,13.0,6.1,6.0,0.0103176,1,,6.0,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,0.0485,,1.0,,1.0,3.0,,,,
