match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_aerialWon,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,player_sofascoreId,captain,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goodHighClaim,stat_hitWoodwork
10408312,home,Espanyol,Joselu,joselu,Joselu,F,9,191,18060,M,69418,EUR,638496000,F,9,9,False,13.0,12.0,1.0,1.0,6.0,7.0,6.0,6.0,2.0,,,,,90.0,27.0,6.7,4.0,0.2141,0.0,0.00458656,2,,,1.0,3.0,5.0,2.0,1.0,,2.0,,,,3.0,,1.0,1.0,,,1.0,,,,,,,,joselumato,,2.0,,,
10408312,home,Espanyol,Aleix Vidal,aleix-vidal,A. Vidal,D,,178,364,,41218,EUR,619660800,D,22,22,True,12.0,9.0,1.0,,4.0,4.0,6.0,10.0,,,,,,30.0,16.0,6.8,4.0,0.0471,0.0296,0.0535231,1,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,
10408312,home,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175,1017,M,877262,EUR,838857600,M,20,20,True,22.0,14.0,3.0,3.0,3.0,7.0,11.0,17.0,1.0,,,,,30.0,28.0,6.6,11.0,0.0,0.0,0.0169103,0,,2.0,1.0,3.0,2.0,,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,
10408312,home,Espanyol,Nicolás Melamed,nicolas-melamed,N. Melamed,M,10,173,234,M,989878,EUR,986947200,M,21,21,True,9.0,7.0,1.0,1.0,2.0,2.0,5.0,7.0,1.0,,,,,9.0,10.0,6.6,2.0,0.0,0.0,0.0040808,0,,,,2.0,1.0,,,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,
10408312,home,Espanyol,Dani Gómez,dani-gomez,D. Gómez,F,9,177,229,M,888930,EUR,901756800,F,19,19,True,,,,,,,,,,,,,,9.0,2.0,6.5,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408312,home,Espanyol,José Carlos Lazo,jose-carlos-lazo,J. C. Lazo,M,16,177,91,M,605510,EUR,824428800,M,16,16,True,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,0.0,0.0,4.59e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408312,home,Espanyol,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408312,home,Espanyol,Álvaro Fernández,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408312,home,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183,6663,M,1064026,EUR,1063324800,D,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408312,home,Espanyol,Wassim Keddari,wassim-keddari,W. Keddari,D,5,183,448,M,1184318,EUR,1107388800,D,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Wassim Keddari,,,,,,,,,,
10408312,home,Espanyol,Daniel Villahermosa,daniel-villahermosa,D. Villahermosa,M,6,172,42,M,1012440,EUR,978393600,M,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408312,home,Espanyol,Roger Martínez,roger-martinez,R. Martínez,M,6,177,391,M,1085572,EUR,1072915200,M,35,35,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408312,home,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176,521,M,826010,EUR,939168000,M,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408312,away,Villarreal,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13363,M,128383,EUR,706320000,G,13,13,False,35.0,31.0,9.0,5.0,29.0,31.0,2.0,4.0,8.0,,,5.0,6.0,90.0,48.0,8.2,4.0,0.0,0.0,0.00119885,0,0.9374,,,,,,,,,,,,,,,,,,,,,,,,,,gerorulli,,,,2.0,
10408312,away,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176,444,M,53739,EUR,665452800,D,2,2,False,41.0,37.0,5.0,4.0,25.0,26.0,12.0,16.0,3.0,,,,,77.0,54.0,6.8,6.0,0.0,0.0,0.00556883,0,,1.0,,1.0,1.0,,,,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,
10408312,away,Villarreal,Raúl Albiol,raul-albiol,R. Albiol,D,39,190,1235,M,3041,EUR,494640000,D,3,3,False,66.0,60.0,8.0,6.0,48.0,51.0,12.0,15.0,5.0,,,,,90.0,76.0,7.7,6.0,0.0,0.0,0.0150804,0,,,,2.0,3.0,1.0,1.0,,4.0,2.0,1.0,1.0,,,,,2.0,,1.0,2.0,,,,,,,,True,,,,
10408312,away,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,5,5,False,79.0,68.0,9.0,3.0,45.0,48.0,23.0,31.0,4.0,,,,,90.0,88.0,7.3,11.0,0.0,0.0,0.129264,0,,,,,1.0,,,,8.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
10408312,away,Villarreal,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,False,44.0,37.0,3.0,2.0,22.0,25.0,15.0,21.0,2.0,,,,,90.0,68.0,7.2,12.0,0.0293,0.0,0.0122746,1,,2.0,2.0,6.0,6.0,2.0,,,2.0,1.0,2.0,1.0,2.0,2.0,,,,1.0,2.0,,,,,,,1.0,,,,,,
10408312,away,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,,187,342,M,16701,EUR,584582400,M,6,6,False,33.0,31.0,1.0,1.0,8.0,8.0,23.0,25.0,4.0,,,,,70.0,45.0,6.9,5.0,0.0798,0.1415,0.0276422,1,,,,1.0,4.0,,,1.0,1.0,,1.0,,3.0,,1.0,2.0,,,,,,,,,,,,,,,,
10408312,away,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,False,79.0,76.0,8.0,6.0,29.0,29.0,47.0,53.0,2.0,,,,,85.0,94.0,7.3,8.0,0.0921,0.0,0.0478504,1,,3.0,1.0,2.0,3.0,1.0,1.0,,2.0,,1.0,1.0,,,,1.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,
10408312,away,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,14,178,191,M,153966,EUR,687657600,M,14,14,False,43.0,39.0,2.0,1.0,15.0,16.0,24.0,27.0,3.0,,,,,70.0,50.0,6.6,5.0,0.0,0.0,0.0312094,0,,,,3.0,4.0,1.0,,,1.0,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,
10408312,away,Villarreal,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,822470,EUR,927331200,F,11,11,False,35.0,29.0,3.0,1.0,12.0,12.0,17.0,23.0,8.0,,,,,90.0,51.0,6.6,16.0,0.1047,0.0,0.0889925,1,,,,7.0,3.0,7.0,2.0,,,,,,,,2.0,3.0,,,1.0,,4.0,,,,,1.0,chukwuezesamuel8,,,,,
10408312,away,Villarreal,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,827064,EUR,854668800,F,9,9,False,8.0,7.0,,,1.0,1.0,6.0,7.0,1.0,,,,,77.0,14.0,6.5,5.0,0.0707,0.0,0.00518448,2,,,1.0,2.0,,,,,,,,,,,1.0,3.0,,1.0,,,,,,,,1.0,,,1.0,,,
10408312,away,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,F,21,21,False,35.0,30.0,3.0,2.0,7.0,7.0,23.0,30.0,2.0,,,,,90.0,58.0,7.3,13.0,0.3441,0.2406,0.0382357,4,,2.0,,7.0,6.0,3.0,1.0,2.0,2.0,,3.0,1.0,2.0,1.0,1.0,3.0,3.0,,,,2.0,,,,,1.0,,,1.0,,,1.0
10408312,away,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,True,13.0,13.0,1.0,1.0,8.0,8.0,6.0,6.0,2.0,,,,,20.0,21.0,7.0,2.0,0.0,0.0,0.0377184,0,,1.0,,2.0,4.0,1.0,,,1.0,,2.0,2.0,2.0,,1.0,,,,,,2.0,,,1.0,,,alexbaena,,,,,
10408312,away,Villarreal,Francis Coquelin,francis-coquelin,F. Coquelin,M,13,178,472,M,40672,EUR,674092800,M,19,19,True,9.0,7.0,,,6.0,7.0,1.0,2.0,3.0,,,,,20.0,10.0,6.7,2.0,0.0,0.0,0.00066829,0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10408312,away,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,8,187,6465,M,873189,EUR,884563200,D,8,8,True,3.0,3.0,,,3.0,3.0,,,2.0,,,,,13.0,7.0,6.7,1.0,0.0,0.0,3.411e-05,0,,,,,,,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,juanfoyth,,,,,
10408312,away,Villarreal,Gerard Moreno,gerard-moreno,G. Moreno,F,7,180,4001,M,146866,EUR,702604800,F,7,7,True,6.0,3.0,,,1.0,1.0,2.0,5.0,2.0,,,,,13.0,11.0,6.4,7.0,0.0,0.0,0.00320614,0,,,1.0,2.0,2.0,1.0,,,,,,,,,,3.0,,,2.0,,,,,,,,GerardMoreno9,,,,,
10408312,away,Villarreal,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178,430,M,826004,EUR,916099200,M,20,20,True,3.0,3.0,,,,,3.0,3.0,,,,,,10.0,3.0,6.5,,0.0,0.0,0.00232134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408312,away,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,,188,1240,M,26937,EUR,399600000,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408312,away,Villarreal,Iker Álvarez,iker-alvarez,I. Álvarez,G,1,190,313,M,1005638,EUR,996019200,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408312,away,Villarreal,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408312,away,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,122810,EUR,688089600,D,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,aissamandi23,,,,,
10408312,away,Villarreal,José Luis Morales,jose-luis-morales,J. L. Morales,F,11,180,1811,M,344129,EUR,553996800,F,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408312,away,Villarreal,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,1085381,EUR,992995200,F,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Nicolas Jackson,,,,,NJackson11,,,,,
