match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,confirmed,isHome,id,incidentClass,player_id,player_name,length,from,playerName,rescinded,injury,reason
11401855,FT,4.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11401855,,,,,90,3.0,,1,,,varDecision,False,False,20219.0,goalAwarded,1184054.0,Kodai Sano,,,,,,
11401855,,,,,90,0.0,,1,,,injuryTime,,,,,,,6.0,,,,,
11401855,,4.0,0.0,,87,,,4,,,goal,,True,172296977.0,penalty,986395.0,Ricardo Pepi,,penalty,,,,
11401855,,,,,86,,,5,,,card,,False,120897081.0,yellow,32260.0,Bas Dost,,,Bas Dost,False,,
11401855,,,,,86,,,5,,,varDecision,False,True,20217.0,penaltyAwarded,986395.0,Ricardo Pepi,,,,,,
11401855,,,,,83,,,8,,,substitution,,True,122014412.0,regular,,,,,,,False,
11401855,,,,,83,,,8,,,substitution,,True,122014411.0,regular,,,,,,,False,
11401855,,,,,72,,,19,,,substitution,,False,122014295.0,regular,,,,,,,False,
11401855,,,,,72,,,19,,,substitution,,False,122014294.0,regular,,,,,,,False,
11401855,,,,,63,,,28,,,substitution,,True,122014230.0,regular,,,,,,,False,
11401855,,,,,63,,,28,,,substitution,,True,122014229.0,regular,,,,,,,False,
11401855,,,,,62,,,29,,,card,,False,120896781.0,yellow,918435.0,Mathias Ross,,,Mathias Ross,False,,Foul
11401855,,,,,59,,,32,,,substitution,,False,122014187.0,regular,,,,,,,False,
11401855,,,,,59,,,32,,,substitution,,False,122014186.0,regular,,,,,,,False,
11401855,,,,,56,,,35,,,substitution,,True,122014176.0,injury,,,,,,,True,
11401855,,3.0,0.0,,49,,,42,,,goal,,True,172295744.0,penalty,40878.0,Luuk de Jong,,penalty,,,,
11401855,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11401855,,,,,45,0.0,,1,,,injuryTime,,,,,,,3.0,,,,,
11401855,,2.0,0.0,,38,,,8,,,goal,,True,172294582.0,regular,875136.0,Noa Lang,,,,,,
11401855,,1.0,0.0,,37,,,9,,,goal,,True,172294500.0,regular,40878.0,Luuk de Jong,,,,,,
11401855,,,,,36,,,10,,,substitution,,False,122013874.0,injury,,,,,,,True,
11401855,,,,,33,,,13,,,card,,True,120896535.0,yellow,40878.0,Luuk de Jong,,,Luuk de Jong,False,,Foul
11401855,,,,,26,,,20,,,card,,False,120896512.0,yellow,1012639.0,Brayann Pereira,,,Brayann Pereira,False,,Foul
