match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_totalContest,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12420992,home,FCV Dender,Guillaume Dietsch,,,guillaume-dietsch,G. Dietsch,G,30,184,77,M,986770,EUR,987465600,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420992,home,FCV Dender,Ridwane M'Barki,,,ridwane-mbarki,R. M'Barki,D,10,173,39,M,842287,EUR,773107200,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420992,home,FCV Dender,Kéres Masangu,,,keres-masangu,K. Masangu,M,6,185,37,M,867253,EUR,952387200,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420992,home,FCV Dender,Ali Akman,Ali,Akman,akman-ali,A. Akman,F,9,174,408,M,958227,EUR,1019088000,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420992,away,KV Kortrijk,Patrik Sigurdur Gunnarsson,,,patrik-sigurdur-gunnarsson,P. S. Gunnarsson,G,31,188,108,M,879496,EUR,974246400,G,31,31,False,18.0,11.0,12.0,5.0,0.0,7.0,8.0,4.0,10.0,,,11.0,1.0,2.0,90.0,31.0,5.9,7.0,0.00279236,0,-1.9497,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
12420992,away,KV Kortrijk,Ryan Alebiosu,,,ryan-alebiosu,R. Alebiousu,M,2,188,779,M,1014441,EUR,1008547200,D,2,2,False,24.0,21.0,1.0,,0.0,11.0,12.0,11.0,16.0,,5.0,2.0,,,90.0,47.0,6.0,15.0,0.0922434,2,,4.0,1.0,,1.0,,3.0,3.0,1.0,1.0,1.0,1.0,,,,,1.0,,0.0614,4.0,,,,,,1.0,,,,
12420992,away,KV Kortrijk,Mark Mampasi,,,mark-mampasi,M. Mampasi,D,18,185,119,M,998740,EUR,1047427200,D,4,4,False,38.0,31.0,4.0,2.0,0.0,15.0,17.0,16.0,21.0,3.0,6.0,2.0,,,78.0,47.0,5.7,10.0,0.0108156,0,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,
12420992,away,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,6,187,281,M,1068519,EUR,916272000,D,44,44,False,53.0,41.0,14.0,5.0,0.0,27.0,31.0,14.0,22.0,2.0,2.0,4.0,,,90.0,61.0,6.3,12.0,0.0123685,0,,,,1.0,3.0,,2.0,2.0,1.0,,,,1.0,1.0,,,,1.0,,,,True,,,,,,,,
12420992,away,KV Kortrijk,Haruya Fujii,,,fujii-haruya,H. Fujii,D,13,186,241,M,929608,EUR,977788800,D,24,24,False,67.0,49.0,10.0,3.0,0.0,23.0,29.0,26.0,38.0,1.0,2.0,5.0,,,90.0,82.0,6.5,19.0,0.0230327,0,,,,3.0,5.0,1.0,3.0,2.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,
12420992,away,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180,102,M,923974,EUR,992304000,D,11,11,False,22.0,19.0,,,0.0,5.0,6.0,14.0,18.0,3.0,5.0,3.0,,,69.0,38.0,6.1,8.0,0.0136279,1,,2.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,0.0379,,,,,,,1.0,,,,
12420992,away,KV Kortrijk,Takuro Kaneko,,,kaneko-takuro,T. Kaneko,M,77,178,740,M,980430,EUR,870220800,M,30,30,False,28.0,23.0,2.0,2.0,0.0,6.0,7.0,17.0,29.0,1.0,4.0,2.0,,,59.0,43.0,7.4,15.0,0.0329059,1,,8.0,,2.0,5.0,2.0,,,1.0,,1.0,,,,,,,,0.7402,3.0,2.0,,1.0,0.8846,1.0,,,,,
12420992,away,KV Kortrijk,Tomoki Takamine,,,takamine-tomoki,T. Takamine,M,31,177,78,M,981064,EUR,883353600,M,23,23,False,42.0,36.0,7.0,4.0,0.0,8.0,8.0,28.0,34.0,1.0,6.0,2.0,,,90.0,53.0,6.6,9.0,0.0334036,0,,,,2.0,5.0,1.0,2.0,,1.0,1.0,,2.0,,,2.0,,,1.0,0.4759,1.0,1.0,,,0.2871,,,,,,
12420992,away,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,M,6,6,False,45.0,36.0,4.0,1.0,0.0,7.0,7.0,30.0,40.0,1.0,7.0,3.0,,,69.0,64.0,7.0,12.0,0.0575031,2,,2.0,1.0,1.0,9.0,2.0,,1.0,2.0,1.0,,,,2.0,3.0,,2.0,4.0,0.0321,3.0,2.0,,,,,,,,,
12420992,away,KV Kortrijk,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170,2010,M,1007528,EUR,961804800,M,10,10,False,31.0,28.0,,,1.0,5.0,6.0,24.0,29.0,2.0,5.0,3.0,,,59.0,56.0,8.0,12.0,0.296356,2,,4.0,1.0,,8.0,,1.0,1.0,2.0,3.0,3.0,1.0,,2.0,,1.0,1.0,,0.0579,8.0,6.0,,1.0,0.3035,,,,,,
12420992,away,KV Kortrijk,Nacho Ferri,,,nacho-ferri,N. Ferri,F,90,192,459,M,1196903,EUR,1096934400,F,19,19,False,14.0,9.0,,,0.0,2.0,2.0,7.0,13.0,5.0,5.0,1.0,,,81.0,21.0,6.8,6.0,0.0128548,1,,1.0,,2.0,4.0,,,,,,,,,,,,1.0,,0.1333,2.0,2.0,,,,,,,,,
12420992,away,KV Kortrijk,Massimo Bruno,,,massimo-bruno,M. Bruno,M,17,177,60,M,94298,EUR,748224000,M,17,17,True,10.0,10.0,,,0.0,2.0,2.0,8.0,13.0,,,,,,31.0,20.0,6.5,8.0,0.00657818,0,,5.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
12420992,away,KV Kortrijk,Thierry Ambrose,,,thierry-ambrose,T. Ambrose,F,68,178,423,M,356024,EUR,859507200,F,68,68,True,7.0,5.0,,,0.0,4.0,4.0,1.0,3.0,3.0,3.0,,,,31.0,8.0,6.5,2.0,0.0330599,0,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12420992,away,KV Kortrijk,Iver Fossum,,,iver-fossum,I. Fossum,M,8,180,83,M,280993,EUR,834796800,M,14,14,True,17.0,13.0,3.0,1.0,0.0,3.0,3.0,10.0,14.0,,,4.0,,,21.0,22.0,6.8,4.0,0.0179516,0,,,,,4.0,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,
12420992,away,KV Kortrijk,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181,189,M,960007,EUR,918604800,F,7,7,True,5.0,3.0,,,0.0,,,3.0,6.0,,1.0,,,,21.0,10.0,6.5,4.0,0.00227866,0,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
12420992,away,KV Kortrijk,Billal Messaoudi,,,billal-messaoudi,B. Messaoudi,M,9,184,641,M,1125840,EUR,882662400,F,45,45,True,3.0,1.0,,,0.0,,,1.0,3.0,1.0,1.0,,,,9.0,3.0,6.5,2.0,0.00050413,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12420992,away,KV Kortrijk,Lucas Pirard,,,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,95,95,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420992,away,KV Kortrijk,Bram Lagae,Bram,Lagae,bram-lagae,B. Lagae,D,4,183,177,M,1126688,EUR,1074038400,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420992,away,KV Kortrijk,Kristiyan Malinov,,,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420992,away,KV Kortrijk,Nathan Huygevelde,,,nathan-huygevelde,N. Huygevelde,M,35,185,46,M,1388593,EUR,1074816000,M,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
