match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_outfielderBlock,stat_totalOffside,captain,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_onTargetScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_goals,stat_goalAssist,stat_bigChanceMissed
10433988,home,MKE Ankaragücü,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,32,32,False,25.0,17.0,12.0,4.0,15.0,16.0,2.0,9.0,10.0,1.0,1.0,2.0,2.0,1.0,1.0,90.0,35.0,5.4,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433988,home,MKE Ankaragücü,Kévin Malcuit,kevin-malcuit,K. Malcuit,D,,178,215,,115666,EUR,680918400,D,24,24,False,31.0,16.0,8.0,3.0,7.0,12.0,10.0,21.0,3.0,,,,,,,60.0,52.0,6.4,18.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10433988,home,MKE Ankaragücü,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194,313,M,151900,EUR,765072000,D,26,26,False,64.0,56.0,3.0,1.0,48.0,53.0,8.0,11.0,7.0,,,,,,,90.0,76.0,6.5,8.0,0,,,3.0,2.0,3.0,3.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
10433988,home,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189,775,M,858004,EUR,892598400,D,18,18,False,59.0,54.0,4.0,2.0,46.0,50.0,8.0,9.0,9.0,,,,,,,90.0,66.0,6.3,7.0,0,,,2.0,3.0,1.0,,2.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10433988,home,MKE Ankaragücü,Yasin Güreler,yasin-gureler,Y. Güreler,D,27,187,2,M,816426,EUR,678412800,D,17,17,False,38.0,30.0,3.0,1.0,16.0,17.0,14.0,23.0,4.0,,,,,,,78.0,70.0,6.3,17.0,1,2.0,,6.0,7.0,,,3.0,2.0,3.0,3.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
10433988,home,MKE Ankaragücü,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,48,48,False,30.0,23.0,3.0,3.0,12.0,13.0,11.0,17.0,5.0,,,,,,,78.0,45.0,7.0,12.0,0,,,1.0,4.0,1.0,,,,2.0,,1.0,,,1.0,,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,,
10433988,home,MKE Ankaragücü,Tolga Ciğerci,tolga-cigerci,T. Ciğerci,M,38,185,114,M,120298,EUR,701308800,M,30,30,False,64.0,59.0,10.0,8.0,35.0,35.0,24.0,30.0,9.0,,,,,,,90.0,83.0,7.1,11.0,1,1.0,,3.0,6.0,,2.0,4.0,3.0,,1.0,1.0,,,2.0,,,,,2.0,,,True,1.0,,,,,,,,
10433988,home,MKE Ankaragücü,Giorgi Beridze,giorgi-beridze,G. Beridze,F,7,174,144,M,798377,EUR,863395200,M,21,21,False,17.0,10.0,,,4.0,5.0,6.0,12.0,2.0,,,,,,,71.0,25.0,6.2,11.0,1,,,5.0,2.0,,,,,1.0,1.0,,1.0,,1.0,,2.0,,,2.0,,2.0,,,,,1.0,,,,,
10433988,home,MKE Ankaragücü,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,M,54,54,False,44.0,34.0,5.0,3.0,10.0,12.0,25.0,34.0,4.0,,,,,,,90.0,61.0,7.3,17.0,0,2.0,1.0,7.0,9.0,,1.0,4.0,3.0,2.0,,3.0,3.0,2.0,4.0,,3.0,3.0,,,,,,,,,,,,,,
10433988,home,MKE Ankaragücü,Jesé Rodríguez,jese-rodriguez,Jesé,F,10,178,1127,M,110781,EUR,730684800,M,10,10,False,8.0,5.0,1.0,,2.0,3.0,3.0,6.0,3.0,,,,,,,60.0,18.0,6.1,8.0,1,1.0,,3.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,,,1.0,,1.0,,,,,,,,
