match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_unsuccessfulTouch,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,player_firstName,player_lastName,stat_goodHighClaim,stat_punches,stat_errorLeadToAShot,stat_totalOffside
12504373,home,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,81,81,False,21.0,15.0,1.0,,0.0,5.0,7.0,18.0,,3.0,,,,,87.0,38.0,7.8,11.0,0.199117,6,,giacomo.raspadori,,11.0,4.0,1.0,1.0,1.0,3.0,,,1.0,,,2.0,1.0,1.0,,1.2412,2.0,,,2.0,,4.0,,1.4924,,1.0,1.0,1.0,,,,,,
12504373,home,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,True,6.0,2.0,,,0.0,1.0,1.0,5.0,1.0,2.0,,,,,9.0,8.0,6.7,4.0,0.00316941,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504373,home,Napoli,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,548660,EUR,834451200,M,15,15,True,,,,,0.0,,,,3.0,1.0,,,,,10.0,5.0,6.8,,,1,,,,,,,,,2.0,,,,,,,,1.0,,0.0389,,1.0,,,,,,,,1.0,,,,,,,,
12504373,home,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,9.0,6.0,6.3,,0.0015219,1,,simeonegiovanni,,1.0,,,2.0,2.0,1.0,,,,,,1.0,,,,0.5119,,,,,,1.0,,0.6693,,,1.0,,,,,,,
12504373,home,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,True,2.0,1.0,,,0.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,1.0,7.5e-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504373,home,Napoli,Simone Scuffet,simone-scuffet,S. Scuffet,G,22,193,684,M,284349,EUR,833500800,G,96,96,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504373,home,Napoli,Nikita Contini,nikita-contini,N. Contini,G,14,190,976,M,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504373,home,Napoli,Rafa Marín,rafa-marin,R. Marín,D,4,190,2354,M,984623,EUR,1021766400,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504373,home,Napoli,Luis Hasa,luis-hasa,L. Hasa,M,70,172,994,M,1082407,EUR,1073347200,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504373,home,Napoli,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,F,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504373,home,Napoli,Noah Okafor,noah-okafor,N. Okafor,F,19,185,5947,M,865523,EUR,959126400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,noah.arinze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504373,away,Fiorentina,David De Gea,david-de-gea,D. De Gea,G,43,192,23723,M,69378,EUR,657936000,G,43,43,False,41.0,32.0,17.0,8.0,0.0,27.0,29.0,12.0,2.0,9.0,7.0,9.0,1.0,1.0,90.0,63.0,9.2,10.0,0.00134651,0,1.5052,d_degea,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,
12504373,away,Fiorentina,Pietro Comuzzo,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,1210848,EUR,1108857600,D,15,15,False,33.0,27.0,4.0,1.0,0.0,21.0,24.0,9.0,4.0,2.0,,,,,74.0,44.0,6.6,8.0,0.00117944,0,,,,6.0,,,1.0,2.0,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,2.0,,,,,,Pietro Comuzzo,,,,,
12504373,away,Fiorentina,Pablo Marí,pablo-mari,P. Marí,D,30,191,1707,M,208988,EUR,746755200,D,18,18,False,55.0,50.0,7.0,3.0,0.0,39.0,40.0,15.0,3.0,5.0,,,,,90.0,64.0,6.6,5.0,0.00605375,0,,,,11.0,,,1.0,2.0,3.0,,,,,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
12504373,away,Fiorentina,Luca Ranieri,luca-ranieri,L. Ranieri,D,6,187,1115,M,893998,EUR,924825600,D,6,6,False,42.0,33.0,7.0,3.0,0.0,18.0,24.0,19.0,4.0,4.0,,,,,59.0,54.0,6.6,11.0,0.035471,0,,,True,16.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12504373,away,Fiorentina,Dodô,dodo,Dodô,D,2,166,3348,M,822518,EUR,911260800,M,2,2,False,48.0,42.0,1.0,,0.0,29.0,32.0,20.0,1.0,2.0,,,,,90.0,66.0,6.5,12.0,0.0226108,0,,,,14.0,4.0,1.0,,1.0,3.0,,,,,,1.0,,1.0,,,,1.0,,3.0,1.0,,,,,,,,,,,,,
12504373,away,Fiorentina,Cher Ndour,ndour-cher,C. Ndour,M,27,190,2173,M,1114422,EUR,1090886400,M,27,27,False,36.0,28.0,1.0,,0.0,15.0,17.0,19.0,2.0,4.0,,,,,90.0,47.0,6.6,9.0,0.0169253,1,,,,13.0,,,4.0,8.0,3.0,,,1.0,,1.0,,,1.0,,0.0393,1.0,3.0,1.0,,3.0,,1.0,,,,,,,,,,,
12504373,away,Fiorentina,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,317301,EUR,776131200,M,32,32,False,48.0,42.0,9.0,4.0,0.0,24.0,25.0,23.0,1.0,1.0,,,,,81.0,53.0,6.4,9.0,0.0587504,0,,,,18.0,,,1.0,4.0,,,,,,1.0,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,
12504373,away,Fiorentina,Nicolò Fagioli,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,901850,EUR,981936000,M,44,44,False,60.0,55.0,8.0,6.0,0.0,24.0,27.0,37.0,,7.0,,,,,90.0,74.0,7.0,12.0,0.857239,1,,nicolofagioli,,32.0,4.0,1.0,,4.0,3.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,0.0374,3.0,,2.0,1.0,1.0,,,,,,,,,,,,2.0,
12504373,away,Fiorentina,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,972886,EUR,973728000,M,65,65,False,21.0,17.0,1.0,,0.0,9.0,11.0,10.0,,2.0,,,,,58.0,38.0,6.3,8.0,0.0154884,0,,,,8.0,,,1.0,6.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,
12504373,away,Fiorentina,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,804909,EUR,866332800,F,10,10,False,42.0,39.0,2.0,1.0,0.0,16.0,17.0,26.0,,1.0,,,,,90.0,52.0,6.9,8.0,0.0290998,2,,,,23.0,1.0,,,5.0,1.0,,,,,1.0,,,1.0,2.0,0.3487,,,2.0,2.0,1.0,2.0,,0.3976,,,1.0,1.0,,,,,,
12504373,away,Fiorentina,Moise Kean,moise-kean,M. Kean,F,20,183,15084,M,835601,EUR,951696000,F,20,20,False,12.0,6.0,,,1.0,2.0,5.0,7.0,,,,,,,90.0,26.0,6.6,10.0,0.00938373,3,,moise_kean,,4.0,,,2.0,5.0,4.0,3.0,,2.0,,,1.0,1.0,2.0,,0.7,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0
12504373,away,Fiorentina,Robin Gosens,robin-gosens,R. Gosens,D,21,183,3165,M,377118,EUR,773366400,D,21,21,True,21.0,16.0,2.0,,0.0,9.0,9.0,12.0,2.0,4.0,,,,,32.0,28.0,6.6,6.0,0.0116492,0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504373,away,Fiorentina,Marin Pongračić,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,True,39.0,33.0,4.0,4.0,0.0,17.0,18.0,22.0,,4.0,,,,,31.0,45.0,6.8,9.0,0.018373,0,,,,16.0,1.0,,,1.0,3.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,
12504373,away,Fiorentina,Matias Moreno,matias-moreno,M. Moreno,D,2,195,1092,M,1496360,EUR,1064361600,D,22,22,True,9.0,7.0,1.0,1.0,0.0,6.0,7.0,2.0,3.0,,,,,,16.0,15.0,6.9,2.0,0.00021664,0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,Matias Moreno,,,,,
12504373,away,Fiorentina,Lucas Beltrán,lucas-beltran,L. Beltrán,M,15,177,3780,M,962029,EUR,985824000,F,9,9,True,6.0,3.0,1.0,,0.0,2.0,2.0,5.0,,,,,,,9.0,9.0,6.7,4.0,0.00429444,0,,beltranlucass,,1.0,1.0,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
12504373,away,Fiorentina,Tommaso Martinelli,martinelli-tommaso,T. Martinelli,G,50,194,712,M,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504373,away,Fiorentina,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193,1591,M,136856,EUR,636854400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504373,away,Fiorentina,Yacine Adli,yacine-adli,Y. Adli,M,29,187,3790,M,859024,EUR,964828800,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,adliyacine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504373,away,Fiorentina,Amir Richardson,amir-richardson,A. Richardson,M,25,195,11630,M,1121333,EUR,1011830400,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,ami2r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amir Richardson,,,,,
12504373,away,Fiorentina,Maat Daniel Caprini,maat-daniel-caprini,M. D. Caprini,M,28,180,526,M,1477340,EUR,1139616000,F,63,63,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
