match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_clearanceOffLine,player_firstName,player_lastName,stat_dispossessed,player_sofascoreId,stat_bigChanceCreated,captain,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox
12624996,home,Al-Ittihad,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,818779,EUR,752112000,F,21,21,False,13.0,11.0,1.0,,0.0,2.0,2.0,9.0,12.0,1.0,11.0,3.0,,,1.0,,,,,,,73.0,23.0,7.1,9.0,1,1.0,6.0,2.0,1.0,,,,,1.0,1.0,3.0,2.0,1.0,,,,,2.0,,,,,,1.0,1.0,1.0,
12624996,home,Al-Ittihad,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179.0,398,M,847235,EUR,712627200,D,15,15,True,2.0,2.0,,,0.0,2.0,2.0,,,,,1.0,,,1.0,,,,,,,17.0,5.0,6.8,,0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12624996,home,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800,F,24,24,True,7.0,7.0,,,0.0,,,7.0,7.0,,3.0,2.0,,,2.0,2.0,,,,,,20.0,14.0,6.7,2.0,0,,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,
12624996,home,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000,F,22,22,True,,,,,0.0,,,,,,,,,,,,,,,,,1.0,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12624996,home,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624996,home,Al-Ittihad,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Muath Muath,,,,,,,,,,,
12624996,home,Al-Ittihad,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Abduleallah Hawsawi,,,,,,,,,,,
12624996,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Awad Al Nashri,,,,,,,,,,,
12624996,home,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624996,home,Al-Ittihad,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624996,away,Al-Ahli,Abdulrahman Al Sanbi,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,1066728,EUR,981072000,G,1,1,False,20.0,16.0,6.0,2.0,0.0,16.0,16.0,,4.0,,,,,1.0,9.0,,,3.0,,1.0,1.0,90.0,29.0,6.9,5.0,0,,,,,,,,,,,,,,,,Abdulrahman Al Sanbi,,,,,,,,,,,1.0
12624996,away,Al-Ahli,Ali Majrashi,ali-majrashi,A. Majrashi,D,27,177.0,404,M,917035,EUR,938736000,D,27,27,False,26.0,16.0,7.0,2.0,0.0,11.0,12.0,5.0,15.0,2.0,9.0,9.0,6.0,2.0,6.0,3.0,,,,,,90.0,46.0,6.3,16.0,0,1.0,2.0,,,,,,,4.0,1.0,4.0,1.0,,,,,,,,,,,,,,,
12624996,away,Al-Ahli,Rayan Hamed,rayan-hamed,R. Hamed,D,46,176.0,226,M,1429251,EUR,1018656000,D,46,46,False,53.0,44.0,9.0,2.0,0.0,36.0,38.0,8.0,15.0,5.0,2.0,9.0,,3.0,6.0,,,,,,,90.0,68.0,7.0,11.0,1,,2.0,,,,,,,4.0,1.0,,,,1.0,,Rayan Hamed,,,,,,,,,,,
12624996,away,Al-Ahli,Roger Ibañez,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,888949,EUR,911779200,D,3,3,False,50.0,45.0,6.0,5.0,0.0,33.0,35.0,12.0,15.0,2.0,7.0,6.0,2.0,2.0,3.0,,,,,,,90.0,61.0,6.9,7.0,1,,1.0,,,,,1.0,1.0,4.0,2.0,1.0,3.0,,1.0,,,,1.0,,,,,,,,1.0,
12624996,away,Al-Ahli,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200,D,31,31,False,20.0,14.0,2.0,,0.0,5.0,8.0,10.0,15.0,,5.0,7.0,4.0,4.0,,2.0,,,,,,82.0,47.0,7.0,10.0,0,3.0,,1.0,,,,1.0,,5.0,4.0,1.0,,,,,Saad Yaslam Balobaid,,,,,,1.0,,,,,
12624996,away,Al-Ahli,Franck Kessié,franck-kessie,F. Kessié,M,79,183.0,43381,M,359226,EUR,850953600,M,79,79,False,45.0,40.0,9.0,7.0,0.0,21.0,22.0,20.0,24.0,,5.0,3.0,,,10.0,2.0,,,,,,90.0,62.0,7.2,10.0,3,1.0,1.0,,,1.0,,,3.0,1.0,1.0,2.0,4.0,,,,,,1.0,franckkessie,,True,1.0,,2.0,,,
12624996,away,Al-Ahli,Ali Al-Asmari,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,881838,EUR,853027200,M,40,40,False,41.0,33.0,4.0,1.0,0.0,26.0,30.0,7.0,11.0,,4.0,3.0,,,8.0,,,,,,,69.0,53.0,7.3,10.0,1,,1.0,2.0,1.0,,,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,
12624996,away,Al-Ahli,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,158213,EUR,667094400,M,7,7,False,38.0,28.0,4.0,2.0,0.0,12.0,16.0,20.0,28.0,1.0,4.0,4.0,2.0,,7.0,1.0,,,,,,90.0,55.0,7.4,17.0,1,6.0,,3.0,2.0,1.0,,,,,,4.0,1.0,6.0,,,,,,RMahrez,,,4.0,,,,1.0,
12624996,away,Al-Ahli,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184.0,5191,M,1010505,EUR,1022457600,M,24,24,False,15.0,12.0,1.0,,0.0,5.0,5.0,7.0,12.0,,5.0,2.0,1.0,,3.0,2.0,,,,,,89.0,27.0,6.4,9.0,0,2.0,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12624996,away,Al-Ahli,Firas Al-Buraikan,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400,M,9,9,False,14.0,9.0,1.0,1.0,0.0,,1.0,9.0,14.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,90.0,22.0,6.8,7.0,0,1.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,
12624996,away,Al-Ahli,Ivan Toney,ivan-toney,I. Toney,F,17,185.0,12718,M,290927,EUR,826934400,F,99,99,False,14.0,6.0,1.0,,0.0,2.0,3.0,4.0,11.0,1.0,7.0,3.0,,1.0,6.0,1.0,,,,,,90.0,27.0,6.4,12.0,2,,2.0,1.0,1.0,,,,,,,2.0,3.0,,1.0,,,,2.0,ivantoney,,,,1.0,1.0,,2.0,
12624996,away,Al-Ahli,Ziyad Aljohani,ziyad-aljohani,Z. Aljohani,M,30,180.0,354,M,1048372,EUR,1005436800,M,30,30,True,18.0,17.0,2.0,2.0,0.0,7.0,7.0,10.0,11.0,,3.0,3.0,1.0,,2.0,1.0,,,,,,21.0,24.0,6.7,2.0,1,,1.0,,,1.0,,,,2.0,1.0,,,,,,Ziyad Aljohani,,1.0,,,,,,,,,
12624996,away,Al-Ahli,Roberto Firmino,roberto-firmino,R. Firmino,M,9,181.0,30860,M,143697,EUR,686361600,F,10,10,True,12.0,8.0,,,0.0,4.0,6.0,4.0,6.0,1.0,3.0,3.0,,,4.0,1.0,,,,,,8.0,17.0,6.8,5.0,0,,1.0,1.0,1.0,,,,1.0,,,,2.0,,,,,,1.0,BobbyFirmino,,,,,,,,
12624996,away,Al-Ahli,Sumaihan Al-Nabit,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,893167,EUR,827884800,M,8,8,True,1.0,1.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,1.0,4.0,,2.0,0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12624996,away,Al-Ahli,Abdullah Abdo,abdullah-abdo,A. Abdo,G,62,,107,M,1522211,EUR,1024963200,G,62,62,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Abdullah Abdo,,,,,,,,,,,
12624996,away,Al-Ahli,Bassam Al-Hurayji,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Mohammed Bassam Alhurayji,,,,,,,,,,,
12624996,away,Al-Ahli,Abdullah Al-Amar,abdullah-al-amar,A. Al-Amar,D,,177.0,110,M,817911,EUR,762480000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624996,away,Al-Ahli,Mohammed Sulaiman,sulaiman-mohammed,M. Sulaiman,D,5,180.0,243,M,1854314,EUR,1081382400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624996,away,Al-Ahli,Alexsander,alexsander,Alexsander,M,5,178.0,1981,M,1185617,EUR,1065571200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Alexsander,,,,,,,,,,,
12624996,away,Al-Ahli,Abdulkarim Darisi,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,1548394,EUR,1050537600,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
