match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialLost,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_goals,stat_wasFouled,stat_goalAssist,stat_totalCross,stat_bigChanceCreated,stat_hitWoodwork,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches,stat_errorLeadToAGoal
11373420,home,Newport County,Nick Townsend,Nick,Townsend,nick-townsend,N. Townsend,G,1,181.0,23,M,307656,EUR,783648000,G,1,1,False,21.0,5.0,20.0,4.0,2.0,2.0,3.0,19.0,5.0,3.0,4.0,90.0,26.0,6.9,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373420,home,Newport County,Josh Seberry,Josh Seberry,,josh-seberry,J. Seberry,D,,190.0,18,M,1515464,EUR,1105228800,D,15,15,False,20.0,8.0,6.0,,3.0,11.0,5.0,9.0,7.0,,,89.0,46.0,7.4,23.0,2,2.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11373420,home,Newport County,Ryan Delaney,,,delaney-ryan,R. Delaney,D,23,182.0,25,M,822288,EUR,841968000,D,4,4,False,17.0,6.0,4.0,1.0,5.0,8.0,1.0,9.0,4.0,,,90.0,28.0,6.7,12.0,0,3.0,4.0,4.0,1.0,,,,,,4.0,2.0,1.0,,1.0,,True,3.0,2.0,,,,,,,,,,,,,,,
11373420,home,Newport County,Kyle Jameson,,,kyle-jameson,K. Jameson,D,12,183.0,10,M,920382,EUR,905472000,D,23,23,False,23.0,12.0,4.0,2.0,7.0,11.0,5.0,12.0,6.0,,,90.0,33.0,7.4,11.0,0,6.0,3.0,8.0,,,2.0,2.0,,,1.0,3.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
11373420,home,Newport County,Will Evans,,,will-evans,W. Evans,F,11,185.0,124,M,1067573,EUR,867715200,D,7,7,False,28.0,14.0,7.0,1.0,3.0,5.0,11.0,23.0,7.0,,,90.0,57.0,7.8,16.0,4,3.0,10.0,10.0,5.0,,1.0,1.0,2.0,1.0,,6.0,5.0,3.0,1.0,,,5.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,
11373420,home,Newport County,Harry Charsley,,,harry-charsley,H. Charsley,M,32,178.0,12,M,802175,EUR,846806400,M,20,20,False,20.0,15.0,,,7.0,7.0,8.0,15.0,7.0,,,90.0,41.0,7.3,11.0,2,1.0,5.0,6.0,2.0,1.0,,,,1.0,1.0,2.0,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,
11373420,home,Newport County,Scot Bennett,,,scot-bennett,S. Bennett,D,17,178.0,14,M,44522,EUR,659923200,M,17,17,False,20.0,12.0,2.0,1.0,6.0,9.0,6.0,11.0,5.0,,,57.0,33.0,6.9,11.0,1,,3.0,3.0,,,,,,1.0,1.0,3.0,3.0,1.0,2.0,,,2.0,,1.0,,,,,,,,,,,,,,
11373420,home,Newport County,Bryn Morris,,,bryn-morris,B. Morris,M,8,182.0,15,M,284443,EUR,830390400,M,8,8,False,50.0,28.0,12.0,1.0,11.0,16.0,17.0,34.0,12.0,,,90.0,63.0,7.0,24.0,0,4.0,7.0,10.0,2.0,1.0,1.0,1.0,,,,3.0,5.0,5.0,,,,2.0,,2.0,,,,,,,,,,,,,,
11373420,home,Newport County,James Waite,James,Waite,james-waite,J. Waite,M,14,175.0,14,M,993449,EUR,926380800,M,11,11,False,22.0,13.0,4.0,1.0,5.0,5.0,9.0,19.0,6.0,,,89.0,42.0,7.0,14.0,0,,3.0,8.0,1.0,,1.0,1.0,,,1.0,2.0,7.0,4.0,4.0,1.0,,1.0,,1.0,,,,,2.0,,,1.0,,,,,,
11373420,home,Newport County,Aaron Wildig,,,aaron-wildig,A. Wildig,M,24,175.0,17,M,72990,EUR,703296000,F,24,24,False,28.0,19.0,3.0,1.0,5.0,5.0,17.0,30.0,3.0,,,74.0,48.0,7.8,15.0,1,2.0,7.0,7.0,2.0,2.0,,,1.0,,,2.0,5.0,4.0,,4.0,,1.0,,3.0,,1.0,,,7.0,1.0,,3.0,,,,,,
