match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_bigChanceMissed,stat_interceptionWon,player_sofascoreId,stat_totalCross,stat_blockedScoringAttempt,stat_shotOffTarget,stat_accurateCross,stat_errorLeadToAShot,stat_totalOffside
12441703,home,Feyenoord,Ayase Ueda,,,ueda-ayase,A. Ueda,F,9,182,7469,M,985823,EUR,904262400,F,9,9,False,9.0,7.0,,,0.0,3.0,3.0,4.0,6.0,,,,,,,,,81.0,22.0,6.6,6.0,0.00193375,,3,,1.0,6.0,3.0,,2.0,1.0,,,,3.0,,,,2.0,0.374,,3.0,,1.0,,1.0,,bee18,,,3.0,,,
12441703,home,Feyenoord,Calvin Stengs,,,calvin-stengs,C. Stengs,M,23,187,1733,M,857480,EUR,913939200,M,10,10,True,2.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,,16.0,5.0,6.3,2.0,0.00841696,1.0,0,,1.0,3.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,
12441703,home,Feyenoord,Ibrahim Osman,Ibrahim Osman,,osman-ibrahim,I. Osman,F,17,177,2714,M,1471095,EUR,1101686400,F,38,38,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,,,,9.0,7.0,6.3,2.0,0.00895246,,0,,,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12441703,home,Feyenoord,Julián Carranza,,,julian-carranza,J. Carranza,F,21,176,1418,M,895591,EUR,958953600,F,19,19,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,9.0,5.0,6.1,2.0,0.0311132,,0,,,4.0,,3.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
12441703,home,Feyenoord,Hugo Bueno,,,hugo-bueno,H. Bueno,D,3,180,745,M,1013928,EUR,1032307200,D,16,16,True,,,,,0.0,,,,,,,,,,,,,9.0,,6.1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441703,home,Feyenoord,Ramiz Zerrouki,,,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,6,6,True,3.0,2.0,1.0,,0.0,,,2.0,3.0,,,,,,,,,9.0,4.0,6.5,1.0,0.00193609,,0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,rramizz_,,,,,,
12441703,home,Feyenoord,Liam Bossin,,,liam-bossin,L. Bossin,G,39,190,155,M,307364,EUR,837388800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441703,home,Feyenoord,Plamen Andreev,,,plamen-andreev,P. Andreev,G,1,191,932,M,1122621,EUR,1103068800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441703,home,Feyenoord,Djomar Giersthove,Djomar Giersthove,,djomar-giersthove,D. Giersthove,D,48,186,101,M,1545078,EUR,1109980800,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441703,home,Feyenoord,Quilindschy Hartman,,,quilindschy-hartman,Q. Hartman,D,3,183,1253,M,1392044,EUR,1005696000,D,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441703,home,Feyenoord,Aymen Sliti,,,aymen-sliti,A. Sliti,M,32,175,961,M,1479467,EUR,1143158400,F,57,57,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441703,home,Feyenoord,Oussama Targhalline,Oussama Targhalline,,oussama-targhalline,O. Targhalline,M,28,186,7802,M,1095731,EUR,1021852800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,targhaoussama,,,,,,
12441703,home,Feyenoord,Zepiqueno Redmond,Zepiqueno Redmond,,zepiqueno-redmond,Z. Redmond,F,29,184,686,M,1384488,EUR,1150934400,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441703,away,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,35.0,30.0,14.0,11.0,0.0,27.0,30.0,3.0,5.0,,6.0,,,1.0,2.0,1.0,1.0,90.0,42.0,6.5,5.0,0.00432531,,0,-0.1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12441703,away,PSV Eindhoven,Richard Ledezma,,,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,D,37,37,False,13.0,11.0,1.0,,0.0,7.0,8.0,4.0,5.0,,,,,,,,,26.0,15.0,6.0,3.0,0.00304963,,0,,,2.0,1.0,,,1.0,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,
12441703,away,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,6,6,False,57.0,50.0,6.0,2.0,0.0,34.0,35.0,16.0,22.0,,2.0,,,,,,,90.0,68.0,6.6,9.0,0.0668321,,1,,1.0,4.0,4.0,1.0,,,,,,3.0,,,,2.0,0.0723,,4.0,,2.0,,,2.0,,,,1.0,,,
12441703,away,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,74.0,67.0,16.0,10.0,0.0,47.0,48.0,20.0,26.0,1.0,2.0,,,,,,,87.0,90.0,7.3,8.0,0.126661,1.0,0,,3.0,4.0,5.0,,1.0,,,,,7.0,3.0,2.0,2.0,,,,,1.0,,,,,,,,,,,
12441703,away,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,False,37.0,34.0,1.0,1.0,1.0,21.0,23.0,14.0,16.0,1.0,5.0,,,,,,,90.0,68.0,7.5,7.0,0.55487,2.0,2,,1.0,5.0,6.0,3.0,,2.0,2.0,,,3.0,4.0,3.0,,1.0,0.083,,,,1.0,,,1.0,,2.0,,2.0,1.0,,
12441703,away,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,16.0,13.0,,,0.0,6.0,8.0,7.0,10.0,,1.0,,,,,,,63.0,21.0,7.0,6.0,0.162273,2.0,0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,2.0,,,,,
12441703,away,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,59.0,48.0,8.0,4.0,0.0,10.0,11.0,41.0,57.0,2.0,7.0,,,,,,,90.0,80.0,8.2,18.0,1.53123,5.0,2,,1.0,2.0,5.0,,,,,2.0,,1.0,4.0,3.0,,1.0,0.1277,0.4152,1.0,1.0,,,,,,9.0,,,3.0,,
12441703,away,PSV Eindhoven,Malik Tillman,,,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,M,7,7,False,33.0,30.0,,,0.0,13.0,13.0,18.0,22.0,1.0,7.0,,,,,,,90.0,65.0,8.2,9.0,0.0912292,1.0,6,,,5.0,11.0,1.0,1.0,7.0,5.0,2.0,,,3.0,2.0,2.0,1.0,0.9166,0.1353,1.0,,1.0,,,2.0,MalikTillman8,2.0,,4.0,1.0,,
12441703,away,PSV Eindhoven,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187,17305,M,38710,EUR,602380800,F,5,5,False,27.0,21.0,1.0,,1.0,6.0,8.0,17.0,28.0,,3.0,,,,,,,87.0,50.0,7.9,18.0,0.112198,1.0,3,,,2.0,1.0,,1.0,,,1.0,1.0,,,,,1.0,0.1261,0.4593,1.0,,3.0,,,1.0,ivanperisic444,9.0,1.0,1.0,2.0,,
12441703,away,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,25.0,17.0,,,1.0,6.0,7.0,11.0,18.0,,5.0,,,,,,,90.0,36.0,6.6,10.0,0.162445,3.0,4,,,2.0,8.0,,,1.0,,1.0,,2.0,,,1.0,2.0,0.6114,0.126,7.0,,1.0,True,3.0,,luukdejong9,,,3.0,,,1.0
12441703,away,PSV Eindhoven,Noa Lang,,,noa-lang,N. Lang,F,77,173,15023,M,875136,EUR,929577600,F,10,10,False,36.0,31.0,2.0,2.0,0.0,7.0,8.0,26.0,38.0,,5.0,,,,,,,90.0,57.0,9.3,14.0,0.301185,5.0,3,,,2.0,3.0,1.0,,,,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0.594,1.1559,,,,,1.0,1.0,noano,10.0,,,2.0,,
12441703,away,PSV Eindhoven,Sergiño Dest,,,sergino-dest,S. Dest,D,8,173,6120,M,906021,EUR,973209600,D,8,8,True,35.0,31.0,4.0,2.0,0.0,8.0,8.0,23.0,29.0,,2.0,,,,,,,64.0,54.0,7.6,8.0,0.158348,,2,,,3.0,6.0,1.0,1.0,3.0,3.0,,,,3.0,3.0,,1.0,0.2089,,,,1.0,,,,sergino,2.0,1.0,1.0,,,1.0
12441703,away,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,True,10.0,6.0,,,0.0,,,6.0,10.0,,2.0,,,,,,,27.0,14.0,6.7,5.0,0.0388861,1.0,0,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,ismaelsaibari,,,,,,
12441703,away,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,True,,,,,0.0,,,,,,,,,,,,,14.0,,6.5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441703,away,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,11,11,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,14.0,3.0,6.5,1.0,0.0120591,,0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,johanbakayoko,,,,,,
12441703,away,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441703,away,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441703,away,PSV Eindhoven,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8804,M,825839,EUR,934761600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,tyrellmalacia,,,,,,
12441703,away,PSV Eindhoven,Adamo Nagalo,Adamo Nagalo,,adamo-nagalo,A. Nagalo,D,39,185,3457,M,1108094,EUR,1032652800,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441703,away,PSV Eindhoven,Isaac Babadi,,,isaac-babadi,I. Babadi,M,10,179,1021,M,1120701,EUR,1112745600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441703,away,PSV Eindhoven,Esmir Bajraktarević,Esmir Bajraktarevic,,esmir-bajraktarevic,E. Bajraktarević,F,19,175,6905,M,1136110,EUR,1110412800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441703,away,PSV Eindhoven,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
