match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_bigChanceCreated,stat_keyPass,stat_ownGoals,player_firstName,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,player_sofascoreId,stat_punches,stat_totalOffside,stat_goalAssist,stat_goals
10390040,home,Nantes,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,True,38.0,22.0,26.0,10.0,17.0,18.0,5.0,20.0,11.0,3.0,1.0,3.0,90.0,54.0,6.5,17.0,0.0,0.0,0.00233958,0,-0.8495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390040,home,Nantes,Fabien Centonze,fabien-centonze,F. Centonze,D,18,182,177,M,802034,EUR,821750400,D,28,28,False,,34.0,26.0,5.0,3.0,12.0,14.0,15.0,24.0,9.0,,,,90.0,73.0,7.2,19.0,0.0,0.0,0.0494798,0,,4.0,1.0,2.0,2.0,6.0,8.0,1.0,5.0,3.0,1.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
10390040,home,Nantes,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186,273,M,794836,EUR,698284800,D,3,3,False,,40.0,33.0,6.0,4.0,24.0,27.0,9.0,13.0,3.0,,,,90.0,51.0,6.7,7.0,0.0,0.0,0.395926,0,,,,1.0,2.0,5.0,4.0,,,,5.0,1.0,,2.0,1.0,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,
10390040,home,Nantes,João Victor,joao-victor,J. Victor,D,38,187,1786,M,982998,EUR,900633600,D,38,38,False,,28.0,24.0,5.0,2.0,22.0,24.0,2.0,4.0,3.0,,,,90.0,41.0,6.2,6.0,0.0,0.0,0.00220953,0,,,,,,3.0,4.0,,1.0,,4.0,1.0,,1.0,,1.0,3.0,1.0,1.0,,,1.0,,,,,,,,,,,
10390040,home,Nantes,Charles Traoré,charles-traore,C. Traoré,D,,180,144,M,816115,EUR,694224000,D,93,93,False,,17.0,13.0,3.0,3.0,8.0,10.0,6.0,9.0,5.0,,,,78.0,36.0,6.7,6.0,0.0,0.0,0.31975,0,,2.0,1.0,,,2.0,4.0,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10390040,home,Nantes,Moussa Sissoko,moussa-sissoko,M. Sissoko,M,17,187,1081,M,27014,EUR,619228800,M,17,17,False,,17.0,15.0,,,6.0,7.0,9.0,10.0,2.0,,,,78.0,21.0,6.2,4.0,0.0,0.0,0.00740138,0,,,,3.0,,6.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10390040,home,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,,35.0,29.0,2.0,,15.0,17.0,14.0,18.0,4.0,,,,66.0,39.0,6.5,6.0,0.0,0.0,0.0109556,0,,,,,,2.0,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,,
10390040,home,Nantes,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,10,10,False,,27.0,23.0,1.0,1.0,8.0,9.0,16.0,23.0,2.0,,,,90.0,45.0,6.5,14.0,0.2102,0.0,0.0430139,4,,5.0,1.0,,1.0,2.0,3.0,,1.0,,,,,1.0,1.0,5.0,1.0,,1.0,,1.0,,,,1.0,3.0,,,,,,,
10390040,home,Nantes,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,M,25,25,False,,17.0,14.0,,,4.0,5.0,10.0,16.0,,,,,65.0,39.0,6.4,11.0,0.0296,0.0,0.014847,1,,4.0,,1.0,1.0,7.0,3.0,2.0,1.0,,3.0,,,2.0,1.0,1.0,,3.0,,,2.0,,,,1.0,,,,,,,,
10390040,home,Nantes,Moses Simon,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,M,27,27,False,,13.0,9.0,,,3.0,4.0,6.0,11.0,4.0,,,,78.0,24.0,6.6,9.0,0.0701,0.0,0.00757177,1,,2.0,,2.0,,3.0,3.0,,1.0,1.0,,,1.0,,,2.0,2.0,1.0,,,,,,,,1.0,,,,,,,
