match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_errorLeadToAGoal,stat_ownGoals,stat_fouls,stat_interceptionWon,player_firstName,player_lastName,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,captain,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_outfielderBlock,stat_penaltyConceded,stat_totalOffside
12112072,home,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186.0,89403,M,NJackson11,1085381,EUR,992995200,F,15,15,False,28.0,20.0,2.0,2.0,4.0,5.0,16.0,23.0,1.0,,,90.0,42.0,7.9,12.0,3,1.0,,,5.0,6.0,,1.0,4.0,3.0,1.0,,,,2.0,2.0,2.0,1.0,,,,,Nicolas Jackson,,3.0,,,3.0,,,,,,,,,,,,,,
12112072,home,Chelsea,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185.0,10388,M,chukwuemeka10,994556,EUR,1066608000,M,17,17,True,16.0,15.0,1.0,1.0,1.0,1.0,14.0,15.0,1.0,,,12.0,20.0,8.2,1.0,2,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12112072,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182.0,40319,M,nonzinoo10,966547,EUR,1015718400,F,11,11,True,5.0,5.0,,,1.0,1.0,4.0,5.0,,,,13.0,13.0,7.2,3.0,2,,1.0,,3.0,2.0,,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,
12112072,home,Chelsea,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181.0,10805,M,Chilly,802695,EUR,851126400,D,21,21,True,5.0,4.0,,,,,4.0,6.0,,,,9.0,7.0,6.6,3.0,0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12112072,home,Chelsea,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194.0,8557,M,dj.petrovic12,882604,EUR,939340800,G,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12112072,home,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181.0,42324,M,ThiagoSilva,33541,EUR,464659200,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12112072,home,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190.0,13883,M,joshkofi2,1403050,EUR,1146787200,D,63,63,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Josh Acheampong,,,,,,,,,,,,,,,,,,,
12112072,home,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194.0,10530,M,badiashile,904827,EUR,985564800,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12112072,home,Chelsea,Ollie Harrison,ollie-harrison,O. Harrison,M,15,,737,M,,1567897,EUR,1186444800,M,79,79,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Ollie Harrison,,,,,,,,,,,,,,,,,,,
12112072,home,Chelsea,Deivid Washington,deivid-washington,D. Washington,F,36,186.0,6765,M,deividwashington_,1485371,EUR,1117929600,F,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Deivid Washington,,,,,,,,,,,,,,,,,,,
12112072,away,Leicester City,Jakub Stolarczyk,jakub-stolarczyk,J. Stolarczyk,G,1,194.0,1023,M,,997830,EUR,977184000,G,41,41,False,32.0,20.0,16.0,4.0,16.0,20.0,4.0,12.0,11.0,2.0,2.0,90.0,44.0,7.2,13.0,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,1.0,4.0,,,
12112072,away,Leicester City,Hamza Choudhury,hamza-choudhury,H. Choudhury,M,17,178.0,85684,M,HChoudhury,833057,EUR,875664000,D,17,17,False,32.0,28.0,1.0,,21.0,22.0,7.0,10.0,1.0,,,90.0,53.0,6.0,9.0,0,,,,4.0,3.0,1.0,,,,,7.0,2.0,,3.0,,,1.0,,,1.0,3.0,,,2.0,,,,True,,,,,,,,,,,,,
12112072,away,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185.0,1764,M,,361696,EUR,891561600,D,3,3,False,36.0,28.0,5.0,,22.0,23.0,6.0,13.0,2.0,,,90.0,54.0,6.3,10.0,1,,,,3.0,4.0,1.0,1.0,1.0,1.0,,7.0,1.0,,1.0,,,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,
12112072,away,Leicester City,Jannik Vestergaard,jannik-vestergaard,J. Vestergaard,D,23,199.0,1218,M,,120538,EUR,712800000,D,23,23,False,56.0,52.0,3.0,1.0,38.0,40.0,14.0,16.0,3.0,,,90.0,70.0,6.6,4.0,0,,,,3.0,5.0,2.0,,,,,5.0,3.0,2.0,,,,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,2.0,,
12112072,away,Leicester City,Callum Doyle,callum-doyle,C. Doyle,D,2,185.0,1051,M,,1090508,EUR,1065139200,D,5,5,False,25.0,22.0,1.0,,10.0,10.0,12.0,16.0,4.0,,,73.0,40.0,6.1,6.0,0,,1.0,,1.0,5.0,,,1.0,1.0,,4.0,3.0,,2.0,,,1.0,,,1.0,1.0,Callum Doyle,,,,,,,,,,,,,,,,,,,
12112072,away,Leicester City,Wilfred Ndidi,wilfred-ndidi,W. Ndidi,M,4,186.0,9682,M,,787885,EUR,850694400,M,25,25,False,21.0,14.0,1.0,,6.0,7.0,9.0,15.0,2.0,,,78.0,35.0,6.9,9.0,0,,1.0,1.0,5.0,7.0,1.0,1.0,1.0,1.0,,1.0,4.0,3.0,1.0,2.0,1.0,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
12112072,away,Leicester City,Harry Winks,harry-winks,H. Winks,M,8,178.0,1217,M,,545780,EUR,823219200,M,8,8,False,82.0,73.0,6.0,4.0,37.0,40.0,36.0,43.0,5.0,,,90.0,94.0,6.8,11.0,1,,1.0,,3.0,5.0,2.0,,1.0,,,,2.0,2.0,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12112072,away,Leicester City,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178.0,10585,M,kdh_8,861970,EUR,905040000,M,22,22,False,39.0,30.0,2.0,2.0,16.0,18.0,15.0,25.0,10.0,,,90.0,64.0,7.3,18.0,0,1.0,4.0,1.0,8.0,7.0,,2.0,6.0,4.0,,2.0,1.0,1.0,2.0,2.0,2.0,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,1.0,,
12112072,away,Leicester City,Abdul Fatawu Issahaku,abdul-fatawu-issahaku,A. F. Issahaku,M,7,180.0,10601,M,issahaku10,1103589,EUR,1078704000,F,18,18,False,14.0,9.0,,,4.0,4.0,8.0,15.0,2.0,,,63.0,30.0,6.6,13.0,0,,5.0,3.0,7.0,2.0,,1.0,3.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0
12112072,away,Leicester City,Patson Daka,patson-daka,P. Daka,F,20,185.0,15540,M,patsondaka,865057,EUR,907891200,F,20,20,False,18.0,18.0,,,11.0,11.0,7.0,7.0,3.0,,,90.0,37.0,6.7,4.0,2,,,,7.0,7.0,,2.0,3.0,3.0,,1.0,3.0,,2.0,1.0,,,,,1.0,,,,4.0,,,2.0,,,,1.0,,,,,,,,1.0,,
12112072,away,Leicester City,Stephy Mavididi,stephy-mavididi,S. Mavididi,M,10,182.0,1542,M,,605338,EUR,896572800,F,10,10,False,24.0,20.0,1.0,1.0,6.0,6.0,14.0,19.0,8.0,,,75.0,38.0,7.3,9.0,1,,1.0,,4.0,2.0,,1.0,2.0,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
12112072,away,Leicester City,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173.0,9047,M,yunusakgun17,857738,EUR,962928000,F,29,29,True,3.0,1.0,,,1.0,1.0,,2.0,,,,27.0,7.0,6.5,5.0,0,,,,4.0,2.0,1.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12112072,away,Leicester City,James Justin,james-justin,J. Justin,D,24,183.0,1172,M,,827681,EUR,888192000,D,2,2,True,11.0,5.0,,,4.0,6.0,1.0,5.0,,,,15.0,18.0,6.2,8.0,0,,,,2.0,2.0,,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
12112072,away,Leicester City,Conor Coady,conor-coady,C. Coady,D,15,184.0,633,M,,98449,EUR,730598400,D,4,4,True,7.0,5.0,4.0,2.0,5.0,6.0,,1.0,1.0,,,12.0,12.0,6.4,2.0,0,,,,1.0,,,,,,,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,
12112072,away,Leicester City,Danny Ward,danny-ward,D. Ward,G,21,191.0,697,M,,197428,EUR,740707200,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12112072,away,Leicester City,Benjamin Nelson,benjamin-nelson,B. Nelson,D,4,193.0,230,M,,1391844,EUR,1082246400,D,45,45,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12112072,away,Leicester City,Marc Albrighton,marc-albrighton,M. Albrighton,M,,175.0,230,M,,47737,EUR,627350400,M,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12112072,away,Leicester City,Wanya Marcal Madivadua,wanya-marcal-madivadua,W. M. Madivadua,M,27,181.0,193,M,,1157405,EUR,1034985600,M,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12112072,away,Leicester City,Thomas Cannon,cannon-thomas,T. Cannon,F,7,182.0,565,M,,1005766,EUR,1041033600,F,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12112072,away,Leicester City,Kelechi Iheanacho,kelechi-iheanacho,K. Iheanacho,F,17,184.0,4854,M,kelechi72,359642,EUR,844300800,F,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
