match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_outfielderBlock,stat_errorLeadToAShot
12764141,home,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193.0,1983,M,594618,EUR,891216000,G,1,1,False,34.0,19.0,22.0,7.0,0.0,17.0,22.0,2.0,12.0,1.0,1.0,1.0,10.0,2.0,4.0,7.0,90.0,50.0,8.4,16.0,0.00068416,0,1.2634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764141,home,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182.0,4708,M,289977,EUR,776390400,D,6,6,False,44.0,36.0,4.0,1.0,0.0,22.0,25.0,14.0,19.0,3.0,,,4.0,,,,90.0,57.0,7.2,8.0,0.00612985,0,,,,alex_djiku,2.0,2.0,4.0,1.0,5.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12764141,home,Fenerbahçe,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187.0,4168,M,758608,EUR,832809600,D,4,4,False,29.0,25.0,1.0,,0.0,23.0,24.0,2.0,5.0,3.0,,,1.0,,,,90.0,42.0,6.9,4.0,0.0831965,0,,,,soyuncu_caglar,3.0,,8.0,3.0,6.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
12764141,home,Fenerbahçe,Yusuf Akçiçek,akcicek-yusuf,Y. Akçiçek,D,4,193.0,4010,M,1479523,EUR,1138147200,D,95,95,False,45.0,39.0,7.0,3.0,0.0,22.0,24.0,17.0,21.0,4.0,,,5.0,,,,90.0,54.0,7.1,7.0,0.00772239,1,,,,,2.0,2.0,3.0,,3.0,1.0,2.0,1.0,1.0,,,1.0,0.0451,,,,,,,,,,,,,
12764141,home,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175.0,5509,M,791616,EUR,883526400,M,21,21,False,24.0,20.0,1.0,1.0,0.0,10.0,11.0,10.0,13.0,5.0,1.0,,1.0,,,,90.0,42.0,6.7,9.0,0.442751,0,,,,,,,3.0,,1.0,,2.0,1.0,1.0,1.0,,,,1.0,2.0,3.0,,,,,,,,,,
12764141,home,Fenerbahçe,Fred,fred,Fred,M,7,169.0,11619,M,243623,EUR,731289600,M,13,13,False,58.0,42.0,7.0,5.0,0.0,24.0,29.0,18.0,30.0,16.0,5.0,4.0,8.0,,,,90.0,85.0,8.2,18.0,0.0349154,2,,,,fred08,2.0,,8.0,1.0,,4.0,4.0,2.0,5.0,,1.0,2.0,0.1407,,,8.0,1.0,,,,,,,,,
12764141,home,Fenerbahçe,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183.0,27456,M,359272,EUR,840585600,M,34,34,False,47.0,36.0,6.0,2.0,0.0,28.0,32.0,8.0,15.0,6.0,2.0,1.0,6.0,,,,90.0,57.0,6.7,13.0,0.00304079,0,,,,sofyanamrabat,,1.0,3.0,1.0,1.0,,2.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,
12764141,home,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174.0,10874,M,847983,EUR,926294400,M,53,53,False,38.0,27.0,7.0,4.0,0.0,8.0,13.0,20.0,30.0,6.0,3.0,1.0,3.0,,,,90.0,72.0,7.4,20.0,0.164256,1,,,,szymanski_11,,,3.0,1.0,1.0,,3.0,3.0,,,3.0,1.0,0.0273,,1.0,2.0,5.0,1.0,,,,,,,,
12764141,home,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180.0,4224,M,226986,EUR,805766400,F,17,17,False,11.0,9.0,2.0,1.0,0.0,3.0,3.0,6.0,11.0,5.0,1.0,,,,,,59.0,30.0,6.7,10.0,0.0310393,3,,,,irfankahveci,1.0,1.0,5.0,,,1.0,1.0,1.0,,,1.0,,0.2062,3.0,,3.0,3.0,,3.0,,,,,,,
12764141,home,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181.0,12216,M,38560,EUR,595987200,F,10,10,False,21.0,16.0,2.0,1.0,0.0,6.0,7.0,11.0,19.0,1.0,,,1.0,,,,82.0,36.0,6.8,12.0,0.0309308,0,,,,dusantadic,,,,,,2.0,,,,1.0,,,,,3.0,1.0,5.0,1.0,,True,,,,,,
