match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_totalOffside,player_sofascoreId,stat_goals,stat_goalAssist
10411444,home,Spezia,Daniele Verde,daniele-verde,D. Verde,F,7,168,327,M,605580,EUR,835228800,F,10,10,False,20.0,17.0,1.0,,6.0,6.0,11.0,17.0,1.0,1.0,1.0,,,,,,59.0,26.0,6.6,8.0,0.0,0.0,0.407811,0,,3.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,
10411444,home,Spezia,Arkadiusz Reca,arkadiusz-reca,A. Reca,M,13,187,1086,M,580638,EUR,803347200,D,13,13,True,21.0,15.0,2.0,1.0,8.0,9.0,9.0,20.0,3.0,3.0,,,,,,,32.0,42.0,6.9,17.0,0.025,0.0431,0.128915,1,,8.0,,2.0,1.0,3.0,3.0,,,1.0,,,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,
10411444,home,Spezia,Kevin Agudelo,kevin-agudelo,K. Agudelo,M,20,178,358,M,931290,EUR,911001600,M,33,33,True,14.0,10.0,2.0,1.0,2.0,3.0,8.0,12.0,6.0,2.0,1.0,,,,,,32.0,27.0,6.8,9.0,0.0851,0.0,0.00799142,1,,1.0,,2.0,1.0,6.0,5.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,,
10411444,home,Spezia,Tio Cipot,cipot-tio,T. Cipot,F,7,185,254,M,1046323,EUR,1050796800,F,72,72,True,9.0,7.0,1.0,,1.0,2.0,7.0,10.0,,3.0,,,,,,,31.0,16.0,6.4,7.0,0.0,0.0,0.0306812,0,,3.0,,3.0,1.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
10411444,home,Spezia,Raimonds Krollis,raimonds-krollis,R. Krollis,F,99,186,256,M,936122,EUR,1004227200,F,19,19,True,3.0,2.0,,,,,2.0,3.0,,,,,,,,,10.0,5.0,6.4,1.0,0.0443,0.0,0.0249601,1,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,
10411444,home,Spezia,Dimitrios Nikolaou,dimitris-nikolaou,D. Nikolaou,D,43,188,244,M,788185,EUR,902966400,D,43,43,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,1.0,,,,,,,3.0,5.0,,,0.0,0.0,0.00287035,0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10411444,home,Spezia,Jeroen Zoet,jeroen-zoet,J. Zoet,G,41,186,195,M,40963,EUR,663120000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411444,home,Spezia,Federico Marchetti,federico-marchetti,F. Marchetti,G,,188,90,M,41445,EUR,413424000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411444,home,Spezia,Salvador Ferrer,salvador-ferrer,S. Ferrer,D,,184,60,M,958521,EUR,885340800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411444,home,Spezia,Mattia Caldara,mattia-caldara,M. Caldara,D,,187,516,M,362222,EUR,768096000,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411444,home,Spezia,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183,404,M,98003,EUR,681523200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411444,home,Spezia,Jacopo Sala,jacopo-sala,J. Sala,M,,183,12,M,100568,EUR,691891200,D,7,7,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411444,away,Monza,Michele Di Gregorio,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,844609,EUR,869961600,G,16,16,False,40.0,30.0,18.0,9.0,26.0,27.0,4.0,13.0,,14.0,,,1.0,4.0,2.0,2.0,90.0,51.0,7.7,10.0,0.0,0.0,0.00132356,0,0.9771,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,L'UomoTigre,,
10411444,away,Monza,Armando Izzo,armando-izzo,A. Izzo,D,4,183,521,M,165583,EUR,699494400,D,55,55,False,45.0,40.0,5.0,3.0,28.0,29.0,12.0,16.0,8.0,9.0,2.0,,,,,,90.0,65.0,7.8,6.0,0.0,0.0,0.00504239,0,,,,3.0,,1.0,1.0,,,,4.0,5.0,,1.0,1.0,2.0,1.0,3.0,1.0,,,,1.0,,,,,,,
10411444,away,Monza,Pablo Marí,pablo-mari,P. Marí,D,30,191,1707,M,208988,EUR,746755200,D,3,3,False,46.0,41.0,7.0,3.0,34.0,35.0,7.0,11.0,6.0,5.0,,,,,,,90.0,58.0,7.4,5.0,0.0,0.0,0.0026462,0,,,4.0,3.0,,,,,,,6.0,2.0,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,
10411444,away,Monza,Luca Caldirola,luca-caldirola,L. Caldirola,D,33,189,134,M,100565,EUR,665366400,D,5,5,False,63.0,59.0,6.0,4.0,44.0,44.0,15.0,19.0,2.0,3.0,1.0,,,,,,90.0,70.0,7.0,4.0,0.0,0.0,0.00842425,0,,,,2.0,,,,,,,4.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,
10411444,away,Monza,Patrick Ciurria,patrick-ciurria,P. Ciurria,F,26,178,222,M,346676,EUR,792288000,M,84,84,False,46.0,32.0,3.0,1.0,15.0,21.0,18.0,26.0,1.0,7.0,,,,,,,78.0,56.0,7.2,16.0,0.0296,0.0788,0.0194988,1,,1.0,,3.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,1.0,
10411444,away,Monza,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179,2966,M,937324,EUR,1007424000,M,6,6,False,46.0,44.0,3.0,2.0,25.0,25.0,19.0,21.0,,2.0,,,,,,,62.0,48.0,6.5,2.0,0.0,0.0,0.0252056,0,,,,4.0,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,
10411444,away,Monza,Matteo Pessina,matteo-pessina,M. Pessina,M,32,183,659,M,350210,EUR,861580800,M,32,32,False,81.0,69.0,6.0,3.0,43.0,47.0,26.0,34.0,5.0,6.0,1.0,,,,,,90.0,94.0,7.0,14.0,0.0,0.0,0.0647298,0,,,1.0,5.0,,1.0,,,,,2.0,3.0,,1.0,1.0,,1.0,2.0,2.0,,,,1.0,,,True,,,,
10411444,away,Monza,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7355,M,929199,EUR,915667200,M,30,30,False,25.0,23.0,1.0,1.0,16.0,17.0,7.0,9.0,10.0,2.0,,,,,,,90.0,62.0,8.3,8.0,0.4012,0.6912,0.17799,2,,1.0,2.0,2.0,,3.0,1.0,,,2.0,5.0,7.0,1.0,,,,1.0,2.0,,,,,2.0,,,,,,1.0,
10411444,away,Monza,Andrea Colpani,colpani-andrea,A. Colpani,M,28,186,944,M,928122,EUR,926380800,F,28,28,False,30.0,26.0,3.0,2.0,9.0,10.0,17.0,22.0,3.0,2.0,1.0,,,,,,62.0,37.0,7.0,9.0,0.0,0.0,0.0405163,0,,2.0,1.0,2.0,,2.0,1.0,,,,,,1.0,,,,,,1.0,,,,2.0,,,,,,,1.0
10411444,away,Monza,Gianluca Caprari,gianluca-caprari,G. Caprari,F,24,170,457,M,148458,EUR,743990400,F,17,17,False,33.0,20.0,2.0,2.0,9.0,13.0,11.0,21.0,,3.0,,,,,,,66.0,46.0,6.5,22.0,0.0462,0.0,0.120501,2,,1.0,,6.0,2.0,2.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,4.0,,1.0,,,,,
10411444,away,Monza,Dany Mota,dany-mota,D. Mota,F,47,180,827,M,838907,EUR,894067200,F,47,47,False,20.0,15.0,2.0,2.0,6.0,7.0,9.0,14.0,5.0,1.0,2.0,,,,,,78.0,41.0,6.7,15.0,0.1593,0.0747,0.00866935,2,,1.0,,13.0,1.0,4.0,2.0,,,1.0,,1.0,1.0,7.0,2.0,,1.0,1.0,1.0,,,,6.0,,1.0,,,,,
10411444,away,Monza,Samuele Birindelli,samuele-birindelli,S. Birindelli,M,19,175,231,M,856729,EUR,932342400,D,19,19,True,9.0,9.0,2.0,2.0,7.0,7.0,3.0,4.0,2.0,1.0,,,,,,,28.0,22.0,6.7,3.0,0.0,0.0,0.0332705,0,,2.0,,2.0,,,,,,,,2.0,,,1.0,,,,1.0,,,1.0,2.0,,,,,,,
10411444,away,Monza,José Machín,jose-machin,J. Machín,M,28,184,178,M,792308,EUR,839980800,M,7,7,True,8.0,6.0,,,3.0,4.0,3.0,4.0,1.0,,,,,,,,28.0,10.0,7.3,2.0,0.0,0.0,0.0792795,0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,1.0
10411444,away,Monza,Andrea Petagna,andrea-petagna,A. Petagna,F,37,190,474,M,295973,EUR,804470400,F,37,37,True,4.0,3.0,,,1.0,1.0,2.0,3.0,4.0,1.0,,,,,,,24.0,11.0,6.2,5.0,0.3012,0.0,0.0244803,1,,,3.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,,,,2.0,,,,3.0,,,,,,,
10411444,away,Monza,Stefano Sensi,stefano-sensi,S. Sensi,M,6,168,1044,M,294313,EUR,807580800,M,12,12,True,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,,,,,,12.0,6.0,6.9,,0.0,0.0,0.107854,0,,,,3.0,,,,,,,,,1.0,,2.0,,,,1.0,,,,,1.0,,,,,,
10411444,away,Monza,Mattia Valoti,mattia-valoti,M. Valoti,M,5,181,99,M,139397,EUR,747273600,M,10,10,True,3.0,2.0,,,2.0,2.0,,1.0,4.0,1.0,1.0,,,,,,12.0,11.0,7.0,1.0,0.0,0.0,1.018e-05,0,,,,1.0,,1.0,1.0,,,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,
10411444,away,Monza,Alessandro Sorrentino,alessandro-sorrentino,A. Sorrentino,G,22,190,65,M,991416,EUR,1017792000,G,91,91,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411444,away,Monza,Alessio Cragno,alessio-cragno,A. Cragno,G,22,184,263,M,148740,EUR,772761600,G,89,89,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411444,away,Monza,Giulio Donati,giulio-donati,G. Donati,D,2,178,48,M,103156,EUR,634176000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411444,away,Monza,Valentin Antov,valentin-antov,V. Antov,D,26,185,687,M,827640,EUR,973728000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411444,away,Monza,Marlon,marlon,Marlon,D,4,182,529,M,331853,EUR,810432000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411444,away,Monza,Filippo Ranocchia,filippo-ranocchia,F. Ranocchia,M,10,186,410,M,934238,EUR,989798400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411444,away,Monza,Franco Carboni,carboni-franco,F. Carboni,M,29,190,965,M,1086199,EUR,1049414400,D,11,11,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411444,away,Monza,Andrea Barberis,andrea-barberis,A. Barberis,M,5,177,41,M,152910,EUR,755568000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411444,away,Monza,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,78939,EUR,641952000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411444,away,Monza,Samuele Vignato,samuele-vignato,S. Vignato,F,19,170,526,M,1119364,EUR,1077580800,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Samuele Vignato,,,,,,,,,,
