match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_dispossessed,stat_blockedScoringAttempt,stat_fouls,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,captain,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_hitWoodwork
11396248,home,1. FC Köln,Sargis Adamyan,,,sargis-adamyan,S. Adamyan,F,22,184,434,M,129927,EUR,738115200,F,23,23,False,16.0,11.0,,,8.0,10.0,3.0,6.0,,,,,,80.0,32.0,7.1,12.0,0.00330927,1,,,,6.0,1.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,0.628,4.0,,1.0,1.0,,,,1.0,1.0,1.0,0.6941,,,
11396248,home,1. FC Köln,Damion Downs,Damion Downs,,downs-damion,D. Downs,F,19,192,879,M,1146091,EUR,1089072000,F,42,42,True,2.0,2.0,,,,,2.0,2.0,,,,,,17.0,3.0,6.5,,0.00079211,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396248,home,1. FC Köln,Davie Selke,,,davie-selke,D. Selke,F,9,195,1255,M,187437,EUR,790560000,F,27,27,True,5.0,3.0,,,,,3.0,5.0,,1.0,,,,17.0,6.0,6.6,3.0,0.00428272,0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
11396248,home,1. FC Köln,Jacob Christensen,,,jacob-christensen,J. Christensen,M,14,180,165,M,918438,EUR,993427200,M,22,22,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,,,,,10.0,4.0,6.4,,0.00066084,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396248,home,1. FC Köln,Steffen Tigges,,,steffen-tigges,S. Tigges,F,27,195,329,M,826884,EUR,901843200,F,21,21,True,4.0,2.0,,,2.0,3.0,,1.0,,1.0,,,,10.0,6.0,6.6,3.0,6.83e-05,1,,,,,,1.0,,1.0,,,,,1.0,,,,,0.0337,,,,,,,,1.0,,,0.0431,,,
11396248,home,1. FC Köln,Benno Schmitz,,,benno-schmitz,B. Schmitz,D,6,182,70,M,147775,EUR,785030400,D,2,2,True,5.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,,1.0,,,,2.0,6.0,,,0.0148483,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396248,home,1. FC Köln,Philipp Pentke,,,philipp-pentke,P. Pentke,G,,191,32,M,39918,EUR,483753600,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396248,home,1. FC Köln,Dominique Heintz,,,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396248,home,1. FC Köln,Elias Bakatukanda,Elias Bakatukanda,,bakatukanda-elias,E. Bakatukanda,D,4,193,139,M,1146120,EUR,1081814400,D,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396248,home,1. FC Köln,Florian Dietz,Florian,Dietz,florian-dietz,F. Dietz,F,13,188,85,M,842215,EUR,902102400,F,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396248,away,RB Leipzig,Péter Gulácsi,,,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,False,20.0,18.0,5.0,3.0,18.0,19.0,,1.0,1.0,3.0,,1.0,1.0,90.0,25.0,6.6,2.0,0.00019257,0,-0.2628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396248,away,RB Leipzig,Benjamin Henrichs,,,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,D,39,39,False,52.0,46.0,2.0,1.0,29.0,32.0,18.0,24.0,,4.0,,,,83.0,79.0,7.7,10.0,0.251003,3,,4.0,1.0,,1.0,3.0,6.0,2.0,,1.0,3.0,3.0,1.0,,,1.0,2.0,0.2062,,2.0,1.0,2.0,1.0,1.0,,,,,,1.0,,
11396248,away,RB Leipzig,Willi Orbán,,,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,94.0,87.0,1.0,,52.0,54.0,35.0,40.0,3.0,4.0,,,,90.0,99.0,7.2,7.0,0.15697,0,,,,1.0,3.0,1.0,3.0,,1.0,,,,,,,,,,,,,2.0,,,True,,,,,,,
11396248,away,RB Leipzig,Castello Lukeba,,,castello-lukeba,C. Lukeba,D,23,184,2734,M,976421,EUR,1040083200,D,23,23,False,80.0,78.0,3.0,3.0,57.0,57.0,21.0,23.0,4.0,3.0,,,,86.0,88.0,6.9,3.0,0.0152261,1,,,,1.0,,2.0,1.0,,,,,,,2.0,1.0,,,0.1543,,,,,,,,1.0,,,0.2773,,,
11396248,away,RB Leipzig,David Raum,,,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,D,22,22,False,56.0,46.0,4.0,3.0,18.0,22.0,31.0,47.0,2.0,5.0,,,,90.0,98.0,8.4,21.0,0.332433,0,,13.0,3.0,,2.0,1.0,4.0,,2.0,1.0,,,1.0,2.0,2.0,,,,,,1.0,4.0,1.0,1.0,,,,,,,,
11396248,away,RB Leipzig,Amadou Haidara,,,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,False,47.0,41.0,2.0,2.0,15.0,18.0,26.0,29.0,2.0,7.0,,,,83.0,59.0,7.8,6.0,0.118645,1,,,,1.0,2.0,3.0,6.0,2.0,,2.0,1.0,1.0,,,,,3.0,0.0297,,,,,,,,1.0,1.0,,0.328,,amadou_haidara04,
11396248,away,RB Leipzig,Xaver Schlager,,,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,False,81.0,75.0,3.0,1.0,31.0,32.0,44.0,49.0,2.0,4.0,,,,90.0,96.0,7.3,6.0,0.0671461,1,,,,,2.0,2.0,10.0,1.0,,,6.0,2.0,,,,,2.0,0.0124,,1.0,1.0,1.0,,,,,,,,,,
11396248,away,RB Leipzig,Dani Olmo,,,dani-olmo,D. Olmo,M,20,179,190811,M,789071,EUR,894499200,M,7,7,False,47.0,35.0,3.0,3.0,12.0,16.0,23.0,33.0,1.0,10.0,,,,90.0,73.0,7.8,20.0,0.143979,5,,2.0,,1.0,2.0,10.0,11.0,1.0,,1.0,4.0,3.0,1.0,8.0,5.0,3.0,,0.2451,2.0,1.0,3.0,1.0,,,,1.0,,,0.0451,,DaniOlmo,1.0
11396248,away,RB Leipzig,Xavi Simons,,,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,M,20,20,False,48.0,42.0,2.0,2.0,13.0,13.0,31.0,39.0,,3.0,,,,90.0,66.0,8.8,11.0,0.958108,2,,4.0,2.0,,1.0,4.0,5.0,1.0,,,,,,3.0,2.0,1.0,2.0,0.3906,1.0,,1.0,4.0,1.0,2.0,,1.0,1.0,,0.5017,,XaviSimons,
11396248,away,RB Leipzig,Benjamin Šeško,,,benjamin-sesko,B. Šeško,F,30,195,79780,M,986397,EUR,1054339200,F,30,30,False,17.0,13.0,,,3.0,3.0,10.0,14.0,1.0,,,,,75.0,28.0,6.8,8.0,0.189746,2,,,,3.0,2.0,8.0,2.0,1.0,,,,,2.0,1.0,,1.0,,0.3183,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,1.0,benjamin_sesko,
11396248,away,RB Leipzig,Loïs Openda,,,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,17,17,False,17.0,11.0,,,2.0,3.0,9.0,15.0,,4.0,,,,75.0,30.0,8.5,11.0,0.0121672,4,,1.0,,,,2.0,4.0,,,,1.0,1.0,2.0,2.0,2.0,,1.0,1.5521,1.0,1.0,1.0,1.0,,,,3.0,2.0,1.0,1.5945,1.0,l_openda,
11396248,away,RB Leipzig,Christoph Baumgartner,,,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,True,6.0,4.0,,,1.0,1.0,3.0,5.0,1.0,,,,,15.0,11.0,6.9,3.0,0.00472129,2,,,,,,1.0,1.0,,,,,,1.0,,,2.0,1.0,0.1605,,,1.0,,,,,,,,,,,
11396248,away,RB Leipzig,Yussuf Poulsen,,,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,True,3.0,2.0,,,,,2.0,3.0,1.0,,,,,15.0,5.0,7.3,1.0,0.00130314,1,,,,1.0,,2.0,,,,,,,,,,,,0.298,,,1.0,,,,,1.0,1.0,,0.7596,,,
11396248,away,RB Leipzig,Mohamed Simakan,,,mohamed-simakan,M. Simakan,D,3,187,5879,M,945063,EUR,957312000,D,2,2,True,6.0,6.0,,,4.0,4.0,2.0,2.0,1.0,1.0,,,,10.0,7.0,6.5,,0.00141161,0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11396248,away,RB Leipzig,Kevin Kampl,,,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,,,,,10.0,4.0,6.5,,0.00038532,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396248,away,RB Leipzig,El Chadaille Bitshiabu,,,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1701,M,1048009,EUR,1116201600,D,5,5,True,7.0,6.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,,,,4.0,9.0,,1.0,0.00039357,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396248,away,RB Leipzig,Janis Blaswich,,,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396248,away,RB Leipzig,Christopher Lenz,,,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396248,away,RB Leipzig,Eljif Elmas,,,eljif-elmas,E. Elmas,M,20,182,3709,M,838232,EUR,938131200,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396248,away,RB Leipzig,Nicolas Seiwald,,,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
